Date,SPY,SHY,VIX,RV,IV,VRP,VRP_pct,w_SPY,w_SHY,ret_gross,ret_net
2008-06-25,95.60694885253906,63.52591323852539,21.139999389648438,0.029951803986404988,0.04468995741943363,0.014738153433028641,0.8240740740740741,0.6773703545400926,0.32262964545990735,0.003435625788171167,0.003435625788171167
2008-06-26,93.0102310180664,63.7105827331543,23.93000030517578,0.03685691236247448,0.0572644914605713,0.020407579098096817,0.8835978835978836,0.6773703545400926,0.32262964545990735,-0.017459730689698277,-0.017459730689698277
2008-06-27,92.50251007080078,63.741390228271484,23.440000534057617,0.035872613850377044,0.054943362503662135,0.01907074865328509,0.8690476190476191,0.6449354526865057,0.35506454731349435,-0.0035415964502774266,-0.003548083430648144
2008-06-30,92.82889556884766,63.779842376708984,23.950000762939453,0.03605842948763757,0.05736025365448003,0.02130182416684246,0.8875661375661376,0.6449354526865057,0.35506454731349435,0.0024897813022222645,0.0024897813022222645
2008-07-01,93.1190414428711,63.76359939575195,23.649999618530273,0.03612726530710908,0.05593224819564821,0.01980498288853913,0.876984126984127,0.6449354526865057,0.35506454731349435,0.0019253841772417291,0.0019253841772417291
2008-07-02,91.52330017089844,63.77134323120117,25.920000076293945,0.03836997569539578,0.06718464039550782,0.02881466470011204,0.9457671957671958,0.6449354526865057,0.35506454731349435,-0.01100886243133327,-0.01100886243133327
2008-07-03,91.61760711669922,63.879398345947266,24.780000686645508,0.038535859600851305,0.06140484340301519,0.022868983802163886,0.8994708994708994,0.6449354526865057,0.35506454731349435,0.0012661775766778958,0.0012661775766778958
2008-07-07,90.681884765625,63.91796875,25.780000686645508,0.03136306927375695,0.0664608435403443,0.035097774266587355,0.9722222222222222,0.6449354526865057,0.35506454731349435,-0.006372561033075477,-0.006372561033075477
2008-07-08,92.29215240478516,63.92564010620117,23.149999618530273,0.027354122724354276,0.05359224823379518,0.026238125509440904,0.9312169312169312,0.6449354526865057,0.35506454731349435,0.011494942420387622,0.011494942420387622
2008-07-09,90.51506805419922,64.03367614746094,25.229999542236328,0.030085141278544048,0.06365528769012452,0.03357014641158047,0.9629629629629629,0.6449354526865057,0.35506454731349435,-0.011818156266263353,-0.011818156266263353
2008-07-10,90.8849868774414,63.95649719238281,25.59000015258789,0.030862969406437814,0.06548481078094481,0.034621841374506995,0.9695767195767195,0.6449354526865057,0.35506454731349435,0.0022077806705375603,0.0022077806705375603
2008-07-11,89.82600402832031,63.825408935546875,27.489999771118164,0.03010485901539402,0.07557000874160766,0.04546514972621364,0.9894179894179894,0.6353395106840996,0.36466048931590045,-0.008242480964842758,-0.008250470452107
2008-07-14,89.01362609863281,63.97189712524414,28.479999542236328,0.029728181891185257,0.08111103739257815,0.05138285550139289,0.9907407407407407,0.6353395106840996,0.36466048931590045,-0.0049090042262325394,-0.0049090042262325394
2008-07-15,87.7587890625,64.06452941894531,28.540000915527344,0.027077460624872797,0.08145316522583015,0.05437570460095736,0.9933862433862434,0.6353395106840996,0.36466048931590045,-0.008428432356052912,-0.008428432356052912
2008-07-16,89.91304016113281,64.00274658203125,25.100000381469727,0.037357772409456605,0.06300100191497805,0.025643229505521448,0.9166666666666666,0.6353395106840996,0.36466048931590045,0.015244267433368453,0.015244267433368453
2008-07-17,90.81244659423828,63.91020202636719,25.010000228881836,0.03976600517350731,0.06255001114486694,0.022784005971359628,0.8875661375661376,0.6353395106840996,0.36466048931590045,0.005828065983023928,0.005828065983023928
2008-07-18,91.37824249267578,63.794490814208984,24.049999237060547,0.040324008194866985,0.05784024633026128,0.017516238135394296,0.832010582010582,0.6035147145100705,0.39648528548992945,0.0032981774758769284,0.0032918125166421226
2008-07-21,91.42900848388672,63.825408935546875,23.049999237060547,0.04025749394037079,0.05313024648284918,0.012872752542478397,0.7685185185185185,0.6035147145100705,0.39648528548992945,0.0005274452879684688,0.0005274452879684688
2008-07-22,92.46621704101562,63.77134323120117,21.18000030517578,0.03999516308630822,0.044859241292724616,0.004864078206416399,0.291005291005291,0.6035147145100705,0.39648528548992945,0.006510663277734107,0.006510663277734107
2008-07-23,92.96672058105469,63.74055099487305,21.309999465942383,0.04056816520822841,0.04541160772384647,0.0048434425156180586,0.28835978835978837,0.6035147145100705,0.39648528548992945,0.003075275681600169,0.003075275681600169
2008-07-24,91.03731536865234,63.91796875,23.440000534057617,0.045268300935173554,0.054943362503662135,0.009675061568488581,0.6415343915343915,0.6035147145100705,0.39648528548992945,-0.011421583423934942,-0.011421583423934942
2008-07-25,91.01554107666016,63.83306884765625,22.90999984741211,0.04471115062727225,0.05248680930084229,0.007775658673570038,0.503968253968254,0.31084188169860616,0.6891581183013938,-0.0006709854798292742,-0.0007295200463915671
2008-07-28,89.68093872070312,63.96426773071289,24.229999542236328,0.03856298017722004,0.058709287781677263,0.020146307604457223,0.8637566137566137,0.31084188169860616,0.6891581183013938,-0.0031415595086524916,-0.0031415595086524916
2008-07-29,91.59585571289062,63.91020202636719,22.030000686645508,0.04454889738033991,0.04853209302536015,0.0039831956450202405,0.23412698412698413,0.31084188169860616,0.6891581183013938,0.006054757838479404,0.006054757838479404
2008-07-30,93.22783660888672,63.92564010620117,21.209999084472656,0.0483695383542282,0.04498640611633309,-0.0033831322378951104,0.09259259259259259,0.31084188169860616,0.6891581183013938,0.005704801608280434,0.005704801608280434
2008-07-31,91.99475860595703,64.05674743652344,22.940000534057617,0.05040309125745774,0.052624362450256375,0.002221271192798635,0.16534391534391535,0.31084188169860616,0.6891581183013938,-0.002697931741893877,-0.002697931741893877
2008-08-01,91.50880432128906,64.0691909790039,22.56999969482422,0.04708049988164288,0.05094048862243653,0.0038599887407936503,0.2261904761904762,0.0,1.0,-0.001508120564015693,-0.0015702889403554142
2008-08-04,90.66014099121094,64.06143951416016,23.489999771118164,0.048094782254433706,0.05517800892471314,0.007083226670279434,0.4537037037037037,0.0,1.0,-0.00012098583929820439,-0.00012098583929820439
2008-08-05,93.10456085205078,64.03053283691406,21.139999389648438,0.05533488735019904,0.04468995741943363,-0.010644929930765414,0.05291005291005291,0.0,1.0,-0.0004824536800996926,-0.0004824536800996926
2008-08-06,93.51795959472656,64.03821563720703,20.229999542236328,0.051991184754594855,0.04092528814788821,-0.011065896606706642,0.047619047619047616,0.0,1.0,0.0001199865119432264,0.0001199865119432264
2008-08-07,92.12532043457031,64.17754364013672,21.149999618530273,0.049982389698349894,0.044732248386383074,-0.00525014131196682,0.07936507936507936,0.0,1.0,0.0021757008927141275,0.0021757008927141275
2008-08-08,93.837158203125,64.12336730957031,20.65999984741211,0.05361726600187638,0.04268355936950683,-0.010933706632369547,0.05291005291005291,0.0,1.0,-0.0008441633551790062,-0.0008441633551790062
2008-08-11,94.80908966064453,64.03821563720703,20.1200008392334,0.052088420767834535,0.040481443377075266,-0.01160697739075927,0.04365079365079365,0.0,1.0,-0.001327935134039282,-0.001327935134039282
2008-08-12,93.82260131835938,64.15432739257812,21.170000076293945,0.05251481284401035,0.04481689032302857,-0.007697922520981781,0.06746031746031746,0.0,1.0,0.0018131635026950033,0.0018131635026950033
2008-08-13,93.25688934326172,64.14659118652344,21.549999237060547,0.04988151468930393,0.04644024671173101,-0.0034412679775729163,0.0992063492063492,0.0,1.0,-0.00012058743921272708,-0.00012058743921272708
2008-08-14,93.96045684814453,64.16984558105469,20.34000015258789,0.04423538947637022,0.041371560620727534,-0.0028638288556426875,0.10714285714285714,0.0,1.0,0.0003625195680878601,0.0003625195680878601
2008-08-15,94.41738891601562,64.21622467041016,19.579999923706055,0.0435376112020273,0.038337639701232905,-0.005199971500794397,0.08465608465608465,0.0,1.0,0.0007227551965491852,0.0007227551965491852
