Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,port_ret,pnl
2010-01-20,85.70059204101562,39.9584846496582,51.401634216308594,34.76310348510742,29.68349838256836,58.208614349365234,59.198402404785156,108.94000244140625,-0.010220761004739565,-0.014485393990733897,-0.014601043033789729,-0.02584736787566122,-0.024359769673540477,0.010078113118606957,-0.0006639542936799359,-0.023406622544498212,-0.01293834991225451,-12938.349912254509
2010-01-21,84.05265808105469,39.58430480957031,50.557151794433594,34.02003860473633,28.788089752197266,58.47514343261719,59.35554122924805,107.37000274658203,-0.019416249524196516,-0.00940833487803916,-0.01656555097519119,-0.02160685790963557,-0.030629530050203968,0.004568408694828108,0.0026509268552254994,-0.01451645533950785,-0.01311545539084008,-13115.455390840081
2010-01-22,82.17896270751953,38.42695999145508,49.6483039855957,33.35747146606445,28.148523330688477,58.37360763549805,59.26579284667969,107.16999816894531,-0.022544143177665177,-0.029673400143603423,-0.01814018456829114,-0.019667942496813584,-0.022466855294850152,-0.0017379017190464197,-0.0015131915416830566,-0.001864497387188635,-0.014701014541142698,-14701.014541142698
2010-01-25,82.6003646850586,38.55751419067383,49.70458984375,33.766151428222656,28.354612350463867,58.10713195800781,59.2601432800293,107.4800033569336,0.005114754415958878,0.003391705295386682,0.0011330493155568,0.012177084444878972,0.007294814038097286,-0.004575454161850345,-9.53304709385705e-05,0.002888473340999731,0.003416137027261179,3416.137027261179
2010-01-26,82.25424194335938,38.59231185913086,49.2139778137207,33.574188232421875,27.764780044555664,58.12620544433594,59.10302734375,107.55999755859375,-0.004199133495489171,0.0009020803441415204,-0.009919594765528394,-0.005701299302772078,-0.021021397456666424,0.0003281930455685256,-0.0026548127721000014,0.0007439937221862536,-0.005190246335082471,-5190.246335082471
2010-01-27,82.64552307128906,38.896873474121094,49.73676681518555,33.53704071044922,27.693716049194336,58.094486236572266,58.88975524902344,106.52999877929688,0.004745693388358951,0.007860791979406478,0.010566749503549744,-0.001107043526146878,-0.00256278259461018,-0.0005458444291193132,-0.003615006313067326,-0.009622184538243594,0.0007150466837659852,715.0466837659852
2010-01-28,81.6973648071289,37.89617156982422,48.88421630859375,32.97355651855469,27.50183868408203,58.0627555847168,58.805580139160156,106.4800033569336,-0.011538908640340573,-0.026063780981057327,-0.017289865054979536,-0.016944598231782848,-0.006952666350687142,-0.0005463396366378603,-0.0014303901499168603,-0.0004694185510532023,-0.010154495949556919,-10154.495949556918
2010-01-29,80.80943298339844,37.23484420776367,48.34535598754883,32.496742248535156,27.2033634185791,58.570316314697266,59.18160629272461,105.95999908447266,-0.010928043286122957,-0.017605097870219133,-0.011084402111781522,-0.014566076815480944,-0.010912242924648652,0.008703602259659604,0.006374038368841539,-0.0048955498497216254,-0.006864221528684211,-6864.221528684211
2010-02-01,82.06607818603516,37.64381790161133,48.91640853881836,33.0911979675293,27.93532943725586,58.03861618041992,58.91781234741211,108.3499984741211,0.015431050736414598,0.010923746476256824,0.011742725745960136,0.01812747878337273,0.026551555082336087,-0.009119435497074946,-0.004467327393504306,0.022305058135940747,0.011436856508712734,11436.856508712734
2010-02-02,83.05937957763672,37.98317337036133,49.455291748046875,33.642303466796875,28.162731170654297,58.2042236328125,59.10379409790039,109.12999725341797,0.01203101431281084,0.008974514012360935,0.01095617130070714,0.016516982214981102,0.008107338346659887,0.0028493378981817585,0.003151658582448924,0.007173093057516233,0.008720013715708352,8720.013715708352
2010-02-03,82.64552307128906,38.192039489746094,49.12553024291992,33.289344787597656,27.999284744262695,57.52925109863281,59.041748046875,108.69999694824219,-0.004995113122761907,0.005483847959750765,-0.006690200557127657,-0.010546937368595355,-0.005820549179938794,-0.011664389904117556,-0.0010503325915323103,-0.003948040904900196,-0.004903964458652876,-4903.964458652877
2010-02-04,80.09461975097656,37.086910247802734,47.484771728515625,31.93325424194336,26.734338760375977,58.439754486083984,59.03615188598633,104.37000274658203,-0.03135197281639268,-0.029363019728295914,-0.0339697994303525,-0.04158944989485258,-0.0462301300136545,0.015702852535096845,-9.478760879133574e-05,-0.04064946190433538,-0.025943221107697256,-25943.221107697256
2010-02-05,80.2601089477539,37.4001579284668,47.669761657714844,31.877531051635742,26.435874938964844,58.5671501159668,58.85579299926758,104.68000030517578,0.0020640396060969124,0.008410843250678202,0.0038882049162469734,-0.0017465136721215302,-0.01122684809995178,0.0021775754286785798,-0.003059734532395275,0.0029657764294865885,0.0004341679158398337,434.1679158398337
2010-02-08,79.68069458007812,37.13041687011719,47.19524383544922,31.24591636657715,26.172937393188477,58.643497467041016,58.912166595458984,104.04000091552734,-0.007245391915304822,-0.007238431659276401,-0.010004148049928219,-0.020012714493659267,-0.00999603387816883,0.0013027376513337074,0.0009573673636049662,-0.006132631197051985,-0.007296155772306356,-7296.155772306356
2010-02-09,80.68152618408203,37.513301849365234,47.84672927856445,32.2304801940918,27.025711059570312,58.057762145996094,58.776920318603516,105.41000366210938,0.012482299059977109,0.010259090624024747,0.013709640611585083,0.031023903321323765,0.03206272134718624,-0.010038284788916663,-0.002298366652986772,0.013082093628457692,0.0125353871438314,12535.3871438314
2010-02-10,80.52348327636719,37.43497085571289,47.95930480957031,32.026153564453125,26.954639434814453,57.5037841796875,58.32039260864258,105.12000274658203,-0.0019607698157564357,-0.002090268910694082,0.0023500729132304166,-0.0063597268132982165,-0.00263324210281235,-0.009587656578388781,-0.007797446613016845,-0.0027549621443085925,-0.003854250008130611,-3854.2500081306107
2010-02-11,81.36627197265625,38.00059127807617,48.7233772277832,32.3233642578125,27.6652774810791,57.19179916381836,58.45563507080078,107.12999725341797,0.010411978309840642,0.014996402402800868,0.015806105283492133,0.009237452488954911,0.026022674086819464,-0.0054402406132600944,0.002316272017668375,0.01894044377226134,0.011536385968572205,11536.385968572205
2010-02-12,81.2985610961914,38.078895568847656,49.07725524902344,32.044708251953125,27.317068099975586,57.427391052246094,58.52328109741211,107.04000091552734,-0.0008325202085561756,0.0020584870289512835,0.007236754132923906,-0.008658259779736444,-0.012666394381664503,0.004110868690671232,0.0011565508788677903,-0.0008404197035734029,-0.0010543666677645391,-1054.3666677645392
2010-02-16,82.57778930664062,38.566200256347656,49.90567398071289,32.75682067871094,28.020605087280273,57.53560256958008,58.75433349609375,109.62000274658203,0.015612432072262372,0.012716045262317177,0.016739009064256294,0.021979144804688655,0.02542842355190178,0.0018825457807443158,0.003940269392762374,0.02381725974040183,0.01526439120866685,15264.39120866685
2010-02-17,82.96907806396484,38.78374481201172,50.243446350097656,32.80017852783203,28.120092391967773,56.87972640991211,58.55710220336914,109.25,0.0047272351595442075,0.005624958855935169,0.006745414218428891,0.001322752901069535,0.0035442170580988197,-0.011464955785510433,-0.003362527743063559,-0.0033810306977537508,0.0004695079958436099,469.50799584360993
2010-02-18,83.45821380615234,39.02738571166992,50.65365219116211,32.985939025878906,28.2266902923584,56.650543212890625,58.517616271972656,109.9800033569336,0.005878088203826515,0.006262386737388326,0.008131216994614388,0.005647422242413658,0.0037836420282810757,-0.004037399172949208,-0.0006745424359406726,0.006659727627097212,0.003956317778091412,3956.3177780914116
2010-02-19,83.63126373291016,39.00999069213867,50.71799087524414,32.78159713745117,27.985071182250977,56.95619583129883,58.72618865966797,109.47000122070312,0.0020713451400853344,-0.0004458125226900478,0.001269362728566037,-0.006214085486571985,-0.008596798671230754,0.005380901845628117,0.0035579296977097385,-0.004648011335302016,-0.0009531460754756971,-953.1460754756971
2010-02-22,83.64631652832031,38.931678771972656,50.870811462402344,32.84352111816406,28.020605087280273,56.72061538696289,58.759944915771484,109.06999969482422,0.00017997385456247628,-0.002009501388847479,0.0030086131328683763,0.001887204190639924,0.001268939584850859,-0.004144746480178263,0.0005746424025563357,-0.003660675124823598,-0.0003619437285464211,-361.9437285464211
2010-02-23,82.63045501708984,38.42695999145508,50.275638580322266,32.37908935546875,27.373918533325195,57.60567855834961,58.90090560913086,107.88999938964844,-0.012219074754188597,-0.013048987168318593,-0.01176867307122409,-0.014241675062448778,-0.023349453786482677,0.015483417201416216,0.002396052045676278,-0.010877691236586884,-0.00845326072901964,-8453.260729019641
2010-02-24,83.39046478271484,38.818546295166016,50.701908111572266,32.583431243896484,27.636857986450195,57.74574279785156,59.1545524597168,107.36000061035156,0.009155654306488792,0.010138833363564359,0.008442907900790164,0.00629109093959368,0.00955963439113372,0.00242847997347706,0.0042970862174946944,-0.00492450499761965,0.0056736477618653525,5673.647761865353
2010-02-25,83.27758026123047,38.80986022949219,50.71799087524414,32.385284423828125,27.40945053100586,58.07048797607422,59.0925178527832,108.30999755859375,-0.0013546032620235238,-0.00022378575315284976,0.000317152037565549,-0.006099779945083927,-0.008262452298467782,0.005607953688908651,-0.0010492372024240026,0.008809784398268405,-0.00028187104205118496,-281.871042051185
2010-02-26,83.33023834228516,38.949073791503906,50.50888442993164,32.583431243896484,27.686599731445312,58.36973190307617,59.4814567565918,109.43000030517578,0.0006321201879897487,0.0035806486419351913,-0.004131447150096612,0.006099779945083927,0.010060668116879778,0.005139883557550462,0.006560297906895052,0.010287614912395604,0.004778695764829144,4778.695764829144
2010-03-01,84.19564056396484,39.514686584472656,51.68313217163086,32.83732223510742,28.155624389648438,58.34420394897461,59.557891845703125,109.43000030517578,0.010331656521300303,0.014417422455368811,0.022982214560869352,0.007761826404209415,0.016798603392302436,-0.00043744484019470065,0.0012841988890786027,0.0,0.009142309672866777,9142.309672866777
2010-03-02,84.42887878417969,39.636512756347656,52.07722091674805,33.08500289916992,28.47540855407715,58.26753616333008,59.68239974975586,111.0199966430664,0.002766363632757951,0.0030783176778630406,0.00759616998891266,0.007514353567115162,0.011293721720709193,-0.0013149241511598575,0.002088353653573627,0.014425256805689735,0.005930951611932689,5930.951611932689
2010-03-03,84.5041732788086,39.68001937866211,52.374813079833984,33.48130798339844,28.510942459106445,58.12062072753906,59.80693054199219,111.62999725341797,0.0008914122925656187,0.00109703804507566,0.00569817469155387,0.011907217370703993,0.0012471024728872848,-0.002524578406361222,0.002084384221071822,0.005479471397486613,0.003235027760622955,3235.027760622955
2010-03-04,84.75997924804688,39.8105583190918,52.511539459228516,33.39461135864258,28.361709594726562,58.42721939086914,59.835227966308594,110.83000183105469,0.003022567509673557,0.0032843907179049836,0.0026071353141863263,-0.0025927620637253845,-0.005247977771238421,0.005261347962942864,0.00047303434168810554,-0.0071922941134516805,-4.8069762752456224e-05,-48.06976275245623
2010-03-05,85.97149658203125,40.410972595214844,53.58125305175781,34.04479217529297,29.100778579711914,57.660743713378906,59.76164627075195,110.80999755859375,0.014192317655944642,0.014969185474259739,0.02016630573196343,0.01928252410536002,0.025724947387543384,-0.013205276328180915,-0.00123049545082754,-0.00018051139298336238,0.009964874647884925,9964.874647884924
2010-03-08,85.98656463623047,40.489295959472656,53.677757263183594,34.04479217529297,29.122100830078125,57.36051559448242,59.85786437988281,109.87999725341797,0.00017525266487705693,0.001936294900577451,0.0017994616430443422,0.0,0.0007324354801951927,-0.005220405384824822,0.0016087363902235197,-0.008428164684993078,-0.0009245486238625422,-924.5486238625422
2010-03-09,86.1294937133789,40.715538024902344,53.870784759521484,33.96430587768555,29.285539627075195,57.373287200927734,59.80125427246094,109.72000122070312,0.0016608457266995558,0.005572147363841484,0.003589592196668878,-0.002366928469504259,0.005596501495495065,0.00022263023079283073,-0.000946189680869125,-0.001457159035853195,0.0014839299784089044,1483.9299784089044
2010-03-10,86.51327514648438,41.04618453979492,54.3292236328125,34.10672378540039,29.491628646850586,57.22633361816406,59.85786437988281,108.47000122070312,0.004445967448411636,0.008088095676529239,0.008473966377667619,0.0041843972750643665,0.007012582279308344,-0.002564644843692676,0.000946189680869125,-0.011458028889065552,0.0023910656256365126,2391.065625636513
2010-03-11,86.87446594238281,41.20283508300781,54.49007034301758,34.23675537109375,29.498741149902344,57.43717575073242,59.835227966308594,108.5999984741211,0.004166284376164953,0.003809181759153457,0.0029562189106004944,0.003805242115313412,0.00024114115950579773,0.00367758446185551,-0.0003782409393959796,0.0011977451434272979,0.0024343946233281177,2434.3946233281176
2010-03-12,86.8819808959961,41.211524963378906,54.46595001220703,34.46587371826172,29.399246215820312,57.79487228393555,59.95976257324219,107.94999694824219,8.649985372866098e-05,0.00021088267623259327,-0.0004427535280004946,0.006669881476425665,-0.003378554452317939,0.006208302086007755,0.0020791295401254573,-0.00600326475867341,0.0006787653616910361,678.7653616910361
2010-03-15,86.90455627441406,41.107112884521484,54.280967712402344,34.22437286376953,29.18605613708496,57.71818542480469,59.948421478271484,108.36000061035156,0.0002598058389624569,-0.0025367799463227314,-0.003402073035119635,-0.007031619816955548,-0.007277969429472453,-0.001327761067333455,-0.0001891629848991272,0.0037908941588105094,-0.002214333285291248,-2214.3332852912476
2010-03-16,87.59684753417969,41.3681755065918,54.7474479675293,34.657840728759766,29.562692642211914,58.17811584472656,60.225826263427734,110.4000015258789,0.00793454810911065,0.006330708241587768,0.008557092179504178,0.012585936611290371,0.012822117000573563,0.007936971747057875,0.0046167175262255,0.018651124814839548,0.009929402028773682,9929.402028773682
2010-03-17,88.1160659790039,41.48130416870117,55.069156646728516,34.84359359741211,29.88248062133789,58.42721939086914,60.446502685546875,109.58999633789062,0.005909866789527207,0.002730946117292188,0.005859033807090519,0.005345308704364449,0.010759193605067274,0.004272599098317897,0.003657452707500397,-0.007364051605517119,0.0038962936529553516,3896.2936529553517
2010-03-18,88.0709457397461,41.62051010131836,54.900272369384766,34.63924789428711,29.655078887939453,58.2355842590332,60.32768630981445,110.33999633789062,-0.0005121857712895306,0.0033502532777704985,-0.00307147925792961,-0.005881921000443935,-0.0076389707971245,-0.003285285424348139,-0.001967579580581358,0.006820378596121834,-0.0015233487447280925,-1523.3487447280925
2010-03-19,87.62515258789062,41.368778228759766,54.21662902832031,34.286293029785156,29.27133560180664,58.29311752319336,60.28236389160156,108.27999877929688,-0.005074604533122695,-0.006066629794883482,-0.01253063966410739,-0.010241717220225599,-0.0130246754146075,0.0009874523264237212,-0.0007515529637949214,-0.01884602118244505,-0.008193548555845365,-8193.548555845364
2010-03-22,88.09356689453125,41.74333190917969,54.98070526123047,34.385372161865234,29.377931594848633,58.35694122314453,60.37861251831055,107.75,0.005331423055436879,0.009013276536881332,0.013994640220819754,0.002885591911984342,0.003635036395594149,0.0010942764539665362,0.0015953566759820959,-0.004906724488663805,0.00408035959525016,4080.3595952501605
2010-03-23,88.71318054199219,42.03080368041992,55.680419921875,34.626861572265625,29.584020614624023,58.082305908203125,60.33900833129883,108.31999969482422,0.007008965359259989,0.006863046633106329,0.012646247447197112,0.006998480790629369,0.006990605002877626,-0.004717238061570761,-0.0006561459404830217,0.005276077362753817,0.005051254824221307,5051.254824221307
2010-03-24,88.28248596191406,41.83045959472656,55.04505157470703,34.05718231201172,29.14341163635254,57.021995544433594,59.891780853271484,106.30000305175781,-0.004866734182504828,-0.004777997826677094,-0.011476588220793893,-0.016588782256738543,-0.015005500115700787,-0.01842399186079291,-0.007439517676996132,-0.018824492289793326,-0.01217545055374969,-12175.45055374969
2010-03-25,88.1389389038086,41.769474029541016,54.6983642578125,34.038612365722656,29.06524658203125,56.657867431640625,59.67674255371094,106.77999877929688,-0.0016273203766807853,-0.001458986230244541,-0.00631816437558097,-0.0005454065654797446,-0.0026856864149369386,-0.006406224437095709,-0.0035969087060019334,0.004505317583276991,-0.002266672440342954,-2266.672440342954
2010-03-26,88.08606719970703,41.81303024291992,54.674171447753906,34.37299728393555,29.20737648010254,56.81755447387695,59.85786437988281,108.58999633789062,-0.0006000477101064661,0.0010422328859558405,-0.00044239278713043007,0.009775755398533814,0.004878111622430126,0.0028144799105485063,0.0030304523423190233,0.01680865686452737,0.004663406065884723,4663.406065884723
2010-03-29,88.64518737792969,42.01338577270508,54.97250747680664,34.664024353027344,29.733245849609375,56.600406646728516,59.80693054199219,108.75,0.0063273702769883755,0.004780257127355192,0.005441783886161566,0.008431093524035482,0.017844512082836772,-0.0038291658628066827,-0.0008512752810840851,0.0014723814641710575,0.00495211965220721,4952.11965220721
2010-03-30,88.70561218261719,42.152767181396484,55.14181900024414,34.664024353027344,29.84695053100586,56.77922439575195,59.840858459472656,107.97000122070312,0.0006814156708099262,0.0033120567167177484,0.0030751976111318413,0.0,0.0038168662188349245,0.0031543213828646444,0.0005671298846889883,-0.007198247903796862,0.0009260924476564014,926.0924476564014
2010-03-31,88.40338897705078,41.95240020751953,54.66609573364258,34.664024353027344,29.932228088378906,57.168846130371094,59.86921691894531,108.94999694824219,-0.0034128530671457824,-0.004764685908419164,-0.008664698607086407,0.0,0.002853087552888045,0.0068386108033111626,0.0004737856845125066,0.009035611315004743,0.000294857221633138,294.857221633138
2010-04-01,89.00785064697266,41.95240020751953,55.17406463623047,35.27705764770508,30.713932037353516,57.02907943725586,59.9993782043457,110.26000213623047,0.006814269605230017,0.0,0.009249304120666935,0.017530440669680125,0.02578060153560502,-0.0024477986304463073,0.0021717337460165353,0.01195219915601875,0.008881343775346384,8881.343775346384
2010-04-05,89.73320770263672,42.34440994262695,56.206111907958984,35.31420135498047,30.9910888671875,56.080204010009766,59.44789123535156,110.88999938964844,0.008116333698117373,0.009300768564843409,0.018532504471709288,0.0010523600578342673,0.008983343321461223,-0.016778422751539956,-0.009234047630243936,0.0056974809249874525,0.00320879008214614,3208.7900821461403
2010-04-06,89.94477081298828,42.46635437011719,56.53667449951172,35.21513366699219,31.08346176147461,56.17000961303711,59.590049743652344,111.02999877929688,0.00235491527531817,0.0028756847674697994,0.005864029962998174,-0.0028092637796919284,0.002976194319125103,0.001600097127472111,0.002388458246387337,0.0012617106108123721,0.0020639783162363923,2063.9783162363924
2010-04-07,89.43096923828125,42.361820220947266,56.359317779541016,34.967437744140625,30.813419342041016,56.888065338134766,59.891357421875,112.48999786376953,-0.005728790077916379,-0.0024646104336962793,-0.0031419514952428784,-0.007058645652723072,-0.008725613567391655,0.012702593434237741,0.005043601746754334,0.013063885742511161,0.0004613087120666215,461.3087120666215
2010-04-08,89.74076080322266,42.4576416015625,56.30287551879883,34.93028259277344,30.920015335083008,56.913692474365234,59.77765655517578,112.6500015258789,0.0034580441186644606,0.002259420640503329,-0.001001973489276331,-0.0010631292319009944,0.0034534316627552464,0.00045038208822578696,-0.001900256334279149,0.0014213706092300882,0.0008846612579903046,884.6612579903046
2010-04-09,90.33012390136719,42.71028518676758,56.641502380371094,35.38850784301758,31.111900329589844,57.04833984375,59.817474365234375,113.63999938964844,0.00654592444063784,0.005932851386498239,0.0059963653352301804,0.013032981184996295,0.006186673568999268,0.0023630226541309085,0.0006658767998892756,0.00874987119150461,0.006184195820235827,6184.195820235827
2010-04-12,90.47367858886719,42.7451286315918,56.87532043457031,35.499969482421875,30.863168716430664,57.349693298339844,59.98802947998047,113.01000213623047,0.0015879612672815568,0.0008154766374239841,0.004119537158811859,0.0031447066001408785,-0.008026871207460484,0.005268519805379235,0.0028472019146024152,-0.005559222339984515,0.0005246637295243661,524.6637295243661
2010-04-13,90.54167175292969,42.962894439697266,57.00432205200195,35.46900939941406,30.799203872680664,57.53562545776367,60.20406723022461,112.69000244140625,0.000751242003861563,0.005081584404972972,0.0022655791639962786,-0.000872496278222723,-0.0020746806847635746,0.0032368334574446322,0.003594878345825947,-0.0028356216460236894,0.0011434148458864257,1143.4148458864256
2010-04-14,91.56929779052734,43.476844787597656,58.221832275390625,35.93961715698242,31.254032135009766,57.13167190551758,60.152915954589844,113.02999877929688,0.011285832452004207,0.011891669480594835,0.021133318968646897,0.01318088846391774,0.014659554823418297,-0.0070456918862555895,-0.0008499927027232346,0.003012551773767136,0.008408516421671286,8408.516421671286
2010-04-15,91.64484405517578,43.66848373413086,58.39921188354492,35.91484832763672,31.08346176147461,57.1958122253418,60.2552375793457,113.6500015258789,0.0008246772674738168,0.00439815326195836,0.003041985196032826,-0.0006894165911526251,-0.005472494595557098,0.001122045622557799,0.0016995800763153213,0.005470304321851138,0.0012993543199349422,1299.3543199349422
2010-04-16,90.1865463256836,43.14582061767578,57.61711883544922,35.12224197387695,30.173847198486328,57.612548828125,60.39737319946289,111.23999786376953,-0.016040453677112154,-0.012041090125085141,-0.013482669047936824,-0.022316208171096807,-0.02970033919118409,0.0072597227109598705,0.002356114549906252,-0.021433553562709484,-0.013174809564282297,-13174.809564282297
2010-04-19,90.5265884399414,43.11968231201172,57.33491516113281,35.029361724853516,30.053035736083984,57.47145080566406,60.2438850402832,111.1500015258789,0.0037633403462988824,-0.0006059967327907145,-0.004909947765900924,-0.0026479880258789557,-0.0040118836823763715,-0.0024520887978995987,-0.002544539807273871,-0.0008093560236552833,-0.0017773075611846045,-1777.3075611846045
2010-04-20,91.3350601196289,43.33744430541992,58.11703109741211,35.246089935302734,30.408361434936523,57.6766357421875,60.37459945678711,111.45999908447266,0.008891121487446085,0.005037466832940929,0.013548977324672862,0.006167983056097448,0.011753939085320297,0.0035638482556903384,0.002167403581958105,0.002785119789124657,0.00673948242665634,6739.48242665634
2010-04-21,91.1688461303711,43.58137512207031,58.520164489746094,35.0169792175293,30.308879852294922,58.1511116027832,60.585025787353516,112.30999755859375,-0.001821484686312047,0.005612857115635528,0.0069126318683601085,-0.006521534927233397,-0.003276883782981521,0.008192829878294283,0.003479285628022133,0.007597109309406491,0.0025218513003989473,2521.8513003989474
2010-04-22,91.44087219238281,43.82530212402344,59.140987396240234,34.70116424560547,30.436790466308594,57.9780158996582,60.44852828979492,111.83999633789062,0.002979318578731238,0.005581441667448228,0.0105528232194958,-0.009059826220821687,0.004211355390086435,-0.002981092427683407,-0.002255532467302146,-0.004193637495524705,0.0006043562805537195,604.3562805537194
2010-04-23,92.0377426147461,44.00821304321289,59.769893646240234,34.96124267578125,30.600229263305664,57.772804260253906,60.43714141845703,113.19000244140625,0.006506180880742285,0.004164951915027082,0.01057787325391324,0.00746685766499855,0.005355411792566045,-0.003545752058089491,-0.00018839075630783242,0.011998598472109379,0.005291966395619907,5291.966395619907
2010-04-26,91.6902084350586,43.912410736083984,59.54412841796875,34.99839401245117,30.600229263305664,57.83695983886719,60.465599060058594,112.75,-0.003783143416111301,-0.0021792917503780096,-0.0037843917053370646,0.0010620792765902998,0.0,0.0011098644772573607,0.00047075263992280014,-0.003894865830639027,-0.0013748745385868677,-1374.8745385868676
2010-04-27,89.52165985107422,42.980316162109375,58.1815071105957,33.59276580810547,29.50584602355957,58.651206970214844,60.505393981933594,114.62999725341797,-0.023934989807139928,-0.021454737606167118,-0.023150134741191764,-0.0409914346202358,-0.03641908719236797,0.013980139189619045,0.0006579250497962263,0.01653654778371827,-0.01434697149299613,-14346.97149299613
2010-04-28,90.2016830444336,43.006439208984375,58.278282165527344,33.598960876464844,29.75456428527832,58.1511116027832,60.607749938964844,114.30999755859375,0.007567480413256611,0.0006076063125290965,0.0016619483481488118,0.00018439973736716908,0.008394127574888444,-0.008563159181103508,0.0016902538913026177,-0.002795491486585533,0.0010933957012254636,1093.3957012254637
2010-04-29,91.31993865966797,43.755592346191406,59.511863708496094,34.119102478027344,30.244918823242188,58.39472198486328,60.76123809814453,114.27999877929688,0.012321064030136775,0.017269576162059153,0.02094617738221949,0.015362277217877196,0.01634565600478055,0.004180513869486369,0.002529282702072422,-0.0002624679990343992,0.011086509921199694,11086.509921199695
2010-04-30,89.77098846435547,42.893211364746094,57.77031326293945,33.69184494018555,29.88248062133789,59.067893981933594,61.01141357421875,115.36000061035156,-0.017107295169157766,-0.01990585952432422,-0.0297006503677828,-0.01260159924455806,-0.01205582130801508,0.011462018983757538,0.0041089000627909655,0.009406112146595369,-0.008299274302586757,-8299.274302586757
2010-05-03,90.9345932006836,43.49425506591797,59.06840515136719,33.933345794677734,30.04593276977539,58.99076461791992,61.02967834472656,115.7300033569336,0.012878637266770632,0.013915291756626758,0.022221149287960706,0.007142364509872934,0.005454926786747194,-0.0013066280085141102,0.0002993216523545783,0.0032022420391024653,0.007975913161365145,7975.913161365144
