Date,port_ret,loss,VaR,ES,u,p_u,xi,beta,fit_method,breach
2010-05-12,0.01055206123594632,-0.01055206123594632,,,,,,,,0
2010-05-13,-0.007265165657458661,0.007265165657458661,,,,,,,,0
2010-05-14,-0.011426954430379443,0.011426954430379443,,,,,,,,0
2010-05-17,-0.0011923835130237537,0.0011923835130237537,,,,,,,,0
2010-05-18,-0.008804115597781326,0.008804115597781326,,,,,,,,0
2010-05-19,-0.0064712178386406305,0.0064712178386406305,,,,,,,,0
2010-05-20,-0.025350627744957943,0.025350627744957943,,,,,,,,0
2010-05-21,0.011266400365770923,-0.011266400365770923,,,,,,,,0
2010-05-24,-0.006383936465587825,0.006383936465587825,,,,,,,,0
2010-05-25,-0.0010492885670605467,0.0010492885670605467,,,,,,,,0
2010-05-26,-0.0028784938232915835,0.0028784938232915835,,,,,,,,0
2010-05-27,0.0249712129497191,-0.0249712129497191,,,,,,,,0
2010-05-28,-0.007839571524057232,0.007839571524057232,,,,,,,,0
2010-06-01,-0.008844382377722226,0.008844382377722226,,,,,,,,0
2010-06-02,0.016365458777915565,-0.016365458777915565,,,,,,,,0
2010-06-03,-0.0008575298423523225,0.0008575298423523225,,,,,,,,0
2010-06-04,-0.019869420895914147,0.019869420895914147,,,,,,,,0
2010-06-07,-0.006811436897808554,0.006811436897808554,,,,,,,,0
2010-06-08,0.004734194663363778,-0.004734194663363778,,,,,,,,0
2010-06-09,-0.0033106341417582508,0.0033106341417582508,,,,,,,,0
2010-06-10,0.016391141696855904,-0.016391141696855904,,,,,,,,0
2010-06-11,0.0074279930827420015,-0.0074279930827420015,,,,,,,,0
2010-06-14,8.048323221387932e-05,-8.048323221387932e-05,,,,,,,,0
2010-06-15,0.017607143706764194,-0.017607143706764194,,,,,,,,0
2010-06-16,-0.0005525632583084361,0.0005525632583084361,,,,,,,,0
2010-06-17,0.003975375426946537,-0.003975375426946537,,,,,,,,0
2010-06-18,0.001390533497827584,-0.001390533497827584,,,,,,,,0
2010-06-21,-0.00315766693209929,0.00315766693209929,,,,,,,,0
2010-06-22,-0.006481907211595583,0.006481907211595583,,,,,,,,0
2010-06-23,0.000759544276219104,-0.000759544276219104,,,,,,,,0
2010-06-24,-0.01131656428764427,0.01131656428764427,,,,,,,,0
2010-06-25,0.007069830710619895,-0.007069830710619895,,,,,,,,0
2010-06-28,-0.003198383253697923,0.003198383253697923,,,,,,,,0
2010-06-29,-0.02170783489441186,0.02170783489441186,,,,,,,,0
2010-06-30,-0.0044887228033637094,0.0044887228033637094,,,,,,,,0
2010-07-01,-0.003621647516884152,0.003621647516884152,,,,,,,,0
2010-07-02,-0.0019639104310701927,0.0019639104310701927,,,,,,,,0
2010-07-06,0.0037645766114683954,-0.0037645766114683954,,,,,,,,0
2010-07-07,0.018579375667870823,-0.018579375667870823,,,,,,,,0
2010-07-08,0.003843014906358022,-0.003843014906358022,,,,,,,,0
2010-07-09,0.006022300114798651,-0.006022300114798651,,,,,,,,0
2010-07-12,-0.0034352514506644227,0.0034352514506644227,,,,,,,,0
2010-07-13,0.01117966900701639,-0.01117966900701639,,,,,,,,0
2010-07-14,0.002107603331530039,-0.002107603331530039,,,,,,,,0
2010-07-15,0.0003868236652467827,-0.0003868236652467827,,,,,,,,0
2010-07-16,-0.02032500196365644,0.02032500196365644,,,,,,,,0
2010-07-19,0.0029711185172218157,-0.0029711185172218157,,,,,,,,0
2010-07-20,0.010026923162893053,-0.010026923162893053,,,,,,,,0
2010-07-21,-0.0073492891690856155,0.0073492891690856155,,,,,,,,0
2010-07-22,0.017590355157908466,-0.017590355157908466,,,,,,,,0
2010-07-23,0.005223019800667916,-0.005223019800667916,,,,,,,,0
2010-07-26,0.006139692053492407,-0.006139692053492407,,,,,,,,0
2010-07-27,-0.004195078624783577,0.004195078624783577,,,,,,,,0
2010-07-28,-0.004045623196940906,0.004045623196940906,,,,,,,,0
2010-07-29,-0.0005068116003714707,0.0005068116003714707,,,,,,,,0
2010-07-30,0.004363546538811769,-0.004363546538811769,,,,,,,,0
2010-08-02,0.01262551361295322,-0.01262551361295322,,,,,,,,0
2010-08-03,-0.0014060244888593476,0.0014060244888593476,,,,,,,,0
2010-08-04,0.0031287046829958087,-0.0031287046829958087,,,,,,,,0
2010-08-05,-0.001472717268085677,0.001472717268085677,,,,,,,,0
2010-08-06,0.001737776785768086,-0.001737776785768086,,,,,,,,0
2010-08-09,0.0031598040161640584,-0.0031598040161640584,,,,,,,,0
2010-08-10,-0.0064187499891600885,0.0064187499891600885,,,,,,,,0
2010-08-11,-0.02056970604374253,0.02056970604374253,,,,,,,,0
2010-08-12,-0.001556967080215188,0.001556967080215188,,,,,,,,0
2010-08-13,-0.0004452646498931401,0.0004452646498931401,,,,,,,,0
2010-08-16,0.008832223206842738,-0.008832223206842738,,,,,,,,0
2010-08-17,0.007031124651347531,-0.007031124651347531,,,,,,,,0
2010-08-18,0.001899502979737011,-0.001899502979737011,,,,,,,,0
2010-08-19,-0.008320191970750346,0.008320191970750346,,,,,,,,0
2010-08-20,-0.0021466445134628587,0.0021466445134628587,,,,,,,,0
2010-08-23,-0.00470480797493511,0.00470480797493511,,,,,,,,0
2010-08-24,-0.006120411129165615,0.006120411129165615,,,,,,,,0
2010-08-25,0.003728477135773678,-0.003728477135773678,,,,,,,,0
2010-08-26,-0.0032545492779288976,0.0032545492779288976,,,,,,,,0
2010-08-27,0.00712345742551207,-0.00712345742551207,,,,,,,,0
2010-08-30,-0.006726948890307671,0.006726948890307671,,,,,,,,0
2010-08-31,0.003449986207680833,-0.003449986207680833,,,,,,,,0
2010-09-01,0.016863897032122765,-0.016863897032122765,,,,,,,,0
2010-09-02,0.0039593551435226915,-0.0039593551435226915,,,,,,,,0
2010-09-03,0.005551244096202335,-0.005551244096202335,,,,,,,,0
2010-09-07,-0.003920361259352023,0.003920361259352023,,,,,,,,0
2010-09-08,0.0041801924980664484,-0.0041801924980664484,,,,,,,,0
2010-09-09,-0.0012987043116821084,0.0012987043116821084,,,,,,,,0
2010-09-10,0.001995164782824188,-0.001995164782824188,,,,,,,,0
2010-09-13,0.01198803664035658,-0.01198803664035658,,,,,,,,0
2010-09-14,0.0049140776468653,-0.0049140776468653,,,,,,,,0
2010-09-15,4.226008857549646e-05,-4.226008857549646e-05,,,,,,,,0
2010-09-16,-0.0025209823895943617,0.0025209823895943617,,,,,,,,0
2010-09-17,0.0009999225756224805,-0.0009999225756224805,,,,,,,,0
2010-09-20,0.012808589150056615,-0.012808589150056615,,,,,,,,0
2010-09-21,0.0024067410325668837,-0.0024067410325668837,,,,,,,,0
2010-09-22,-0.0013105699296324103,0.0013105699296324103,,,,,,,,0
2010-09-23,-0.004212593484976435,0.004212593484976435,,,,,,,,0
2010-09-24,0.013204580855292636,-0.013204580855292636,,,,,,,,0
2010-09-27,0.00036998000788912577,-0.00036998000788912577,,,,,,,,0
2010-09-28,0.005426984783362954,-0.005426984783362954,,,,,,,,0
2010-09-29,-0.00039475099561209204,0.00039475099561209204,,,,,,,,0
2010-09-30,-0.0012148823123535601,0.0012148823123535601,,,,,,,,0
2010-10-01,0.0038723014872786288,-0.0038723014872786288,,,,,,,,0
2010-10-04,-0.00612302365778622,0.00612302365778622,,,,,,,,0
2010-10-05,0.016674099416943866,-0.016674099416943866,,,,,,,,0
2010-10-06,0.0026197954376419585,-0.0026197954376419585,,,,,,,,0
2010-10-07,-0.004048960106216859,0.004048960106216859,,,,,,,,0
2010-10-08,0.006006566614655484,-0.006006566614655484,,,,,,,,0
2010-10-11,0.0007725755583574689,-0.0007725755583574689,,,,,,,,0
2010-10-12,-0.0009605423370931954,0.0009605423370931954,,,,,,,,0
2010-10-13,0.00929295939486996,-0.00929295939486996,,,,,,,,0
2010-10-14,-0.00242991065876047,0.00242991065876047,,,,,,,,0
2010-10-15,-0.0014458821589949378,0.0014458821589949378,,,,,,,,0
2010-10-18,0.003959729124331568,-0.003959729124331568,,,,,,,,0
2010-10-19,-0.015267872802192106,0.015267872802192106,,,,,,,,0
2010-10-20,0.009342925113096978,-0.009342925113096978,,,,,,,,0
2010-10-21,-0.004364635658452354,0.004364635658452354,,,,,,,,0
2010-10-22,0.0035968114814732832,-0.0035968114814732832,,,,,,,,0
2010-10-25,0.005423366095324844,-0.005423366095324844,,,,,,,,0
2010-10-26,-0.0032296696776211165,0.0032296696776211165,,,,,,,,0
2010-10-27,-0.006378117686260065,0.006378117686260065,,,,,,,,0
2010-10-28,0.0037697709448496486,-0.0037697709448496486,,,,,,,,0
2010-10-29,0.0032240883416440047,-0.0032240883416440047,,,,,,,,0
2010-11-01,-0.001048181778429802,0.001048181778429802,,,,,,,,0
2010-11-02,0.011237749296861,-0.011237749296861,,,,,,,,0
2010-11-03,-0.0006724123164401075,0.0006724123164401075,,,,,,,,0
2010-11-04,0.01895985524184246,-0.01895985524184246,,,,,,,,0
2010-11-05,-0.0018535121158512191,0.0018535121158512191,,,,,,,,0
2010-11-08,0.0004509651745218113,-0.0004509651745218113,,,,,,,,0
2010-11-09,-0.011823425237274754,0.011823425237274754,,,,,,,,0
2010-11-10,0.005207633094335529,-0.005207633094335529,,,,,,,,0
2010-11-11,-0.0042953191362405385,0.0042953191362405385,,,,,,,,0
2010-11-12,-0.014956183191105088,0.014956183191105088,,,,,,,,0
2010-11-15,-0.005984486724436078,0.005984486724436078,,,,,,,,0
2010-11-16,-0.010442032058385342,0.010442032058385342,,,,,,,,0
2010-11-17,0.0008321566224676613,-0.0008321566224676613,,,,,,,,0
2010-11-18,0.014488947215799408,-0.014488947215799408,,,,,,,,0
2010-11-19,0.002235535617342188,-0.002235535617342188,,,,,,,,0
2010-11-22,0.0022402611781793813,-0.0022402611781793813,,,,,,,,0
2010-11-23,-0.011307787037747374,0.011307787037747374,,,,,,,,0
2010-11-24,0.008442127658067178,-0.008442127658067178,,,,,,,,0
2010-11-26,-0.0075209594357703025,0.0075209594357703025,,,,,,,,0
2010-11-29,0.0018967440412447911,-0.0018967440412447911,,,,,,,,0
2010-11-30,-0.003440477291943078,0.003440477291943078,,,,,,,,0
2010-12-01,0.011908626675140366,-0.011908626675140366,,,,,,,,0
2010-12-02,0.008138370905149739,-0.008138370905149739,,,,,,,,0
2010-12-03,0.004497763043266101,-0.004497763043266101,,,,,,,,0
2010-12-06,0.0033759541508550095,-0.0033759541508550095,,,,,,,,0
2010-12-07,-0.005899621488347828,0.005899621488347828,,,,,,,,0
2010-12-08,-0.0031912290415218036,0.0031912290415218036,,,,,,,,0
2010-12-09,0.0023737941432039333,-0.0023737941432039333,,,,,,,,0
2010-12-10,0.0026490656665758006,-0.0026490656665758006,,,,,,,,0
2010-12-13,0.002660486515406457,-0.002660486515406457,,,,,,,,0
2010-12-14,-0.0018227727259848003,0.0018227727259848003,,,,,,,,0
2010-12-15,-0.009000908306013022,0.009000908306013022,,,,,,,,0
2010-12-16,0.004520786708167024,-0.004520786708167024,,,,,,,,0
2010-12-17,0.0038843956692202752,-0.0038843956692202752,,,,,,,,0
2010-12-20,0.0012335325801912655,-0.0012335325801912655,,,,,,,,0
2010-12-21,0.007105668086483441,-0.007105668086483441,,,,,,,,0
2010-12-22,-0.0002529692682863294,0.0002529692682863294,,,,,,,,0
2010-12-23,-0.001415047319593521,0.001415047319593521,,,,,,,,0
2010-12-27,0.0015229298276427383,-0.0015229298276427383,,,,,,,,0
2010-12-28,-0.0016345397032506703,0.0016345397032506703,,,,,,,,0
2010-12-29,0.006785654927443319,-0.006785654927443319,,,,,,,,0
2010-12-30,-0.0013564247987049027,0.0013564247987049027,,,,,,,,0
2010-12-31,0.0035856681645282107,-0.0035856681645282107,,,,,,,,0
2011-01-03,0.006489447538330306,-0.006489447538330306,,,,,,,,0
2011-01-04,-0.004511011513161078,0.004511011513161078,,,,,,,,0
2011-01-05,-0.0017395604175695634,0.0017395604175695634,,,,,,,,0
2011-01-06,-0.0029747947809131703,0.0029747947809131703,,,,,,,,0
2011-01-07,-0.0016663597313699152,0.0016663597313699152,,,,,,,,0
2011-01-10,0.0009020230604819823,-0.0009020230604819823,,,,,,,,0
2011-01-11,0.0032783858923815523,-0.0032783858923815523,,,,,,,,0
2011-01-12,0.007738466787199749,-0.007738466787199749,,,,,,,,0
2011-01-13,-0.0006178457261876158,0.0006178457261876158,,,,,,,,0
2011-01-14,0.0012158786824382206,-0.0012158786824382206,,,,,,,,0
2011-01-18,0.0013303585182291577,-0.0013303585182291577,,,,,,,,0
2011-01-19,-0.006664310646664007,0.006664310646664007,,,,,,,,0
2011-01-20,-0.00947504214105549,0.00947504214105549,,,,,,,,0
2011-01-21,-0.0011423585817964543,0.0011423585817964543,,,,,,,,0
2011-01-24,0.0051035327859250135,-0.0051035327859250135,,,,,,,,0
2011-01-25,0.0009901706205601712,-0.0009901706205601712,,,,,,,,0
2011-01-26,0.0034130238588100936,-0.0034130238588100936,,,,,,,,0
2011-01-27,-0.0010452978249766987,0.0010452978249766987,,,,,,,,0
2011-01-28,-0.012242635364851762,0.012242635364851762,,,,,,,,0
2011-01-31,0.0031080278256851446,-0.0031080278256851446,,,,,,,,0
2011-02-01,0.01319039739930239,-0.01319039739930239,,,,,,,,0
2011-02-02,-0.002497105736526284,0.002497105736526284,,,,,,,,0
2011-02-03,0.001118956208446542,-0.001118956208446542,,,,,,,,0
2011-02-04,-0.0009671057112069503,0.0009671057112069503,,,,,,,,0
2011-02-07,0.003952354725005935,-0.003952354725005935,,,,,,,,0
2011-02-08,0.0029086410032639343,-0.0029086410032639343,,,,,,,,0
2011-02-09,-0.002503512342905523,0.002503512342905523,,,,,,,,0
2011-02-10,-0.0035474229431122217,0.0035474229431122217,,,,,,,,0
2011-02-11,0.006545797351328819,-0.006545797351328819,,,,,,,,0
2011-02-14,0.001610771930591004,-0.001610771930591004,,,,,,,,0
2011-02-15,0.0003896898197746079,-0.0003896898197746079,,,,,,,,0
2011-02-16,0.004697292215257054,-0.004697292215257054,,,,,,,,0
2011-02-17,0.003365596428871298,-0.003365596428871298,,,,,,,,0
2011-02-18,0.0014385642782381303,-0.0014385642782381303,,,,,,,,0
2011-02-22,-0.014128554541483707,0.014128554541483707,,,,,,,,0
2011-02-23,-0.0022835633797229637,0.0022835633797229637,,,,,,,,0
2011-02-24,0.0017727478673205121,-0.0017727478673205121,,,,,,,,0
2011-02-25,0.011033668297511401,-0.011033668297511401,,,,,,,,0
2011-02-28,0.00377968609687801,-0.00377968609687801,,,,,,,,0
2011-03-01,-0.007213675363876515,0.007213675363876515,,,,,,,,0
2011-03-02,0.0011038700543644087,-0.0011038700543644087,,,,,,,,0
2011-03-03,0.008024219182979742,-0.008024219182979742,,,,,,,,0
2011-03-04,-0.00048788621146367284,0.00048788621146367284,,,,,,,,0
2011-03-07,-0.008506182757731462,0.008506182757731462,,,,,,,,0
2011-03-08,0.004416025443223726,-0.004416025443223726,,,,,,,,0
2011-03-09,0.0006477440427970493,-0.0006477440427970493,,,,,,,,0
2011-03-10,-0.01334548500808519,0.01334548500808519,,,,,,,,0
2011-03-11,0.002835048504539528,-0.002835048504539528,,,,,,,,0
2011-03-14,-0.002733904622304828,0.002733904622304828,,,,,,,,0
2011-03-15,-0.009595817695558673,0.009595817695558673,,,,,,,,0
2011-03-16,-0.011042989514974566,0.011042989514974566,,,,,,,,0
2011-03-17,0.008314114406292095,-0.008314114406292095,,,,,,,,0
2011-03-18,0.005442355533275933,-0.005442355533275933,,,,,,,,0
2011-03-21,0.01215712509999134,-0.01215712509999134,,,,,,,,0
2011-03-22,-0.0007374556756168937,0.0007374556756168937,,,,,,,,0
2011-03-23,0.004139589156321677,-0.004139589156321677,,,,,,,,0
2011-03-24,0.004982065038779959,-0.004982065038779959,,,,,,,,0
2011-03-25,-0.00019926225633903893,0.00019926225633903893,,,,,,,,0
2011-03-28,-0.0023870536088767547,0.0023870536088767547,,,,,,,,0
2011-03-29,0.003417043401362563,-0.003417043401362563,,,,,,,,0
2011-03-30,0.007957933235641479,-0.007957933235641479,,,,,,,,0
2011-03-31,0.0013244542747606891,-0.0013244542747606891,,,,,,,,0
2011-04-01,0.0049121781051497115,-0.0049121781051497115,,,,,,,,0
2011-04-04,0.002188939373025889,-0.002188939373025889,,,,,,,,0
2011-04-05,0.001297117918333257,-0.001297117918333257,,,,,,,,0
2011-04-06,0.0006772701868472675,-0.0006772701868472675,,,,,,,,0
2011-04-07,-0.0022145135798252724,0.0022145135798252724,,,,,,,,0
2011-04-08,-0.0009224562084704235,0.0009224562084704235,,,,,,,,0
2011-04-11,-0.004411606059232853,0.004411606059232853,,,,,,,,0
2011-04-12,-0.006117635951285116,0.006117635951285116,,,,,,,,0
2011-04-13,0.003870650486876015,-0.003870650486876015,,,,,,,,0
2011-04-14,0.002652331685792708,-0.002652331685792708,,,,,,,,0
2011-04-15,0.004940474290817787,-0.004940474290817787,,,,,,,,0
2011-04-18,-0.008926092479055348,0.008926092479055348,,,,,,,,0
2011-04-19,0.005028059810832652,-0.005028059810832652,,,,,,,,0
2011-04-20,0.01282049604991009,-0.01282049604991009,,,,,,,,0
2011-04-21,0.004667515917949949,-0.004667515917949949,,,,,,,,0
2011-04-25,-0.00029059888685656343,0.00029059888685656343,,,,,,,,0
2011-04-26,0.006418795198386895,-0.006418795198386895,,,,,,,,0
2011-04-27,0.00467257320596276,-0.00467257320596276,,,,,,,,0
2011-04-28,0.0024687716896113487,-0.0024687716896113487,,,,,,,,0
2011-04-29,0.0035339647428951904,-0.0035339647428951904,,,,,,,,0
2011-05-02,-0.0021917747827132072,0.0021917747827132072,,,,,,,,0
2011-05-03,-0.006256614275793493,0.006256614275793493,,,,,,,,0
2011-05-04,-0.006876914714300908,0.006876914714300908,,,,,,,,0
2011-05-05,-0.008130799793963805,0.008130799793963805,,,,,,,,0
2011-05-06,0.0043306010512688675,-0.0043306010512688675,,,,,,,,0
2011-05-09,0.005292360633718796,-0.005292360633718796,,,,,,,,0
2011-05-10,0.0057047134502509755,-0.0057047134502509755,,,,,,,,0
2011-05-11,-0.010133564417215524,0.010133564417215524,,,,,,,,0
2011-05-12,0.002160278494765744,-0.002160278494765744,,,,,,,,0
2011-05-13,-0.00826559953972883,0.00826559953972883,,,,,,,,0
2011-05-16,-0.004396692906373845,0.004396692906373845,,,,,,,,0
2011-05-17,0.0015022173577258213,-0.0015022173577258213,,,,,,,,0
2011-05-18,0.005578891081904069,-0.005578891081904069,,,,,,,,0
2011-05-19,0.0010383580761796907,-0.0010383580761796907,,,,,,,,0
2011-05-20,-0.004107954362889299,0.004107954362889299,,,,,,,,0
2011-05-23,-0.010326503333151327,0.010326503333151327,,,,,,,,0
2011-05-24,0.0017505454622419037,-0.0017505454622419037,,,,,,,,0
2011-05-25,0.0026883587361514194,-0.0026883587361514194,,,,,,,,0
2011-05-26,0.007044289142108862,-0.007044289142108862,,,,,,,,0
2011-05-27,0.005514317521005119,-0.005514317521005119,,,,,,,,0
2011-05-31,0.009881186266951947,-0.009881186266951947,,,,,,,,0
2011-06-01,-0.012409160021670307,0.012409160021670307,,,,,,,,0
2011-06-02,-0.0019867202218473157,0.0019867202218473157,,,,,,,,0
2011-06-03,-0.003959660891224348,0.003959660891224348,,,,,,,,0
2011-06-06,-0.009034383058554085,0.009034383058554085,,,,,,,,0
2011-06-07,0.0030656807503769423,-0.0030656807503769423,,,,,,,,0
2011-06-08,-0.004799286813394643,0.004799286813394643,,,,,,,,0
2011-06-09,0.0038857833545222764,-0.0038857833545222764,,,,,,,,0
2011-06-10,-0.011656472107056226,0.011656472107056226,,,,,,,,0
2011-06-13,-0.0020145057127564092,0.0020145057127564092,,,,,,,,0
2011-06-14,0.00837493078546564,-0.00837493078546564,,,,,,,,0
2011-06-15,-0.010459987267456117,0.010459987267456117,,,,,,,,0
2011-06-16,-0.0011000350161062267,0.0011000350161062267,,,,,,,,0
2011-06-17,0.001661103813008824,-0.001661103813008824,,,,,,,,0
2011-06-20,0.0023436697476654222,-0.0023436697476654222,,,,,,,,0
2011-06-21,0.012007369116092403,-0.012007369116092403,,,,,,,,0
2011-06-22,-0.00465943639197286,0.00465943639197286,,,,,,,,0
2011-06-23,-0.0008971063924911871,0.0008971063924911871,,,,,,,,0
2011-06-24,-0.007930014998011936,0.007930014998011936,,,,,,,,0
2011-06-27,0.003946116613429307,-0.003946116613429307,,,,,,,,0
2011-06-28,0.007132005864297741,-0.007132005864297741,,,,,,,,0
2011-06-29,0.005172611986165587,-0.005172611986165587,,,,,,,,0
2011-06-30,0.005876351086338494,-0.005876351086338494,,,,,,,,0
2011-07-01,0.007349819909255373,-0.007349819909255373,,,,,,,,0
2011-07-05,0.0030591688917752657,-0.0030591688917752657,,,,,,,,0
2011-07-06,0.001416899674756722,-0.001416899674756722,,,,,,,,0
2011-07-07,0.0075133846073922594,-0.0075133846073922594,,,,,,,,0
2011-07-08,-0.0014969384105910089,0.0014969384105910089,,,,,,,,0
2011-07-11,-0.011252242893933173,0.011252242893933173,,,,,,,,0
2011-07-12,-0.0028156460472900102,0.0028156460472900102,,,,,,,,0
2011-07-13,0.007694264000453754,-0.007694264000453754,,,,,,,,0
2011-07-14,-0.00901114380448187,0.00901114380448187,,,,,,,,0
2011-07-15,0.005441070998576214,-0.005441070998576214,,,,,,,,0
2011-07-18,-0.0076411712567258094,0.0076411712567258094,,,,,,,,0
2011-07-19,0.012927165207577807,-0.012927165207577807,,,,,,,,0
