Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,w_SPY,w_QQQ,w_IWM,w_EFA,w_EEM,w_TLT,w_LQD,w_GLD,ret_port_base,equity_base,dd_base,leverage,ret_port_dyn,equity_dyn,dd_dyn
2011-02-14,102.37519073486328,51.448326110839844,67.4251708984375,39.46565628051758,33.21742248535156,59.34467697143555,63.688743591308594,132.9499969482422,0.0024011327991191322,0.0023925916086393606,0.005104460812091816,0.001970780862786903,-0.005053045161178993,0.0006704760441209601,0.0006504418332546891,0.004749808107153086,0.14376360839016852,0.13223555529858588,0.08575600265929358,0.08847673787458968,0.08345072108475016,0.00977660093021219,0.22472970475167311,0.23181106901072696,0.002105794022580456,1.0246687562977388,0.0,1.0,0.002105794022580456,1.0246687562977388,0.0
2011-02-15,102.05294036865234,51.378074645996094,67.04102325439453,39.34910202026367,33.28327178955078,59.609798431396484,63.83073043823242,133.97000122070312,-0.003152703411117841,-0.0013664093123373355,-0.005713684269005981,-0.0029576781743281266,0.001980410172828684,0.004457535507623511,0.0022269054461174775,0.007642808665807799,0.14376360839016852,0.13223555529858588,0.08575600265929358,0.08847673787458968,0.08345072108475016,0.00977660093021219,0.22472970475167311,0.23181106901072696,0.001095385300574596,1.0257911633913455,0.0,1.0,0.001095385300574596,1.0257911633913455,0.0
2011-02-16,102.69741821289062,51.71179962158203,67.58047485351562,39.82179260253906,33.56129455566406,59.41761016845703,63.75382614135742,134.10000610351562,0.006295275643142695,0.006474469849425013,0.008014388402054706,0.01194116098629916,0.008318533114381133,-0.0032293138566865665,-0.001205542555474004,0.0009699324016301247,0.14376360839016852,0.13223555529858588,0.08575600265929358,0.08847673787458968,0.08345072108475016,0.00977660093021219,0.22472970475167311,0.23181106901072696,0.004121519259933903,1.030018981427933,0.0,1.0,0.004121519259933903,1.030018981427933,0.0
2011-02-17,103.0042953491211,51.69422912597656,68.0545425415039,39.957763671875,33.678375244140625,59.51039505004883,63.87213134765625,135.0399932861328,0.002983712275234751,-0.0003398350364554048,0.006990372066839612,0.003408672781351818,0.0034824920215177357,0.0015603541024100664,0.0018539369656744853,0.006985145327737641,0.14376360839016852,0.13223555529858588,0.08575600265929358,0.08847673787458968,0.08345072108475016,0.00977660093021219,0.22472970475167311,0.23181106901072696,0.0036268057243384684,1.033754660165953,0.0,1.0,0.0036268057243384684,1.033754660165953,0.0
2011-02-18,103.21916961669922,51.58007049560547,68.12812805175781,40.09374237060547,33.883235931396484,59.32477569580078,63.96680450439453,135.41000366210938,0.002083898118710792,-0.002210785786705305,0.0010806884179173082,0.003397283480010227,0.0060644295345539945,-0.0031239826398543613,0.0014811320731782374,0.0027362589093060663,0.14376360839016852,0.13223555529858588,0.08575600265929358,0.08847673787458968,0.08345072108475016,0.00977660093021219,0.22472970475167311,0.23181106901072696,0.0018431888681028365,1.0356600652479202,0.0,1.0,0.0018431888681028365,1.0356600652479202,0.0
2011-02-22,101.14757537841797,50.08702087402344,66.37894439697266,38.947654724121094,32.80038070678711,60.21307373046875,64.14425659179688,136.2899932861328,-0.02027399512546424,-0.029373457038813555,-0.026010264545820228,-0.02900171349753089,-0.03248025453837089,0.014862478963110881,0.0027702869583903222,0.006477679138460424,0.14376360839016852,0.13223555529858588,0.08575600265929358,0.08847673787458968,0.08345072108475016,0.00977660093021219,0.22472970475167311,0.23181106901072696,-0.012036424057439179,1.0231944215232411,-0.012036424057439099,1.0,-0.012036424057439179,1.0231944215232411,-0.012036424057439099
2011-02-23,100.52607727050781,49.67424392700195,65.23460388183594,38.999454498291016,32.82963943481445,60.43185043334961,64.06739044189453,137.50999450683594,-0.006163423602346008,-0.008275342207556324,-0.017389841212629875,0.0013291007790297016,0.0008916264204277269,0.0036267906703209007,-0.0011990511141553029,0.008911682609680227,0.14376360839016852,0.13223555529858588,0.08575600265929358,0.08847673787458968,0.08345072108475016,0.00977660093021219,0.22472970475167311,0.23181106901072696,-0.001447830434920241,1.021713009498919,-0.0134668277912815,1.0,-0.001447830434920241,1.021713009498919,-0.0134668277912815
2011-02-24,100.4570083618164,49.937713623046875,65.6514663696289,39.031829833984375,32.91011428833008,60.816383361816406,64.13838195800781,136.47999572753906,-0.0006873106877938184,0.005289933396004365,0.006369874143485887,0.0008298040414977947,0.0024482870456878914,0.006342924851978182,0.001107462199870568,-0.007518549348771941,0.14376360839016852,0.13223555529858588,0.08575600265929358,0.08847673787458968,0.08345072108475016,0.00977660093021219,0.22472970475167311,0.23181106901072696,-7.299430149134301e-06,1.0217055515761737,-0.013474028921261927,1.0,-7.299430149134301e-06,1.0217055515761737,-0.013474028921261927
2011-02-25,101.53119659423828,50.631553649902344,67.17180633544922,39.498043060302734,33.30522537231445,61.17433547973633,64.44005584716797,137.3800048828125,0.010636248384169988,0.013798470535496321,0.022893674243951168,0.011873665052631655,0.011934267060468517,0.0058685307969454925,0.004692457738015854,0.006572791889415619,0.14376360839016852,0.13223555529858588,0.08575600265929358,0.08847673787458968,0.08345072108475016,0.00977660093021219,0.22472970475167311,0.23181106901072696,0.009999045032549506,1.0319216313963897,-0.0036097113106660084,1.0,0.009999045032549506,1.0319216313963897,-0.0036097113106660084
2011-02-28,102.16033172607422,50.73694610595703,67.24537658691406,39.85416793823242,33.50276565551758,61.25387191772461,64.61160278320312,137.66000366210938,0.006177351975857448,0.002079393387173667,0.0010946555672681768,0.008975862535181012,0.005913689540947065,0.0012993157519600729,0.002658579345628631,0.002036059244667321,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,0.003608332251923834,1.0356451475004151,-1.4404096484565976e-05,1.0,0.003608332251923834,1.0356451475004151,-1.4404096484565976e-05
2011-03-01,100.4570083618164,49.920166015625,65.89669036865234,39.29730224609375,33.15888595581055,61.43150329589844,64.61280059814453,140.02999877929688,-0.016813600360027436,-0.01622931555905538,-0.020260048257809693,-0.014071119056360715,-0.01031725862678945,0.0028957241559997016,1.8538525388578364e-05,0.017069773077460937,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,-0.0038976316265486926,1.0316085842196359,-0.003911979581171288,1.0,-0.0038976316265486926,1.0316085842196359,-0.003911979581171288
2011-03-02,100.67189025878906,50.183631896972656,66.17460632324219,39.5045051574707,33.61252212524414,60.487083435058594,64.26832580566406,139.9199981689453,0.0021367588666203474,0.005263866010885909,0.0042085808462308805,0.00525884864138737,0.013587946161571551,-0.015492941264212412,-0.00534563317989889,-0.0007858590263394305,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,0.001397092165973873,1.0330498364910006,-0.0025203528112236473,1.0,0.001397092165973873,1.0330498364910006,-0.0025203528112236473
2011-03-03,102.40586853027344,51.17607116699219,67.67855072021484,40.00956344604492,34.2783317565918,59.89519119262695,63.99510955810547,138.08999633789062,0.017077403480718623,0.01958314707900266,0.02247250229024189,0.012703791665666042,0.019614747495821927,-0.009833623993690033,-0.0042602423678355095,-0.013165197646375582,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,0.005173545074103175,1.0383943663838817,0.0,1.0,0.005173545074103175,1.0383943663838817,0.0
2011-03-04,101.63859558105469,50.91258239746094,67.38432312011719,39.646968841552734,34.314918518066406,60.3939208984375,64.23857879638672,139.35000610351562,-0.007520680053834106,-0.0051619713926447375,-0.004356905153366952,-0.009104014410084016,0.001066774494510092,0.008292231190409893,0.003797278764428036,0.009083177750322413,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,0.0003880368969341199,1.0387973017116072,0.0,1.0,0.0003880368969341199,1.0387973017116072,0.0
2011-03-07,100.84068298339844,50.2275505065918,66.28081512451172,39.26493453979492,33.8320198059082,60.00822448730469,64.07823944091797,139.72000122070312,-0.007881465537316501,-0.013546400360173738,-0.01651190552695425,-0.009682627591790283,-0.014172516240236632,-0.006406824881997508,-0.002499118059854588,0.0026516309475601574,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,-0.006148446785422739,1.0324103117811927,-0.006148446785422701,1.0,-0.006148446785422739,1.0324103117811927,-0.006148446785422701
2011-03-08,101.72303009033203,50.429542541503906,67.35980224609375,39.38795471191406,34.285648345947266,59.6424560546875,63.99510955810547,139.36000061035156,0.00871185341261338,0.004013473863301087,0.016147943473283632,0.0031281819042523473,0.013319165452235548,-0.006113957235223566,-0.0012981607045734478,-0.0025799111915452144,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,0.003456486916726148,1.0359788245165575,-0.0027132118945686345,1.0,0.003456486916726148,1.0359788245165575,-0.0027132118945686345
2011-03-09,101.57723999023438,50.08702087402344,67.09003448486328,39.400901794433594,34.351497650146484,60.221038818359375,64.32770538330078,139.41000366210938,-0.00143423444573898,-0.00681525475243383,-0.004012918569586965,0.0003286526346530927,0.0019187663894384421,0.009654102911303752,0.0051837480360577,0.0003587405497560425,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,9.757359298322804e-05,1.0360799086927202,-0.002615903039418388,1.0,9.757359298322804e-05,1.0360799086927202,-0.002615903039418388
2011-03-10,99.69744110107422,49.30538558959961,65.36540985107422,38.42318344116211,33.334476470947266,61.23198699951172,64.58903503417969,137.77000427246094,-0.01867948355373894,-0.015728593886481512,-0.0260422983978863,-0.025127691359865256,-0.030053426570692654,0.01664794307535722,0.0040542447472162735,-0.011833598965568903,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,-0.013377219637258358,1.022220040192387,-0.015958129167168655,1.0,-0.013377219637258358,1.022220040192387,-0.015958129167168655
2011-03-11,100.38795471191406,49.61277770996094,65.53703308105469,38.42318344116211,33.678375244140625,60.886104583740234,64.5296401977539,138.22000122070312,0.00690221642019484,0.0062150994233731716,0.002622156232871653,0.0,0.01026375638042687,-0.005664735441106572,-0.0009200038725376558,0.0032609684267885797,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,0.003402005187454106,1.0256976380718412,-0.012610413617923255,1.0,0.003402005187454106,1.0256976380718412,-0.012610413617923255
2011-03-14,99.7818603515625,49.4371223449707,65.18556213378906,37.73681640625,33.87591552734375,60.85950469970703,64.60091400146484,138.86000061035156,-0.006055820278707991,-0.003546809215073221,-0.00537736867322991,-0.018024832438665594,0.0058483582313093585,-0.0004369748463703971,0.001103903121779659,0.004619608225729266,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,-0.0014408065671256875,1.024219806179022,-0.014033051018294107,1.0,-0.0014408065671256875,1.024219806179022,-0.014033051018294107
2011-03-15,98.6386489868164,48.734535217285156,64.60523223876953,36.946861267089844,33.312530517578125,61.77059555053711,64.594970703125,136.27000427246094,-0.01152324443330599,-0.0143136856540651,-0.008942602828528656,-0.021155482051163688,-0.016770687446555854,0.014859445001131455,-9.200445289181403e-05,-0.01882799260593515,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,-0.01202770756503139,1.0119007898679877,-0.025891973149432146,1.0,-0.01202770756503139,1.0119007898679877,-0.025891973149432146
2011-03-16,96.81258392333984,47.557647705078125,63.959510803222656,35.80076217651367,32.6320915222168,62.46895217895508,64.98102569580078,136.24000549316406,-0.018686177317953856,-0.024445309728596154,-0.01004516246032594,-0.03151151534907726,-0.02063741133732,0.0112422170952442,0.005958760043571765,-0.0002201664404459791,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,-0.00968723433594186,1.002098269791812,-0.03532838587405551,1.0,-0.00968723433594186,1.002098269791812,-0.03532838587405551
2011-03-17,98.0938720703125,47.99678039550781,64.09847259521484,36.992183685302734,33.034515380859375,61.99009704589844,64.93942260742188,136.97000122070312,0.013147913425005875,0.009191322488418585,0.0021702957183773464,0.03273745555207652,0.012256728816464335,-0.007695020955427623,-0.0006404394434325056,0.005343855984730972,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,0.008210155171492808,1.0103256520838872,-0.027408282232546988,1.0,0.008210155171492808,1.0103256520838872,-0.027408282232546988
2011-03-18,98.45067596435547,47.88859176635742,64.94850158691406,37.50370407104492,33.09304428100586,62.15634536743164,64.98102569580078,138.3699951171875,0.003630772662736703,-0.002256625231198406,0.013174137420186582,0.013733064747422308,0.00177018222748071,0.0026782631491917286,0.0006404394434325056,0.010169288734283022,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,0.005342009619104665,1.0157228214357474,-0.0222126879207718,1.0,0.005342009619104665,1.0157228214357474,-0.0222126879207718
2011-03-21,99.9764633178711,48.81205368041992,66.45249938964844,38.42964553833008,33.72959518432617,61.79056930541992,64.77314758300781,139.13999938964844,0.015379120334519492,0.01909997567369537,0.02289272494403871,0.024389477641194368,0.019052529618790448,-0.005902157787601503,-0.0032041865844281148,0.005549394715688827,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,0.010813227469038969,1.026706063349426,-0.011639651298919085,1.0,0.010813227469038969,1.026706063349426,-0.011639651298919085
2011-03-22,99.6296615600586,48.724124908447266,66.1010513305664,38.31957244873047,33.8320198059082,61.99677276611328,64.89192962646484,139.0500030517578,-0.003474864380885734,-0.0018029985809313587,-0.005302745655714425,-0.002868385319268363,0.003032038238422796,0.003331578947746827,0.0018321367516973552,-0.0006470134817231354,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,-0.000884830096160676,1.0257976029246638,-0.012514182281301744,1.0,-0.000884830096160676,1.0257976029246638,-0.012514182281301744
2011-03-23,99.91481018066406,48.996761322021484,66.30538177490234,38.364898681640625,34.2783317565918,61.916927337646484,64.85034942626953,140.33999633789062,0.002857997640452581,0.005579915031040716,0.0030864150894656106,0.0011821490719192695,0.01310574174572654,-0.0012887265806869053,-0.0006409661048412119,0.0092344211024189,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,0.004708988978403112,1.0306280725309085,-0.007864122449334876,1.0,0.004708988978403112,1.0306280725309085,-0.007864122449334876
2011-03-24,100.87032318115234,49.867469787597656,66.76325988769531,38.87643051147461,34.673423767089844,61.451412200927734,64.63658142089844,139.22000122070312,0.009517838275629131,0.01761468165156499,0.00688186058207485,0.013245222825074787,0.011460080502783576,-0.0075467879015072015,-0.0033017725908779383,-0.00801259922091102,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,0.0034707040044765058,1.0342050775093674,-0.004420712486134959,1.0,0.0034707040044765058,1.0342050775093674,-0.004420712486134959
2011-03-25,101.17854309082031,49.99059295654297,67.34481048583984,38.449073791503906,34.636844635009766,61.2984619140625,64.54154205322266,139.25999450683594,0.0030509465797843305,0.002465964749451377,0.008672919412685332,-0.011053560531174345,-0.0010555185059732963,-0.002492065545887101,-0.0014714470572521066,0.0002872255603376672,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,0.00013299832736660355,1.0343426250548302,-0.004288302106134734,1.0,0.00013299832736660355,1.0343426250548302,-0.004288302106134734
2011-03-28,100.93194580078125,49.71794509887695,67.19738006591797,38.42964553833008,34.461238861083984,61.38485336303711,64.56529235839844,138.5399932861328,-0.00244022379797304,-0.0054689105373459945,-0.0021915873129012553,-0.0005054260465513494,-0.005082808179455611,0.0014083653194276735,0.0003679170905543927,-0.0051836059361383136,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,-0.002890072148118478,1.0313533002425475,-0.0071659807517736596,1.0,-0.002890072148118478,1.0313533002425475,-0.0071659807517736596
2011-03-29,101.61009979248047,50.2016716003418,67.82805633544922,38.63037872314453,34.85634231567383,60.912696838378906,64.25052642822266,138.2100067138672,0.006696451829404815,0.009682388633934114,0.00934165995309133,0.005209799523507197,0.011399928468068588,-0.007721477163800117,-0.004887079236349123,-0.0023847279396553844,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,0.002604512551276082,1.0340394728578293,-0.004580132087307676,1.0,0.002604512551276082,1.0340394728578293,-0.004580132087307676
2011-03-30,102.31134033203125,50.439144134521484,68.7044677734375,39.09010696411133,35.30265808105469,61.39820861816406,64.47028350830078,138.6699981689453,0.006877582889212697,0.004719218006633774,0.012838310598131564,0.011830435664995864,0.012723151230420893,0.007939019469133335,0.0034144796586152992,0.0033226803681456474,0.14190745466943247,0.1279676807784236,0.08144695104387924,0.08695301767853277,0.08246531447929366,0.00761333359979436,0.22187881161481807,0.24976743613582594,0.006351380118423341,1.0406070506074034,0.0,1.0,0.006351380118423341,1.0406070506074034,0.0
2011-03-31,102.172607421875,50.509490966796875,68.94200897216797,38.9023323059082,35.609954833984375,61.2718391418457,64.26241302490234,139.86000061035156,-0.0013569077961017584,0.0013937155978749338,0.003451471336699541,-0.004815210878808873,0.008666968085897508,-0.0020603158363119434,-0.0032294928897469433,0.00854493007836954,0.0262728691104007,0.01876912914011349,0.0,0.0,0.0,0.008690573005212974,0.7198961268798513,0.2263713018644217,-0.0004179688350038997,1.0401721092907643,-0.0004179688350037791,1.0,-0.0004179688350038997,1.0401721092907643,-0.0004179688350037791
2011-04-01,102.6041488647461,50.5358772277832,69.24504852294922,39.27140426635742,36.1806526184082,61.5697021484375,64.56587982177734,139.1999969482422,0.004214756494123506,0.0005222656329042508,0.004385939494745195,0.009442421938935741,0.015899288966231495,0.0048495580115659465,0.004711191174926022,-0.004730200662966588,0.0262728691104007,0.01876912914011349,0.0,0.0,0.0,0.008690573005212974,0.7198961268798513,0.2263713018644217,0.002483468252418352,1.0427553437012391,0.0,1.0,0.002483468252418352,1.0427553437012391,0.0
2011-04-04,102.68888092041016,50.36876678466797,69.40068817138672,39.32321548461914,36.48794937133789,61.63648986816406,64.71495819091797,139.83999633789062,0.0008254743043556445,-0.0033122478659182164,0.002245142440375325,0.0013184420493694837,0.008457533962537234,0.0010841618456884916,0.002306272723938463,0.004587159742600377,0.0262728691104007,0.01876912914011349,0.0,0.0,0.0,0.008690573005212974,0.7198961268798513,0.2263713018644217,0.0026676196823667295,1.0455370183799897,0.0,1.0,0.0026676196823667295,1.0455370183799897,0.0
2011-04-05,102.67349243164062,50.236854553222656,69.7774658203125,39.2260856628418,36.41477966308594,61.38939666748047,64.75077819824219,142.0500030517578,-0.0001498666824613082,-0.0026223645415739405,0.00541433491616683,-0.0024730932004182193,-0.0020073249325491815,-0.004016935620540174,0.0005533511682278558,0.015680244064512294,0.0262728691104007,0.01876912914011349,0.0,0.0,0.0,0.008690573005212974,0.7198961268798513,0.2263713018644217,0.0038598462265140767,1.0495726304950643,0.0,1.0,0.0038598462265140767,1.0495726304950643,0.0
2011-04-06,102.99716186523438,50.35997009277344,69.93307495117188,39.549835205078125,36.612335205078125,60.4677734375,64.54202270507812,142.3800048828125,0.0031474563243101272,0.0024477035224927945,0.0022275942007921046,0.008219551390955093,0.005410484154398265,-0.015126574865004905,-0.003229192547590465,0.0023204441860720237,0.0262728691104007,0.01876912914011349,0.0,0.0,0.0,0.008690573005212974,0.7198961268798513,0.2263713018644217,-0.001802225868288267,1.0476810635497387,-0.0018022258682883763,1.0,-0.001802225868288267,1.0476810635497387,-0.0018022258682883763
2011-04-07,102.7351303100586,50.32481384277344,69.5153579711914,39.355594635009766,36.57575225830078,60.34751892089844,64.44662475585938,142.50999450683594,-0.0025473074167781107,-0.0006983428886586651,-0.005991006433314183,-0.004923386459550372,-0.0009996968384338167,-0.001990717465773173,-0.0014791684150559092,0.0009125601693487084,0.0262728691104007,0.01876912914011349,0.0,0.0,0.0,0.008690573005212974,0.7198961268798513,0.2263713018644217,-0.0009556030171120059,1.0466798963644393,-0.002756106672923253,1.0,-0.0009556030171120059,1.0466798963644393,-0.002756106672923253
2011-04-08,102.38067626953125,50.087337493896484,68.78636932373047,39.67934036254883,36.612335205078125,60.026981353759766,64.41082000732422,143.66000366210938,-0.0034561392343617214,-0.004730040905927879,-0.010542101145193605,0.00819251735433335,0.0009996968384338167,-0.005325684825640664,-0.000555726516576982,0.00803728799885306,0.0262728691104007,0.01876912914011349,0.0,0.0,0.0,0.008690573005212974,0.7198961268798513,0.2263713018644217,0.001193481285758388,1.0479290892329296,-0.0015659147489006653,1.0,0.001193481285758388,1.0479290892329296,-0.0015659147489006653
