Date,px_SPY,ret_SPY,px_QQQ,ret_QQQ,px_IWM,ret_IWM,px_EFA,ret_EFA,px_EEM,ret_EEM,px_TLT,ret_TLT,px_LQD,ret_LQD,px_GLD,ret_GLD,mkt_tail
2015-01-29,167.7330322265625,0.009201037750067087,93.81761169433594,0.009565594504994834,102.42436218261719,0.013702876997067293,44.951385498046875,0.013596991444865925,31.412038803100586,0.0,101.12400817871094,-0.006601559600804663,84.02796936035156,-0.0023571865075808773,120.76000213623047,-0.021788035528434335,0
2015-01-30,165.6238250732422,-0.01265451874693646,93.0902099609375,-0.0077835737355753665,100.17327880859375,-0.022223121719704864,44.2431526184082,-0.015880967142803737,30.550790786743164,-0.02780065052494285,102.9176254272461,0.01758134766670061,84.71865844726562,0.008186154034433457,123.44999694824219,0.022031068542068155,0
2015-02-02,167.67494201660156,0.012308133359571372,93.90049743652344,0.008666661126107478,101.09103393554688,0.009119962456563435,44.7779426574707,0.012015050387278237,31.098857879638672,0.01778052410109776,102.5290756225586,-0.0037824921593623273,84.7975082397461,0.0009302923692553478,122.41999816894531,-0.008378450604819676,0
2015-02-03,170.09963989257812,0.014357146188446634,94.80284118652344,0.009563695420105489,102.90055084228516,0.017741559020960196,45.49341583251953,0.01585194172779758,31.686067581176758,0.01870598140737778,100.35884857177734,-0.021394174510685815,84.11184692382812,-0.008118734234280112,121.05000305175781,-0.011254031870982395,0
2015-02-04,169.4519500732422,-0.003814976127444858,94.7199935913086,-0.000874275657485768,102.51959991455078,-0.0037089970292436547,45.11761474609375,-0.008294867385737703,31.529478073120117,-0.004954155713094099,100.53046417236328,0.001708559205959581,84.2284164428711,0.0013849275906263614,121.58000183105469,0.00436878878628022,0
2015-02-05,171.16259765625,0.010044561966692456,95.53948211669922,0.008614483879374468,103.84429931640625,0.012838656399821957,45.73912048339844,0.013681218677687124,31.717384338378906,0.005942012329753332,99.42667388916016,-0.011040381009971512,83.9609603881836,-0.0031804182305839035,121.79000091552734,0.0017257602352120927,0
2015-02-06,170.68927001953125,-0.0027691990826994584,94.95938110351562,-0.0060903545195891695,103.7317123413086,-0.0010847783926379861,45.1682014465332,-0.012560628359821635,31.177148818969727,-0.01717951558345332,97.66665649414062,-0.017860210455499015,83.08330535888672,-0.010508150056332433,118.63999938964844,-0.02620456493117196,0
2015-02-09,169.92526245117188,-0.004486061379150641,94.65555572509766,-0.003204659332428861,102.90919494628906,-0.007960880057810371,44.951385498046875,-0.004811747904399866,31.130172729492188,-0.0015078837353597052,97.51004791259766,-0.0016047879856264657,83.13817596435547,0.0006602107865356643,119.16999816894531,0.00445733705254181,0
2015-02-10,171.73562622070312,0.010597529730000055,96.12876892089844,0.015444062093355804,103.56723022460938,0.006373972288953311,45.36332702636719,0.009122420335885284,31.051881790161133,-0.0025181213874536645,96.73446655273438,-0.007985661614315909,82.91191101074219,-0.002725263175411108,118.47000122070312,-0.005891255467082246,0
2015-02-11,171.83522033691406,0.0005797588474019122,96.47864532470703,0.003633056287232428,103.42002868652344,-0.0014223248684590573,45.11761474609375,-0.005431262749350907,30.824817657470703,-0.0073392780788466006,96.91337585449219,0.0018477804909968754,82.96676635742188,0.0006613911992747745,117.06999969482422,-0.011887730385767625,0
2015-02-12,173.4877166748047,0.009570803296559127,97.60200500488281,0.01157634440654487,104.59751892089844,0.011321187317109072,45.81861877441406,0.015417790848178292,31.48250389099121,0.021111825867658585,96.59274291992188,-0.003313933740574093,83.1792984008789,0.002558377289163971,117.33999633789062,0.002303628403526048,0
2015-02-13,174.20188903808594,0.004108108818578593,98.43989562988281,0.008548128990506498,105.22090911865234,0.005942204770978954,46.12214279174805,0.0066026235769878205,31.842655181884766,0.011374789400116825,95.60086059570312,-0.010321791279934267,82.85016632080078,-0.003964748206248814,117.9800033569336,0.005439474740014383,0
2015-02-17,174.47589111328125,0.0015716638523857185,98.53199005126953,0.0009351022637469342,105.54989624023438,0.0031217548198521072,46.230552673339844,0.002347737244504877,31.772201538085938,-0.0022150068784796417,94.16150665283203,-0.015170358254037453,82.4661865234375,-0.004645402360659467,116.01000213623047,-0.016838734326833027,0
2015-02-18,174.4925079345703,9.523396013477736e-05,98.6700668334961,0.0014003586673680957,105.6624755859375,0.0010660299431437537,46.50517272949219,0.005922655108709485,31.764368057250977,-0.0002465818008290377,94.7208480834961,0.0059226608699152195,82.76103210449219,0.003568974851375195,116.33999633789062,0.002840494303460339,0
2015-02-19,174.36793518066406,-0.0007141695864891773,99.15811920166016,0.0049341134658380525,105.67112731933594,8.187749874455363e-05,46.56298828125,0.0012424347610857644,31.631254196166992,-0.004199471571710411,94.09437561035156,-0.006635850221758055,82.74732971191406,-0.000165579460264631,115.94000244140625,-0.00344407003588465,0
2015-02-20,175.4142303466797,0.0059825708101053365,99.82108306884766,0.006663674523155194,105.95684051513672,0.00270014754962844,46.996604919433594,0.009269380682222828,31.842655181884766,0.006661060251019091,94.37034606933594,0.0029286187225938676,82.87077331542969,0.0014907020925711834,115.27999877929688,-0.005708895866844976,0
2015-02-23,175.38929748535156,-0.00014214715298965785,99.92234802246094,0.0010139503635819835,106.06075286865234,0.0009802239538467816,46.83038330078125,-0.0035431552413682788,31.521648406982422,-0.010132188092099703,95.45171356201172,0.011393609286864503,83.1518783569336,0.003386348878299472,115.43000030517578,0.0013003471683985524,0
2015-02-24,175.8875732421875,0.0028369422102336728,99.99601745605469,0.0007369951905316086,106.1992416381836,0.001304897698730656,47.11946487426758,0.006153974517855154,31.975759506225586,0.014303539511418162,96.70458221435547,0.013040284746566932,83.69356536865234,0.006493301859287648,115.26000213623047,-0.0014738237281033406,0
