Date,KO,PEP,beta,spread,z,pos_X,pos_Y,ret_X,ret_Y,ret_gross,ret_net,tc,adf_p
2018-03-26,33.80097961425781,85.05615234375,0.4244956280248889,-2.3049851922829703,0.49162010095401826,0.0,0.0,0.008504549793575178,0.006217920738569083,0.0,0.0,0.0,0.42542775885385414
2018-03-27,33.95933151245117,85.71710205078125,0.4244956280248889,-2.427203555068708,0.3712796736685845,0.0,0.0,0.004684831623239738,0.007770745428973269,0.0,0.0,0.0,0.42542775885385414
2018-03-28,34.29979705810547,86.94344329833984,0.4244956280248889,-2.607314507469617,0.1893177745601933,0.0,0.0,0.010025684561236536,0.014306844471154267,0.0,0.0,0.0,0.42542775885385414
2018-03-29,34.38689422607422,86.9195556640625,0.4244956280248889,-2.5100771431862796,0.3061195567915476,0.0,0.0,0.002539291058230031,-0.0002747491170251859,0.0,0.0,0.0,0.42542775885385414
2018-04-02,33.78513717651367,85.24725341796875,0.4244956280248889,-2.401949200543825,0.4353054373218601,0.0,0.0,-0.017499604518056766,-0.01923965479709855,-0.0,-0.0,0.0,0.42542775885385414
2018-04-03,34.34729766845703,86.15505981445312,0.4244956280248889,-2.2251485550011125,0.6419784498578284,0.0,0.0,0.016639283984738462,0.010649098476327223,0.0,0.0,0.0,0.42542775885385414
2018-04-04,35.02823257446289,87.73979187011719,0.4244956280248889,-2.2169254782155434,0.662924782890169,0.0,0.0,0.019824992131220798,0.018393952242352407,0.0,0.0,0.0,0.42542775885385414
2018-04-05,35.1549072265625,88.05033111572266,0.4244956280248889,-2.2220733782056072,0.6678768346924929,0.0,0.0,0.0036163586567015127,0.003539320517937483,0.0,0.0,0.0,0.42542775885385414
2018-04-06,34.77486038208008,87.03898620605469,0.4244956280248889,-2.1728087301087484,0.7288175309749024,0.0,0.0,-0.01081063426033635,-0.011485986444943364,-0.0,-0.0,0.0,0.42542775885385414
2018-04-09,34.70360565185547,87.10270690917969,0.4244956280248889,-2.271112620224592,0.6228160564072989,0.0,0.0,-0.002049029944095171,0.0007320938110899622,0.0,0.0,0.0,0.42542775885385414
2018-04-10,34.83028793334961,87.11865234375,0.4244956280248889,-2.1511991059925037,0.765062402905248,0.0,0.0,0.0036504068990701466,0.00018306474202844925,0.0,0.0,0.0,0.42542775885385414
2018-04-11,34.83028793334961,86.5452651977539,0.4244956280248889,-1.9077987693514942,1.0545313861959082,0.0,0.0,0.0,-0.006581680622579467,0.0,0.0,0.0,0.42542775885385414
2018-04-12,34.86196517944336,86.2506332397461,0.4244956280248889,-1.7510515452070123,1.2428740219078864,0.0,0.0,0.0009094741379791493,-0.0034043683075507536,0.0,0.0,0.0,0.42542775885385414
2018-04-13,35.242008209228516,87.00716400146484,0.4244956280248889,-1.6921525162378046,1.3147331904467914,0.0,0.0,0.010901365652480566,0.008771306752216601,0.0,0.0,0.0,0.42542775885385414
2018-04-16,35.37661361694336,87.53274536132812,0.4244956280248889,-1.780654097956301,1.2233350322849288,0.0,0.0,0.003819459064753117,0.00604066763806288,0.0,0.0,0.0,0.42542775885385414
2018-04-17,35.53496170043945,86.69658660888672,0.4244956280248889,-1.267360279714083,1.8151829625348428,0.0,0.0,0.004476066737497231,-0.009552525160610559,0.0,0.0,0.0,0.42542775885385414
2018-04-18,35.242008209228516,85.19152069091797,0.4244956280248889,-0.921419868858024,2.2009730153734175,0.0,0.0,-0.008244091936289166,-0.017360151960290393,-0.0,-0.0,0.0,0.42542775885385414
2018-04-19,35.083656311035156,84.06867218017578,0.4244956280248889,-0.6031274833070697,2.5360760139279788,0.0,0.0,-0.004493271134074939,-0.01318028486445233,-0.0,-0.0,0.0,0.42542775885385414
2018-04-20,34.63235092163086,81.60802459716797,0.4244956280248889,-0.009898731614534029,3.1150700999601697,0.0,0.0,-0.012863693151113909,-0.02926949503537013,-0.0,-0.0,0.0,0.42542775885385414
2018-04-23,34.82237243652344,81.68766784667969,0.4244956280248889,0.1463145720586212,3.1726995236141438,0.0,0.0,0.005486821132142383,0.0009759242415785518,0.0,0.0,0.0,0.42542775885385414
2018-04-24,34.10185241699219,80.77984619140625,0.4244956280248889,-0.18883912378273493,2.7508371051493996,0.0,0.0,-0.020691296115583846,-0.011113325661069595,-0.0,-0.0,0.0,0.42542775885385414
2018-04-25,33.595123291015625,80.54889678955078,0.4244956280248889,-0.5975312383766891,2.2917396093136095,0.0,0.0,-0.014859284468783596,-0.002858997791457041,-0.0,-0.0,0.0,0.42542775885385414
2018-04-26,33.848487854003906,82.22917938232422,0.4244956280248889,-1.0574392898670553,1.8035519882841007,0.0,0.0,0.0075417065981133735,0.0208604047944132,0.0,0.0,0.0,0.42542775885385414
2018-04-27,34.29188537597656,80.99482727050781,0.4244956280248889,-0.09006469298504527,2.746364897642437,0.0,0.0,0.013099477999877873,-0.015011120396535738,0.0,0.0,0.0,0.42542775885385414
2018-04-30,34.21268844604492,80.38167572021484,0.4237649794790656,0.14974928397517573,2.9061921787213922,0.0,0.0,-0.0023094947700694757,-0.007570255668860826,-0.0,-0.0,0.0,0.31512697491170083
2018-05-01,33.72179412841797,78.94032287597656,0.4237649794790656,0.26964982480894406,2.9314300751831817,0.0,0.0,-0.01434831169146844,-0.01793136098897974,-0.0,-0.0,0.0,0.31512697491170083
2018-05-02,33.302154541015625,77.42729187011719,0.4237649794790656,0.4911797905557904,3.034727624644275,0.0,0.0,-0.012444165509233884,-0.01916676991854349,-0.0,-0.0,0.0,0.31512697491170083
2018-05-03,33.16754913330078,77.72193145751953,0.4237649794790656,0.23171644413167058,2.7030616609981113,0.0,0.0,-0.004041942918409758,0.003805371210665598,0.0,0.0,0.0,0.31512697491170083
2018-05-04,33.53969192504883,78.82882690429688,0.4237649794790656,0.13479570959064802,2.5470951870201164,0.0,0.0,0.011220087147603142,0.014241738799071646,0.0,0.0,0.0,0.31512697491170083
2018-05-07,33.365501403808594,78.2236328125,0.4237649794790656,0.21706525024156775,2.5465343489004693,0.0,0.0,-0.005193563543442692,-0.007677319523372028,-0.0,-0.0,0.0,0.31512697491170083
