Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,vol_20,vol_60,ret_20,dd_60,avg_corr_60,regime_id,regime_name,w_SPY,w_QQQ,w_IWM,w_EFA,w_EEM,w_TLT,w_LQD,w_GLD,ret_port,equity,drawdown,leverage
2010-01-27,82.64549255371094,38.89687728881836,49.903568267822266,34.14474105834961,28.090024948120117,58.09447479248047,58.889774322509766,106.52999877929688,0.004745695144912965,0.007861186589649627,0.01056677969996711,-0.0011069927243108069,-0.002562906001857712,-0.0005459101644662567,-0.0036149406011762863,-0.009622184538243594,,,,,,,,,,,,,,,,,,,1.0
2010-01-28,81.6973648071289,37.896175384521484,49.04817581176758,33.571041107177734,27.895402908325195,58.06272506713867,58.80559158325195,106.4800033569336,-0.011538539381575674,-0.026063778391325787,-0.017289513636174814,-0.016944755261260713,-0.006952624325005541,-0.0005466682421904068,-0.001430519425566601,-0.0004694185510532023,,,,,,,,,,,,,,,,,,,1.0
2010-01-29,80.80943298339844,37.23482131958008,48.50748062133789,33.08560562133789,27.592662811279297,58.57035446166992,59.18159103393555,105.95999908447266,-0.010928043286122957,-0.017605813230196166,-0.011084969272943113,-0.014565511224951866,-0.010912007729973361,0.008704779158179576,0.006373585929960512,-0.0048955498497216254,,,,,,,,,,,,,,,,,,,1.0
2010-02-01,82.06611633300781,37.643802642822266,49.08045196533203,33.69082260131836,28.335102081298828,58.03864288330078,58.917850494384766,108.3499984741211,0.015431515568713472,0.010923955827866205,0.011742802882961811,0.01812716159141381,0.02655149506223964,-0.00911962671094102,-0.004466422102977319,0.022305058135940747,,,,,,,,,,,,,,,,,,,1.0
2010-02-02,83.05936431884766,37.983177185058594,49.62112045288086,34.25191879272461,28.56576156616211,58.20420455932617,59.10382843017578,109.12999725341797,0.012030365771091844,0.008975019790159244,0.010955730131523289,0.016517112383859,0.008107460362847707,0.0028485501107091693,0.003151592002785364,0.007173093057516233,,,,,,,,,,,,,,,,,,,1.0
2010-02-03,82.64549255371094,38.19203567504883,49.29026412963867,33.8925666809082,28.399972915649414,57.529239654541016,59.04180145263672,108.69999694824219,-0.004995298672106685,0.005483647646510104,-0.006689979290385395,-0.01054686789105519,-0.005820661143000727,-0.011664261131218545,-0.0010500089304938953,-0.003948040904900196,,,,,,,,,,,,,,,,,,,1.0
2010-02-04,80.09457397460938,37.08689880371094,47.6440315246582,32.511905670166016,27.11692237854004,58.43980026245117,59.03617858886719,104.37000274658203,-0.03135217508640764,-0.02936322842129835,-0.033969213699502454,-0.04158936782652711,-0.04623021647697545,0.015703834769980496,-9.523983678949577e-05,-0.04064946190433538,,,,,,,,,,,,,,,,,,,1.0
2010-02-05,80.26011657714844,37.40017318725586,47.829612731933594,32.45515823364258,26.814189910888672,58.56715393066406,58.85578918457031,104.68000030517578,0.0020647061932352884,0.008411559812890879,0.003887595209139949,-0.001746960614985582,-0.01122675333376355,0.002176857254034381,-0.003060251660648383,0.0029657764294865885,,,,,,,,,,,,,,,,,,,1.0
2010-02-08,79.68069458007812,37.130409240722656,47.35350799560547,31.812103271484375,26.54749298095703,58.64352035522461,58.91218185424805,104.04000091552734,-0.00724548697366334,-0.007239045122099608,-0.01000405751444422,-0.020012566556118827,-0.00999590478145107,0.0013030628111563303,0.0009576911870086136,-0.006132631197051985,,,,,,,,,,,,,,,,,,,1.0
2010-02-09,80.6815185546875,37.51328659057617,48.00715637207031,32.81450653076172,27.412460327148438,58.057735443115234,58.77686309814453,105.41000366210938,0.012482204498120986,0.01025888934280017,0.013709187495480002,0.03102386650030775,0.032062349588713346,-0.010039135019025203,-0.0022995991817325034,0.013082093628457692,,,,,,,,,,,,,,,,,,,1.0
2010-02-10,80.52349090576172,37.434959411621094,48.12013244628906,32.60647201538086,27.340368270874023,57.5037841796875,58.32037353515625,105.12000274658203,-0.001960580506457532,-0.0020901678598082007,0.002350552639619252,-0.006359893148123241,-0.0026333652445451605,-0.009587196641835938,-0.007796800140024374,-0.0027549621443085925,,,,,,,,,,,,,,,,,,,1.0
2010-02-11,81.36627197265625,38.00057601928711,48.88677978515625,32.909080505371094,28.061199188232422,57.191802978515625,58.45561599731445,107.12999725341797,0.010411883562397861,0.01499630656784312,0.015806364367993098,0.009237826144479655,0.026023509089553976,-0.005440173913187962,0.002316272774320005,0.01894044377226134,,,,,,,,,,,,,,,,,,,1.0
2010-02-12,81.29852294921875,38.07889175415039,49.2418327331543,32.62538528442383,27.707992553710938,57.427371978759766,58.523250579833984,107.04000091552734,-0.0008329894294272222,0.002058788391080757,0.007236513149629253,-0.008657947834836754,-0.012666898915083546,0.00411046985833341,0.0011563557082583387,-0.0008404197035734029,,,,,,,,,,,,,,,,,,,1.0
2010-02-16,82.57776641845703,38.56618881225586,50.073028564453125,33.35038757324219,28.421598434448242,57.5356330871582,58.7543830871582,109.62000274658203,0.015612624121911445,0.012715848702158361,0.016738990083464245,0.021978718623296256,0.025428452963674797,0.0018834083249403832,0.003941634893987356,0.02381725974040183,,,,,,,,,,,,,,,,,,,1.0
2010-02-17,82.9690933227539,38.783729553222656,50.41195297241211,33.39452362060547,28.522504806518555,56.87977600097656,58.55710983276367,109.25,0.004727696240096613,0.005624862162213251,0.006745797989435864,0.0013225294035743573,0.0035440536225950225,-0.011464614339470991,-0.003363241493858915,-0.0033810306977537508,,,,,,,,,,,,,,,,,,,1.0
2010-02-18,83.45820617675781,39.02738571166992,50.82352828979492,33.58364486694336,28.63063621520996,56.65058135986328,58.51762771606445,109.9800033569336,0.0058778128787499995,0.006262780170052995,0.008131093562185221,0.00564726546644323,0.003783922835306708,-0.004037597657679193,-0.0006744771591655763,0.006659727627097212,,,,,,,,,,,,,,,,,,,1.0
2010-02-19,83.63127136230469,39.00998306274414,50.88808059692383,33.375606536865234,28.38555145263672,56.9561653137207,58.72615051269531,109.47000122070312,0.0020715277824114864,-0.00044600809810946274,0.0012693205132148222,-0.006213898606195034,-0.008597076799014669,0.0053796926643725484,0.003557084557463952,-0.004648011335302016,,,,,,,,,,,,,,,,,,,1.0
2010-02-22,83.64633178710938,38.931663513183594,51.041412353515625,33.438655853271484,28.421598434448242,56.720603942871094,58.76002502441406,109.06999969482422,0.0001800650483012589,-0.0020096977511130376,0.0030085869714748803,0.0018873016887548388,0.0012691003411129387,-0.004144412434658129,0.0005766552958688109,-0.003660675124823598,,,,,,,,,,,,,,,,,,,1.0
2010-02-23,82.63044738769531,38.42697525024414,50.44424057006836,32.965816497802734,27.765653610229492,57.60562515258789,58.900901794433594,107.88999938964844,-0.012219349506019661,-0.013048198145201084,-0.011768731022294698,-0.014241430747314432,-0.0233495891689941,0.015482691871516963,0.0023946239613543696,-0.010877691236586884,,,,,,,,,,,,,,,,,,,1.0
2010-02-24,83.39046478271484,38.81855773925781,50.87193298339844,33.17387390136719,28.0323543548584,57.74573516845703,59.15452194213867,107.36000061035156,0.009155746638001006,0.010138731087989239,0.008442777472479346,0.006291474562308164,0.009559580544268975,0.0024292749453955764,0.004296635086345368,-0.00492450499761965,,,,,,,,,,,,,,,,,,,1.0
2010-02-25,83.2776107788086,38.80984878540039,50.88808059692383,32.97212219238281,27.801694869995117,58.070472717285156,59.09257888793945,108.30999755859375,-0.0013542368059811238,-0.00022437543893660816,0.0003173665783404722,-0.006100213060217907,-0.008262370372993377,0.005607823046118732,-0.0010476884326191538,0.008809784398268405,,,,,,,,,,,,,,,,,,,1.0
2010-02-26,83.33025360107422,38.94907760620117,50.67824935913086,33.17387390136719,28.08281707763672,58.36975860595703,59.481449127197266,109.43000030517578,0.0006319368441998208,0.0035810414584980244,-0.004131911361091589,0.006100213060217907,0.010060912018433843,0.005140603798929,0.006559136767804397,0.010287614912395604,,,,,,,,,,,,,,,,,,,1.0
2010-03-01,84.19560241699219,39.51469421386719,51.856449127197266,33.432342529296875,28.55854606628418,58.34424591064453,59.557861328125,109.43000030517578,0.01033102033355604,0.014417517592153928,0.022982495583437235,0.007761135196952651,0.01679833072902648,-0.0004371831096792178,0.0012838147521270216,0.0,,,,,,,,,,,,,,,,,,,1.0
2010-03-02,84.42890167236328,39.63651657104492,52.25186538696289,33.68452453613281,28.88291358947754,58.26753234863281,59.68238067626953,111.0199966430664,0.002767087802463486,0.0030782208424371404,0.007596283985935592,0.007514748665067739,0.011293966865956406,-0.001315708828445672,0.002088546472474029,0.014425256805689735,,,,,,,,,,,,,,,,,,,1.0
2010-03-03,84.50415802001953,39.680023193359375,52.550445556640625,34.088008880615234,28.918949127197266,58.120609283447266,59.806915283203125,111.62999725341797,0.0008909606298681538,0.0010970379395520702,0.005697984611659823,0.011907157407585967,0.0012468643982970207,-0.002524709840158401,0.002084448670062855,0.005479471397486613,,,,,,,,,,,,,,,,,,,1.0
2010-03-04,84.75999450683594,39.81052780151367,52.6876335144043,33.99973678588867,28.767589569091797,58.42720413208008,59.835243225097656,110.83000183105469,0.003022928101652056,0.0032835280111784826,0.0026071938348830592,-0.002592893723169176,-0.005247668134412464,0.005261283706452069,0.00047354448928516035,-0.0071922941134516805,,,,,,,,,,,,,,,,,,,1.0
2010-03-05,85.97151947021484,40.410987854003906,53.76091766357422,34.661712646484375,29.517234802246094,57.660709381103516,59.76166915893555,110.80999755859375,0.014192403862322678,0.014970329634688362,0.020165995864062758,0.019282912838431088,0.02572493207204607,-0.013205610587944783,-0.0012303674731546366,-0.00018051139298336238,,,,,,,,,,,,,,,,,,,1.0
2010-03-08,85.98651885986328,40.48927307128906,53.85774612426758,34.661712646484375,29.538843154907227,57.36053466796875,59.857872009277344,109.87999725341797,0.00017445406835392419,0.0019353520205034336,0.0017994738721647252,0.0,0.0007317910153501472,-0.005219477446734011,0.0016084808576204424,-0.008428164684993078,,,,,,,,,,,,,,,,,,,1.0
2010-03-09,86.12952423095703,40.71553039550781,54.05144500732422,34.57975387573242,29.70464324951172,57.3732795715332,59.80125427246094,109.72000122070312,0.001661732415329631,0.005572525270849393,0.0035900387921379284,-0.002367333135620875,0.005597257606991146,0.00022216473323677377,-0.000946317139375985,-0.001457159035853195,,,,,,,,,,,,,,,,,,,1.0
2010-03-10,86.5132827758789,41.046226501464844,54.51142883300781,34.724754333496094,29.913677215576172,57.22637176513672,59.857872009277344,108.47000122070312,0.004445701313986916,0.008089305362686261,0.008474104674014882,0.0041844512885442775,0.007012435809122586,-0.0025638452675105228,0.000946317139375985,-0.011458028889065552,,,,,,,,,,,,,,,,,,,1.0
2010-03-11,86.87447357177734,41.202823638916016,54.672786712646484,34.857147216796875,29.920881271362305,57.437156677246094,59.835243225097656,108.5999984741211,0.004166284009514243,0.0038078817057440872,0.002955701908066821,0.0038053873238821367,0.00024079916366481768,0.0036765857881633224,-0.0003781133844658058,0.0011977451434272979,,,,,,,,,,,,,,,,,,,1.0
2010-03-12,86.88199615478516,41.21152877807617,54.648624420166016,35.090415954589844,29.81996726989746,57.79484176635742,59.959754943847656,107.94999694824219,8.658765943359015e-05,0.00021125299021917954,-0.0004420413645149779,0.006669842150248684,-0.0033783951822319302,0.006208106128927859,0.002078747284772753,-0.00600326475867341,,,,,,,,,,,,,,,,,,,1.0
2010-03-15,86.90457916259766,41.10712432861328,54.462982177734375,34.84453582763672,29.603734970092773,57.71824645996094,59.948448181152344,108.36000061035156,0.00025989358382094707,-0.0025365941133284053,-0.003402798791986239,-0.007031709719206525,-0.007277676955176116,-0.00132617556674397,-0.00018859031215789912,0.0037908941588105094,,,,,,,,,,,,,,,,,,,1.0
2010-03-16,87.59687042236328,41.3681640625,54.9310302734375,35.28584671020508,29.985755920410156,58.17812728881836,60.22579574584961,110.4000015258789,0.007934546027645872,0.006330153204719302,0.008557158500343665,0.012585606745449063,0.012821931462826619,0.007936110987058598,0.004615765376144942,0.018651124814839548,,,,,,,,,,,,,,,,,,,1.0
2010-03-17,88.1160659790039,41.48127746582031,55.25381088256836,35.4749755859375,30.310123443603516,58.42720413208008,60.44654083251953,109.58999633789062,0.00590960549952424,0.002730579024201596,0.005858909974911342,0.005345594354734473,0.010759297508924348,0.004272141231546733,0.003658590513070159,-0.007364051605517119,,,,,,,,,,,,,,,,,,,1.0
2010-03-18,88.07093048095703,41.620513916015625,55.084373474121094,35.266929626464844,30.0794620513916,58.235618591308594,60.327659606933594,110.33999633789062,-0.0005123590269553446,0.003350988665153487,-0.0030712403438615254,-0.005881847785876637,-0.0076391487716938045,-0.0032844347243905503,-0.0019686532976077586,0.006820378596121834,,,,,,,,,,,,,,,,,,,1.0
2010-03-19,87.62515258789062,41.36876678466797,54.3984375,34.90757751464844,29.690227508544922,58.293148040771484,60.28239440917969,108.27999877929688,-0.005074431277456881,-0.006066998085145325,-0.012530641902493755,-0.010241760650626208,-0.0130246634451745,0.0009873863046792053,-0.0007506040893261456,-0.01884602118244505,,,,,,,,,,,,,,,,,,,1.0
2010-03-22,88.09357452392578,41.74332809448242,55.16505813598633,35.00845718383789,29.798349380493164,58.35698318481445,60.37864685058594,107.75,0.0053315096610146995,0.009013461788288435,0.013994317045148641,0.0028857397199577584,0.0036350505141991007,0.0010944719863488217,0.001595419048563862,-0.004906724488663805,,,,,,,,,,,,,,,,,,,1.0
2010-03-23,88.71318817138672,42.03080368041992,55.86715316772461,35.25432586669922,30.00737953186035,58.082298278808594,60.33898162841797,108.31999969482422,0.007008964754366076,0.006863138017700443,0.012646859526705079,0.00699857522691083,0.0069903337473555816,-0.004718088468112391,-0.0006571571044791114,0.005276077362753817,,,,,,,,,,,,,,,,,,,1.0
2010-03-24,88.2824935913086,41.83045959472656,55.22966384887695,34.67431640625,29.560476303100586,57.02193832397461,59.89186096191406,106.30000305175781,-0.004866733762941777,-0.004777997826677094,-0.011476410086648237,-0.016588989656411535,-0.015005126762694054,-0.018424863986875373,-0.007437737573702918,-0.018824492289793326,,,,,,,,,,,,,,,,,,,1.0
2010-03-25,88.13892364501953,41.76948547363281,54.881797790527344,34.6554069519043,29.48119354248047,56.657875061035156,59.676780700683594,106.77999877929688,-0.0016275799189395812,-0.0014587122480960169,-0.006318456053306498,-0.000545493444908729,-0.0026856560284067577,-0.006405086298846285,-0.0035976070350507428,0.004505317583276991,,,,,,,,,,,,,,,,,,,1.0
2010-03-26,88.08602142333984,41.81303024291992,54.85752487182617,34.995849609375,29.625356674194336,56.81756591796875,59.857872009277344,108.58999633789062,-0.0006003942659571493,0.0010419589038073163,-0.00044237413733050346,0.0097757136184633,0.0048780860008728055,0.0028145466714928347,0.0030299405742386654,0.01680865686452737,,,,,,,,,,,,,,,,,,,1.0
2010-03-29,88.64517211914062,42.01337432861328,55.1568603515625,35.29215621948242,30.15875244140625,56.60042190551758,59.806915283203125,108.75,0.006327717821531742,0.004779984735755249,0.005441765052968783,0.008431263965662517,0.01784453859128332,-0.0038290976930861476,-0.0008516578737509661,0.0014723814641710575,,,,,,,,,,,,,,,,,,,1.0
2010-03-30,88.70564270019531,42.15275955200195,55.32672119140625,35.29215621948242,30.274084091186523,56.77922439575195,59.840858459472656,107.97000122070312,0.0006819318361701576,0.003312148114382296,0.003074863636835623,0.0,0.003816858397324374,0.0031540517949251168,0.0005673850188490093,-0.007198247903796862,,,,,,,,,,,,,,,,,,,1.0
2010-03-31,88.40336608886719,41.9524040222168,54.84941864013672,35.29215621948242,30.36058235168457,57.16886901855469,59.86919021606445,108.94999694824219,-0.003413456005398885,-0.004764413985310245,-0.008664408428164627,0.0,0.0028530978810743512,0.006839011164356812,0.0004733396642011556,0.009035611315004743,,,,,,,,,,,,,,,,,,,1.0
2010-04-01,89.00785064697266,41.9524040222168,55.359073638916016,35.916290283203125,31.153459548950195,57.02911376953125,59.99938201904297,110.26000213623047,0.006814528511442042,0.0,0.0092489901891879,0.0175302250725462,0.025780166140379812,-0.0024475969781789786,0.002172243345272662,0.01195219915601875,,,,,,,,,,,,,,,,,,,1.0
2010-04-05,89.73323059082031,42.34440994262695,56.39459228515625,35.95411682128906,31.434589385986328,56.08021926879883,59.44788360595703,110.88999938964844,0.00811658876735244,0.009300677635669885,0.018532694669905148,0.0010526318996273432,0.008983559402072405,-0.016778752676202657,-0.009234239546710654,0.0056974809249874525,,,,,,,,,,,,,,,,,,,1.0
2010-04-06,89.94478607177734,42.46635437011719,56.72629928588867,35.853240966796875,31.528284072875977,56.17000198364258,59.590057373046875,111.02999877929688,0.0023548298522744204,0.0028756847674697994,0.005864662961193368,-0.002809626310144697,0.00297619059939791,0.0015996892119796158,0.002388714615251253,0.0012617106108123721,,,,,,,,,,,,,,,,,,,1.0
2010-04-07,89.43095397949219,42.36183166503906,56.54829788208008,35.601070404052734,31.2543888092041,56.88802719116211,59.89139175415039,112.48999786376953,-0.005729130344984235,-0.0024643402826454164,-0.0031428326345848134,-0.007058261560811463,-0.0087252418137016,0.012702058698893737,0.005044046957814352,0.013063885742511161,,,,,,,,,,,,,,,,,,,1.0
2010-04-08,89.74079132080078,42.45765686035156,56.49166488647461,35.563236236572266,31.362499237060547,56.91370391845703,59.77766036987305,112.6500015258789,0.0034585548032159963,0.0022595098779101264,-0.0010019996283920918,-0.001063290653166682,0.0034530791501512503,0.00045125372839738276,-0.0019007657619161122,0.0014213706092300882,,,,,,,,,,,,,,,,,,,1.0
2010-04-09,90.33013916015625,42.71026611328125,56.831443786621094,36.02976989746094,31.55712890625,57.04832077026367,59.81748962402344,113.63999938964844,0.006545753299434409,0.005932045419646315,0.005996657210088685,0.013033124042054922,0.006186631921085262,0.00236248723706467,0.0006660680742482938,0.00874987119150461,,,,,,,,,,,,,,,,,,,1.0
2010-04-12,90.47370147705078,42.74510955810547,57.06605529785156,36.14324951171875,31.304838180541992,57.34968185424805,59.98801803588867,113.01000213623047,0.001588045326462506,0.0008154770014496826,0.004119701397026887,0.003144657344314794,-0.008026859228221106,0.005268654595128375,0.002846756052536037,-0.005559222339984515,,,,,,,,,,,,,,,,,,,1.0
2010-04-13,90.54167938232422,42.96288299560547,57.19550704956055,36.111724853515625,31.239974975585938,57.535552978515625,60.204071044921875,112.69000244140625,0.000751073286107129,0.005081764247779397,0.0022658854725214894,-0.0008725948761414415,-0.0020741361253349133,0.0032357732778143244,0.0035951324815490793,-0.0028356216460236894,,,,,,,,,,,,,,,,,,,1.0
2010-04-14,91.5693130493164,43.47682571411133,58.41707229614258,36.590850830078125,31.701278686523438,57.13169479370117,60.15293502807617,113.02999877929688,0.01128591482461161,0.011891497147586971,0.0211328337349439,0.013180631044914293,0.014658493250436777,-0.007044031535742512,-0.0008497389822341717,0.003012551773767136,,,,,,,,,,,,,,,,,,,1.0
2010-04-15,91.64486694335938,43.668487548828125,58.59504318237305,36.565643310546875,31.528284072875977,57.19576644897461,60.255252838134766,113.6500015258789,0.0008247603796691649,0.004398679322368704,0.003041924722710476,-0.0006891396539701056,-0.005471967154415669,0.001120844655951636,0.0016995162289097365,0.005470304321851138,,,,,,,,,,,,,,,,,,,1.0
2010-04-16,90.18655395507812,43.145816802978516,57.81031799316406,35.75867462158203,30.605661392211914,57.612552642822266,60.397403717041016,111.23999786376953,-0.016040618830110986,-0.01204126589499177,-0.013482833934318705,-0.022316205719949522,-0.029700045366646055,0.007260589268970996,0.0023563665938048928,-0.021433553562709484,,,,,,,,,,,,,,,,,,,1.0
2010-04-19,90.52659606933594,43.119693756103516,57.527164459228516,35.66411209106445,30.48311424255371,57.47152328491211,60.24385070800781,111.1500015258789,0.003763340028534401,-0.0006056429157887955,-0.004910010115962926,-0.0026479668499055364,-0.00401210575171973,-0.0024508938768255106,-0.00254561497533512,-0.0008093560236552833,,,,,,,,,,,,,,,,,,,1.0
2010-04-20,91.33504486083984,43.33745574951172,58.31191635131836,35.884769439697266,30.843523025512695,57.67669677734375,60.37458419799805,111.45999908447266,0.008890870145619623,0.005037465499344584,0.013549207953408526,0.0061680362706213465,0.011753878846815002,0.0035636453512735144,0.0021677207349819483,0.002785119789124657,,,,,,,,,,,,,,,,,,,1.0
2010-04-21,91.16883850097656,43.58137130737305,58.716407775878906,35.65150833129883,30.742610931396484,58.15113067626953,60.58499526977539,112.30999755859375,-0.0018214013066550905,0.005612505515844912,0.006912737379197509,-0.006521500485675347,-0.003277107294910042,0.008192099647280848,0.0034790346483042356,0.007597109309406491,,,,,,,,,,,,,,,,,,,1.0
2010-04-22,91.44084167480469,43.82528305053711,59.33931350708008,35.32997131347656,30.872364044189453,57.977989196777344,60.448516845703125,111.83999633789062,0.0029790685217987445,0.0055810939814935345,0.01055283903416715,-0.00905980598724776,0.004211745753357032,-0.00298188099545893,-0.0022552180719372927,-0.004193637495524705,,,,,,,,,,,,,,,,,,,1.0
2010-04-23,92.03775024414062,44.00822067260742,59.97032928466797,35.59475326538086,31.03813934326172,57.77281951904297,60.437164306640625,113.19000244140625,0.006506597516097834,0.004165560494388654,0.010577881998324656,0.007466597399141239,0.005355333463596956,-0.0035450273717874126,-0.00018782272619333185,0.011998598472109379,,,,,,,,,,,,,,,,,,,1.0
2010-04-26,91.69017028808594,43.91239929199219,59.74382400512695,35.632591247558594,31.03813934326172,57.836944580078125,60.46562576293945,112.75,-0.0037836423523343043,-0.0021797257251536806,-0.0037841064502837085,0.0010624567291066533,0.0,0.0011093365359062801,0.00047081555038008815,-0.003894865830639027,,,,,,,,,,,,,,,,,,,1.0
2010-04-27,89.52166748046875,42.980323791503906,58.376625061035156,34.20148849487305,29.928098678588867,58.65116500854492,60.505393981933594,114.62999725341797,-0.023934488541105026,-0.021454299485325734,-0.02315026763201722,-0.04099153717628079,-0.03641895544011309,0.013979687569318777,0.0006574834288519682,0.01653654778371827,,,,,,,,,,,,,,,,,,,1.0
2010-04-28,90.20165252685547,43.00644302368164,58.473690032958984,34.20778274536133,30.180370330810547,58.15113067626953,60.60771179199219,114.30999755859375,0.007567056863157617,0.0006075175041111436,0.0016613561404863475,0.00018401746991081325,0.008393929760370344,-0.008562115737978715,0.001689624483599772,-0.002795491486585533,,,,,,,,,,,,,,,,,,,1.0
2010-04-29,91.31993865966797,43.755615234375,59.711456298828125,34.737361907958984,30.677734375,58.394744873046875,60.76128005981445,114.27999877929688,0.012321402356232802,0.017270010552937087,0.02094698974460396,0.015362635925808554,0.01634540280317065,0.0041805778271859495,0.0025306027088598526,-0.0002624679990343992,,,,,,,,,,,,,,,,,,,1.0
