Date,port_ret,port_ret_tc,equity,equity_tc,turnover,tc_cost,risk_off,eq_vol_ann,eq_cum_ret,ret_SPY,w_SPY,ret_QQQ,w_QQQ,ret_IWM,w_IWM,ret_EFA,w_EFA,ret_EEM,w_EEM,ret_TLT,w_TLT,ret_LQD,w_LQD,ret_GLD,w_GLD
2010-04-14,0.0064237393363867495,0.0064237393363867495,1.028841436126277,1.0282329642635597,0.0,0.0,0.0,0.1711123392000327,0.022210905520279267,0.011349503967944763,0.13164392559587293,0.011962922859249714,0.11629651321697057,0.021357516148543976,0.10658150491279858,0.013267874261538637,0.09249455243690614,0.014767135557172129,0.07977816939445076,-0.007020197546527718,0.15753210716160607,-0.0008502650274633261,0.3989990077753233,0.0030170940680156466,0.10007773237634623
2010-04-15,0.0018514151062462981,0.0018514151062462981,1.0307462487030534,1.0301366503063376,0.0,0.0,0.0,0.1711123392000327,0.022210905520279267,0.0008253508178397428,0.13164392559587293,0.00440775043197017,0.11629651321697057,0.003046752968587585,0.10658150491279858,-0.0006893190472343491,0.09249455243690614,-0.00545672172403866,0.07977816939445076,0.0011216725988651977,0.15753210716160607,0.0017014064363756187,0.3989990077753233,0.005485293756329668,0.10007773237634623
2010-04-16,-0.009323108757874997,-0.009323108757874997,1.021136489324623,1.0205325742800586,0.0,0.0,0.0,0.1711123392000327,0.022210905520279267,-0.01591257130845425,0.13164392559587293,-0.011969146270609299,0.11629651321697057,-0.013392023885934301,0.10658150491279858,-0.02206893918426267,0.09249455243690614,-0.029263865231433872,0.07977816939445076,0.007286271287501256,0.15753210716160607,0.0023590191362781177,0.3989990077753233,-0.021205487283346813,0.10007773237634623
2010-04-19,-0.0021412395489301206,-0.0021412395489301206,1.0189499914888256,1.0183473695710388,0.0,0.0,0.0,0.1711123392000327,0.022210905520279267,0.003770007305684553,0.13164392559587293,-0.0006058132074175937,0.11629651321697057,-0.004898304683235155,0.10658150491279858,-0.0026444640781094764,0.09249455243690614,-0.0040041931477892145,0.07977816939445076,-0.0024490181845244763,0.15753210716160607,-0.0025418734892921346,0.3989990077753233,-0.0008090285834133626,0.10007773237634623
2010-04-20,0.006440248150577641,0.006440248150577641,1.0255122822870426,1.0249057793345642,0.0,0.0,0.0,0.1711123392000327,0.022210905520279267,0.008930936479104146,0.13164392559587293,0.005050353583139433,0.11629651321697057,0.013641151006680952,0.10658150491279858,0.006186883853294134,0.09249455243690614,0.011823292648001749,0.07977816939445076,0.0035708027452907576,0.15753210716160607,0.002170894974945492,0.3989990077753233,0.002789001838399141,0.10007773237634623
2010-04-21,0.0037415345299884922,0.0037415345299884922,1.0293492719021469,1.0287404996979292,0.0,0.0,0.0,0.1711123392000327,0.022210905520279267,-0.00181974356192105,0.13164392559587293,0.005628462169248838,0.11629651321697057,0.006937015315796824,0.10658150491279858,-0.006500176730564244,0.09249455243690614,-0.003271373009493761,0.07977816939445076,0.00822521923038022,0.15753210716160607,0.0034848376957410387,0.3989990077753233,0.00762604056256011,0.10007773237634623
2010-04-22,-0.00010959673923095054,-0.00010959673923095054,1.0292364585784166,1.0286277530936476,0.0,0.0,0.0,0.1711123392000327,0.022210905520279267,0.0029834266719399594,0.13164392559587293,0.005596697300867204,0.11629651321697057,0.01060871731199664,0.10658150491279858,-0.009018569569223867,0.09249455243690614,0.004220006408989674,0.07977816939445076,-0.002976129757368162,0.15753210716160607,-0.0022525496311768256,0.3989990077753233,-0.004184856476894816,0.10007773237634623
2010-04-23,0.004175112254388298,0.004175112254388298,1.0335336363292906,1.0329223894307928,0.0,0.0,0.0,0.1711123392000327,0.022210905520279267,0.006527645080866673,0.13164392559587293,0.004174248500788069,0.11629651321697057,0.010633961974984452,0.10658150491279858,0.007494648299386952,0.09249455243690614,0.005370319034291526,0.07977816939445076,-0.003539341245514138,0.15753210716160607,-0.00018837290489570613,0.3989990077753233,0.012070870419532032,0.10007773237634623
2010-04-26,-0.0010813002589006135,-0.0010813002589006135,1.0324160761407453,1.031805490183677,0.0,0.0,0.0,0.1711123392000327,0.022210905520279267,-0.003776162759130397,0.13164392559587293,-0.0021770918037382625,0.11629651321697057,-0.0037771470517515837,0.10658150491279858,0.0010625923137119742,0.09249455243690614,0.0,0.07977816939445076,0.0011097539894555641,0.15753210716160607,0.0004699164179959858,0.3989990077753233,-0.0038872906786446837,0.10007773237634623
2010-04-27,-0.010439679769688053,-0.010439679769688053,1.021637982916758,1.0210337712815534,0.0,0.0,0.0,0.1711123392000327,0.022210905520279267,-0.023650744320089512,0.13164392559587293,-0.02122648250100445,0.11629651321697057,-0.02288410801533447,0.10658150491279858,-0.04016253733994124,0.09249455243690614,-0.035764125286127046,0.07977816939445076,0.014078390777229721,0.15753210716160607,0.0006588988440123789,0.3989990077753233,0.016674033289738155,0.10007773237634623
2010-04-28,0.00098986661008457,0.00098986661008457,1.0226492682436412,1.0220444585195136,0.0,0.0,0.0,0.1711123392000327,0.022210905520279267,0.007596188099657564,0.13164392559587293,0.0006079686135538331,0.11629651321697057,0.0016633905290053264,0.10658150491279858,0.00018392284564883177,0.09249455243690614,0.008429705294902723,0.07977816939445076,-0.008526603090096008,0.15753210716160607,0.0016916194884450952,0.3989990077753233,-0.0027915877387381105,0.10007773237634623
2010-04-29,0.010304742377061239,0.010304742377061239,1.0331874054949821,1.0325763633624603,0.0,0.0,0.0,0.1711123392000327,0.022210905520279267,0.0123973687700627,0.13164392559587293,0.01741964766519133,0.11629651321697057,0.021167187786230945,0.10658150491279858,0.015481247835902767,0.09249455243690614,0.016479525962178387,0.07977816939445076,0.004189922053713158,0.15753210716160607,0.0025323573575795066,0.3989990077753233,-0.0002624335573229164,0.10007773237634623
2010-04-30,-0.005972373136597287,-0.0060161947942074835,1.0270168247893332,1.0263641828205774,0.08764331522039272,4.382165761019636e-05,0.0,0.16497451362761964,0.09215769965002107,-0.016961632016749273,0.14477712825541977,-0.01970983061770315,0.14403692283507555,-0.029264234238067344,0.10794993854800777,-0.012522908864968874,0.09754653560843288,-0.011983360574743696,0.08480474944039497,0.011527760629690853,0.17129921789255387,0.004117164045623012,0.4079660203168687,0.009450488647102961,0.11266631519391383
2010-05-03,0.0077435827328885655,0.0077435827328885655,1.0349696145401581,1.0343119187843222,0.0,0.0,0.0,0.16497451362761964,0.09215769965002107,0.012961754097216893,0.14477712825541977,0.014013460641759012,0.14403692283507555,0.02247006813130037,0.10794993854800777,0.007168248323121684,0.09754653560843288,0.005469809792559177,0.08480474944039497,-0.0013062267284368323,0.17129921789255387,0.00029955402651626883,0.4079660203168687,0.003207374693346088,0.11266631519391383
