Date,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,port_ret_hist
2010-03-02,0.002766453747167219,0.0030783170844230767,0.007596429441135477,0.007514406359115711,0.011293900078642949,-0.0013152510642369108,0.002088865120056127,0.014425256805689735,0.005931047196499173
2010-03-03,0.0008907801418107653,0.0010965571516217132,0.005698128549506354,0.011907045500273217,0.0012471941731293512,-0.002524118967449418,0.002083617887120859,0.005479471397486613,0.0032348344791874317
2010-03-04,0.0030231089426955293,0.0032842958423238144,0.0026066860749147658,-0.0025925574201877133,-0.00524813051324724,0.005261214972618333,0.0004732895060302056,-0.0071922941134516805,-4.804833853799817e-05
2010-03-05,0.0141922276441937,0.014969474361747448,0.020166069711645918,0.019282468332595393,0.025724870821627555,-0.013205536619155467,-0.0012308146887143323,-0.00018051139298336238,0.009964781021369606
2010-03-08,0.0001748090260216273,0.0019358240082434364,0.0017995448288665727,0.0,0.0007323722948817668,-0.0052206045502209975,0.001609374298476851,-0.008428164684993078,-0.0009246055973404776
2010-03-09,0.001661555107051349,0.005573087419418865,0.003589897641516071,-0.002367223341376956,0.005596549129558426,0.00022229781488558586,-0.0009463170187027359,-0.001457159035853195,0.0014840859645621762
2010-03-10,0.004446142644611406,0.00808827853094396,0.008473895925724229,0.004184341893902932,0.007012756861444647,-0.002564379399490946,0.0009463170187027359,-0.011458028889065552,0.0023911655733466763
2010-03-11,0.004166194722041716,0.003808809305780869,0.0029564704463096447,0.0038053881583772764,0.00024073541725710967,0.0036777180262159703,-0.0003785596097625188,0.0011977451434272979,0.0024343127012059207
2010-03-12,8.606075683914582e-05,0.00021116032863766065,-0.00044287882844784576,0.006670061026317953,-0.0033780116252235537,0.006207906472481817,0.0020788751886762213,-0.00600326475867341,0.0006787385700759985
2010-03-15,0.0002601570237468209,-0.0025368715696822974,-0.003402029757347158,-0.007031928674494203,-0.00727838334179598,-0.0013262415708545916,-0.00018871761411087817,0.0037908941588105094,-0.0022141401682159723
2010-03-16,0.007934371834317666,0.006329691552296346,0.008557016625933223,0.012585609483865667,0.012822063604856826,0.007936045417787696,0.004616083541000293,0.018651124814839548,0.009929000859362158
2010-03-17,0.0059100394432212155,0.0027311318014873187,0.005859184915895099,0.005345810571605547,0.010759426087354917,0.004272794408350933,0.0036589691646682354,-0.007364051605517119,0.0038966630983832684
2010-03-18,-0.0005125321494876545,0.003350529778554545,-0.003071723620471367,-0.0058821722851671865,-0.007638896095482295,-0.003284891322857142,-0.001968715784391506,0.006820378596121834,-0.0015235028603975964
2010-03-19,-0.005074604973842156,-0.006066538698328294,-0.012530291276926953,-0.010241545431261212,-0.013025111474032958,0.0009859464969323994,-0.0007506671323573855,-0.01884602118244505,-0.008193604209032701
2010-03-22,0.005331683335132453,0.009013917056261977,0.01399403557018708,0.002885522104767446,0.003635435730935832,0.0010961729948011367,0.0015944709512112354,-0.004906724488663805,0.0040805641568291695
2010-03-23,0.007009050150142748,0.006862589085273818,0.012646448968161472,0.006998902122026696,0.006990142613511718,-0.004717758226190583,-0.0006558931391005274,0.005276077362753817,0.005051194867072395
2010-03-24,-0.004867078604788411,-0.00477827097474437,-0.01147662123660087,-0.016588769626300515,-0.015004741542976152,-0.018424716754999793,-0.007438625028977519,-0.018824492289793326,-0.01217541450739762
2010-03-25,-0.0016273205174286431,-0.001458529859585056,-0.006318320540580125,-0.000545713475019749,-0.002685720031438521,-0.006405552010700255,-0.0035986948686161924,0.004505317583276991,-0.0022668167150114438
2010-03-26,-0.0006002209880024978,0.0010416852069883298,-0.00044195709216587886,0.00977560461418081,0.004877634380261675,0.002814411257340055,0.003031474331760542,0.01680865686452737,0.004663411071861301
2010-03-29,0.006327371915896052,0.004780440026982191,0.005441557570293298,0.008431156791729233,0.01784479612052081,-0.003830175014686077,-0.0008518491157927244,0.0014723814641710575,0.00495195996988923
2010-03-30,0.0006816738708002035,0.0033122380108649985,0.003075140068059312,0.0,0.003816921400008777,0.003155129297874204,0.0005681500232093128,-0.007198247903796862,0.0009263755958774933
2010-03-31,-0.003413025671279435,-0.004764412688728736,-0.008664199182570442,0.0,0.002852657939178993,0.006838675698614516,0.00047142781582731885,0.009035611315004743,0.0002945919032558697
2010-04-01,0.006814185061411848,0.0,0.009249194352727308,0.017530335039974698,0.025780910425300174,-0.0024473295803248973,0.002173962604248736,0.01195219915601875,0.008881682132419577
2010-04-05,0.008116930938368405,0.009300224673406188,0.018532347598138266,0.0010527381104146194,0.008983070702861085,-0.016778681258650785,-0.00923487651566024,0.0056974809249874525,0.003208654396733124
2010-04-06,0.0023549992984426282,0.0028763140856438163,0.005864191438122113,-0.0028097327077079015,0.0029767354278207314,0.001599485036827275,0.002388458858713527,0.0012617106108123721,0.00206402025608432
2010-04-07,-0.005729384814216587,-0.002465239677820197,-0.0031426987747478208,-0.007058369465662739,-0.00872578734180074,0.01270292957240482,0.005044112583929561,0.013063885742511161,0.0004611809780746823
2010-04-08,0.003458214739540999,0.002259690588371388,-0.0010013920907896434,-0.0010630763507522012,0.0034533836519710093,0.0004502479154719907,-0.0019001920349337453,0.0014213706092300882,0.0008847808785137357
2010-04-09,0.00654592444063784,0.005932225645274514,0.0059965876647725125,0.013033229918308908,0.006186207707881586,0.0023628886021365147,0.0006653664092173273,0.00874987119150461,0.006184037697466727
2010-04-12,0.001587876940050137,0.0008154770742549999,0.004119432629104303,0.0031445514680608078,-0.008026373750736226,0.005268586321813373,0.002847456822459904,-0.005559222339984515,0.0005247231456278478
2010-04-13,0.0007514105949910643,0.00508194228120562,0.002265685233966863,-0.0008722779682663884,-0.0020746851120176935,0.0032368332424903556,0.0035948147548534592,-0.0028356216460236894,0.001143512672649949
2010-04-14,0.011285414915011671,0.011892022543402714,0.021132836524308196,0.013180522642541437,0.014659099355649907,-0.007045491106683066,-0.0008508805364151328,0.003012551773767136,0.008408259513947858
2010-04-15,0.0008248440414000413,0.004397890424335582,0.0030417949139032174,-0.0006893481594723028,-0.005471844510947843,0.0011219786276690513,0.0017006578369116454,0.005470304321851138,0.0012995346869563162
2010-04-16,-0.01603994879517856,-0.012041091183303099,-0.0134826395098111,-0.022315992362105685,-0.029700281881210877,0.007259191559952249,0.002355798303020684,-0.021433553562709484,-0.013174814678918234
2010-04-19,0.003762749129676557,-0.0006057313834260114,-0.004909612573402278,-0.0026480732459650547,-0.00401248042407909,-0.002450894851705243,-0.0025445401291088743,-0.0008093560236552833,-0.0017772424377081597
2010-04-20,0.008891457853237306,0.0050378180362513625,0.01354900723494179,0.006167929308837028,0.011754066558818277,0.0035629853743399664,0.0021677829589856756,0.002785119789124657,0.006739520889317008
2010-04-21,-0.001821651902478294,0.0056120663856495945,0.006912476605210216,-0.006521607485284964,-0.003277355464966103,0.008192173880771314,0.0034782773202275408,0.007597109309406491,0.0025214360810669745
2010-04-22,0.002979151957100079,0.0055814431290044375,0.010553161829001567,-0.009059591014240365,0.004211870359908332,-0.0029810285905682576,-0.002254587575126976,-0.004193637495524705,0.0006045978249442641
2010-04-23,0.006506679869158205,0.004165299726329508,0.01057768913982926,0.007466596595950392,0.005355457027101718,-0.0035454900441873605,-0.0001875070632255671,0.011998598472109379,0.005292165465383192
2010-04-26,-0.00378355851545642,-0.0021800733968642128,-0.0037842980030191598,0.0010623495588997223,0.0,0.0011105244039457673,0.00047012124819278966,-0.003894865830639027,-0.0013749750668675675
2010-04-27,-0.02393482339034758,-0.02145413139568486,-0.023150206771918036,-0.04099164871228833,-0.036419337826381515,0.013978703722226982,0.000657861712137553,0.01653654778371827,-0.01434712935981719
2010-04-28,0.007567142087160583,0.0006077837676548015,0.0016614868331226162,0.00018435203685074342,0.008394185749995398,-0.008562709491417131,0.0016901273709875042,-0.002795491486585533,0.0010933596084711228
2010-04-29,0.012321318810460724,0.017269138733650102,0.02094667031696762,0.015362303079470951,0.016345715720933462,0.004181365845178142,0.0025291565026073215,-0.0002624679990343992,0.01108665012627924
2010-04-30,-0.017107211623385687,-0.019905599731278034,-0.029701176824789677,-0.012601760303112552,-0.012055675416589473,0.01146240423954037,0.004108899547921929,0.009406112146595369,-0.00829925099563722
2010-05-03,0.012878637266770632,0.013915643808671163,0.022221794519043492,0.007142015261076828,0.005455216610472657,-0.0013072739084760698,0.0002991340981068902,0.0032022420391024653,0.007975926211846007
2010-05-04,-0.023795649947293995,-0.0305025341596199,-0.031897926560564116,-0.040403842222737296,-0.0469708187766642,0.017834688171504354,0.0012154327896443107,-0.007458842798920173,-0.020247436688081377
2010-05-05,-0.005974400751767028,-0.005175574555218887,-0.014765048167953765,-0.01937695928124894,-0.018261961514599356,0.005875474380581558,-0.004308237928047021,0.0019133210932080758,-0.0075091733406306704
2010-05-06,-0.03377736115474583,-0.03398730983733245,-0.0381912621144882,-0.045579738690865845,-0.04175872680088544,0.030420082269868587,-0.01665388994846051,0.02911415163899367,-0.018801756829739502
2010-05-07,-0.014987041378290655,-0.025224817833337188,-0.02925001711267683,-0.0022321690063593636,0.005250487106634338,-0.01258028808585454,0.0032394771669093103,-0.0018584329204847094,-0.009705350257932455
2010-05-10,0.043098902202624245,0.050665821139602496,0.05463078372821384,0.06280954149760465,0.06953407315139071,-0.0209335333180114,0.006256947029944726,-0.0059362195954255625,0.03251578947949296
2010-05-11,-0.0028449632766083255,-0.0010470701888247724,0.0066414683432540755,-0.016354539906539234,-0.018240487753747203,-0.002567241291592026,0.0010398489643668185,0.025942805079309572,-0.0009287725037976369
2010-05-12,0.013888916169904952,0.01868406423119895,0.03019201964953666,0.011188314418300038,0.01236093962297602,-0.007633795673240407,-0.000377944429758692,0.006114187831151696,0.010552087727508652
2010-05-13,-0.012508513381203734,-0.01596355614283418,-0.009681196171833939,-0.013129867199597633,-0.009380675082496293,0.006562137074467955,0.0029236724572223594,-0.006943357126726113,-0.007265169446625197
2010-05-14,-0.018271038567369224,-0.019414033939519015,-0.01950392369485776,-0.02878762150359293,-0.02079991128041625,0.017221225617169544,-0.00028231505326381523,-0.0015771788582190638,-0.011426849660008565
2010-05-17,0.0005264941920080091,0.003190851817879814,0.0018673968481710546,0.0013993412353734414,-0.006095891575732537,-0.003695717817245203,0.0016937013867917017,-0.008426213640485791,-0.0011925046941549389
2010-05-18,-0.01369548443905444,-0.013901666022874792,-0.01941521352756226,-0.021810177597441083,-0.021113140908570305,0.01522215543264771,0.0031926885680624295,0.0010885264147750817,-0.008804039010002207
2010-05-19,-0.005710491176927235,-0.008001159322427398,-0.011921761134260578,0.003871240848313029,-0.0096744914742537,0.0033294756861668162,0.0005625505075617099,-0.024226160830335353,-0.006471349612020338
2010-05-20,-0.03849087008193397,-0.03783258409389223,-0.05196350156926943,-0.03539632287539618,-0.05093416462356526,0.020861170525906303,-0.0022510994578537336,-0.006796610129533143,-0.025350497788192206
2010-05-21,0.01449382059851434,0.010988194060242762,0.014707216135841694,0.024147873719999158,0.031835102964526296,0.0010162496540546684,-0.0016912792778542851,-0.005366542125113227,0.011266329466276426
2010-05-24,-0.01291399082377076,-0.00402265702288318,-0.013460312837480615,-0.023305243463416225,-0.010498992954824704,-0.00346111494875867,0.002629748828742784,0.013962091277818445,-0.006383808993071616
2010-05-25,0.0010207436516838087,0.0008955300693909152,-0.0001560901169805895,-0.0037968008507287543,-0.010884377731181782,0.004881662462825176,-0.0047955237507926185,0.00444069285880655,-0.001049270425872162
2010-05-26,-0.006046869260763366,-0.011248765952549533,0.002489393488697811,-0.014903195265155489,-0.0005474715533013708,-0.002844081035193291,0.0006592131953420122,0.009413635235164364,-0.002878517643469858
2010-05-27,0.0329496007188359,0.03708626186796149,0.04199639640909769,0.055285548736820456,0.05873878751636541,-0.02294973755494034,-0.005194675259070358,0.0018552983674489099,0.024970935100314895
2010-05-28,-0.012629250325327135,-0.0059036103659719785,-0.012897350321445789,-0.019469726221835515,-0.01665856842519675,0.004570220908917122,-0.001326494913219456,0.0015994852276124405,-0.007839411804558383
2010-06-01,-0.016966919878282916,-0.009253492817250741,-0.030809994182952938,-0.009983193954815395,-0.018543510674481123,0.0070050782079622564,-0.0008285588263516885,0.008626934066195524,-0.008844207257497128
2010-06-02,0.025705932877246873,0.023407557426976755,0.028089378249843477,0.026403949456701437,0.03442700192812875,-0.009545767931532723,0.003519850138334668,-0.0010847752867189087,0.01636539085737254
2010-06-03,0.0034383258178261045,0.009468342028103205,0.012782537698196705,-0.003058110037381656,-0.003623207504808601,-0.007323225560265989,-0.003234058271352147,-0.015311140459368211,-0.0008575670361313237
2010-06-04,-0.03576881727073822,-0.03486943923229058,-0.051513081872135214,-0.043616998262125506,-0.03616583988838418,0.02652731572400313,0.006079238543986953,0.010373302792193506,-0.019869289933186263
2010-06-07,-0.012529410581333167,-0.018353145782630698,-0.02614131424744892,-0.012665345743220424,-0.01571404818455502,0.0076393505110132764,0.004157694086107,0.019113058305127772,-0.006811645204617522
2010-06-08,0.010655270854284637,-0.0018087877497618976,-0.0004842215068623368,0.01585996151558966,0.02267903196308163,-0.004984312562276827,0.0,-0.004041391686318008,0.004734443853467107
2010-06-09,-0.005360096924061253,-0.008408253656563502,0.0006458050072386534,-0.00362128502058523,-0.005353292257716635,-0.0011225643401528984,0.0003773216736462359,-0.003643011529050888,-0.0033106721309056897
2010-06-10,0.02881188339487739,0.028126443798240253,0.03397122047599144,0.041385038178829436,0.03429533497065629,-0.018029439344819487,-0.004156878084222271,-0.013276163318659329,0.016390930008861715
2010-06-11,0.00484440761622551,0.009495528311849633,0.013488099007231913,0.0014324526488289635,0.005173073026750963,0.012603852527774961,0.0036848743159909603,0.008703719694755918,0.007428250893676103
2010-06-14,-0.0015514315846161253,-0.00021955901261216937,0.006293215093165383,0.006318027897288747,0.0002579559263260478,-0.005145682828306519,-0.0018878571795601928,-0.0034222616854409083,8.030082828053287e-05
2010-06-15,0.022483041350860766,0.026465375966846505,0.024786037855021537,0.031202301810320687,0.029731578406719805,-0.004137606226693791,-0.0012291029615809634,0.011555051138783412,0.017607084667534745
2010-06-16,-0.00035707687514108244,0.004059921830613877,-0.004638284571722107,-0.004737237321338572,0.0,0.00568355741578408,0.0010396054726413695,-0.005469896230115623,-0.0005524262849097572
2010-06-17,0.0016062930115401386,0.0031927954597028574,0.0011989899390778547,0.003160849300593238,-0.005019987067769183,0.008106357698467015,0.0065937735905086114,0.012963065337675772,0.003975267158724538
2010-06-18,0.0010838815897376008,0.0008304368690286168,0.0005991327829537596,-0.001776606237663625,0.004518994913921048,-0.0016371335711635737,-9.313986193859591e-05,0.007600251453539819,0.0013907272423018813
2010-06-21,-0.002868580457936254,-0.008547239787486394,-0.010383033239847794,-0.00019776839830676352,0.017137229222881523,-0.002869492488087211,0.0025316143831757287,-0.02006483258108105,-0.0031577629183360267
2010-06-22,-0.01665327879100431,-0.007754979720816735,-0.02078637141586226,-0.012728753311374685,-0.01939387505938006,0.011837412294892324,0.004858686653063771,0.008766162443343717,-0.00648187461339228
2010-06-23,-0.0031080994690206865,-0.0041177773228988634,-0.0027838759802740753,0.0066777108104658645,0.002574235066530761,0.006775185917828885,0.004185280199457964,-0.004125418496021105,0.0007596550907585931
2010-06-24,-0.016709279839115077,-0.015317549408765618,-0.016080080034128752,-0.017551074036108893,-0.01780300691153469,-0.005962783496487489,-0.003998768561781496,0.0028896292842945925,-0.011316614125453428
2010-06-25,0.00418057999434307,0.00019890996633442626,0.017009070307126617,0.005748174378964244,0.011734762675280841,0.004045817725859102,0.0016757413822121592,0.011964406044451259,0.007069682809321465
2010-06-28,-0.003157066110885509,-0.0035407052355727053,-0.005741383917649223,-0.007396684690715638,-0.006871123860087369,0.009344876522249912,0.00547407812633427,-0.013697206629814218,-0.00319815197451756
2010-06-29,-0.03136180918628284,-0.03933595533318979,-0.03854860346653721,-0.034833807727594035,-0.04145001978999785,0.010843760777070166,-0.00046259007608373537,0.0014853964638135153,-0.021707953542350222
2010-06-30,-0.009545356374567326,-0.01533519930596361,-0.011549707460805525,-0.0068568059497167155,-0.006676569098489793,0.006705662627924269,0.00397198592620196,0.0033752134718403326,-0.004488847020447051
2010-07-01,-0.00446643179001871,-0.002813447172597794,-0.0072247981393935845,0.014514810047224103,0.0072086060444473965,0.0015757441082708823,0.0011108395968806306,-0.038878885924842344,-0.0036216954037536775
2010-07-02,-0.005464788396309039,-0.0028213849954870085,-0.01098948479064843,-0.00212149477049417,0.004247876773796566,-0.008004548213457419,-0.0028712491309699217,0.012312786265651354,-0.0019640359072397584
2010-07-06,0.006534301256120756,0.003055808686810213,-0.013124869156853958,0.019765539467749615,0.01837296861215698,0.008201095373319589,0.0041642737090272774,-0.01685142623284719,0.0037647114644354107
2010-07-07,0.03101041795667303,0.03142578177896427,0.03429693653282184,0.03075280872906605,0.02186556285100094,-0.01177926490854464,0.0006471701216046455,0.010416771036919847,0.018579523012313248
2010-07-08,0.009846987176111988,0.005445253061053368,0.014299732710659097,0.009644284374644485,0.0048232318693659515,-0.006392949936193659,-0.0024950004427095607,-0.004426705679849263,0.0038431041416353007
2010-07-09,0.00743804753926014,0.00945663898810345,0.015370098940163501,0.0009993131148786638,0.012081547421279204,-0.005728220309725529,-0.0012040772974462044,0.009763642764658798,0.006022123895146503
2010-07-12,0.0006480382878306656,0.0029098539965355386,-0.011344601978652946,-0.0038025472950069528,-0.008038169242172266,-0.00040383208688243855,0.0012040772974462044,-0.008655160400421025,-0.0034352926776654025
2010-07-13,0.014975547066526929,0.012878219355566767,0.031165604549853843,0.01827971565191122,0.011534406575784306,-0.008606971555647824,0.0005548057430475595,0.008655160400421025,0.011179560973432978
2010-07-14,-9.146349572741741e-05,0.005060435347426395,-0.003588698901045184,0.0035378072818352813,-0.001996230924184772,0.01001789150101473,0.004428436576008998,-0.0005070359076375652,0.0021076426847113083
2010-07-15,0.00027390726499731954,0.0008777213116601956,-0.009266025970965153,0.004892801363361343,-0.004757484833960657,0.009918939050739262,0.0017480433440901777,-0.000591888512841976,0.00038700162713506403
2010-07-16,-0.02792114385690958,-0.028020577963761895,-0.037127529946639815,-0.032542621863726584,-0.030324786846424256,0.0048727901836063126,0.0017440203714826907,-0.013282487126808462,-0.0203252921311477
2010-07-19,0.005889102896690979,0.008533500844359665,0.0042482947655670955,0.006433473722716965,0.013109060587398247,-0.006170152212348512,-0.00018317871664130791,-0.00808950027487576,0.0029713252016084213
2010-07-20,0.011030608536581,0.012002978864677605,0.016655124835706303,0.00679067591347815,0.02322151088899771,0.0014967888124672868,0.0011003306325125806,0.007918090681685364,0.01002701364576325
2010-07-21,-0.01308336536118837,-0.013793294020677305,-0.018123425501522128,-0.0182789030762196,-0.01028214279265649,0.016801655554536943,0.004846718053349797,-0.006881773841044492,-0.007349316373177706
2010-07-22,0.022076817747035626,0.024998588922696907,0.034978467695415905,0.03309686623595587,0.029801180111027836,-0.011633273763658636,-0.0012784223575303955,0.008680404641995487,0.017590078654117325
2010-07-23,0.00864163256688677,0.0063159546815194645,0.024300401545826578,0.011698235324909767,0.006827613291367385,-0.010665627058713767,0.0012784223575303955,-0.006610921544710102,0.005223213895577061
2010-07-26,0.010361740773284112,0.008215767153290088,0.022520622265968182,0.006953880993744832,0.006781122582339094,-0.0017052827406454085,0.0009115208631920169,-0.004922074719322822,0.006139662146481262
2010-07-27,-8.990569817157734e-05,-0.0004300277836777333,-0.0036178993048867625,0.0028832674670415948,-0.0016908315524513107,-0.009684505942447963,-0.0033781427038155343,-0.017552688498184033,-0.004195091752074165
2010-07-28,-0.006474868546288981,-0.008002930210127435,-0.01629007809115679,-0.0051957442803294285,-0.005576160847678757,0.0032389977404649883,0.0035604921146532575,0.002375791006871353,-0.004045562639198974
2010-07-29,-0.004884519465475634,-0.007410597284873699,-0.0026126448699246296,0.004619504205081615,0.0017000867931269426,-0.00030445744626739213,0.0003638748607626141,0.00447233732619523,-0.0005070519851718691
2010-07-30,-0.00018152576280439092,0.0021854339881115514,0.0006152565520620712,-0.003077373536535255,0.0048428131124143015,0.01544563830796708,0.004634683993072208,0.010444841709822406,0.0043637210455137465
2010-08-02,0.022329869977575356,0.018599121457019585,0.01723002710924515,0.033156475900918636,0.025516736523562233,-0.01413702141095996,-0.002122625172793491,0.0004328706471268262,0.012625681878961792
2010-08-03,-0.0048004480423120555,-0.004294943862149125,-0.008044239876937365,-0.0014919108871898068,-0.004720390778182537,0.005755228482298591,0.002459643922327892,0.003887163799397797,-0.0014062371553433262
