time,bar_vol,target,child,mid,half_spread,sigma_bps,temp_impact,perm_impact,fill_px,cum_exec,remaining
2025-11-21 14:30:00,5320987.0,416.6666666666667,416.6666666666667,655.4850158691406,0.06554850158691407,5.0,0.00033801187928338746,0.0,655.5509023826069,416.6666666666667,49583.333333333336
2025-11-21 14:31:00,641797.0,416.6666666666667,416.6666666666667,655.2474975585938,0.06552474975585938,5.0,0.0012020741983057213,0.00012651509672688928,655.3143508976447,833.3333333333334,49166.66666666667
2025-11-21 14:32:00,559874.0,416.6666666666667,416.6666666666667,655.1099853515625,0.06551099853515625,5.0,0.001304441338169922,0.0002529770917777294,655.1770537685276,1250.0,48750.00000000001
2025-11-21 14:33:00,451548.0,416.6666666666667,416.6666666666667,654.9900207519531,0.06549900207519531,5.0,0.0014838050453073787,0.00037939614942140466,655.057382955223,1666.6666666666667,48333.33333333334
2025-11-21 14:34:00,477807.0,416.6666666666667,416.6666666666667,655.4849853515625,0.06554849853515625,5.0,0.0014354093054810997,0.0005062438033491969,655.5524755032064,2083.3333333333335,47916.66666666668
2025-11-21 14:35:00,645850.0,416.6666666666667,416.6666666666667,655.1499938964844,0.06551499938964844,5.0,0.0011973641668087864,0.0006324813536660837,655.2173387413945,2500.0,47500.000000000015
2025-11-21 14:36:00,478975.0,416.6666666666667,416.6666666666667,655.3450012207031,0.06553450012207032,5.0,0.0014330020031271846,0.000759203536323371,655.4127279263646,2916.6666666666665,47083.33333333335
2025-11-21 14:37:00,366023.0,416.6666666666667,416.6666666666667,655.8900146484375,0.06558900146484375,5.0,0.001685351560382231,0.0008864740768677157,655.9581754755396,3333.333333333333,46666.666666666686
2025-11-21 14:38:00,358490.0,416.6666666666667,416.6666666666667,655.4750061035156,0.06554750061035157,5.0,0.001705432060030644,0.0010124721923636683,655.5432715083783,3749.9999999999995,46250.00000000002
2025-11-21 14:39:00,445550.0,416.6666666666667,416.6666666666667,654.8899841308594,0.06548899841308595,5.309436468280444,0.0015880838081135374,0.001138014612750809,654.9581992276933,4166.666666666666,45833.33333333336
2025-11-21 14:40:00,564365.0,416.6666666666667,416.6666666666667,654.6750183105469,0.0654675018310547,5.02798414475107,0.0013046022847468823,0.001264045625123968,654.7430544602878,4583.333333333333,45416.66666666669
2025-11-21 14:41:00,327997.0,416.6666666666667,416.6666666666667,655.385009765625,0.0655385009765625,6.047826176020011,0.00217554660347724,0.0013919581232140522,655.4541157713282,5000.0,45000.00000000003
2025-11-21 14:42:00,331001.0,416.6666666666667,416.6666666666667,655.2750244140625,0.06552750244140625,5.7168738862471855,0.0020449333291391526,0.0015182449393002964,655.3441150947723,5416.666666666667,44583.333333333365
2025-11-21 14:43:00,296717.0,416.6666666666667,416.6666666666667,654.5999755859375,0.06545999755859375,6.271864939720873,0.002393104891150317,0.0016430709525548266,654.6694717593398,5833.333333333334,44166.6666666667
2025-11-21 14:44:00,206051.0,416.6666666666667,416.6666666666667,654.4950256347656,0.06544950256347656,5.925529474198969,0.002813475817028379,0.001769177333718304,654.5650577904798,6250.000000000001,43750.00000000004
2025-11-21 14:45:00,320765.0,416.6666666666667,416.6666666666667,654.3200073242188,0.06543200073242188,5.624960574081664,0.002047349599202805,0.0018950402555996013,654.389381714806,6666.666666666668,43333.33333333337
2025-11-21 14:46:00,452492.0,416.6666666666667,416.6666666666667,653.5450134277344,0.06535450134277344,6.2454321484533715,0.0018469960483747288,0.0020189821012001285,653.6142339072268,7083.333333333335,42916.66666666671
2025-11-21 14:47:00,370337.0,416.6666666666667,416.6666666666667,653.7656555175781,0.06537656555175782,6.163646044126212,0.0020563452860836743,0.0021458927087793754,653.8352343211247,7500.000000000002,42500.000000000044
2025-11-21 14:48:00,614993.0,416.6666666666667,416.6666666666667,654.4949951171875,0.06544949951171876,7.041942466059981,0.0017348870630162184,0.0022746564658615975,654.5644541602281,7916.666666666669,42083.33333333338
2025-11-21 14:49:00,374861.0,416.6666666666667,416.6666666666667,654.8200073242188,0.06548200073242187,6.884667383806538,0.0022839009102589873,0.0024022185824531697,654.8901754444439,8333.333333333336,41666.666666666715
2025-11-21 14:50:00,332108.0,416.6666666666667,416.6666666666667,654.7049865722656,0.06547049865722657,6.557654481522808,0.0023389507991803016,0.002528206975604973,654.7753242286976,8750.000000000002,41250.00000000005
2025-11-21 14:51:00,414145.0,416.6666666666667,416.6666666666667,654.6300048828125,0.06546300048828126,6.234551074223158,0.0019476196632909324,0.002654313297845151,654.7000698162619,9166.666666666668,40833.33333333339
2025-11-21 14:52:00,362738.0,416.6666666666667,416.6666666666667,654.9800109863281,0.06549800109863281,6.15882954182353,0.002084322456558671,0.002782195910038551,655.0503755057933,9583.333333333334,40416.66666666672
2025-11-21 14:53:00,338952.0,416.6666666666667,416.6666666666667,655.3049926757812,0.06553049926757813,6.01957186917249,0.0021228566567635353,0.002910102551152826,655.3755561342567,10000.0,40000.00000000006
2025-11-21 14:54:00,443163.0,416.6666666666667,416.6666666666667,655.9949951171875,0.06559949951171876,6.440363818840154,0.0019358305573637462,0.0030398261628651773,656.0655702734194,10416.666666666666,39583.333333333394
2025-11-21 14:55:00,296007.0,416.6666666666667,416.6666666666667,655.9649963378906,0.06559649963378907,6.15514399555675,0.00235685141287822,0.003166340782313353,656.0361160297196,10833.333333333332,39166.66666666673
2025-11-21 14:56:00,312568.0,416.6666666666667,416.6666666666667,655.1100158691406,0.06551100158691407,7.3104027137341765,0.0027057230576391232,0.003288702346311056,655.1815212961315,11249.999999999998,38750.000000000065
2025-11-21 14:57:00,281014.0,416.6666666666667,416.6666666666667,654.760009765625,0.0654760009765625,7.140837109178875,0.0028157170364330325,0.00341336626157312,654.8317148498995,11666.666666666664,38333.3333333334
2025-11-21 14:58:00,169114.0,416.6666666666667,416.6666666666667,654.8949890136719,0.0654894989013672,6.830999092319592,0.0036537822997603784,0.0035405169639142363,654.9676728118369,12083.33333333333,37916.66666666674
2025-11-21 14:59:00,139653.0,416.6666666666667,416.6666666666667,654.8000183105469,0.0654800018310547,6.506463091603689,0.003903174801890641,0.003666432227361041,654.8730679194072,12499.999999999996,37500.00000000007
2025-11-21 15:00:00,272865.0,416.6666666666667,416.6666666666667,655.1400146484375,0.06551400146484375,6.4058923532521375,0.0025724063465513885,0.0037948303182412805,655.2118958865672,12916.666666666662,37083.33333333341
2025-11-21 15:01:00,289398.0,416.6666666666667,416.6666666666667,654.3150024414062,0.06543150024414063,7.213205282982158,0.0027926233479396703,0.003916386571634532,654.38714295157,13333.333333333328,36666.666666666744
2025-11-21 15:02:00,437585.0,416.6666666666667,416.6666666666667,653.7949829101562,0.06537949829101562,7.17189884828321,0.0021648748399832113,0.004039508652745639,653.86656679194,13749.999999999995,36250.00000000008
2025-11-21 15:03:00,553010.0,416.6666666666667,416.6666666666667,653.5350036621094,0.06535350036621095,6.856169098240995,0.0017976498084389693,0.004164086805147638,653.6063188990892,14166.66666666666,35833.333333333416
2025-11-21 15:04:00,328365.0,416.6666666666667,416.6666666666667,653.7250366210938,0.06537250366210938,6.679011095048687,0.002394901613859377,0.004291518766066524,653.7970955451358,14583.333333333327,35416.66666666675
2025-11-21 15:05:00,319621.0,416.6666666666667,416.6666666666667,654.4499816894531,0.06544499816894532,7.387436425998576,0.002695153732366678,0.00442263893653891,654.522544480291,14999.999999999993,35000.00000000009
2025-11-21 15:06:00,362596.0,416.6666666666667,416.6666666666667,655.0549926757812,0.06550549926757814,7.584714678919705,0.0025677794191596667,0.004553205404781122,655.1276191598728,15416.666666666659,34583.33333333342
2025-11-21 15:07:00,192590.0,416.6666666666667,416.6666666666667,654.9099731445312,0.06549099731445313,7.265872140265655,0.003594873602720799,0.004678647319699069,654.9837376627681,15833.333333333325,34166.66666666676
2025-11-21 15:08:00,241292.0,416.6666666666667,416.6666666666667,654.0299987792969,0.06540299987792969,8.070116806716785,0.0034829420236876262,0.004798640844739935,654.1036833620433,16249.99999999999,33750.000000000095
2025-11-21 15:09:00,418372.0,416.6666666666667,416.6666666666667,654.25,0.065425,7.784009524371739,0.002415483264963414,0.00492657750138215,654.3227670607663,16666.666666666657,33333.33333333343
2025-11-21 15:10:00,266080.0,416.6666666666667,416.6666666666667,653.7900085449219,0.06537900085449219,7.659299766550355,0.0031161224622145863,0.005049347397941828,653.8635530156365,17083.333333333325,32916.666666666766
2025-11-21 15:11:00,250760.0,416.6666666666667,416.6666666666667,653.760009765625,0.0653760009765625,7.288121361933333,0.0030723698905161198,0.005175343604322931,653.8336334800964,17499.999999999993,32500.0000000001
2025-11-21 15:12:00,298568.0,416.6666666666667,416.6666666666667,653.7799987792969,0.0653779998779297,6.944692327374323,0.0026366543141159433,0.005301733595103763,653.853315167084,17916.66666666666,32083.33333333343
2025-11-21 15:13:00,374896.0,416.6666666666667,416.6666666666667,653.5499877929688,0.06535499877929687,6.650948081124401,0.0022019649116580176,0.005426055696314827,653.622970812356,18333.33333333333,31666.666666666762
2025-11-21 15:14:00,261430.0,416.6666666666667,416.6666666666667,653.6425170898438,0.06536425170898438,6.374681125990706,0.0026204749655871894,0.005553029122021943,653.7160548456403,18749.999999999996,31250.000000000095
2025-11-21 15:15:00,427578.0,416.6666666666667,416.6666666666667,654.0050048828125,0.06540050048828125,6.370313253227448,0.001950415588942642,0.00568238383853559,654.0780381827283,19166.666666666664,30833.333333333427
2025-11-21 15:16:00,236009.0,416.6666666666667,416.6666666666667,653.7249450683594,0.06537249450683594,6.1755478534955985,0.0026996528369247655,0.00580617163506614,653.7988233873382,19583.333333333332,30416.66666666676
2025-11-21 15:17:00,511054.0,416.6666666666667,416.6666666666667,653.125,0.06531250000000001,6.405381728342055,0.0017597693892422582,0.005926948403936401,653.1979992177932,20000.0,30000.00000000009
2025-11-21 15:18:00,469561.0,416.6666666666667,416.6666666666667,653.4449768066406,0.06534449768066407,6.390908388365718,0.0018482082916235912,0.006056019180862227,653.5182255317937,20416.666666666668,29583.333333333423
2025-11-21 15:19:00,282548.0,416.6666666666667,416.6666666666667,654.1300048828125,0.06541300048828125,6.977999134324854,0.0027398964461411222,0.006188667238340963,654.2043464469853,20833.333333333336,29166.666666666755
2025-11-21 15:20:00,336355.0,416.6666666666667,416.6666666666667,653.625,0.0653625,7.051787330930861,0.0024919747530885487,0.006310091256069114,653.6991645660091,21250.000000000004,28750.000000000087
2025-11-21 15:21:00,415934.0,416.6666666666667,416.6666666666667,652.9049987792969,0.06529049987792969,7.409686581964204,0.0023026593178813934,0.006429203176619434,652.9790211416693,21666.66666666667,28333.33333333342
2025-11-21 15:22:00,576884.0,416.6666666666667,416.6666666666667,653.2350158691406,0.06532350158691407,7.32431912982848,0.0018714495700901672,0.006558579406029137,653.3087693997037,22083.33333333334,27916.66666666675
2025-11-21 15:23:00,355503.0,416.6666666666667,416.6666666666667,654.010009765625,0.0654010009765625,7.960839056274275,0.0027229005957946206,0.006692636625961326,654.0848263038233,22500.000000000007,27500.000000000084
2025-11-21 15:24:00,415350.0,416.6666666666667,416.6666666666667,654.3250427246094,0.06543250427246095,7.694233035013587,0.002398307461690591,0.006822197420816976,654.3996957337644,22916.666666666675,27083.333333333416
2025-11-21 15:25:00,359150.0,416.6666666666667,416.6666666666667,655.4549865722656,0.06554549865722657,8.85269016951615,0.003016109634409213,0.006960533727241474,655.5305087142845,23333.333333333343,26666.666666666748
2025-11-21 15:26:00,235307.0,416.6666666666667,416.6666666666667,654.4799499511719,0.06544799499511719,9.882893357820118,0.004333053557880694,0.0070765463294619625,654.5568075460543,23750.00000000001,26250.00000000008
2025-11-21 15:27:00,210623.0,416.6666666666667,416.6666666666667,654.1150207519531,0.06541150207519532,9.58607389197179,0.004489375452733036,0.007198896980864899,654.192120526462,24166.66666666668,25833.333333333412
2025-11-21 15:28:00,404156.0,416.6666666666667,416.6666666666667,653.3800048828125,0.06533800048828126,9.733073262302653,0.003079505070616369,0.007316962246874983,653.4557393506183,24583.333333333347,25416.666666666744
2025-11-21 15:29:00,354588.0,416.6666666666667,416.6666666666667,652.9599914550781,0.06529599914550782,9.400555224393345,0.003215142054163298,0.007438332096415393,653.0359409283742,25000.000000000015,25000.000000000076
2025-11-21 15:30:00,384558.0,416.6666666666667,416.6666666666667,653.1699829101562,0.06531699829101563,9.055237812672571,0.002950825161007446,0.007566838229054627,653.2458175718373,25416.666666666682,24583.33333333341
2025-11-21 15:31:00,240977.0,416.6666666666667,416.6666666666667,653.3050231933594,0.06533050231933595,8.665199253938871,0.003738554402277532,0.007694542686656886,653.3817867927677,25833.33333333335,24166.66666666674
2025-11-21 15:32:00,224800.0,416.6666666666667,416.6666666666667,653.6849975585938,0.06536849975585937,8.478087692051554,0.0038157784210254946,0.00782523138538822,653.762007068156,26250.00000000002,23750.000000000073
2025-11-21 15:33:00,143123.0,416.6666666666667,416.6666666666667,653.3800048828125,0.06533800048828126,8.17814020147491,0.004823799437578247,0.007947734854364208,653.4581144175927,26666.666666666686,23333.333333333405
2025-11-21 15:34:00,404324.0,416.6666666666667,416.6666666666667,652.9649963378906,0.06529649963378907,7.970862669961567,0.0025197184983152816,0.008068761069123713,653.0408813170918,27083.333333333354,22916.666666666737
2025-11-21 15:35:00,520793.0,416.6666666666667,416.6666666666667,652.2049865722656,0.06522049865722657,8.216608273552536,0.0022288052610527727,0.008185297193061202,652.280621173377,27500.000000000022,22500.00000000007
2025-11-21 15:36:00,435557.0,416.6666666666667,416.6666666666667,651.5899963378906,0.06515899963378907,8.119009812950278,0.0024493169355729676,0.008303387855012674,651.665908042315,27916.66666666669,22083.3333333334
2025-11-21 15:37:00,535267.0,416.6666666666667,416.6666666666667,651.3049926757812,0.06513049926757813,7.736761343304888,0.0020615593196429732,0.00842550985455819,651.380610244223,28333.333333333358,21666.666666666733
2025-11-21 15:38:00,422244.0,416.6666666666667,416.6666666666667,651.5849914550781,0.06515849914550781,7.67821344597517,0.002359867779040734,0.008554939957539141,651.6610647619602,28750.000000000025,21250.000000000065
2025-11-21 15:39:00,430404.0,416.6666666666667,416.6666666666667,651.4349975585938,0.06514349975585938,7.303439407125681,0.002218539919773253,0.008678749602828547,651.5110383478722,29166.666666666693,20833.333333333398
2025-11-21 15:40:00,580526.0,416.6666666666667,416.6666666666667,651.3699951171875,0.06513699951171875,6.957751449011667,0.0017660303555611767,0.0088036500362083,651.445701797091,29583.33333333336,20416.66666666673
2025-11-21 15:41:00,390622.0,416.6666666666667,416.6666666666667,651.8600158691406,0.06518600158691407,7.232028429765447,0.0023299948318109475,0.00893613399819477,651.9364679995575,30000.00000000003,20000.000000000062
2025-11-21 15:42:00,459766.0,416.6666666666667,416.6666666666667,651.9250183105469,0.0651925018310547,6.911938982811899,0.0020196212989976093,0.009062898688119148,652.0012933323651,30416.666666666697,19583.333333333394
2025-11-21 15:43:00,251315.0,416.6666666666667,416.6666666666667,652.2550048828125,0.06522550048828125,6.825375050103268,0.0028668660658915717,0.009193423385635495,652.3322906727523,30833.333333333365,19166.666666666726
2025-11-21 15:44:00,391062.0,416.6666666666667,416.6666666666667,652.8300170898438,0.06528300170898438,7.065735275532326,0.0022782669846569555,0.009327576414850035,652.9069059349522,31250.000000000033,18750.00000000006
2025-11-21 15:45:00,403306.0,416.6666666666667,416.6666666666667,652.875,0.0652875,6.721290599330439,0.002127631499960344,0.0094542761418385,652.9518694076418,31666.6666666667,18333.33333333339
2025-11-21 15:46:00,241015.0,416.6666666666667,416.6666666666667,653.3099975585938,0.06533099975585938,6.660454223241443,0.002873367784059853,0.009586716341491637,653.3877886424751,32083.33333333337,17916.666666666722
2025-11-21 15:47:00,205795.0,416.6666666666667,416.6666666666667,653.7200012207031,0.06537200012207031,6.527800644998625,0.0030980774742263247,0.00971895293168895,653.7981902512311,32500.000000000036,17500.000000000055
2025-11-21 15:48:00,187391.0,416.6666666666667,416.6666666666667,653.6600036621094,0.06536600036621094,6.253400818350472,0.003139159991012003,0.009844269522644639,653.7383530919892,32916.6666666667,17083.333333333387
2025-11-21 15:49:00,203925.0,416.6666666666667,416.6666666666667,653.9150085449219,0.06539150085449219,5.999019314068036,0.002863609487375409,0.009974367774577239,653.9932380230383,33333.333333333365,16666.66666666672
2025-11-21 15:50:00,158057.0,416.6666666666667,416.6666666666667,653.6549987792969,0.0653654998779297,5.944786315357673,0.003305149468230487,0.010096609382525117,653.7337660380256,33750.00000000003,16250.000000000053
2025-11-21 15:51:00,162793.0,416.6666666666667,416.6666666666667,653.3599853515625,0.06533599853515626,5.896148400248187,0.0032190966221143894,0.010218203146489798,653.4387586498663,34166.66666666669,15833.333333333387
2025-11-21 15:52:00,139015.0,416.6666666666667,416.6666666666667,652.989990234375,0.0652989990234375,5.907998052596054,0.0035440870355214257,0.010338495836898658,653.0691718162709,34583.33333333336,15416.66666666672
