Date,Close,dP,gamma1,spread_$,spread_bps,valid
2005-03-11,81.90837097167969,-0.5783004760742188,,,,0.0
2005-03-14,82.41861724853516,0.5102462768554688,,,,0.0
2005-03-15,81.73828887939453,-0.680328369140625,,,,0.0
2005-03-16,81.04430389404297,-0.6939849853515625,,,,0.0
2005-03-17,81.20759582519531,0.16329193115234375,,,,0.0
2005-03-18,80.96646881103516,-0.24112701416015625,,,,0.0
2005-03-21,80.66595458984375,-0.30051422119140625,,,,0.0
2005-03-22,79.84629821777344,-0.8196563720703125,,,,0.0
2005-03-23,79.91460418701172,0.06830596923828125,,,,0.0
2005-03-24,80.01022338867188,0.09561920166015625,,,,0.0
2005-03-28,80.12635040283203,0.11612701416015625,,,,0.0
2005-03-29,79.59359741210938,-0.5327529907226562,,,,0.0
2005-03-30,80.72056579589844,1.1269683837890625,,,,0.0
2005-03-31,80.57030487060547,-0.15026092529296875,,,,0.0
2005-04-01,80.20830535888672,-0.36199951171875,,,,0.0
2005-04-04,80.34490203857422,0.1365966796875,,,,0.0
2005-04-05,80.7274169921875,0.38251495361328125,,,,0.0
2005-04-06,81.00745391845703,0.28003692626953125,,,,0.0
2005-04-07,81.44459533691406,0.43714141845703125,,,,0.0
2005-04-08,80.59764099121094,-0.846954345703125,,,,0.0
2005-04-11,80.65911102294922,0.06147003173828125,,,,0.0
2005-04-12,81.07574462890625,0.41663360595703125,,,,0.0
2005-04-13,80.1195068359375,-0.95623779296875,,,,0.0
2005-04-14,79.0744857788086,-1.0450210571289062,,,,0.0
2005-04-15,77.96797943115234,-1.10650634765625,,,,0.0
2005-04-18,78.20701599121094,0.23903656005859375,,,,0.0
2005-04-19,78.8285903930664,0.6215744018554688,,,,0.0
2005-04-20,77.72891235351562,-1.0996780395507812,,,,0.0
2005-04-21,79.23838806152344,1.5094757080078125,,,,0.0
2005-04-22,78.93785858154297,-0.30052947998046875,,,,0.0
2005-04-25,79.45698547363281,0.5191268920898438,,,,0.0
2005-04-26,78.68516540527344,-0.771820068359375,,,,0.0
2005-04-27,78.99252319335938,0.3073577880859375,,,,0.0
2005-04-28,78.00209045410156,-0.9904327392578125,-0.08067575289835918,0.5680695482011306,72.82747742964625,1.0
2005-04-29,79.0608139038086,1.0587234497070312,-0.10383442641648422,0.6444669934650935,81.5153502276363,1.0
2005-05-02,79.50480651855469,0.44399261474609375,-0.08918190453638315,0.5972667897560793,75.1233561730246,1.0
2005-05-03,79.6413803100586,0.13657379150390625,-0.08523066297487958,0.5838858209440595,73.31437735896644,1.0
2005-05-04,80.2561264038086,0.61474609375,-0.08078917599966211,0.5684687361664215,70.8318182846468,1.0
2005-05-05,80.22882843017578,-0.0272979736328125,-0.07901296498542315,0.5621848983579091,70.07267952905309,1.0
2005-05-06,79.97604370117188,-0.25278472900390625,-0.07728847874426907,0.5560161103574934,69.52283266662091,1.0
2005-05-09,80.47468566894531,0.4986419677734375,-0.07819604142574402,0.559271102152593,69.49652521207825,1.0
2005-05-10,79.6413803100586,-0.8333053588867188,-0.08505875077037027,0.5832966681556488,73.24040164607486,1.0
2005-05-11,80.0785140991211,0.4371337890625,-0.09092688914202209,0.6030817163271395,75.31130205296337,1.0
2005-05-12,79.19740295410156,-0.8811111450195312,-0.09690241945324583,0.622583069006043,78.6115511094294,1.0
2005-05-13,79.04033660888672,-0.15706634521484375,-0.09338027709113723,0.6111637328609649,77.32301747210046,1.0
2005-05-16,79.77799224853516,0.7376556396484375,-0.09306737912640399,0.6101389321339984,76.47960483051658,1.0
2005-05-17,80.3107681274414,0.53277587890625,-0.08317000468196371,0.5767842046449043,71.81903723416421,1.0
2005-05-18,81.13724517822266,0.82647705078125,-0.07314521622454279,0.5409074457780843,66.66573958604951,1.0
2005-05-19,81.47874450683594,0.34149932861328125,-0.06678197258065721,0.5168441644467207,63.43300545130003,1.0
2005-05-20,81.36263275146484,-0.11611175537109375,-0.06624562207352759,0.5147644978959897,63.267925396222125,1.0
2005-05-23,81.81343841552734,0.4508056640625,-0.06596875565400864,0.5136876702978519,62.7876887032729,1.0
2005-05-24,81.6222152709961,-0.19122314453125,-0.06630179493000452,0.5149826984666748,63.09344787529559,1.0
2005-05-25,81.56070709228516,-0.0615081787109375,-0.06503419850290902,0.5100360712848024,62.534532799930425,1.0
2005-05-26,81.99783325195312,0.43712615966796875,-0.06429246200339005,0.507119165496198,61.845434858989854,1.0
2005-05-27,82.13446044921875,0.136627197265625,-0.06322114610982268,0.502876311272753,61.225983408470334,1.0
2005-05-31,81.6084976196289,-0.5259628295898438,-0.064702192419389,0.5087325128960759,62.338178956220965,1.0
2005-06-01,82.30522155761719,0.6967239379882812,-0.07063643824197728,0.5315503296658832,64.58281985108019,1.0
2005-06-02,82.48280334472656,0.177581787109375,-0.06835678230841155,0.5229026001404528,63.39534774964507,1.0
2005-06-03,82.06616973876953,-0.41663360595703125,-0.07503212533430413,0.5478398500814052,66.7558692973331,1.0
2005-06-06,81.99103546142578,-0.07513427734375,-0.07192486046972252,0.5363762130062164,65.41888512416271,1.0
2005-06-07,82.05250549316406,0.06147003173828125,-0.07035037019793221,0.5304728841248427,64.65041876984942,1.0
2005-06-08,81.90223693847656,-0.1502685546875,-0.06567583571816331,0.512545942206797,62.58021286913225,1.0
2005-06-09,82.29151916503906,0.3892822265625,-0.060941041475838356,0.4937247876128496,59.99704375643668,1.0
2005-06-10,82.10030364990234,-0.19121551513671875,-0.0699255635522689,0.5288688440521673,64.41740414352248,1.0
2005-06-13,82.35985565185547,0.259552001953125,-0.06877534820781787,0.5245010894471731,63.684070995012334,1.0
2005-06-14,82.55111694335938,0.19126129150390625,-0.0674579921160733,0.5194535286859578,62.92507574941347,1.0
2005-06-15,82.70817565917969,0.1570587158203125,-0.0681595956504467,0.5221478551155667,63.13134716780736,1.0
2005-06-16,82.91993713378906,0.211761474609375,-0.07145948507270315,0.5346381395774272,64.47642847519326,1.0
2005-06-17,83.22716522216797,0.30722808837890625,-0.06943594890886291,0.5270140374178393,63.32235827220827,1.0
2005-06-20,83.25463104248047,0.0274658203125,-0.06976911221626687,0.5282768676225257,63.453151014863515,1.0
2005-06-21,83.30261993408203,0.0479888916015625,-0.07008008429253981,0.5294528658626367,63.55776880506239,1.0
2005-06-22,83.37120056152344,0.06858062744140625,-0.06887612634704623,0.5248852306820844,62.95761931540706,1.0
2005-06-23,82.19852447509766,-1.1726760864257812,-0.05955429621748273,0.4880749787378277,59.37758394746998,1.0
2005-06-24,81.59500885009766,-0.603515625,-0.04470658535418355,0.42287863674668436,51.82653237081894,1.0
2005-06-27,81.7115707397461,0.1165618896484375,-0.0464083690330854,0.4308520350797262,52.728399561918025,1.0
2005-06-28,82.39741516113281,0.6858444213867188,-0.04462008916027628,0.4224693558604045,51.27216127280713,1.0
2005-06-29,82.17792510986328,-0.21949005126953125,-0.04813021487381694,0.438771990326716,53.392926353412285,1.0
2005-06-30,81.7321548461914,-0.445770263671875,-0.04800863432029345,0.43821745433194903,53.616285433390765,1.0
2005-07-01,81.97216796875,0.24001312255859375,-0.05172505509122237,0.4548628588540611,55.489914458217946,1.0
2005-07-05,82.63054656982422,0.6583786010742188,-0.04323818897488511,0.41587589001953507,50.3295581698849,1.0
2005-07-06,81.9378890991211,-0.692657470703125,-0.04979579314573035,0.44629942032554937,54.468015375116195,1.0
2005-07-07,82.26020812988281,0.32231903076171875,-0.05380642168804775,0.4639242252266969,56.39716161357077,1.0
2005-07-08,83.19973754882812,0.9395294189453125,-0.04300286731250822,0.41474265424481344,49.8490339589605,1.0
2005-07-11,83.62492370605469,0.4251861572265625,-0.05380845608754559,0.4639329955394231,55.477837823824885,1.0
2005-07-12,83.84440612792969,0.219482421875,-0.07100412253469565,0.5329319751514096,63.56201919282041,1.0
2005-07-13,83.96096801757812,0.1165618896484375,-0.06620410133716036,0.5146031532634069,61.290759910684834,1.0
2005-07-14,84.2901382446289,0.32917022705078125,-0.06894441098273416,0.5251453550503294,62.30211101638483,1.0
2005-07-15,84.24214172363281,-0.04799652099609375,-0.05825811926222323,0.4827343752509168,57.303193553006885,1.0
2005-07-18,83.9061279296875,-0.3360137939453125,-0.030085701668701035,0.3469046074568687,41.34437090787591,1.0
2005-07-19,84.3655776977539,0.45944976806640625,-0.025391449321056792,0.3186938927626746,37.77534646943564,1.0
2005-07-20,84.65361785888672,0.2880401611328125,-0.02163594927148046,0.2941832712543693,34.75141153975934,1.0
2005-07-21,84.15986633300781,-0.49375152587890625,-0.017005037271896006,0.2608067274584458,30.989441740136943,1.0
2005-07-22,84.72218322753906,0.56231689453125,-0.017414010991696465,0.2639243148457259,31.151736746077734,1.0
2005-07-25,84.48219299316406,-0.239990234375,-0.014929426817734367,0.2443720672886684,28.925866934874897,1.0
2005-07-26,84.58502960205078,0.10283660888671875,0.0021778192662540185,0.0,0.0,0.0
2005-07-27,84.8936538696289,0.308624267578125,-0.006309109176152021,0.15885980204132222,18.712800639407398,1.0
2005-07-28,85.42860412597656,0.5349502563476562,-0.00605534241161513,0.15563216134996172,18.217804556476196,1.0
2005-07-29,84.8593521118164,-0.5692520141601562,-0.012612866344474175,0.22461403646677272,26.4689784775644,1.0
2005-08-01,84.7976303100586,-0.0617218017578125,-0.011114217479348924,0.21084797821510098,24.864843208960572,1.0
2005-08-02,85.30510711669922,0.507476806640625,-0.012081439175961014,0.21983120047855823,25.76999290063893,1.0
2005-08-03,85.53141021728516,0.2263031005859375,-0.009091377304094579,0.1906974284472088,22.295602044062928,1.0
2005-08-04,84.84562683105469,-0.6857833862304688,-0.00412655538398421,0.1284765408000108,15.142388075679417,1.0
2005-08-05,84.26960754394531,-0.576019287109375,0.010399214794898097,0.0,0.0,0.0
2005-08-08,84.11184692382812,-0.1577606201171875,0.019474181310491445,0.0,0.0,0.0
2005-08-09,84.61933898925781,0.5074920654296875,0.016439659336497207,0.0,0.0,0.0
2005-08-10,84.57820892333984,-0.04113006591796875,0.016887969683080747,0.0,0.0,0.0
2005-08-11,84.91419982910156,0.33599090576171875,0.009172979069006774,0.0,0.0,0.0
2005-08-12,84.39301300048828,-0.5211868286132812,-0.0009497491888431343,0.06163600210406688,7.303448462458648,1.0
2005-08-15,84.91419982910156,0.5211868286132812,-0.010013100715897894,0.20013096427987243,23.568609806446542,1.0
2005-08-16,83.81009674072266,-1.1041030883789062,-0.018253159563596622,0.2702085088489748,32.24056758756641,1.0
2005-08-17,83.80323028564453,-0.006866455078125,-0.016648260366882484,0.25805627577629253,30.793117985631813,1.0
2005-08-18,83.79638671875,-0.00684356689453125,-0.015198102010053978,0.24656116490683588,29.423842072616026,1.0
2005-08-19,83.9884033203125,0.1920166015625,-0.015448357790870499,0.24858284567419772,29.59728198739054,1.0
2005-08-22,83.9884033203125,0.0,-0.015189991215967487,0.24649536479185558,29.3487380456298,1.0
2005-08-23,83.83064270019531,-0.1577606201171875,-0.016141066606121225,0.25409499488278964,30.310514949946537,1.0
2005-08-24,83.08317565917969,-0.747467041015625,-0.012574955112292998,0.22427621463091443,26.99417936923005,1.0
2005-08-25,83.38488006591797,0.30170440673828125,-0.010314452814406615,0.20312018919257255,24.35935496123525,1.0
2005-08-26,82.81568908691406,-0.5691909790039062,-0.015303702705544882,0.2474162703263056,29.875531201176774,1.0
2005-08-29,83.4535140991211,0.6378250122070312,-0.019885046767736503,0.28202869902005717,33.79470619836096,1.0
2005-08-30,83.01460266113281,-0.43891143798828125,-0.025016453364151484,0.31633180911284586,38.10556203034764,1.0
2005-08-31,84.0638198852539,1.0492172241210938,-0.03266941034651595,0.36149362565066595,43.002283996147256,1.0
2005-09-01,84.00210571289062,-0.06171417236328125,-0.03416711428980489,0.3696869718548647,44.00925056788595,1.0
2005-09-02,83.85121154785156,-0.1508941650390625,-0.032984653025739434,0.36323355035425586,43.31881956731998,1.0
2005-09-06,84.83192443847656,0.980712890625,-0.03441900881947368,0.37104721435134735,43.73910138281083,1.0
2005-09-07,84.97594451904297,0.14402008056640625,-0.03201736918782289,0.3578679599395447,42.1140314432571,1.0
2005-09-08,84.69477844238281,-0.28116607666015625,-0.03320809351510764,0.36446175939380876,43.03237650497536,1.0
2005-09-09,85.44913482666016,0.7543563842773438,-0.03728900145481775,0.38620720580961587,45.19732196154654,1.0
2005-09-12,85.27767944335938,-0.17145538330078125,-0.04010738387386583,0.4005365594992089,46.96851064823375,1.0
2005-09-13,84.80449676513672,-0.47318267822265625,-0.039027274641784224,0.3951064395414695,46.59026992822136,1.0
2005-09-14,84.49590301513672,-0.30859375,-0.03617440099111695,0.380391382610684,45.01891441322784,1.0
2005-09-15,84.4547348022461,-0.041168212890625,-0.03584528276356745,0.3786570097783346,44.835498052888816,1.0
2005-09-16,85.05530548095703,0.6005706787109375,-0.036420853075243405,0.38168496473004226,44.87491551194269,1.0
2005-09-19,84.77290344238281,-0.28240203857421875,-0.03941268984023082,0.39705259017027367,46.83720552760546,1.0
2005-09-20,84.0566635131836,-0.7162399291992188,-0.04769097646421492,0.43676527547054345,51.96081514727746,1.0
2005-09-21,83.27155303955078,-0.7851104736328125,-0.03650737030070148,0.3821380394606194,45.89058634214719,1.0
2005-09-22,83.56768798828125,0.29613494873046875,-0.041240825001316914,0.40615674314883365,48.60212755985175,1.0
2005-09-23,83.63656616210938,0.068878173828125,-0.03838899669749851,0.3918622038293487,46.85297613364686,1.0
2005-09-26,83.73297882080078,0.09641265869140625,-0.04020151490479772,0.4010063087024827,47.89108357899068,1.0
2005-09-27,83.71233367919922,-0.0206451416015625,-0.03848930167031978,0.3923738098819532,46.871684569874795,1.0
2005-09-28,83.7949447631836,0.082611083984375,-0.04094820635708688,0.4047132632226766,48.29805239044595,1.0
2005-09-29,84.47676849365234,0.68182373046875,-0.03284333799965384,0.36245462060596684,42.90583400254023,1.0
2005-09-30,84.73849487304688,0.26172637939453125,-0.026893448979881888,0.3279844446304238,38.70548386796367,1.0
2005-10-03,84.43546295166016,-0.30303192138671875,-0.032561480054206865,0.3608959963990006,42.74222983838152,1.0
2005-10-04,83.48504638671875,-0.9504165649414062,-0.032619141121525634,0.3612153990157431,43.26707771623245,1.0
2005-10-05,82.38998413085938,-1.095062255859375,-0.01640630243882737,0.25617417854910646,31.09287873417077,1.0
2005-10-06,82.0938720703125,-0.296112060546875,-0.011718806241392115,0.21650687048121234,26.37308547168741,1.0
2005-10-07,82.37621307373047,0.28234100341796875,-0.013188677738247119,0.22968393708091228,27.882313171562604,1.0
2005-10-10,81.68062591552734,-0.695587158203125,-0.015986745155111916,0.2528774023523013,30.959288021840404,1.0
2005-10-11,81.56354522705078,-0.1170806884765625,-0.016217271954923083,0.254694106370156,31.226463447751893,1.0
2005-10-12,80.92304229736328,-0.6405029296875,-0.012913996655416633,0.22727953410209756,28.085886003510154,1.0
2005-10-13,80.8748550415039,-0.048187255859375,-0.01429650934790428,0.23913602278121363,29.568649323512506,1.0
2005-10-14,81.72881317138672,0.8539581298828125,-0.012112062224125784,0.2201096292680153,26.931705077674582,1.0
2005-10-17,82.03186798095703,0.3030548095703125,-0.0023741994383771827,0.09745151488565343,11.879714223778976,1.0
2005-10-18,81.14344024658203,-0.888427734375,-0.00449534641374878,0.13409468913791894,16.525635187567406,1.0
2005-10-19,82.49331665039062,1.3498764038085938,-0.023652651697912475,0.3075883723284252,37.28645965733136,1.0
2005-10-20,81.0401382446289,-1.4531784057617188,-0.055747524769410285,0.4722182748238797,58.269677847591396,1.0
2005-10-21,81.35694122314453,0.316802978515625,-0.0662513214117269,0.5147866408978652,63.27507317241888,1.0
2005-10-24,82.61729431152344,1.2603530883789062,-0.053210602255777936,0.4613484681053051,55.841633637348046,1.0
2005-10-25,82.45198059082031,-0.165313720703125,-0.057424885388434356,0.4792698003773422,58.12714224001322,1.0
2005-10-26,82.2109375,-0.2410430908203125,-0.05606429916315041,0.47355801825394284,57.60279990164847,1.0
2005-10-27,81.33628845214844,-0.8746490478515625,-0.054514043046588925,0.4669648511251738,57.411625242759555,1.0
2005-10-28,82.50708770751953,1.1707992553710938,-0.06891113991413214,0.5250186279138375,63.63315473877626,1.0
2005-10-31,82.73434448242188,0.22725677490234375,-0.0721288691996163,0.5371363670414294,64.92302204141497,1.0
2005-11-01,82.9822769165039,0.24793243408203125,-0.07358463825211678,0.5425297715411267,65.37899316585586,1.0
2005-11-02,83.85002136230469,0.8677444458007812,-0.06801391925327656,0.5215895675846155,62.20506078715198,1.0
2005-11-03,84.20816040039062,0.3581390380859375,-0.06183046859547067,0.49731466334895325,59.0577755153818,1.0
2005-11-04,84.09801483154297,-0.11014556884765625,-0.061893220027114254,0.4975669604268927,59.16512552924951,1.0
2005-11-07,84.18062591552734,0.082611083984375,-0.059545254952915086,0.4880379286609396,57.97508908411664,1.0
2005-11-08,84.18062591552734,0.0,-0.05507823482069781,0.4693750518325311,55.75808527529059,1.0
2005-11-09,84.29083251953125,0.11020660400390625,-0.046204912708117454,0.4299065605831921,51.00276598686782,1.0
2005-11-10,84.94508361816406,0.6542510986328125,-0.04588680945646342,0.42842413310392974,50.43542425948222,1.0
2005-11-11,85.23436737060547,0.28928375244140625,-0.04310663425697998,0.4152427447023246,48.7177599262065,1.0
2005-11-14,85.18612670898438,-0.04824066162109375,-0.04329940785399392,0.4161701952518653,48.85422208167763,1.0
2005-11-15,84.87621307373047,-0.30991363525390625,-0.04284650534882503,0.41398794836963565,48.77549708892074,1.0
2005-11-16,85.04838562011719,0.17217254638671875,-0.043771301509010506,0.41843184156567487,49.19926915893154,1.0
2005-11-17,85.84044647216797,0.7920608520507812,-0.0442764267915891,0.42083928900039314,49.0257572386744,1.0
2005-11-18,86.1778793334961,0.337432861328125,-0.03700865144344317,0.38475265531737746,44.646335961510445,1.0
2005-11-21,86.61175537109375,0.43387603759765625,-0.03249427016362029,0.36052334273175873,41.625220639747205,1.0
2005-11-22,86.98367309570312,0.371917724609375,-0.02467219868960873,0.3141477276034874,36.115711882832166,1.0
2005-11-23,87.4864273071289,0.5027542114257812,-0.01776627288236071,0.2665803659863997,30.471054104260716,1.0
2005-11-25,87.55531311035156,0.06888580322265625,-0.009971155692032033,0.19971134862127424,22.809734958010516,1.0
2005-11-28,86.93544006347656,-0.619873046875,-0.008453188968127098,0.1838824512358599,21.15160987298123,1.0
2005-11-29,86.83905029296875,-0.0963897705078125,-0.007108904484890103,0.16862863914400902,19.41852640892627,1.0
2005-11-30,86.37069702148438,-0.468353271484375,-0.0031482299278345754,0.11221817905909141,12.992621679454269,1.0
2005-12-01,87.25223541259766,0.8815383911132812,-0.011659031959499565,0.21595399472572455,24.75054005258697,1.0
2005-12-02,87.36244201660156,0.11020660400390625,-0.010204282235357413,0.2020324947661382,23.125783815400418,1.0
2005-12-05,87.17648315429688,-0.1859588623046875,-0.006696689484940074,0.16366660606171404,18.77416937914718,1.0
2005-12-06,87.34180450439453,0.16532135009765625,-0.00467603765745001,0.1367631186753214,15.658380251170593,1.0
2005-12-07,86.83216094970703,-0.5096435546875,-0.0076162154665257165,0.17454186278971262,20.10106173573255,1.0
2005-12-08,86.7770767211914,-0.055084228515625,-0.00951405982307187,0.19508008430459395,22.480601061426906,1.0
2005-12-09,87.00433349609375,0.22725677490234375,-0.010132075687248688,0.2013164244392264,23.13866635714932,1.0
2005-12-12,87.08697509765625,0.0826416015625,-0.00940582772342518,0.1939672933607641,22.272824741387105,1.0
2005-12-13,87.67926025390625,0.59228515625,-0.005859680870314246,0.1530971047448546,17.461039737505526,1.0
2005-12-14,88.02360534667969,0.3443450927734375,-0.007443539826524129,0.17255190322362868,19.602912485126634,1.0
2005-12-15,87.76879119873047,-0.25481414794921875,-0.01920984927227335,0.27719920109750207,31.582889237913033,1.0
2005-12-16,87.48633575439453,-0.2824554443359375,-0.01355885005853687,0.2328849506390387,26.619579918494946,1.0
2005-12-19,87.03628540039062,-0.45005035400390625,-0.010827371335756276,0.20810931104355976,23.91063796969278,1.0
2005-12-20,87.11936950683594,0.0830841064453125,-0.011099232191662676,0.21070578721679836,24.18587145540178,1.0
2005-12-21,87.25782012939453,0.13845062255859375,-0.01101180650418353,0.2098743100446887,24.052206407800046,1.0
2005-12-22,87.71477508544922,0.4569549560546875,-0.010441523766656306,0.20436754895683712,23.299101976576708,1.0
2005-12-23,87.76325988769531,0.04848480224609375,-0.011156243045143056,0.2112462358968136,24.07000790161294,1.0
2005-12-27,86.87010192871094,-0.893157958984375,-0.013408245312114384,0.23158795574998614,26.659109475897296,1.0
2005-12-28,87.06398010253906,0.193878173828125,-0.01454212612175049,0.2411814762518091,27.701636884479566,1.0
2005-12-29,86.6762466430664,-0.38773345947265625,-0.02075870959146737,0.2881576623410689,33.245286165620996,1.0
2005-12-30,86.20545196533203,-0.470794677734375,-0.033752193031878645,0.36743539857710306,42.62322048086577,1.0
2006-01-03,87.7217025756836,1.5162506103515625,-0.051150527777304416,0.4523296487178545,51.56416661288561,1.0
2006-01-04,88.13711547851562,0.41541290283203125,-0.042190524901229196,0.41080664503500525,46.609948919322626,1.0
2006-01-05,88.19251251220703,0.05539703369140625,-0.039053947893313304,0.3952414345349602,44.81575853508578,1.0
2006-01-06,88.92643737792969,0.7339248657226562,-0.040444392681754565,0.4022158260524047,45.23017427798464,1.0
2006-01-09,89.15489196777344,0.22845458984375,-0.040273203256497685,0.4013636917136262,45.01869531272675,1.0
2006-01-10,89.2448959350586,0.09000396728515625,-0.040204723826599044,0.40102231272885075,44.935041777701805,1.0
2006-01-11,89.5287857055664,0.2838897705078125,-0.0405521947641809,0.4027515103096742,44.98570008915393,1.0
2006-01-12,89.1756820678711,-0.3531036376953125,-0.04694959647821196,0.4333571112983469,48.595884129994246,1.0
2006-01-13,89.09255981445312,-0.08312225341796875,-0.04042422752843493,0.4021155432381839,45.13458184113712,1.0
2006-01-17,88.8502426147461,-0.24231719970703125,-0.01995299917721665,0.2825101709830402,31.796218295992947,1.0
2006-01-18,88.49714660644531,-0.35309600830078125,0.01487352789410862,0.0,0.0,0.0
2006-01-19,88.83641052246094,0.339263916015625,0.0220707239626723,0.0,0.0,0.0
2006-01-20,87.21631622314453,-1.6200942993164062,0.007682086914382966,0.0,0.0,0.0
2006-01-23,87.52782440185547,0.3115081787109375,0.00399522154720654,0.0,0.0,0.0
2006-01-24,87.61788940429688,0.09006500244140625,0.0035964412954204734,0.0,0.0,0.0
2006-01-25,87.69402313232422,0.07613372802734375,0.0010552140058325994,0.0,0.0,0.0
2006-01-26,88.17866516113281,0.48464202880859375,0.017086980889715452,0.0,0.0,0.0
2006-01-27,88.99565124511719,0.816986083984375,0.01662237479965902,0.0,0.0,0.0
2006-01-30,88.92643737792969,-0.0692138671875,0.013499503646344774,0.0,0.0,0.0
2006-01-31,88.27558135986328,-0.6508560180664062,0.011616869205357806,0.0,0.0,0.0
2006-02-01,88.89181518554688,0.6162338256835938,-0.00022920465284605174,0.030279012721424834,3.406276793675822,1.0
2006-02-02,87.86017608642578,-1.0316390991210938,-0.009458772159727236,0.19451243826272124,22.138862784816684,1.0
2006-02-03,87.42398071289062,-0.43619537353515625,-0.00037844402377663254,0.038907275606324974,4.450412265497322,1.0
2006-02-06,87.65245819091797,0.22847747802734375,-0.0017900580365781567,0.08461815494509808,9.653825653216616,1.0
2006-02-07,86.87702941894531,-0.7754287719726562,-0.004138427330557739,0.12866121918523452,14.809578555545926,1.0
2006-02-08,87.66632080078125,0.7892913818359375,-0.015369303032264596,0.24794598631366951,28.28292370990661,1.0
2006-02-09,87.52095031738281,-0.1453704833984375,-0.02045318248772755,0.28602924667052876,32.681231823155784,1.0
2006-02-10,87.68016815185547,0.15921783447265625,-0.02051136856387651,0.2864358117545815,32.66825529559845,1.0
2006-02-13,87.52095031738281,-0.15921783447265625,-0.021279103571121127,0.2917471752810719,33.33455295253199,1.0
2006-02-14,88.4487075805664,0.9277572631835938,-0.023408650796894685,0.3059977176182508,34.59606431665751,1.0
2006-02-15,88.76024627685547,0.3115386962890625,-0.021480807752731958,0.29312664670911076,33.02454184216752,1.0
2006-02-16,89.42491149902344,0.6646652221679688,-0.022422999777972078,0.29948622524565016,33.49024564021187,1.0
2006-02-17,89.18257141113281,-0.242340087890625,-0.02712173259136385,0.3293735422972759,36.9325011698597,1.0
2006-02-21,88.9610366821289,-0.22153472900390625,-0.02784595277773662,0.33374213265775493,37.51553996051839,1.0
2006-02-22,89.50108337402344,0.5400466918945312,-0.03222863230431379,0.3590466950373658,40.11646356691752,1.0
2006-02-23,89.36951446533203,-0.13156890869140625,-0.033670783408079684,0.3669920075864306,41.06456321062291,1.0
2006-02-24,89.5980224609375,0.22850799560546875,-0.03404814374290221,0.3690427820342905,41.18871956076753,1.0
2006-02-27,89.63262939453125,0.03460693359375,-0.03571423094981341,0.3779641832227673,42.16814632973693,1.0
2006-02-28,88.78101348876953,-0.8516159057617188,-0.03674018185624839,0.38335457141528073,43.17979220453185,1.0
