Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,port_ret,pnl,VaR_0.95,ES_0.95,exceed_0.95,VaR_0.99,ES_0.99,exceed_0.99
2010-01-27,82.6455078125,38.8968620300293,49.73678207397461,33.53703689575195,27.693710327148438,58.094398498535156,58.88975524902344,106.52999877929688,0.004745323251386324,0.007860794301293605,0.010566823757034438,-0.001107157271945436,-0.0025625770333022047,-0.0005469609275934317,-0.003614489967503687,-0.009622184538243594,0.0007149464463907518,714.9464463907518,,,False,,,False
2010-01-28,81.6973648071289,37.896175384521484,48.88423538208008,32.97354507446289,27.5018367767334,58.06269073486328,58.805572509765625,106.4800033569336,-0.011538724010975443,-0.026063386102969766,-0.0172897816691564,-0.01694483155481752,-0.0069525290852361366,-0.000545946264127295,-0.001430519889220605,-0.0004694185510532023,-0.010154392140944546,-10154.392140944547,,,False,,,False
2010-01-29,80.8094253540039,37.234832763671875,48.34535217285156,32.496742248535156,27.203365325927734,58.5703239440918,59.18157958984375,105.95999908447266,-0.01092813769830503,-0.017605505881063355,-0.011084871193637102,-0.014565729746647715,-0.010912103456711897,0.008704849413157412,0.006373716905676119,-0.0048955498497216254,-0.006864166438406649,-6864.166438406649,,,False,,,False
2010-02-01,82.06609344482422,37.6438102722168,48.91642379760742,33.09120178222656,27.93532943725586,58.03863525390625,58.91780090332031,108.3499984741211,0.015431331081542154,0.010923851152034647,0.011743116587064062,0.018127594061672525,0.026551484967896943,-0.009119237123140778,-0.00446707042928729,0.022305058135940747,0.011437016054215376,11437.016054215377,,,False,,,False
2010-02-02,83.05936431884766,37.9831657409668,49.45528030395508,33.642311096191406,28.16273307800293,58.20421600341797,59.10377883911133,109.12999725341797,0.012030644670445234,0.008974515823117812,0.010955627961947823,0.016517093716446052,0.008107406072640266,0.002848878184076753,0.003151594651302325,0.007173093057516233,0.008719856767186562,8719.856767186562,,,False,,,False
2010-02-03,82.6455078125,38.192012786865234,49.12551498413086,33.289344787597656,27.999284744262695,57.529266357421875,59.04182434082031,108.69999694824219,-0.004995114042706916,0.005483349648014002,-0.00669027976250236,-0.0105471641483601,-0.005820616905919174,-0.011663993589087873,-0.001048782219606359,-0.003948040904900196,-0.004903830240633622,-4903.830240633622,,,False,,,False
2010-02-04,80.0945816040039,37.0869026184082,47.484798431396484,31.933252334594727,26.734344482421875,58.43979263305664,59.03620910644531,104.37000274658203,-0.031352264460988266,-0.029362526270715783,-0.0339689264761347,-0.04158950962408259,-0.04622991598010984,0.015703240056841317,-9.511056739874846e-05,-0.04064946190433538,-0.025943059403365498,-25943.0594033655,,,False,,,False
2010-02-05,80.2601547241211,37.40013885498047,47.669769287109375,31.877527236938477,26.435874938964844,58.56708908081055,58.85580825805664,104.68000030517578,0.002065086230070179,0.008410538983096405,0.003887802617029923,-0.0017465736101733853,-0.011227062133496446,0.0021758805313432106,-0.0030604445191322327,0.0029657764294865885,0.00043387556602803024,433.8755660280302,,,False,,,False
2010-02-08,79.68070220947266,37.130409240722656,47.195247650146484,31.245922088623047,26.17293930053711,58.64352798461914,58.91215515136719,104.04000091552734,-0.007245866515723343,-0.007238127150651419,-0.010004227268752608,-0.020012411696994636,-0.00999596100333111,0.0013043001830181922,0.0009569138495546525,-0.006132631197051985,-0.007296001349991532,-7296.001349991532,,,False,,,False
2010-02-09,80.68151092529297,37.51329803466797,47.84670639038086,32.23048782348633,27.025712966918945,58.05773162841797,58.77688217163086,105.41000366210938,0.012482014186661061,0.01025919441044687,0.013709081418828095,0.031023956905560368,0.032062719047681654,-0.010039330822081638,-0.0022988214091137493,0.013082093628457692,0.012535113420805044,12535.113420805044,,,False,,,False
2010-02-10,80.52350616455078,37.43497085571289,47.95930862426758,32.02613830566406,26.95464324951172,57.5037727355957,58.32034683227539,105.12000274658203,-0.0019602964497318354,-0.0020901672214992395,0.0023506308182805746,-0.006360439974788967,-0.0026331711553102544,-0.009587329951203039,-0.007797582512178991,-0.0027549621443085925,-0.003854164823842543,-3854.164823842543,,,False,,,False
2010-02-11,81.36627960205078,38.00058364868164,48.72337341308594,32.323368072509766,27.665292739868164,57.1917610168457,58.45562744140625,107.12999725341797,0.010411787833591646,0.014996201632364592,0.015805947450240332,0.009238046953534251,0.02602308411402232,-0.005440708599622646,0.0023169264138358514,0.01894044377226134,0.011536466196278461,11536.466196278461,,,False,,,False
2010-02-12,81.29856872558594,38.07889938354492,49.07725143432617,32.044708251953125,27.31707191467285,57.42737579345703,58.523277282714844,107.04000091552734,-0.0008325201304621999,0.0020587879781617247,0.007236754697465653,-0.008658377796444405,-0.012666806286518728,0.004111269985835442,0.001156616212294459,-0.0008404197035734029,-0.0010543368804051823,-1054.3368804051822,,,False,,,False
2010-02-16,82.57778930664062,38.566200256347656,49.905677795410156,32.75681686401367,28.020601272583008,57.535606384277344,58.754356384277344,109.62000274658203,0.015612338228114808,0.012715945083543012,0.01673916323081892,0.02197902834962928,0.025428147767704967,0.0018828777880548486,0.003940724132618811,0.02381725974040183,0.01526443554011081,15264.43554011081,,,False,,,False
2010-02-17,82.96905517578125,38.78374099731445,50.24347686767578,32.800167083740234,28.120086669921875,56.87975311279297,58.557125091552734,109.25,0.004726959295483724,0.005624860497783768,0.006745945174304158,0.0013225204527294032,0.0035441497110633158,-0.01146455262493884,-0.003362526430962909,-0.0033810306977537508,0.0004695406722136086,469.5406722136086,,,False,,,False
2010-02-18,83.45819854736328,39.02739715576172,50.65365219116211,32.985923767089844,28.22669219970703,56.65052795410156,58.51759338378906,109.9800033569336,0.005878181236386837,0.0062627783278408344,0.008130609600594418,0.005647308561055997,0.003783913086848223,-0.004038137984450074,-0.0006753244386299428,0.006659727627097212,0.003956132002092938,3956.132002092938,,,False,,,False
2010-02-19,83.63127899169922,39.00999450683594,50.71799087524414,32.78159713745117,27.98507308959961,56.95615768432617,58.7262077331543,109.47000122070312,0.0020717104247376383,-0.00044600796729588055,0.001269362728566037,-0.006213622901814819,-0.008596798087818769,0.005380501434985696,0.003558645617673939,-0.004648011335302016,-0.0009530275107835218,-953.0275107835217,,,False,,,False
2010-02-22,83.64630889892578,38.931671142578125,50.87080764770508,32.843505859375,28.020601272583008,56.72063064575195,58.7599983215332,109.06999969482422,0.00017970019123936254,-0.0020097951453657004,0.0030085381449276305,0.001886739599996634,0.0012687352899072302,-0.004143807703514746,0.0005752264958651665,-0.003660675124823598,-0.00036191728147100255,-361.9172814710025,,,False,,,False
2010-02-23,82.63048553466797,38.42696762084961,50.2756462097168,32.37908935546875,27.373912811279297,57.60565185546875,58.900875091552734,107.88999938964844,-0.012218614218053148,-0.013048592656759617,-0.011768446331974491,-0.014241210471805488,-0.02334952668025725,0.015482684638727484,0.002394625048264487,-0.010877691236586884,-0.008453346488555613,-8453.346488555613,,,False,,,False
2010-02-24,83.3904800415039,38.81855773925781,50.701927185058594,32.583438873291016,27.636857986450195,57.7457275390625,59.15456008911133,107.36000061035156,0.009155467960529684,0.010138929630685745,0.00844313233813887,0.00629132508907837,0.009559843423921244,0.0024286792785979117,0.004297733308839646,-0.00492450499761965,0.005673825754021478,5673.825754021477,,,False,,,False
2010-02-25,83.27759552001953,38.809852600097656,50.71799087524414,32.38528060913086,27.40944480895996,58.07046890258789,59.09253692626953,108.30999755859375,-0.0013546030139908183,-0.00022427714695139045,0.0003167758489079908,-0.006100131885644178,-0.008262661060277399,0.005607889475784944,-0.0010490434030989704,0.008809784398268405,-0.0002820333483751769,-282.0333483751769,,,False,,,False
2010-02-26,83.33026123046875,38.949073791503906,50.50886917114258,32.583438873291016,27.686609268188477,58.369754791259766,59.481483459472656,109.43000030517578,0.0006322116283179469,0.003580845225876317,-0.004131749251232719,0.006100131885644178,0.01006122133202103,0.005140604135752902,0.006560424061380132,0.010287614912395604,0.004778912991269424,4778.912991269424,,,False,,,False
2010-03-01,84.19564056396484,39.51468276977539,51.68313217163086,32.83732223510742,28.155622482299805,58.34422302246094,59.5578498840332,109.43000030517578,0.01033138185293403,0.014417325916644241,0.02298251666200546,0.007761592254724725,0.016798191195891654,-0.0004375100512268304,0.001283045408468908,0.0,0.009142067904930273,9142.067904930273,,,False,,,False
2010-03-02,84.42887115478516,39.63650131225586,52.07722854614258,33.08501052856445,28.475421905517578,58.26753234863281,59.68241882324219,111.0199966430664,0.002766273268004049,0.003078125490545869,0.007596316490470212,0.007514584166872673,0.011294258339845875,-0.0013153165328949612,0.0020893777895105714,0.014425256805689735,0.005931109477255503,5931.1094772555025,,,False,,,False
2010-03-03,84.50415802001953,39.68001174926758,52.37482833862305,33.481319427490234,28.510944366455078,58.12059783935547,59.80691909790039,111.62999725341797,0.0008913220888357998,0.0010971344981451914,0.005698319528255169,0.01190732857628607,0.0012467004956553396,-0.0025249067426527105,0.0020838732874084442,0.005479471397486613,0.0032349053911774894,3234.9053911774895,,,False,,,False
2010-03-04,84.75999450683594,39.8105583190918,52.51155471801758,33.39461898803711,28.361711502075195,58.42721939086914,59.835205078125,110.83000183105469,0.003022928101652056,0.003284582990877194,0.002607134555617119,-0.0025928754072461757,-0.005247977419231997,0.005261741767892403,0.0004728431720257831,-0.0071922941134516805,-4.798954398316235e-05,-47.98954398316235,,,False,,,False
2010-03-05,85.97148132324219,40.41099166870117,53.581241607666016,34.044795989990234,29.100786209106445,57.66071319580078,59.76167678833008,110.80999755859375,0.014191960145829796,0.014969657461955332,0.020165801568373,0.019282407692897685,0.025725142308168802,-0.013205805589239006,-0.0012296022757700698,-0.00018051139298336238,0.009964881239904022,9964.881239904022,,,False,,,False
2010-03-08,85.98652648925781,40.489295959472656,53.67774200439453,34.044795989990234,29.122093200683594,57.36050796508789,59.85786819458008,109.87999725341797,0.00017498651264169496,0.0019358229128818571,0.0017993909603886138,0.0,0.0007319113291650581,-0.005220009131550185,0.0016082894646984869,-0.008428164684993078,-0.000924721579595944,-924.721579595944,,,False,,,False
2010-03-09,86.12952423095703,40.71553421020508,53.870792388916016,33.96430206298828,29.285533905029297,57.373268127441406,59.8012580871582,109.72000122070312,0.0016616436875347418,0.005572053672399768,0.0035900180871877296,-0.0023671528337567693,0.005596568086950526,0.0002224307931051328,-0.000946189620540494,-0.001457159035853195,0.00148402660462843,1484.02660462843,,,False,,,False
2010-03-10,86.5132827758789,41.04619598388672,54.3292350769043,34.106727600097656,29.491641998291016,57.226318359375,59.85786819458008,108.47000122070312,0.004445701313986916,0.008088468178056196,0.008474035397072033,0.004184621435855629,0.007013230386994529,-0.0025645790375490307,0.000946189620540494,-0.011458028889065552,0.0023912048007364017,2391.204800736402,,,False,,,False
2010-03-11,86.87448120117188,41.20283126831055,54.490081787109375,34.236759185791016,29.498743057250977,57.437129974365234,59.835205078125,108.5999984741211,0.004166371830411464,0.0038088103656952477,0.002956218288812096,0.0038052416905212105,0.00024075309857973792,0.0036770541193531514,-0.00037868718892841713,0.0011977451434272979,0.0024341884184839735,2434.1884184839737,,,False,,,False
2010-03-12,86.88201904296875,41.21153259277344,54.4659538269043,34.46586990356445,29.399253845214844,57.79489517211914,59.95976257324219,107.94999694824219,8.676327839296505e-05,0.00021116038728141717,-0.0004428935113782728,0.00666965937490005,-0.0033783596011254247,0.00620949509222779,0.0020795120604022443,-0.00600326475867341,0.0006790090402534199,679.0090402534199,,,False,,,False
2010-03-15,86.90454864501953,41.10711669921875,54.280975341796875,34.224369049072266,29.186052322387695,57.71821594238281,59.94843673706055,108.36000061035156,0.00025927898199196164,-0.0025368722750442885,-0.0034020025195622416,-0.00703162059796103,-0.007278359642048482,-0.0013276283576715286,-0.00018890845297470094,0.0037908941588105094,-0.002214402338057475,-2214.402338057475,,,False,,,False
2010-03-16,87.59687042236328,41.368167877197266,54.747440338134766,34.6578254699707,29.562698364257812,58.17811584472656,60.22583770751953,110.4000015258789,0.007934897189618262,0.006330431015954208,0.008556812269568947,0.012585607803154542,0.012822441259612294,0.007936443013005778,0.004616653013956196,0.018651124814839548,0.009929301297463722,9929.301297463722,,,False,,,False
2010-03-17,88.11605834960938,41.481292724609375,55.06917953491211,34.84359359741211,29.882484436035156,58.42721939086914,60.44654083251953,109.58999633789062,0.00590951891605318,0.002730854658398396,0.005859588789368431,0.005345748973928366,0.010759127705407323,0.004272599098317897,0.003657893774160037,-0.007364051605517119,0.003896410038764564,3896.410038764564,,,False,,,False
2010-03-18,88.07093048095703,41.62051773071289,54.90026092529297,34.639251708984375,29.65507698059082,58.23563003540039,60.32767105102539,110.33999633789062,-0.0005122724434842851,0.0033507124718568093,-0.0030721033364207173,-0.005881810874003968,-0.007639162771537755,-0.0032844993697427327,-0.001968463598707615,0.006820378596121834,-0.0015234026657398037,-1523.4026657398038,,,False,,,False
2010-03-19,87.6251449584961,41.3687629699707,54.21662521362305,34.28628921508789,29.271329879760742,58.29310607910156,60.282386779785156,108.27999877929688,-0.005074518346005696,-0.0060671819514155345,-0.012530501572000752,-0.01024193860679734,-0.013024806579762682,0.0009864699520232278,-0.0007509203491409266,-0.01884602118244505,-0.008193677329443094,-8193.677329443095,,,False,,,False
2010-03-22,88.09358215332031,41.743350982666016,54.98068618774414,34.385379791259766,29.3779354095459,58.356998443603516,60.37861633300781,107.75,0.005331683335132453,0.00901410230774502,0.013994363668681231,0.002885925051165472,0.0036353617275919348,0.0010954532986096055,0.0015950401727486962,-0.004906724488663805,0.004080650634126326,4080.650634126326,,,False,,,False
2010-03-23,88.71320343017578,42.030799865722656,55.68042755126953,34.62687301635742,29.584003448486328,58.08232879638672,60.3389778137207,108.31999969482422,0.007009050150142748,0.006862498950697127,0.012646731380748122,0.006998589409043188,0.006989894903312699,-0.00471782452184577,-0.0006567148888594332,0.005276077362753817,0.005051037843249062,5051.0378432490625,,,False,,,False
2010-03-24,88.28250122070312,41.8304443359375,55.04505157470703,34.057186126708984,29.143417358398438,57.02198028564453,59.891822814941406,106.30000305175781,-0.004866819344048423,-0.00477827184416757,-0.011476725241922558,-0.01658900074560954,-0.015004723524246089,-0.018424653520193957,-0.007438311283625154,-0.018824492289793326,-0.012175374724200827,-12175.374724200827,,,False,,,False
2010-03-25,88.13892364501953,41.769474029541016,54.6983642578125,34.038604736328125,29.065250396728516,56.657859802246094,59.67673873901367,106.77999877929688,-0.0016276663391785462,-0.0014586214531897568,-0.00631816437558097,-0.0005457427135082682,-0.0026857515099059093,-0.006406091499560063,-0.0035976732532860822,0.004505317583276991,-0.0022667991951165756,-2266.7991951165754,,,False,,,False
2010-03-26,88.08602905273438,41.81303024291992,54.674163818359375,34.37298583984375,29.207365036010742,56.81752014160156,59.85786819458008,108.58999633789062,-0.0006003076529612628,0.0010422328859558405,-0.0004425323300782935,0.009775646599483157,0.004877588554395018,0.0028140103129397076,0.003030579994255156,0.01680865686452737,0.004663234403564587,4663.2344035645865,,,False,,,False
2010-03-29,88.64517211914062,42.01338195800781,54.97250747680664,34.66401672363281,29.733266830444336,56.60036849975586,59.80691909790039,108.75,0.0063276312085358555,0.004780166330163205,0.00544192342910943,0.008431206367033983,0.017845609540173335,-0.003829235578072243,-0.0008515303609542002,0.0014723814641710575,0.004952269050020053,4952.269050020052,,,False,,,False
2010-03-30,88.70561981201172,42.15275573730469,55.14180374145508,34.66401672363281,29.84694480895996,56.779232025146484,59.84096145629883,107.97000122070312,0.0006816738121502297,0.003311876022994209,0.003074920892092159,0.0,0.0038159688706116413,0.0031551297224963193,0.0005690424127759997,-0.007198247903796862,0.000926295478665462,926.295478665462,,,False,,,False
2010-03-31,88.40337371826172,41.952392578125,54.66610336303711,34.66401672363281,29.932222366333008,57.16889190673828,59.86916732788086,108.94999694824219,-0.0034131116793005845,-0.004764596275876443,-0.00866428232450378,0.0,0.002853088099082246,0.006839277155776813,0.000471236183445356,0.009035611315004743,0.00029465280920354386,294.6528092035439,,,False,,,False
2010-04-01,89.00784301757812,41.952392578125,55.174076080322266,35.27704620361328,30.71393585205078,57.02909851074219,59.999393463134766,110.26000213623047,0.00681435649338713,0.0,0.00924937197506015,0.017530336359041332,0.025780916903212603,-0.002448264900491992,0.0021728163853653726,0.01195219915601875,0.008881466546449168,8881.466546449168,,,False,,,False
2010-04-05,89.73321533203125,42.34441375732422,56.20611572265625,35.31420135498047,30.9910945892334,56.08021926879883,59.44790267944336,110.88999938964844,0.008116504437179373,0.009301040510599545,0.01853236492356558,0.0010526844639615618,0.00898340375577611,-0.016778485114774533,-0.009234109439747229,0.0056974809249874525,0.0032088605576934826,3208.8605576934824,,,False,,,False
2010-04-06,89.94477844238281,42.46636199951172,56.53669738769531,35.21512222290039,31.083473205566406,56.16997528076172,59.590030670166016,111.02999877929688,0.0023549150753314763,0.0028757743374634437,0.005864366930935283,-0.0028095887562704647,0.0029763778568878685,0.0015992138178857473,0.002387945661709523,0.0012617106108123721,0.002063839441844406,2063.8394418444063,,,False,,,False
2010-04-07,89.43096923828125,42.36183547973633,56.35930633544922,34.96743392944336,30.813432693481445,56.88810348510742,59.89134216308594,112.48999786376953,-0.005728874901015146,-0.0024644298896885353,-0.003142559388890298,-0.007058429768995289,-0.008725548440891462,0.012703875216910632,0.005043667050675715,0.013063885742511161,0.0004614482025770972,461.44820257709716,,,False,,,False
2010-04-08,89.74076080322266,42.457637786865234,56.30286407470703,34.93028259277344,30.920024871826172,56.913700103759766,59.77765655517578,112.6500015258789,0.0034580441186644606,0.0022589705919844327,-0.0010019736928335021,-0.0010630201390502414,0.0034533067959405805,0.0004498455784833766,-0.0019000015597736564,0.0014213706092300882,0.0008845677878306923,884.5677878306924,,,False,,,False
2010-04-09,90.33010864257812,42.710262298583984,56.641502380371094,35.388519287109375,31.111896514892578,57.04840087890625,59.817447662353516,113.63999938964844,0.006545755518137852,0.005932405339535318,0.005996568594705209,0.013033304569355586,0.006186242524201191,0.0023639584864447727,0.0006654303937665418,0.00874987119150461,0.006184192077206385,6184.192077206385,,,False,,,False
2010-04-12,90.47367095947266,42.745113372802734,56.875335693359375,35.49997329711914,30.863162994384766,57.349647521972656,59.9880256652832,113.01000213623047,0.0015880458625501248,0.000815655560042039,0.004119805443665747,0.0031444906721294075,-0.00802693399577814,0.005266651723506932,0.0028475847297482204,-0.005559222339984515,0.0005245097069849769,524.5097069849769,,,False,,,False
2010-04-13,90.54167175292969,42.962886810302734,57.00433349609375,35.46900177001953,30.799209594726562,57.53559875488281,60.20405960083008,112.69000244140625,0.000751326331092983,0.005081763795418581,0.002265511637440376,-0.0008728188348929855,-0.0020743094987834,0.0032371675445226344,0.003594815211227953,-0.0028356216460236894,0.0011434793175003066,1143.4793175003067,,,False,,,False
2010-04-14,91.56927490234375,43.47684860229492,58.221832275390625,35.93962860107422,31.254018783569336,57.131710052490234,60.15290069580078,113.02999877929688,0.01128558249719358,0.011891934802519266,0.02113311821034891,0.01318142198972394,0.014658941846857232,-0.007044560073273587,-0.0008501196438368552,0.003012551773767136,0.008408608925412453,8408.608925412453,,,False,,,False
2010-04-15,91.64485168457031,43.66850280761719,58.39917755126953,35.914852142333984,31.083473205566406,57.19585037231445,60.25523376464844,113.6500015258789,0.0008250104718587892,0.004398502300193563,0.003041397306498439,-0.000689628801596065,-0.005471699231546001,0.0011220448737860877,0.001699770434028025,0.005470304321851138,0.001299462709384247,1299.462709384247,,,False,,,False
2010-04-16,90.18659210205078,43.14582824707031,57.617122650146484,35.122249603271484,30.17384910583496,57.612510681152344,60.39739990234375,111.23999786376953,-0.016040029352581087,-0.012041350076102741,-0.013482014950699117,-0.02231609716214278,-0.02970064415215168,0.007258393627438409,0.0023566199786886344,-0.021433553562709484,-0.01317483445628248,-13174.83445628248,,,False,,,False
2010-04-19,90.52656555175781,43.119686126708984,57.33493423461914,35.02936935424805,30.05303955078125,57.47151184082031,60.24386978149414,111.1500015258789,0.0037625799383365077,-0.0006060850932461115,-0.004909681305750979,-0.0026479874499099054,-0.00401181996218547,-0.002450364660392168,-0.0025452352107286913,-0.0008093560236552833,-0.0017772437209415126,-1777.2437209415127,,,False,,,False
2010-04-20,91.3350601196289,43.33747482299805,58.11699295043945,35.24607849121094,30.408357620239258,57.67666244506836,60.3746452331543,111.45999908447266,0.008891374321303047,0.005038082550037792,0.013547988274611455,0.0061674405649787545,0.011753686704184751,0.003563249223573983,0.0021684150710479244,0.002785119789124657,0.006739419562357796,6739.419562357796,,,False,,,False
2010-04-21,91.16881561279297,43.58137893676758,58.52015686035156,35.01698303222656,30.308876037597656,58.151084899902344,60.58500671386719,112.30999755859375,-0.0018218194232817453,0.005612240461329243,0.006913157878497778,-0.006521101297582099,-0.0032768841947370397,0.00819190770447964,0.003478212600739994,0.007597109309406491,0.0025216028798565326,2521.6028798565326,,,False,,,False
2010-04-22,91.44084167480469,43.82528305053711,59.14097213745117,34.70117950439453,30.436790466308594,57.978023529052734,60.448516845703125,111.83999633789062,0.0029793195745364542,0.005580918920598421,0.010552695584527427,-0.009059495439612597,0.00421148125080828,-0.0029805016383086524,-0.0022554069650890796,-0.004193637495524705,0.0006044217239919436,604.4217239919436,,,False,,,False
2010-04-23,92.03773498535156,44.00819778442383,59.769893646240234,34.96125411987305,30.600229263305664,57.7728385925293,60.437171936035156,113.19000244140625,0.006506431727708595,0.004165040405432752,0.010578131260952084,0.007466745281767828,0.005355411792566045,-0.0035452893858067824,-0.00018769648939631622,0.011998598472109379,0.005292171633166698,5292.171633166698,,,False,,,False
2010-04-26,91.69015502929688,43.912391662597656,59.544132232666016,34.9984016418457,30.600229263305664,57.8369140625,60.465614318847656,112.75,-0.0037836429808058014,-0.0021793793774489423,-0.0037843276402940162,0.0010619699327958365,0.0,0.0011084787409387786,0.00047050004748872,-0.003894865830639027,-0.0013751583884955565,-1375.1583884955564,,,False,,,False
2010-04-27,89.52167510986328,42.98031997680664,58.18151092529297,33.5927734375,29.505842208862305,58.65116882324219,60.50539779663086,114.62999725341797,-0.02393423690024843,-0.02145421449858098,-0.02315013324077686,-0.04099142549872958,-0.03641921647852753,0.013980280258408584,0.0006577357421706509,0.01653654778371827,-0.014346832854070735,-14346.832854070735,,,False,,,False
