timestamp,exchange,best_bid,best_ask,mid,bid_vol_L,ask_vol_L,obi,obi_pw,obi_ema,obi_pw_ema,mid_ret,mid_ret_fwd,obi_z,obi_extreme_flag
2025-11-12T03:21:13.045303Z,coinbase,103275.25,103275.26,103275.255,1.60355118,1.63862192,-0.010817047368630657,-0.010895984849180968,-0.06488080690939907,-0.06495691658541475,0.0,0.0,0.7157980949407472,0
2025-11-12T03:21:14.752929Z,coinbase,103275.25,103275.26,103275.255,1.25335568,1.65450957,-0.1379547728355019,-0.1380218298180502,-0.06959525632398635,-0.0696707819552622,0.0,0.0,-0.32036990100480917,0
2025-11-12T03:21:15.068639Z,coinbase,103275.25,103275.26,103275.255,1.25335568,1.65450957,-0.1379547728355019,-0.1380218298180502,-0.07400554771182606,-0.07408052697866788,0.0,0.0,-0.3177659482756662,0
2025-11-12T03:21:16.026695Z,coinbase,103275.25,103275.26,103275.255,1.25335568,1.65450957,-0.1379547728355019,-0.1380218298180502,-0.07813130417141806,-0.07820577232314416,0.0,7.64916810105376e-05,-0.3151671179863688,0
2025-11-12T03:21:17.926716Z,coinbase,103283.15,103283.16,103283.155,1.67274286,1.83592949,-0.04650950950150703,-0.04659673069261547,-0.07609118838626251,-0.07616647931472295,7.64916810105376e-05,0.0,0.41463904806371094,0
2025-11-12T03:21:18.161375Z,coinbase,103283.15,103283.16,103283.155,1.67274286,1.83592949,-0.04650950950150703,-0.04659673069261547,-0.07418269297434281,-0.07425875359716763,0.0,0.0,0.390103388388036,0
2025-11-12T03:21:19.155947Z,coinbase,103283.15,103283.16,103283.155,1.67274286,1.83592949,-0.04650950950150703,-0.04659673069261547,-0.07239732629867598,-0.07247410695816427,0.0,0.00015238497275404939,0.36519496214399905,0
2025-11-12T03:21:21.076895Z,coinbase,103298.89,103298.9,103298.89499999999,0.65782057,1.29251275,-0.3254275428161172,-0.3254850485124733,-0.08872185639657543,-0.08879739351005518,0.00015238497275404939,0.0,-2.0513279889705998,1
2025-11-12T03:21:21.315273Z,coinbase,103298.89,103298.9,103298.89499999999,0.65782057,1.29251275,-0.3254275428161172,-0.3254850485124733,-0.1039931910042878,-0.10406756480053378,0.0,0.0,-2.1365121889271967,1
2025-11-12T03:21:22.256211Z,coinbase,103298.89,103298.9,103298.89499999999,0.65782057,1.29251275,-0.3254275428161172,-0.3254850485124733,-0.11827927821795423,-0.11835256374969118,0.0,-8.51900447074172e-06,-2.2312143627841947,1
2025-11-12T03:21:23.969357Z,coinbase,103298.01,103298.02,103298.015,0.7115371500000001,1.41393121,-0.33046554501521724,-0.330518045805903,-0.13196871478551958,-0.13204065936622097,-8.51900447074172e-06,0.0,-2.195479442625023,1
2025-11-12T03:21:24.319209Z,coinbase,103298.01,103298.02,103298.015,0.7115371500000001,1.41393121,-0.33046554501521724,-0.330518045805903,-0.14477496189711297,-0.14484565203974886,0.0,0.0,-2.119799331459644,1
2025-11-12T03:21:25.262912Z,coinbase,103298.01,103298.02,103298.015,0.7115371500000001,1.41393121,-0.33046554501521724,-0.330518045805903,-0.15675499951763583,-0.1568245161536943,0.0,0.0,-2.050067215557048,1
2025-11-12T03:21:26.845653Z,coinbase,103298.01,103298.02,103298.015,0.75572683,1.24046661,-0.24283206741727395,-0.24289295316171514,-0.16230835873696733,-0.16237731854130857,0.0,0.0,-1.2785671377328394,0
2025-11-12T03:21:27.322826Z,coinbase,103298.01,103298.02,103298.015,0.75572683,1.24046661,-0.24283206741727395,-0.24289295316171514,-0.16750343671634196,-0.16757187561359288,0.0,0.0,-1.2576845153304341,0
2025-11-12T03:21:28.314715Z,coinbase,103298.01,103298.02,103298.015,0.75572683,1.24046661,-0.24283206741727395,-0.24289295316171514,-0.17236334837446662,-0.17243129997153628,0.0,2.7783303785611224e-05,-1.2373884414544973,0
2025-11-12T03:21:29.667759Z,coinbase,103300.88,103300.89,103300.88500000001,1.8320256,1.77878014,0.014746143612810325,0.014634931981592937,-0.1602917682462552,-0.16036251081326988,2.7783303785611224e-05,0.0,0.8782589044048631,0
2025-11-12T03:21:30.393817Z,coinbase,103300.88,103300.89,103300.88500000001,1.8320256,1.77878014,0.014746143612810325,0.014634931981592937,-0.14899899973921873,-0.14907235321360132,0.0,0.0,0.8505635856427353,0
2025-11-12T03:21:31.332170Z,coinbase,103300.88,103300.89,103300.88500000001,1.8320256,1.77878014,0.014746143612810325,0.014634931981592937,-0.13843479694231364,-0.1385105928784275,0.0,8.837868675826144e-05,0.8461364162681635,0
2025-11-12T03:21:32.535447Z,coinbase,103310.01,103310.02,103310.015,0.82839646,1.5938096800000001,-0.3159983815415479,-0.31606760381179044,-0.14989051207774812,-0.14996588390638643,8.837868675826144e-05,0.0,-1.7974439358100391,1
2025-11-12T03:21:33.294809Z,coinbase,103310.01,103310.02,103310.015,0.82839646,1.5938096800000001,-0.3159983815415479,-0.31606760381179044,-0.1606071488173481,-0.16068212390028347,0.0,0.0,-1.7179051433363193,1
2025-11-12T03:21:34.289682Z,coinbase,103310.01,103310.02,103310.015,0.82839646,1.5938096800000001,-0.3159983815415479,-0.31606760381179044,-0.17063238963826424,-0.1707069935719936,0.0,0.0,-1.6460130935785817,1
2025-11-12T03:21:35.473463Z,coinbase,103310.01,103310.02,103310.015,0.9675567199999999,1.30709868,-0.14927182376723966,-0.1493358147679485,-0.16925428861432718,-0.16932820784270036,0.0,0.0,-0.335143380195181,0
2025-11-12T03:21:36.303133Z,coinbase,103310.01,103310.02,103310.015,0.9675567199999999,1.30709868,-0.14927182376723966,-0.1493358147679485,-0.1679650973338699,-0.16803837603142607,0.0,0.0,-0.31616683045396937,0
2025-11-12T03:21:37.302792Z,coinbase,103310.01,103310.02,103310.015,0.9675567199999999,1.30709868,-0.14927182376723966,-0.1493358147679485,-0.1667590796844099,-0.16683175917571785,0.0,0.0,-0.2944167354372193,0
2025-11-12T03:21:38.344327Z,coinbase,103310.01,103310.02,103310.015,0.9870364899999999,1.5718652100000001,-0.22854677067118295,-0.2286051959313109,-0.17074538232871786,-0.17081714219220773,0.0,0.0,-0.8936151297484815,0
2025-11-12T03:21:39.418753Z,coinbase,103310.01,103310.02,103310.015,0.9870364899999999,1.5718652100000001,-0.22854677067118295,-0.2286051959313109,-0.174474504157264,-0.17454540372376276,0.0,0.0,-0.8641358202064819,0
2025-11-12T03:21:40.353317Z,coinbase,103310.01,103310.02,103310.015,0.9870364899999999,1.5718652100000001,-0.22854677067118295,-0.2286051959313109,-0.1779630374807427,-0.178033132253282,0.0,0.0,-0.8560633708297116,0
2025-11-12T03:21:41.384307Z,coinbase,103310.01,103310.02,103310.015,0.9400992,1.36229238,-0.18337157921677247,-0.18342785727764946,-0.17831197565726076,-0.17838117902904765,0.0,0.0,-0.49489292814335156,0
2025-11-12T03:21:42.342634Z,coinbase,103310.01,103310.02,103310.015,0.9400992,1.36229238,-0.18337157921677247,-0.18342785727764946,-0.17863840169335832,-0.17870677117411873,0.0,0.0,-0.4962528356018213,0
2025-11-12T03:21:43.972787Z,coinbase,103310.01,103310.02,103310.015,0.95670545,1.38914752,-0.18434321141618695,-0.18439962104783217,-0.17900645393354084,-0.1790740518111325,0.0,0.0,-0.4944598215659783,0
2025-11-12T03:21:44.334307Z,coinbase,103310.01,103310.02,103310.015,0.95670545,1.38914752,-0.18434321141618695,-0.18439962104783217,-0.17935076086790513,-0.17941763692317764,0.0,0.0,-0.48493886932376945,0
2025-11-12T03:21:45.369487Z,coinbase,103310.01,103310.02,103310.015,0.95670545,1.38914752,-0.18434321141618695,-0.18439962104783217,-0.17967285445166528,-0.17973905525380052,0.0,-7.172843559288822e-05,-0.47549331704953596,0
2025-11-12T03:21:47.187625Z,coinbase,103302.6,103302.61,103302.60500000001,1.19626229,1.39318879,-0.07604951548264044,-0.07611668232269886,-0.17298747774398626,-0.1730537408711488,-7.172843559288822e-05,0.0,0.409755083519022,0
2025-11-12T03:21:47.490972Z,coinbase,103302.6,103302.61,103302.60500000001,1.19626229,1.39318879,-0.07604951548264044,-0.07611668232269886,-0.16673341566260913,-0.16679973709382945,0.0,0.0,0.4309667542134475,0
2025-11-12T03:21:48.426247Z,coinbase,103302.6,103302.61,103302.60500000001,1.19626229,1.39318879,-0.07604951548264044,-0.07611668232269886,-0.16088284145744988,-0.16094921743117585,0.0,4.8401487262594856e-08,0.4529813693658276,0
2025-11-12T03:21:50.066251Z,coinbase,103302.6,103302.62,103302.61,1.13000586,1.38521742,-0.10146676123322142,-0.10153668162490301,-0.15704954595911258,-0.15711615060496473,4.8401487262594856e-08,0.0,0.2644216433262861,0
2025-11-12T03:21:50.430202Z,coinbase,103302.6,103302.62,103302.61,1.13000586,1.38521742,-0.10146676123322142,-0.10153668162490301,-0.15346355984776477,-0.1535303784127027,0.0,0.0,0.2883671475628437,0
2025-11-12T03:21:51.457096Z,coinbase,103302.6,103302.62,103302.61,1.13000586,1.38521742,-0.10146676123322142,-0.10153668162490301,-0.15010892767908457,-0.15017594636187692,0.0,3.296086986104285e-05,0.313355694771768,0
2025-11-12T03:21:53.241346Z,coinbase,103306.01,103306.02,103306.015,1.34210803,1.56438746,-0.07647678476184394,-0.07655560573180947,-0.1453584668457142,-0.1454262469663887,3.296086986104285e-05,0.0,0.5160738200754994,0
2025-11-12T03:21:53.515687Z,coinbase,103306.01,103306.02,103306.015,1.34210803,1.56438746,-0.07647678476184394,-0.07655560573180947,-0.14091448735643228,-0.14098297978996424,0.0,0.0,0.5001671911561737,0
2025-11-12T03:21:54.483819Z,coinbase,103306.01,103306.02,103306.015,1.34210803,1.56438746,-0.07647678476184394,-0.07655560573180947,-0.13675721622129755,-0.13682637501201877,0.0,0.0,0.48440062362033687,0
2025-11-12T03:21:56.146811Z,coinbase,103306.01,103306.02,103306.015,1.16875254,1.43789181,-0.10325124330827869,-0.10330860598735156,-0.13459554054948988,-0.1346639383007499,0.0,0.0,0.24902396647217914,0
2025-11-12T03:21:56.600347Z,coinbase,103306.01,103306.02,103306.015,1.16875254,1.43789181,-0.10325124330827869,-0.10330860598735156,-0.13257332782425046,-0.1326410136353694,0.0,0.0,0.24759427812065699,0
2025-11-12T03:21:57.561797Z,coinbase,103306.01,103306.02,103306.015,1.16875254,1.43789181,-0.10325124330827869,-0.10330860598735156,-0.13068158043612327,-0.1307486002387231,0.0,0.0,0.24616589113432075,0
2025-11-12T03:21:58.922995Z,coinbase,103306.01,103306.02,103306.015,1.23174616,1.36102677,-0.049861909812518805,-0.04992309506245311,-0.1254674081378262,-0.1255340515176734,0.0,0.0,0.7586267308146677,0
2025-11-12T03:21:59.530030Z,coinbase,103306.01,103306.02,103306.015,1.23174616,1.36102677,-0.049861909812518805,-0.04992309506245311,-0.12058963405232251,-0.12065592529475598,0.0,0.0,0.8095486735060214,0
2025-11-12T03:22:00.598278Z,coinbase,103306.01,103306.02,103306.015,1.23174616,1.36102677,-0.049861909812518805,-0.04992309506245311,-0.11602655506910937,-0.11609251689267193,0.0,0.0,0.8659858316935759,0
2025-11-12T03:22:01.793452Z,coinbase,103306.01,103306.02,103306.015,1.31645253,0.9527515599999999,0.16027688809603727,0.160213961148288,-0.09820052647780961,-0.09826629250293258,0.0,0.0,2.6961241542914833,0
2025-11-12T03:22:02.466851Z,coinbase,103306.01,103306.02,103306.015,1.31645253,0.9527515599999999,0.16027688809603727,0.160213961148288,-0.08152456424723885,-0.08159014710607963,0.0,0.0,2.5212144304755393,0
2025-11-12T03:22:03.529857Z,coinbase,103306.01,103306.02,103306.015,1.31645253,0.9527515599999999,0.16027688809603727,0.160213961148288,-0.06592447054767266,-0.06598988205741076,0.0,,2.3721512462654983,0
