Date,port_index,bench_index,port_vol_ann,port_sharpe,port_sortino,port_beta,port_alpha,port_corr_bench,port_mdd_window,port_var_1d_5%,port_cvar_1d_5%,port_ann_ret_window,port_calmar
2023-09-11,174.3635840166578,122.30443112376915,0.2130975626008868,0.9586029962283968,1.7648580121597586,1.6142655651630486,-8.442064389822248e-06,0.7911193766258312,-0.07537318954987526,-0.020573736759659053,-0.025446090998733555,0.20427596199817843,2.710193945859314
2023-09-12,171.9572090468976,121.63352491800241,0.21426630194133098,0.48412481723886863,0.8885148956904322,1.6750054581732057,6.099393928882474e-05,0.7985016303213807,-0.07537318954987526,-0.020573736759659053,-0.025446090998733555,0.10373163426779511,1.3762404760535543
2023-09-13,173.69458594865213,121.77534555499574,0.21434120201925821,0.8497943572835326,1.5573039272533744,1.6734970036674175,0.0002449566408111238,0.7954599403490821,-0.07537318954987526,-0.020573736759659053,-0.025446090998733555,0.18214594400933531,2.416587981709429
2023-09-14,174.46975233498853,122.82532550543735,0.21436630354010958,0.8566276454070839,1.5700102187055613,1.6689510483813388,-0.00013200176171098733,0.799117788865185,-0.07537318954987526,-0.020573736759659053,-0.025446090998733555,0.18363210185618428,2.4363053089941604
2023-09-15,170.28290954020898,121.34550530028065,0.2190124767988863,0.5888524656170167,1.0506235447256393,1.6820999567646933,-0.00016158228004863463,0.8080946020578472,-0.07537318954987526,-0.020875965105973233,-0.0265413762809537,0.12896603696391382,1.7110332962435613
2023-09-18,170.79304817758947,121.41665552802307,0.21556809197663515,0.2810104280046165,0.4934903775709705,1.6654169867873416,-0.000342369385056255,0.8112284475862589,-0.07537318954987526,-0.020875965105973233,-0.0265413762809537,0.06057688179049278,0.8036926943420432
2023-09-19,169.85381032666348,121.16485363822369,0.2148104921368387,0.37382883031379543,0.6566106978485292,1.6757899940716763,-0.00042094992435452277,0.8100346748204066,-0.07537318954987526,-0.020875965105973233,-0.0265413762809537,0.08030235501464515,1.0653968008280743
2023-09-20,166.01486378419997,120.05095501016186,0.2159705604208066,0.3190030211574332,0.5563975953261269,1.679120232866528,-0.0003247528383254136,0.8187005868099214,-0.07537318954987526,-0.02267127706912698,-0.0265413762809537,0.06889526125530127,0.9140552717317677
2023-09-21,162.45636239190085,118.06670847942091,0.21666108303013673,-0.4773438667230494,-0.8092850960241867,1.6334695802866033,-0.00024384011425413287,0.8179997033049122,-0.09140787134715767,-0.02267127706912698,-0.0265413762809537,-0.10342183914200911,-1.1314325300194732
2023-09-22,162.85809992011917,117.80122319442586,0.21670548041783289,-0.3854449296471589,-0.6519606858424336,1.629278286152874,-9.057044523483828e-05,0.8163422716954875,-0.09140787134715767,-0.02267127706912698,-0.0265413762809537,-0.08352802865380536,-0.9137947030466832
