Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,w_base_SPY,w_base_QQQ,w_base_IWM,w_base_EFA,w_base_EEM,w_base_TLT,w_base_LQD,w_base_GLD,ret_base,vol_ann,lev_raw,dd_base,dd_mag,dd_scale,lev_final,ret_targeted,eq_base,eq_targeted
2025-09-08,647.0361328125,578.19970703125,237.57611083984375,92.70999908447266,50.90999984741211,88.78974151611328,110.3430404663086,334.82000732421875,0.0024536162755648405,0.0048661340387168295,0.0020167031563742555,0.009972962538566499,0.009076602994733562,0.013236380939137149,0.0035020393222842117,0.011323711365555766,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,0.006349808544456284,0.06438906292301703,1.553058787632289,0.0,-0.0,1.0,1.553058787632289,0.009861625959750426,2.2098872388424815,3.4901176942813588
2025-09-09,648.531982421875,579.8378295898438,236.18008422851562,92.4000015258789,51.189998626708984,88.28514099121094,110.14522552490234,334.05999755859375,0.0023091804382655567,0.0028291373974003164,-0.005893456028734256,-0.0033493365822385712,0.005484808725125578,-0.005699305103348706,-0.0017943357991532238,-0.002272485609217334,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,-0.002118409861917992,0.06364601567800791,1.571190261239774,-0.0021184098619179137,0.0021184098619179137,1.0,1.571190261239774,-0.0033284249443598433,2.205205791921991,3.478501099488961
2025-09-10,650.4067993164062,580.027587890625,235.76126098632812,92.37999725341797,51.540000915527344,88.78974151611328,110.47161865234375,335.260009765625,0.00288669215638393,0.000327207449441147,-0.0017748957847585345,-0.00021651989036897135,0.006814049345490236,0.005699305103348706,0.0029589160954106575,0.0035857690781284646,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,0.003145459498653393,0.062213553508606446,1.6073667932529572,0.0,-0.0,1.0,1.6073667932529572,0.005055907147657559,2.2121421774266774,3.4960880780610015
2025-09-11,655.8118286132812,583.4036865234375,240.11891174316406,93.36000061035156,52.290000915527344,89.38339233398438,110.98595428466797,334.760009765625,0.008275888937158804,0.005803708708010724,0.018314579219159022,0.010552519244803271,0.014446942721037637,0.006663776988622416,0.004645012137395099,-0.0014924929949513555,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,0.006004857836542325,0.0628100115457426,1.5921028756247413,0.0,-0.0,1.0,1.5921028756247413,0.009560351429276798,2.2254257767163437,3.52951190871497
2025-09-12,655.5924072265625,585.9806518554688,237.66586303710938,92.98999786376953,52.2599983215332,88.99751281738281,110.78813934326172,335.4200134277344,-0.0003346357786098153,0.004407395274497183,-0.010268515826023616,-0.003971056998498312,-0.0005739377338431773,-0.004326473376661255,-0.0017839323848063415,0.001969631599387789,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,-0.0020794027300440805,0.06313269182404137,1.5839654085828052,-0.002079402730043922,0.002079402730043922,1.0,1.5839654085828052,-0.0032937019949024725,2.2207982202807295,3.5178867483002034
2025-09-15,659.0827026367188,590.994873046875,238.67300415039062,93.61000061035156,52.63999938964844,89.2052993774414,111.13431549072266,338.9100036621094,0.005309758409937082,0.00852057060043876,0.0042286812328127255,0.006645284386391559,0.007245047447390629,0.0023320244127154055,0.0031197963135483064,0.010351078276419123,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,0.0043910602911980574,0.06348558045631307,1.5751608362282195,0.0,-0.0,1.0,1.5751608362282195,0.006916626200212061,2.2305498791605674,3.542218655952875
2025-09-16,658.1752319335938,590.4954223632812,238.27999877929688,93.3499984741211,53.029998779296875,89.39328002929688,111.03540802001953,339.5899963378906,-0.0013778180003622964,-0.0008454588502075921,-0.0016479840052374684,-0.0027813682618589297,0.007381492707696502,0.002105064014465974,-0.0008903776416921971,0.002004400599687095,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,9.436621099295517e-05,0.06335785587263984,1.5783362398029561,0.0,-0.0,1.0,1.5783362398029561,0.00014894161062307325,2.2307603677010945,3.542746239704672
2025-09-17,657.3575439453125,589.3168334960938,238.88999938964844,93.0,53.2599983215332,89.16571807861328,110.83758544921875,336.9700012207031,-0.0012431284245844054,-0.00199792679450983,0.002556744745005446,-0.003756360488691435,0.004327780741267162,-0.0025488726560531916,-0.0017832059695743752,-0.007745087571334075,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,-0.002084568882405254,0.06330340317944486,1.5796939023409542,-0.002084568882405158,0.002084568882405158,1.0,1.5796939023409542,-0.0032929807525452774,2.226110194054482,3.5310800445261723
2025-09-18,660.4290161132812,594.6306762695312,244.83999633789062,93.36000061035156,53.130001068115234,88.24556732177734,110.61009216308594,335.6199951171875,0.004661570884159971,0.008976543995875552,0.024601728643201426,0.003863501362657118,-0.0024437883045425046,-0.010373173337181463,-0.0020546015078037883,-0.004014356216470283,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,-0.0013454104231565502,0.06299251624507102,1.58749016487851,-0.003427174704859537,0.003427174704859537,1.0,1.58749016487851,-0.0021358258144860576,2.223115162196306,3.523538272614057
2025-09-19,663.7000122070312,598.6559448242188,242.97999572753906,93.0,53.0099983215332,88.07736206054688,110.52107238769531,339.17999267578125,0.004940610284100089,0.006746549825235704,-0.007625803182711444,-0.003863501362657118,-0.0022612172301545996,-0.0019079232955618863,-0.0008051310214938212,0.010551365296973536,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,-2.174026822411991e-06,0.06289881149697893,1.5898551597402293,-0.0034293412809122126,0.0034293412809122126,1.0,1.5898551597402293,-3.456387761025359e-06,2.223110329084314,3.523526093899496
2025-09-22,666.8400268554688,602.2000122070312,244.38999938964844,93.30000305175781,53.27000045776367,87.76074981689453,110.27379608154297,345.04998779296875,0.0047199188082895915,0.005902585821083939,0.005786189589604085,0.0032206474091278636,0.004892786185677345,-0.003601182729246588,-0.002239874606231318,0.017158380367683357,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,0.0010093623592089724,0.06233165472773922,1.6043212784386,-0.0024234403697090956,0.0024234403697090956,1.0,1.6043212784386,0.00161934151053394,2.2253542529708605,3.529231885966797
