Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,w_ew_SPY,w_ew_QQQ,w_ew_IWM,w_ew_EFA,w_ew_EEM,w_ew_TLT,w_ew_LQD,w_ew_GLD,w_rp_SPY,w_rp_QQQ,w_rp_IWM,w_rp_EFA,w_rp_EEM,w_rp_TLT,w_rp_LQD,w_rp_GLD,w_md_SPY,w_md_QQQ,w_md_IWM,w_md_EFA,w_md_EEM,w_md_TLT,w_md_LQD,w_md_GLD,ret_ew,ret_rp,ret_maxdiv,eq_ew,eq_rp,eq_maxdiv
2017-12-13,234.92031860351562,147.92037963867188,137.15533447265625,55.660884857177734,38.61867904663086,102.22810363769531,91.7213134765625,119.16999816894531,-0.00011242739360195486,0.001924978099094865,0.005947040186089048,0.0038435334114845787,0.011921639400619632,0.007489367649955447,0.0034658784328778225,0.008596013189973384,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,0.005384502872061603,0.005709892483817745,0.005858565782624741,1.8055570651120934,1.6219357835623713,1.7336322332722338
2017-12-14,233.96035766601562,147.8161163330078,135.63714599609375,55.35246658325195,38.335758209228516,102.66167449951172,91.88748931884766,118.93000030517578,-0.004094697552504911,-0.0007051095242154304,-0.011130835781460569,-0.005556431968420483,-0.007352977221230628,0.004232241480567112,0.0018101080681098836,-0.0020159424324850406,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,-0.0031017056164550083,-0.0019166389293665187,-0.0018641516218061073,1.799956758622405,1.618827118298663,1.730400479932964
2017-12-15,235.90859985351562,149.49453735351562,137.57101440429688,55.33663558959961,38.41896438598633,103.04696655273438,92.01593017578125,119.18000030517578,0.008292751931433529,0.011290808656966078,0.01415697616119882,-0.00028604430697320993,0.0021681065747696238,0.003746002130037951,0.0013968296856061713,0.002099870574296503,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,0.005358162675916933,0.0012449510047646513,0.006878279240535447,1.80960121974472,1.6208424787461295,1.7423026576318996
2017-12-18,237.40457153320312,150.74789428710938,139.43252563476562,55.99305725097656,38.8516731262207,102.107666015625,91.74396514892578,119.7300033569336,0.006321297405425419,0.008349014543231448,0.01344054486343449,0.011792528150343706,0.011199940297037969,-0.009157064491760458,-0.0029600063163552903,0.004604277886820718,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,0.00544881654227225,0.003903095304687772,0.0020733452307790824,1.8194614048057813,1.627168781414562,1.7459150525376743
2017-12-19,236.49288940429688,149.8546600341797,138.33001708984375,55.78764724731445,38.646392822265625,100.78292083740234,91.27548217773438,119.81999969482422,-0.0038475971228653094,-0.005942975993360022,-0.00793853861031657,-0.003675236004213822,-0.005297700827823437,-0.013058900612289648,-0.005119499607836531,0.0007513783425441289,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,-0.005516133804520151,-0.0036823193988868323,-0.007477528593676728,1.8094250122447124,1.6211770262454959,1.7328599228101933
2017-12-20,236.3689727783203,149.693115234375,138.60118103027344,55.69173049926758,38.697078704833984,99.66697692871094,91.03376770019531,120.13999938964844,-0.000524113440830476,-0.0010785913220097143,0.001958349430710271,-0.0017207984768905504,0.0013106701528524667,-0.011134507429631846,-0.0026516989054110596,0.0026671102328528207,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,-0.001396697469794761,-0.0008657104692765137,-0.0033935389275472423,1.806897792908327,1.6197735563213245,1.7269793952061505
2017-12-21,236.8557891845703,149.71217346191406,139.20799255371094,55.89155197143555,38.95050811767578,100.2478256225586,91.27904510498047,120.30999755859375,0.0020574433846531903,0.00012730722057607835,0.004368556161451487,0.0035815703095778417,0.006527706091524976,0.005810978686088042,0.0026907330208567615,0.00141400041112405,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,0.0033222869107315534,0.0031870115862812657,0.003675578204028318,1.8129008257947359,1.6249357934124726,1.7333270430299763
2017-12-22,236.7938232421875,149.54110717773438,138.95401000976562,56.035423278808594,39.27994918823242,100.38465118408203,91.34722900390625,120.94000244140625,-0.0002616530916972337,-0.0011432877357098192,-0.0018261488786164293,0.002570808087847709,0.00842237229195364,0.0013639425173135322,0.0007467041905835359,0.005222850279183788,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,0.0018869484576073403,0.003095480261406089,0.0009766122452335964,1.8163216762117644,1.629965750087033,1.7350198314451937
2017-12-26,236.5105743408203,148.7333526611328,139.03564453125,56.0194206237793,39.246158599853516,100.68232727050781,91.46831512451172,121.7699966430664,-0.0011968996553930467,-0.005416196154859776,0.0005873205890756239,-0.00028562183624991633,-0.0008606205354206864,0.002960966601268211,0.001324680993505467,0.006839416919106611,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,0.000494130865129061,0.0017008655618171848,0.0018452093636170514,1.8172191768129837,1.6327381026982974,1.7382213062842375
2017-12-27,236.62567138671875,148.75230407714844,138.8996124267578,56.12334060668945,39.347530364990234,101.99376678466797,91.9756088256836,122.2300033569336,0.00048652813733074396,0.0001274106203910108,-0.000978876281067187,0.001853352129307595,0.002579642785247138,0.012941415943245715,0.005530790918649053,0.0037705513021490944,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,0.0032888519444066455,0.003924278721460205,0.0053743873389640266,1.823195741636058,1.6391454220924335,1.747563180865049
2017-12-28,237.1124725341797,148.9329376220703,139.44383239746094,56.15530776977539,39.61784362792969,101.90524291992188,91.91504669189453,122.8499984741211,0.0020551493479974425,0.0012135876542656021,0.003910425586191479,0.0005694255214496735,0.00684640128048386,-0.00086831093918871,-0.0006586755135353783,0.005059543293278068,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,0.0022659432788677547,0.001764895243485568,0.0018312770147814006,1.8273269997728787,1.6420383420512659,1.7507634531500456
2017-12-29,236.21849060058594,148.0111846923828,138.2918701171875,56.19527053833008,39.803680419921875,102.06614685058594,92.03616333007812,123.6500015258789,-0.0037774118586284544,-0.006208278399810752,-0.008295432497750888,0.0007113941172685045,0.004679767440264548,0.0015777111115591325,0.0013168345635889978,0.006490919761210634,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,-0.00043806197028728455,0.0026326694323942634,-0.001028437604317429,1.826526517306999,1.6463612862012034,1.7489629021785613
2018-01-02,237.90919494628906,150.60536193847656,139.59800720214844,56.61087417602539,40.555477142333984,100.96393585205078,91.4229507446289,125.1500015258789,0.007131882670146084,0.017375075418630814,0.00940046262941241,0.007368490770913283,0.01871146189030748,-0.010857719330579663,-0.006685030310183748,0.012058023762451242,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,0.006812830937637238,0.0037144080462637847,0.002796880720362414,1.838970333672523,1.6524765438097264,1.7538545428002936
2018-01-03,239.41390991210938,152.0687255859375,139.74314880371094,56.88261795043945,40.944061279296875,101.44669342041016,91.58946228027344,124.81999969482422,0.0063048276313315554,0.009669642100486264,0.0010391710029349355,0.004788720280274994,0.009535933309823719,0.004770090241539293,0.0018196752759953583,-0.0026403330092135135,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,0.004410965854146576,0.0027306879356063848,0.003228491478649955,1.8470819690211409,1.6569889415717802,1.759516847246516
2018-01-04,240.42298889160156,152.33482360839844,140.11502075195312,57.50602340698242,41.14679718017578,101.43054962158203,91.55917358398438,125.45999908447266,0.004205931096779025,0.001748324491916975,0.0026575759264142462,0.010899886933499303,0.004939315213885909,-0.00015914844484399282,-0.00033075536077298295,0.0051142783102626765,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,0.003634426020892645,0.004069374852164122,0.0022990653010311873,1.853795051792073,1.6637318507009264,1.7635620913766
2018-01-05,242.02529907226562,153.86471557617188,140.40530395507812,57.82574462890625,41.5015869140625,101.14089965820312,91.52887725830078,125.33000183105469,0.00664243655561414,0.0099928608823463,0.0020696062364935486,0.005544388096946129,0.008585574107220939,-0.0028597333119444457,-0.000330948151129995,-0.0010367021379344976,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,0.0035759352847015147,0.002145110825265087,0.0010049230662257682,1.8604241029283815,1.6673007399042032,1.7653343356009454
2018-01-08,242.46788024902344,154.46337890625,140.6230010986328,57.80974578857422,41.5015869140625,101.0765380859375,91.52131652832031,125.30999755859375,0.0018269867100491055,0.0038832924609168984,0.0015492901119547042,-0.00027671159392905764,0.0,-0.0006365581045519875,-8.260827075190491e-05,-0.00015962553903658971,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.23384164513407366,0.13876500937275135,0.0,0.435909322944192,0.191484022548983,0.12483935198970171,0.08993847259672404,0.21595276114497677,0.014435888659835073,0.0,0.37017211311145626,0.0,0.1846614124973061,0.000763008221831396,-0.00013128215004137189,0.0006428033930985771,1.861843621815009,1.6670818530783031,1.766469098501823
