Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,ret_port,equity,drawdown,leverage,turnover,w_SPY,w_QQQ,w_IWM,w_EFA,w_EEM,w_TLT,w_LQD,w_GLD
2010-02-11,81.36628723144531,38.0005989074707,48.88677978515625,32.90908432006836,28.061189651489258,57.1917839050293,58.455623626708984,107.12999725341797,0.010412071094495268,0.014996297467334774,0.015806364367993098,0.009238059052759429,0.026023029708167833,-0.005440640089975801,0.002317319021543973,0.01894044377226134,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-02-12,81.2985610961914,38.078880310058594,49.24182891845703,32.62538528442383,27.707998275756836,57.427398681640625,58.52328109741211,107.04000091552734,-0.0008327077406535821,0.0020578855433583954,0.0072364356809973,-0.008658063751082246,-0.012666352547426207,0.004111268343880425,0.0011567466528576986,-0.0008404197035734029,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-02-16,82.57779693603516,38.56621170043945,50.07303237915039,33.35039138793945,28.42160415649414,57.535640716552734,58.75434875488281,109.62000274658203,0.015612524462651933,0.012716742716368579,0.01673914373476837,0.021978833005686482,0.025428447778586882,0.001883075942737733,0.003940529097642198,0.02381725974040183,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-02-17,82.96908569335938,38.78375244140625,50.41195297241211,33.3945198059082,28.522510528564453,56.879783630371094,58.55710220336914,109.25,0.004727234723824303,0.005624858833354729,0.006745721806763694,0.0013223007899552108,0.0035440529103429874,-0.011464612810480723,-0.003362787447943383,-0.0033810306977537508,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-02-18,83.45819091796875,39.02739715576172,50.82353210449219,33.58365249633789,28.630626678466797,56.65056228637695,58.51763916015625,109.9800033569336,0.005877722001893737,0.006262483253415052,0.008131168619884832,0.005647606873539601,0.003783389124398351,-0.004038068476170942,-0.0006741513027987978,0.006659727627097212,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-02-19,83.63125610351562,39.00997543334961,50.88808822631836,33.375606536865234,28.385562896728516,56.956146240234375,58.72618103027344,109.47000122070312,0.002071528160759506,-0.0004464969058677326,0.0012693953804849833,-0.006214125782062485,-0.008596340537203151,0.005379694470779128,0.0035574086498710855,-0.004648011335302016,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-02-22,83.64630126953125,38.931671142578125,51.041404724121094,33.43865966796875,28.42160415649414,56.72062301635742,58.75997543334961,109.06999969482422,0.000179882660800601,-0.0020093062067938483,0.0030082875718968616,0.0018874157692092552,0.0012688985024618127,-0.004143741283697544,0.000575291677341383,-0.003660675124823598,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-02-23,82.63044738769531,38.42695999145508,50.44424057006836,32.965824127197266,27.765657424926758,57.60566711425781,58.900901794433594,107.88999938964844,-0.012218984665349986,-0.013048791199495646,-0.011768581547686452,-0.014241313394288024,-0.023349653107293644,0.015483084030523564,0.0023954679209232665,-0.010877691236586884,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-02-24,83.39044189453125,38.818546295166016,50.871952056884766,33.17387008666992,28.032358169555664,57.74574661254883,59.15455627441406,107.36000061035156,0.009155472167930334,0.010138833363564359,0.008443152403834198,0.006291128137810631,0.009559579237144789,0.0024287446962931725,0.0042972154691174325,-0.00492450499761965,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-02-25,83.2775650024414,38.809844970703125,50.88808822631836,32.97212600708008,27.80170440673828,58.07050323486328,59.09257125854492,108.30999755859375,-0.0013545120200246785,-0.0002241789210737366,0.0003171415719553927,-0.006099982374584201,-0.008262163427584568,0.005608150391873679,-0.0010483979245812236,0.008809784398268405,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-02-26,83.33024597167969,38.94906234741211,50.67827224731445,33.17387008666992,28.08281135559082,58.369720458984375,59.48146438598633,109.43000030517578,0.0006323949721913635,0.003580747987888877,-0.004131609648944323,0.006099982374584201,0.010060365234948243,0.00513942473224116,0.006559522407178164,0.010287614912395604,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-01,84.19561767578125,39.51469421386719,51.85645294189453,33.432342529296875,28.558555603027344,58.34417724609375,59.557865142822266,109.43000030517578,0.010331293119899776,0.014417909354757619,0.022982117508957067,0.00776125018796936,0.01679886842169198,-0.0004377064565685984,0.0012836222722141244,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-02,84.42888641357422,39.636512756347656,52.25187301635742,33.68452072143555,28.882919311523438,58.26753234863281,59.68238830566406,111.0199966430664,0.0027667258427745978,0.003078124600441434,0.007596356435195517,0.007514635417291693,0.01129383104121029,-0.001314531941331687,0.00208861025547602,0.014425256805689735,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-03,84.504150390625,39.680023193359375,52.550445556640625,34.0880012512207,28.918954849243164,58.12062072753906,59.80692672729492,111.62999725341797,0.0008910510750812506,0.0010971341815477764,0.005697838599763028,0.011907046840723634,0.001246864151432714,-0.0025245129377031716,0.00208451218741601,0.005479471397486613,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-04,84.7599868774414,39.810543060302734,52.6876220703125,33.999752044677734,28.76759147644043,58.427223205566406,59.83523178100586,110.83000183105469,0.0030229283741629587,0.0032839112963793937,0.002606976628447999,-0.002592221117243554,-0.0052477996973303576,0.005261413252669378,0.00047316187858736924,-0.0071922941134516805,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-05,85.97147369384766,40.41096115112305,53.76094436645508,34.66170883178711,29.517234802246094,57.660728454589844,59.76169204711914,110.80999755859375,0.01419196141425072,0.014969285566589274,0.020166709767269086,0.019282353992066348,0.025724865770051508,-0.013205606248401836,-0.0012297932221203567,-0.00018051139298336238,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-08,85.9865493774414,40.489280700683594,53.857749938964844,34.66170883178711,29.538856506347656,57.36049270629883,59.857879638671875,109.87999725341797,0.00017534143930131307,0.001936201233403434,0.0017990480045204649,0.0,0.0007322430112983724,-0.005220539777734068,0.0016082253251488154,-0.008428164684993078,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-09,86.12952423095703,40.71552276611328,54.051429748535156,34.579750061035156,29.70463752746582,57.37329864501953,59.80126190185547,109.72000122070312,0.001661377504198036,0.005572149457921061,0.0035896856617472217,-0.0023673333964664423,0.0055966129796622965,0.00022322872142588324,-0.0009463170187027359,-0.001457159035853195,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-10,86.51329803466797,41.04620361328125,54.511409759521484,34.724754333496094,29.913671493530273,57.22633361816406,59.857879638671875,108.47000122070312,0.004445877689073008,0.008088935125779795,0.00847403707636607,0.004184561604467341,0.007012437155212492,-0.0025648443109220764,0.0009463170187027359,-0.011458028889065552,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-11,86.87448120117188,41.20283508300781,54.67280578613281,34.857147216796875,29.920883178710938,57.43716812133789,59.83523178100586,108.5999984741211,0.004166195455325372,0.0038087170757212796,0.002956400673099324,0.0038053873238821367,0.00024105419535880301,0.003677451631594053,-0.00037843210302845876,0.0011977451434272979,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-12,86.88200378417969,41.21152877807617,54.648597717285156,35.090415954589844,29.81995964050293,57.79487609863281,59.9597282409668,107.94999694824219,8.65876518298947e-05,0.00021097524007496204,-0.0004428788593546784,0.006669842150248684,-0.0033787147771890957,0.0062085009203443065,0.002078493198014897,-0.00600326475867341,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-15,86.90454864501953,41.10711669921875,54.46297836303711,34.844539642333984,29.60372543334961,57.71825408935547,59.94841766357422,108.36000061035156,0.000259454608555032,-0.0025367797112108015,-0.003402380205288491,-0.007031600241580449,-0.007277743253294666,-0.001326637420183907,-0.00018865402914602925,0.0037908941588105094,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-16,87.59686279296875,41.3681640625,54.9310417175293,35.28584671020508,29.98575782775879,58.1781120300293,60.22578430175781,110.4000015258789,0.0079348100929586,0.006330338802601698,0.008557436877991709,0.012585497267822987,0.012822317217986434,0.007935716526549008,0.004616084420175248,0.018651124814839548,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-17,88.11608123779297,41.48128890991211,55.25383377075195,35.47498321533203,30.310117721557617,58.427223205566406,60.44652557373047,109.58999633789062,0.0059098657631038165,0.0027308549098763457,0.005859115876393872,0.005345809418834779,0.010759045117093358,0.004272729957328636,0.003658528098379854,-0.007364051605517119,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-18,88.07093811035156,41.62052536010742,55.0843505859375,35.26693344116211,30.0794620513916,58.23558044433594,60.327693939208984,110.33999633789062,-0.0005124455660387994,0.003350987742210876,-0.0030720700924282696,-0.005881954683570001,-0.00763895998835018,-0.003285416218653303,-0.0019678317665361433,0.006820378596121834,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-19,87.6251449584961,41.3687629699707,54.39841842651367,34.90757369995117,29.690229415893555,58.29307556152344,60.282379150390625,108.27999877929688,-0.005074604973842156,-0.006067365259895041,-0.012530577016725442,-0.010241978096958704,-0.013024599203546039,0.0009867979915636482,-0.0007514263077661454,-0.01884602118244505,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-22,88.09354400634766,41.74333953857422,55.165077209472656,35.00844955444336,29.7983455657959,58.356956481933594,60.37859344482422,107.75,0.005331250307209601,0.009013828154063042,0.013995013423814928,0.0028856310698177623,0.003634858255496365,0.0010952577667922014,0.001594787655965213,-0.004906724488663805,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-23,88.71318054199219,42.03080749511719,55.867156982421875,35.25432586669922,30.007387161254883,58.08228302001953,60.33895492553711,108.31999969482422,0.007009225176036082,0.0068629546234997285,0.01264658205530278,0.0069987931569763795,0.0069907160150068925,-0.004717893599686107,-0.0006567151378868985,0.005276077362753817,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-24,88.28245544433594,41.8304443359375,55.22966003417969,34.674312591552734,29.560476303100586,57.021968841552734,59.891815185546875,106.30000305175781,-0.004867079863565493,-0.004778453363288193,-0.01147654743794213,-0.016589099671485474,-0.01500538101327109,-0.01842406608706071,-0.007438059343137127,-0.018824492289793326,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-25,88.13893127441406,41.76947784423828,54.88179016113281,34.655399322509766,29.4811954498291,56.65787887573242,59.67673873901367,106.77999877929688,-0.0016270612566220422,-0.0014585301257987737,-0.006318525998622704,-0.0005456035800519565,-0.00268559133127777,-0.006405554160194171,-0.0035975458670316485,0.004505317583276991,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-26,88.0860366821289,41.81303787231445,54.857513427734375,34.9958381652832,29.625354766845703,56.81757354736328,59.857879638671875,108.58999633789062,-0.0006003076009832853,0.001042324023069252,-0.00044244373712043483,0.009775606755797472,0.004877956921440774,0.002814613621652029,0.0030307711819972383,0.01680865686452737,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-29,88.6451644897461,42.01337432861328,55.15684127807617,35.292152404785156,30.15874671936035,56.60041046142578,59.80692672729492,108.75,0.006327458528876839,0.004779802271250855,0.005441627863310927,0.008431482889443398,0.017844413242712687,-0.003829434162824441,-0.000851593981615828,0.0014723814641710575,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-30,88.70559692382812,42.152767181396484,55.32671356201172,35.292152404785156,30.27408218383789,56.77923583984375,59.8408203125,107.97000122070312,0.0006815018547348117,0.003312329108317691,0.003075071544206942,0.0,0.003816985125509209,0.00315445554006466,0.000566556194333323,-0.007198247903796862,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-03-31,88.40338134765625,41.95241165161133,54.84942626953125,35.292152404785156,30.36057472229004,57.16890335083008,59.869171142578125,108.94999694824219,-0.003412767353143664,-0.004764413120922573,-0.008664131433971711,0.0,0.0028529095909717306,0.0068394101514330785,0.00047365855203107543,0.009035611315004743,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-01,89.00788879394531,41.95241165161133,55.359100341796875,35.91629409790039,31.153472900390625,57.02912902832031,59.99940872192383,110.26000213623047,0.006814784487067627,0.0,0.009249333449789177,0.017530439372424045,0.025780846003152114,-0.002447929958090178,0.0021730069838312716,0.01195219915601875,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-05,89.73320007324219,42.34440612792969,56.39459228515625,35.95411682128906,31.434593200683594,56.08022689819336,59.44789123535156,110.88999938964844,0.008115820095249582,0.009300405689955049,0.01853221231222335,0.0010525256888516132,0.008983252185578383,-0.016778884193262122,-0.009234556261687565,0.0056974809249874525,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-06,89.94477844238281,42.46635055541992,56.726295471191406,35.85324478149414,31.528289794921875,56.170021057128906,59.590023040771484,111.02999877929688,0.002355085121510392,0.002875685026160646,0.005864595713770626,-0.002809519912592595,0.0029762507351849266,0.0015998927347551373,0.0023880101365607587,0.0012617106108123721,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-07,89.43096923828125,42.36182403564453,56.54829406738281,35.60106658935547,31.254390716552734,56.88801956176758,59.89134216308594,112.48999786376953,-0.005728874901015146,-0.002464430554637076,-0.003142832846264376,-0.00705847510956481,-0.008725362276391646,0.012701585019330608,0.00504379508207542,0.013063885742511161,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-08,89.74078369140625,42.45764923095703,56.49168014526367,35.5632438659668,31.36250114440918,56.91373825073242,59.777618408203125,112.6500015258789,0.0034582991664313667,0.002259510284390309,-0.001001662062416031,-0.0010629689716097346,0.0034530789397848594,0.00045199107460280885,-0.001900639707654861,0.0014213706092300882,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-09,90.3301010131836,42.71027755737305,56.83143615722656,36.02976608276367,31.557130813598633,57.04838180541992,59.81749725341797,113.63999938964844,0.00654541600910985,0.005932493060919253,0.005996252857196183,0.013032803635434131,0.006186631545999521,0.002362953888016328,0.0006668975814312361,0.00874987119150461,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-12,90.47367858886719,42.7451171875,57.066070556640625,36.143245697021484,31.304847717285156,57.349632263183594,59.98802185058594,113.01000213623047,0.001588214651042641,0.0008153875401606392,0.004120103031196365,0.00314465767673644,-0.008026615028208894,0.0052667199962339595,0.0028466920989842492,-0.005559222339984515,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-13,90.54170227050781,42.96287536621094,57.195491790771484,36.111717224121094,31.239961624145508,57.53562927246094,60.204078674316406,112.69000244140625,0.0007515790594121441,0.0050814081809265055,0.002265351301333318,-0.00087270060427036,-0.0020748681497688715,0.003237964022484441,0.003595195616115099,-0.0028356216460236894,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-14,91.56928253173828,43.47686004638672,58.41707229614258,36.59086608886719,31.7012882232666,57.13169479370117,60.15291976928711,113.02999877929688,0.01128532875992061,0.011892464396756175,0.02113310051798134,0.013181259327847972,0.01465922146517995,-0.007045357566184407,-0.0008501193743928326,0.003012551773767136,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-15,91.64485168457031,43.66848373413086,58.595054626464844,36.56564712524414,31.528289794921875,57.195796966552734,60.255210876464844,113.6500015258789,0.0008249271535811786,0.004397802298440556,0.0030421200308810015,-0.0006894523403051522,-0.005472086496594919,0.0011213782193930655,0.001699073496737924,0.005470304321851138,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-16,90.18655395507812,43.145816802978516,57.81031799316406,35.75867462158203,30.60565948486328,57.612579345703125,60.397396087646484,111.23999786376953,-0.0160404523309845,-0.012041178539151431,-0.01348302924248923,-0.022316310044575793,-0.029700289176046724,0.007260519196095494,0.0023569366726672314,-0.021433553562709484,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-19,90.52660369873047,43.11970520019531,57.527191162109375,35.66410827636719,30.483123779296875,57.471492767333984,60.243900299072266,111.1500015258789,0.0037634243064657014,-0.000605377512923333,-0.004909545937432647,-0.0026480738117009572,-0.004011730578332706,-0.002451888370999633,-0.002544665483535269,-0.0008093560236552833,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-20,91.33505249023438,43.337467193603516,58.31189727783203,35.884769439697266,30.84352684020996,57.676692962646484,60.37462615966797,111.45999908447266,0.008890869399636792,0.005037464165748684,0.013548416680681186,0.006168143232416767,0.011753689672585388,0.0035641102155636872,0.002167592584951805,0.002785119789124657,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-21,91.16883850097656,43.58136749267578,58.716426849365234,35.65150451660156,30.742605209350586,58.15111541748047,60.584999084472656,112.30999755859375,-0.0018214848386035598,0.005612153916116469,0.006913389314165741,-0.006521607485284964,-0.003277417101476665,0.00819190338772735,0.0034784025908400906,0.007597109309406491,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-22,91.44084167480469,43.82529067993164,59.339298248291016,35.329978942871094,30.87236213684082,57.97797393798828,60.448516845703125,111.83999633789062,0.0029790685217987445,0.005581355598537563,0.010552257048678015,-0.009059483040853689,0.0042118700991427005,-0.0029818817790694396,-0.0022552810363256626,-0.004193637495524705,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-23,92.03773498535156,44.00821304321289,59.97032165527344,35.594764709472656,31.038143157958984,57.77280044555664,60.43717575073242,113.19000244140625,0.006506431727708595,0.00416521304484796,0.010578011923547237,0.007466702962942495,0.005355518148881799,-0.0035450943357240305,-0.00018763337100402566,0.011998598472109379,0.0,1.0,0.0,0.0,0.0,,,,,,,,
2010-04-26,91.69017791748047,43.912391662597656,59.74380874633789,35.63258743286133,31.038143157958984,57.83697509765625,60.46561050415039,112.75,-0.003783393355524467,-0.0021797261034492976,-0.0037842346344429956,0.001062028162106099,0.0,0.0011101943307041395,0.0004703738403897262,-0.003894865830639027,0.0,1.0,0.0,0.0,0.0,,,,,,,,
