Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,w_SPY,w_QQQ,w_IWM,w_EFA,w_EEM,w_TLT,w_LQD,w_GLD,avg_corr,regime,ret_port,eq_port
2021-08-06,416.9910583496094,358.4933166503906,211.4909210205078,70.95636749267578,47.08453369140625,128.02618408203125,113.96623229980469,164.63999938964844,0.001650956710129492,-0.00439201969073455,0.0061065117812013625,-0.0037286883836769036,-0.008435648343262159,-0.016841119206384647,-0.008209269323611323,-0.02530870447734479,0.16,0.16,0.16,0.16,0.16,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.6413208049198377,LOW,-0.004765094935370891,2.0770076339300885
2021-08-09,416.65179443359375,359.1556701660156,210.3264617919922,70.92103576660156,47.238643646240234,127.56698608398438,113.47541046142578,161.72000122070312,-0.0008139311303700936,0.0018458988053069447,-0.005521167377198211,-0.0004980599587103285,0.0032677035764603346,-0.0035931984552650675,-0.004316031086867511,-0.017894816057729912,0.16,0.16,0.16,0.16,0.16,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.629126112790184,LOW,-0.0019953986801793154,2.072863175638622
2021-08-10,417.170166015625,357.3147277832031,210.7430419921875,71.08007049560547,47.302101135253906,126.97786712646484,113.22147369384766,161.77000427246094,0.0012433629081520792,-0.0051389322977657415,0.0019786773079815134,0.002239909246940286,0.0013424370347467907,-0.004628811008790201,-0.002240320811943697,0.00030914743149335067,0.16,0.16,0.16,0.16,0.16,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.6298935338767103,LOW,-0.00017085962060724803,2.072509007022862
2021-08-11,418.2067565917969,356.7010498046875,211.77496337890625,71.56600952148438,47.42901611328125,126.89989471435547,113.39921569824219,164.0,0.0024817326889197133,-0.0017189483730897237,0.00488463651430493,0.006813238830011059,0.0026794797242328805,-0.0006142516303562218,0.001568630307473562,0.013690828071884376,0.16,0.16,0.16,0.16,0.16,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.5740274324245261,LOW,0.0033987694181007314,2.0795529872546696
2021-08-12,419.4600524902344,357.9867858886719,211.27322387695312,71.50416564941406,47.012020111083984,126.6920166015625,113.5600357055664,164.0399932861328,0.002992351660670245,0.0035980393308907566,-0.0023720216860407817,-0.0008645250604928378,-0.008830879642959921,-0.0016394699521491418,0.0014171709965120627,0.00024383177142706103,0.16,0.16,0.16,0.16,0.16,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.5728229651994626,LOW,-0.0008748901426165407,2.077733606845072
2021-08-13,420.22344970703125,359.2433166503906,209.351318359375,71.93709564208984,46.894168853759766,128.6931610107422,114.32170867919922,166.38999938964844,0.001818298025692222,0.0035038463745440396,-0.009138405867979316,0.006036356671080156,-0.0025099798106009708,0.015671899096743047,0.006684833943974233,0.014224167163591872,0.16,0.16,0.16,0.16,0.16,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.533799764677023,LOW,0.0023923451431250575,2.0827042627481154
2021-08-16,421.21295166015625,359.3991394042969,207.40103149414062,71.56600952148438,46.46810531616211,129.00509643554688,114.38941955566406,167.22000122070312,0.002351936302363633,0.0004336586435593759,-0.009359520603038796,-0.0051718316105873186,-0.009127166174046852,0.002420936643100724,0.0005921082980586689,0.004975891262676946,0.16,0.16,0.16,0.16,0.16,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.5350680601123978,LOW,-0.002807072003757571,2.076857961920049
2021-08-17,418.4518127441406,356.2335205078125,204.87326049804688,70.89452362060547,45.6159782409668,128.95310974121094,114.18630981445312,166.97000122070312,-0.006576788703351433,-0.00884710752285045,-0.012262722760602252,-0.009427044233613735,-0.01850811490625892,-0.00040306292876124417,-0.0017771772639942895,-0.0014961551501162518,0.16,0.16,0.16,0.16,0.16,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.5656852054374457,LOW,-0.009144577523126408,2.0578659732827487
2021-08-18,413.8718566894531,352.80487060546875,203.08395385742188,70.62064361572266,45.68850326538086,129.38632202148438,114.11012268066406,167.10000610351562,-0.011005339506393597,-0.009671342680833916,-0.008772087128271266,-0.0038706854138013114,0.001588641400085855,0.003353825495295837,-0.000667440448233414,0.0007783092556952198,0.16,0.16,0.16,0.16,0.16,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.5624841652402872,LOW,-0.004845950512490435,2.047893656614882
2021-08-19,414.51263427734375,354.5094909667969,200.6508331298828,69.92264556884766,44.908897399902344,130.33920288085938,114.37248229980469,166.61000061035156,0.001547053868534931,0.004819988831342492,-0.012053210487914079,-0.009932936532372594,-0.017210761094665905,0.007337631794603006,0.0022965401192989177,-0.002936716523141314,0.16,0.16,0.16,0.16,0.16,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.5499286121773207,LOW,-0.004806281440361318,2.0380509033412606
