t0,proba_side,proba_meta,side,meta_gate,kelly_unsigned,pos_voltgt,ret_next,pnl_net
2023-03-02,0.0,0.0,-1.0,0.0,-0.5,0.0,0.03508989840076615,0.0
2023-03-03,0.0,0.0,-1.0,0.0,-0.5,0.0,0.018539454062765026,0.0
2023-03-06,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.01449663577491378,-0.0
2023-03-07,0.0,0.0,-1.0,0.0,-0.5,0.0,0.008377356606089847,0.0
2023-03-08,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.014914631173437831,-0.0
2023-03-09,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.013878681704273532,-0.0
2023-03-10,0.0,0.0,-1.0,0.0,-0.5,0.0,0.013265803830532885,0.0
2023-03-13,0.0,0.0,-1.0,0.0,-0.5,0.0,0.014089055373462278,0.0
2023-03-14,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0026217788586793134,0.0
2023-03-16,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.005453984883693308,-0.0
2023-03-17,0.0,0.0,-1.0,0.0,-0.5,0.0,0.015483988654424907,0.0
2023-03-20,0.0,0.0,-1.0,0.0,-0.5,0.0,0.011943822600413379,0.0
2023-03-21,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.009103396711202971,-0.0
2023-03-22,0.0,0.0,-1.0,0.0,-0.5,0.0,0.006969565467230376,0.0
2023-03-23,0.0,0.0,-1.0,0.0,-0.5,0.0,0.008305572749127466,0.0
2023-03-24,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.012293212951684285,-0.0
2023-03-27,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.003980419347237363,-0.0
2023-03-28,0.0,0.0,-1.0,0.0,-0.5,0.0,0.019790719392654754,0.0
2023-03-29,0.0,0.0,-1.0,0.0,-0.5,0.0,0.009890003015696092,0.0
2023-03-30,0.0,0.0,-1.0,0.0,-0.5,0.0,0.015644048624019247,0.0
2023-03-31,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0077018689641319416,0.0
2023-04-03,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.00324981764405885,-0.0
2023-04-04,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.011290179497175035,-0.0
2023-04-05,0.0,0.0,-1.0,0.0,-0.5,0.0,0.005495948186451161,0.0
2023-04-06,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,0.0
2023-04-10,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.007591033182640428,-0.0
2023-04-11,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.00435330206998763,-0.0
2023-04-12,0.0,0.0,-1.0,0.0,-0.5,0.0,0.03410358519599366,0.0
2023-04-13,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.0021140240339699856,-0.0
2023-04-18,0.0,0.0,-1.0,0.0,-0.5,0.0,0.006968317081815778,0.0
2023-04-19,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.005846227326617215,-0.0
2023-04-20,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.009780985435742906,-0.0
2023-04-21,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0018784467175307906,0.0
2023-04-25,0.0,0.0,-1.0,0.0,-0.5,0.0,-6.10393021406308e-05,-0.0
2023-04-27,0.0,0.0,-1.0,0.0,-0.5,0.0,0.007540793864539763,0.0
2023-04-28,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.000530401764084365,-0.0
2023-05-02,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.006467275209750101,-0.0
2023-05-03,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.009913534989679729,-0.0
2023-05-04,0.0,0.0,-1.0,0.0,-0.5,0.0,0.04692693738986975,0.0
2023-05-05,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.00040332860483727195,-0.0
2023-05-09,0.0,0.0,-1.0,0.0,-0.5,0.0,0.010420944826334377,0.0
2023-05-10,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0010945069106160776,0.0
2023-05-12,0.0,0.0,-1.0,0.0,-0.5,0.0,-0.002897429113927763,-0.0
2023-05-17,0.9450696838893617,0.7096947776222485,1.0,1.0,0.41938955524449706,0.22591795112058843,0.013666183069797055,0.00297447710320713
2023-05-18,0.9637480369583326,0.042704301312574945,1.0,0.0,-0.5,-0.0,0.0006284442690245307,-0.00011295897556029422
2023-05-22,0.9408048845464774,0.3177528854536276,1.0,0.0,-0.36449422909274476,-0.0,-0.015155015044655662,0.0
2023-05-23,0.9998934846929272,0.17865746729400694,1.0,0.0,-0.5,-0.0,0.0016319399040334304,-0.0
2023-05-25,0.9998493728498813,0.03369486622800984,1.0,0.0,-0.5,-0.0,0.014104843718727667,-0.0
2023-05-26,0.9998014704721208,0.23844767504260997,1.0,0.0,-0.5,-0.0,0.0,-0.0
2023-05-30,0.999359262777678,0.27686927793355154,1.0,0.0,-0.4462614441328969,-0.0,-0.0002822133041774366,0.0
2023-06-01,0.9959467139450582,0.004631464661625206,1.0,0.0,-0.5,-0.0,0.004775390686913017,-0.0
2023-06-02,0.9990918163316502,0.5919461736890202,1.0,1.0,0.1838923473780405,0.1657085908878493,-0.007571193855868019,-0.0013374661606385565
2023-06-05,0.9986533507013554,0.31246335958356225,1.0,0.0,-0.3750732808328755,-0.0,-0.002060214558213702,-8.285429544392466e-05
2023-06-07,0.9995392508256241,0.4919471606509604,1.0,0.0,-0.016105678698079218,-0.0,0.015465238722610852,-0.0
2023-06-08,0.9988118641747479,0.012559688420650644,1.0,0.0,-0.5,-0.0,0.0021597428747326397,-0.0
2023-06-12,0.9989244878412621,0.006761910192868178,1.0,0.0,-0.5,-0.0,-0.002611580882445508,0.0
2023-06-14,0.9994027167071855,0.0885105115620863,1.0,0.0,-0.5,-0.0,0.011198666835761317,-0.0
2023-06-15,0.9993361217466865,0.032460062721743885,1.0,0.0,-0.5,-0.0,-0.0058599883574962375,0.0
2023-06-16,0.9983539120074963,0.10586537340004301,1.0,0.0,-0.5,-0.0,0.0,-0.0
2023-06-21,0.997199541944993,0.15214230687738162,1.0,0.0,-0.5,-0.0,0.016525342700134837,-0.0
2023-06-22,0.9996840116498106,0.9782286054911516,1.0,1.0,0.5,0.45820598938262397,-0.0017113049011340253,-0.0010132331500507616
2023-06-26,0.9980968556547447,0.16595953184597567,1.0,0.0,-0.5,-0.0,0.015058878904877782,-0.000229102994691312
2023-06-27,0.9994608291620078,0.0002360246042562692,1.0,0.0,-0.5,-0.0,0.00632783290674932,-0.0
2023-06-28,0.9995583956261379,0.22147874620878552,1.0,0.0,-0.5,-0.0,0.0017964556626834938,-0.0
2023-06-30,0.9980456346557237,0.9653198836143946,1.0,1.0,0.5,0.3978544591298597,-0.007784605704781455,-0.003296067321779976
2023-07-03,0.9990241293700075,0.9648431191042468,1.0,1.0,0.5,0.4000685435213584,0.0,-1.107042195749336e-06
2023-07-05,0.9989655832454066,0.12172350672569043,1.0,0.0,-0.5,-0.0,0.002508662866322009,-0.0002000342717606792
2023-07-07,0.9965163722954712,0.6545224477116347,1.0,1.0,0.3090448954232694,0.25729680103279534,-0.010855685491306777,-0.0029217815504477608
2023-07-10,0.9995416068443497,0.4716572978846509,1.0,0.0,-0.05668540423069823,-0.0,-0.002810131032830343,-0.00012864840051639767
2023-07-12,0.9997410477675832,0.0615085246297666,1.0,0.0,-0.5,-0.0,0.004057393449924396,-0.0
2023-07-13,0.999856225415305,0.9213402638801165,1.0,1.0,0.5,0.42834386643658634,0.000787324042429205,0.00012307349125431543
2023-07-17,0.9997437059303684,0.5403278113749235,1.0,0.0,0.08065562274984694,0.0,-0.0013404084758228407,-0.00021417193321829318
2023-07-19,0.9997706633591233,0.5920317709058723,1.0,1.0,0.18406354181174467,0.15059609559287995,-0.010097607943076237,-0.0015959583788513728
2023-07-20,0.9994967322843222,0.8444687778907305,1.0,1.0,0.5,0.4030720916108018,-0.006161476952161626,-0.002609757400528496
2023-07-21,0.99041117066155,0.8571986385999152,1.0,1.0,0.5,0.4130681652629453,0.004220120535369132,0.0017381994099073342
2023-07-24,0.999572224138498,0.9926606939489447,1.0,1.0,0.5,0.43698163206928375,0.004513448491574756,0.0019603373547058146
2023-07-25,0.999428972306542,0.9567556421202968,1.0,1.0,0.5,0.43918374438077656,0.0045450452424684595,0.001995008931811586
2023-07-26,7.538800702290718e-05,0.6189707716651135,-1.0,1.0,0.237941543330227,-0.2046753222416271,-0.0065809482816474585,0.001025028176890474
2023-07-27,0.6900703563219284,0.960046539801325,1.0,1.0,0.5,0.4900267457415672,0.013507889324119171,0.0062718760133437775
2023-07-28,0.0023412489359090176,0.913616049957066,-1.0,1.0,0.5,-0.5,0.0031660960707868835,-0.0020780614082642253
2023-07-31,3.2520550994864643e-05,0.0002075530434460502,-1.0,0.0,-0.5,0.0,-0.004275996051670061,-0.00025
2023-08-01,0.000908603404101978,0.9959330090170555,-1.0,1.0,0.5,-0.4558729910325908,-0.015489948436775869,0.006833512629297324
2023-08-02,0.005422057963253931,0.9991654049747812,-1.0,1.0,0.5,-0.4474679443708119,-0.007321710614128896,0.003272028274451322
2023-08-03,0.9978590851334749,0.9626566607848426,1.0,1.0,0.5,0.2774174078217278,-0.04802014227466911,-0.013684066069165541
2023-08-04,4.1289491494098266e-05,0.9788972410269527,-1.0,1.0,0.5,-0.2717317156764788,-0.017253600742059727,0.004413775969487754
2023-08-07,0.00013006124480276348,0.9589511398896025,-1.0,1.0,0.5,-0.2695914920937673,0.005311787694817216,-0.001433082882122442
2023-08-08,1.6819561084631077e-05,0.2654677478248815,-1.0,0.0,-0.46906450435023705,0.0,-0.008954343471858195,-0.00013479574604688367
2023-08-09,0.0001606347043850508,0.9999220262969342,-1.0,1.0,0.5,-0.2748885242070419,-0.0012348264883053073,0.00020199536891848905
2023-08-14,0.012545327015291945,0.998877670882079,-1.0,1.0,0.5,-0.28394697454678874,-0.011200300437648858,0.0031757621981155938
2023-08-15,0.9383388003868245,0.9995205854699155,1.0,1.0,0.5,0.2897880123328163,-0.004959120167751463,-0.0017239610697720815
2023-08-16,0.9992360741415066,0.9322460537328577,1.0,1.0,0.5,0.28688014251583516,-0.014555065353502705,-0.004177013157848641
2023-08-17,0.9998229379032896,0.0058690155874577404,1.0,0.0,-0.5,-0.0,0.002816167040980755,-0.00014344007125791759
2023-08-21,0.7118989526339349,0.47356296278943444,1.0,0.0,-0.05287407442113112,-0.0,0.007904964472261744,-0.0
2023-08-22,0.9982256243164875,0.7509745194353206,1.0,1.0,0.5,0.25748267554143767,0.02194886388186834,0.005522710859627568
2023-08-23,0.14460514887650402,0.531834891137367,-1.0,0.0,0.06366978227473408,-0.0,-0.02617045732092993,-0.00012874133777071884
2023-08-24,0.003408866004106556,0.9999108213852163,-1.0,1.0,0.5,-0.24414531372496925,0.012643184536611729,-0.003208846912036235
2023-08-25,0.9880595977254575,0.9582827759716662,1.0,1.0,0.5,0.24107568794697384,0.008846133540099332,0.0018899772280142743
2023-08-28,0.9920475040432556,0.9937513634465738,1.0,1.0,0.5,0.22611269288566946,0.021810035874475497,0.004924044445980059
2023-08-29,0.8669807998542796,0.9993425597061631,1.0,1.0,0.5,0.2207098274318634,0.019172359680058593,0.004228826763720445
2023-08-30,0.2449578294720177,0.11651462350650425,-1.0,0.0,-0.5,0.0,0.0011724721376722425,-0.0001103549137159317
2023-09-01,0.1310173558759397,0.5576345508764132,-1.0,1.0,0.11526910175282645,-0.07141509821289203,0.0,-3.570754910644602e-05
2023-09-06,0.82888982869771,0.8732855350395219,1.0,1.0,0.5,0.23207386703969915,-0.02924922209022829,-0.006939724561008566
2023-09-07,0.19694932313920754,0.0017890995198254595,-1.0,0.0,-0.5,0.0,0.0034915872065037767,-0.00011603693351984958
2023-09-08,0.5064772577186855,0.3024733536851665,-1.0,0.0,-0.39505329262966704,0.0,0.006622572679628513,0.0
2023-09-11,0.0022578501250459454,0.6621632985364826,-1.0,1.0,0.3243265970729652,-0.1485920789633537,-0.017060495074188275,0.0024607583917360142
2023-09-12,0.8928819248317692,0.823513159881572,1.0,1.0,0.5,0.226661219036883,-0.011854823379807145,-0.002874655367734147
2023-09-13,0.07558222821412575,0.02240501112937435,-1.0,0.0,-0.5,0.0,0.00878246192846932,-0.0001133306095184415
2023-09-14,0.9991780194058929,0.6114961468185947,1.0,1.0,0.2229922936371893,0.10226656396158655,-0.004153843995658213,-0.00047593263464922617
2023-09-15,0.014443489649752077,0.0034051601271255136,-1.0,0.0,-0.5,0.0,0.01691315078626432,-5.1133281980793275e-05
2023-09-18,0.007012883198952947,0.22218347855134907,-1.0,0.0,-0.5,0.0,0.006181048363567143,0.0
2023-09-19,0.2842844083871071,0.9932943316554658,-1.0,1.0,0.5,-0.22755690432313802,-0.019992257586433748,0.004435597794638066
2023-09-20,0.7306951400496784,0.9957662805289107,1.0,1.0,0.5,0.2410613856262772,-0.008889441061412207,-0.002377210124681859
2023-09-21,0.9279367933730219,0.716072327877056,1.0,1.0,0.432144655754112,0.21171217986267687,0.0049444946939745105,0.001032135147098983
2023-09-22,0.9999457448144234,0.996292264614673,1.0,1.0,0.5,0.2456820350201825,0.007380338584779045,0.0017962316750677366
2023-09-25,0.9986952358354491,0.9979556045470732,1.0,1.0,0.5,0.24915196584991975,-0.02339843218804638,-0.005831500342872663
2023-09-26,0.03939121019674266,0.06132167500699046,-1.0,0.0,-0.5,0.0,-0.008897465354068435,-0.00012457598292495988
2023-09-27,0.9937771131348371,0.9957473960521291,1.0,1.0,0.5,0.26505019078739456,0.0015255458410070588,0.0002718211208201399
2023-09-29,0.9996518725668336,0.983050906624188,1.0,1.0,0.5,0.2571336252981385,0.014835331278660435,0.003810704231436198
2023-10-02,0.9920589316748949,4.2430853529111516e-05,1.0,0.0,-0.5,-0.0,-0.007769749032184525,-0.00012856681264906926
2023-10-03,0.5082203705603552,0.3595064390345541,-1.0,0.0,-0.2809871219308918,0.0,0.007308819498336394,0.0
2023-10-04,0.9981608855655566,0.3423828153890437,1.0,0.0,-0.3152343692219126,-0.0,0.007197938563631379,-0.0
2023-10-05,0.9985150973153092,0.9981613274643556,1.0,1.0,0.5,0.31747895231274664,0.014750461009717108,0.004524221431338633
2023-10-06,0.24541669715649292,0.8939215929191657,-1.0,1.0,0.5,-0.31584942805790506,0.008451139996715096,-0.0029859519245850744
2023-10-09,0.00020447207980156027,0.26916512680234156,-1.0,0.0,-0.4616697463953169,0.0,-0.003352298875410553,-0.00015792471402895254
2023-10-10,0.0011096235890918366,0.9932978082252483,-1.0,1.0,0.5,-0.3428409308248521,0.007904167059668232,-0.002881292457544217
2023-10-11,1.3169883020165365e-05,0.9762232950586353,-1.0,1.0,0.5,-0.34585048713194905,0.005061155232955583,-0.0017519077809216499
2023-10-12,0.33812095349342625,0.0033670502276121972,-1.0,0.0,-0.5,0.0,-0.010292685946460045,-0.00017292524356597453
2023-10-13,0.0003130926286710491,0.46968198903688607,-1.0,0.0,-0.06063602192622786,0.0,-0.0007267764929674847,-0.0
2023-10-17,0.0004863207687431296,0.583811696558955,-1.0,1.0,0.16762339311791008,-0.12989102194499283,-0.0073949153564002446,0.0008955876018670523
2023-10-18,0.0008205730891139222,0.3316100548160091,-1.0,0.0,-0.33677989036798184,0.0,-0.0021609578420880293,-6.494551097249642e-05
2023-10-20,0.10568708652312479,0.9963736590664728,-1.0,1.0,0.5,-0.382211772995336,0.0006942089391543949,-0.0004564407159610806
2023-10-24,0.9550811879275163,0.013777798564117717,1.0,0.0,-0.5,-0.0,-0.013491722730781475,-0.000191105886497668
2023-10-25,0.9869916003664961,0.0018253670092713552,1.0,0.0,-0.5,-0.0,-0.024605558748472034,0.0
2023-10-26,0.4026073938829517,0.9669232113357378,-1.0,1.0,0.5,-0.3614646576095157,0.007969376646803417,-0.003061380329802825
2023-10-27,0.962664826783261,0.9865834584268846,1.0,1.0,0.5,0.3680042453954291,0.012305348582082987,0.00416368606777469
2023-10-30,0.9971929140891331,0.9521093249453733,1.0,1.0,0.5,0.37152504240933215,0.0028188887078235414,0.0010455273482143771
2023-11-01,0.9898954886856225,0.9982950839016099,1.0,1.0,0.5,0.32121279976080913,0.02069330480249021,0.006621798250587416
2023-11-02,0.0002794350374057496,0.8597980269158438,-1.0,1.0,0.5,-0.33265602829321916,-0.005181117854226369,0.0013965956734790159
2023-11-03,0.002313460478302603,0.8628839320333095,-1.0,1.0,0.5,-0.32341582146785486,0.014605171135800399,-0.004728163523976171
2023-11-06,0.2822651616969199,0.5523921301051431,-1.0,1.0,0.1047842602102862,-0.06557764475781976,0.014450810650304069,-0.0010765692156431762
2023-11-07,0.4150229569758778,0.004359888002445125,-1.0,0.0,-0.5,0.0,0.005884828477952908,-3.2788822378909876e-05
2023-11-08,0.000254803177024713,0.9978136966400715,-1.0,1.0,0.5,-0.3147073886487746,-0.002624516243827979,0.0006686009592370067
2023-11-10,0.5365895793573815,0.20191219947976977,1.0,0.0,-0.5,-0.0,-0.008583666539947021,-0.00015735369432438731
2023-11-13,0.07429607125469936,0.000683923920087504,-1.0,0.0,-0.5,0.0,0.01428566908294493,0.0
2023-11-14,0.9960643337238654,0.0001020582287313797,1.0,0.0,-0.5,-0.0,0.0030408983214760266,-0.0
2023-11-15,0.9991776207008575,0.9965840518149673,1.0,1.0,0.5,0.2967442759764011,0.009042246832762224,0.0025348628515997314
2023-11-16,0.9990900009963153,0.637764755578426,1.0,1.0,0.2755295111568521,0.1735305933781826,-0.00010560930607794727,-7.993328684907353e-05
2023-11-20,0.9987252746101747,0.09188832542472081,1.0,0.0,-0.5,-0.0,-0.004230829110849932,-8.67652966890913e-05
2023-11-21,0.31099191670038395,0.580791685268731,-1.0,1.0,0.16158337053746208,-0.10719938912772897,0.003514437728304287,-0.0004303452721655276
2023-11-22,0.9925933964342408,0.06377490507775789,1.0,0.0,-0.5,-0.0,0.0,-5.3599694563864485e-05
2023-11-24,0.0010043734929041288,0.9990431252579552,-1.0,1.0,0.5,-0.39528398429808687,-0.000947562945542102,0.00017691446433806972
2023-11-28,0.04398413742724979,0.19602520572329282,-1.0,0.0,-0.5,0.0,-0.005409552959858122,-0.00019764199214904342
2023-11-29,0.004769801020052303,0.9494181976362883,-1.0,1.0,0.5,-0.44476442644366015,0.0030628060510491384,-0.0015846093898248719
2023-11-30,0.07904234483401326,0.9985702218838269,-1.0,1.0,0.5,-0.4567578670734135,0.006791285909799161,-0.0031079699871604674
2023-12-01,0.9985847943717058,0.9830624697281776,1.0,1.0,0.5,0.4493200130046396,-0.009464521962946892,-0.004705638071513022
2023-12-04,0.6518980744841747,0.0858172450899636,1.0,0.0,-0.5,-0.0,0.021063158525789216,-0.0002246600065023198
2023-12-05,0.006887317879538862,0.04078522736510606,-1.0,0.0,-0.5,0.0,-0.0056870748407561456,-0.0
2023-12-06,0.005470581972386913,0.972660558168842,-1.0,1.0,0.5,-0.40868979380527304,0.01013932470058787,-0.004348183418110605
2023-12-07,0.9521535642503755,0.5290242824225673,1.0,0.0,0.05804856484513454,0.0,0.007412477970925924,-0.00020434489690263652
2023-12-08,0.969770967775746,0.17496974761191048,1.0,0.0,-0.5,-0.0,-0.012927360054044601,0.0
2023-12-11,0.9649316139094212,0.9858726775047915,1.0,1.0,0.5,0.46962702868435957,0.007920051355911006,0.003484656670961839
2023-12-12,0.9338317271795813,0.4219612736189575,1.0,0.0,-0.15607745276208496,-0.0,0.016691341219548628,-0.0002348135143421798
2023-12-13,0.7603550924703898,0.2953659814960633,1.0,0.0,-0.4092680370078734,-0.0,0.0007578166702411071,-0.0
2023-12-18,0.8346175773880746,0.9976877935276811,1.0,1.0,0.5,0.43371770272052584,0.0053601433456376135,0.0021079302067623963
2023-12-19,0.5265724396573644,0.9854749398852621,1.0,1.0,0.5,0.41414190764026376,-0.010713840621863646,-0.004446838290832492
2023-12-20,0.9635664840052354,0.26657467242715166,1.0,0.0,-0.4668506551456967,-0.0,-0.0007699910577098068,-0.00020707095382013188
2023-12-22,0.1851316257616265,0.8728897136811711,-1.0,1.0,0.5,-0.4170287889821308,0.0,-0.00020851439449106541
2023-12-29,0.6924339023841272,0.09593399853842914,1.0,0.0,-0.5,-0.0,0.0,-0.00020851439449106541
2024-01-02,0.9999064380492747,0.502522047134614,1.0,0.0,0.005044094269228028,0.0,-0.007487422873609373,-0.0
2024-01-03,0.17434770132990662,0.9902031341535888,-1.0,1.0,0.5,-0.3552223422952595,-0.012700152234459083,0.0043337666530833
2024-01-04,2.2100223565804302e-05,0.2528124767850803,-1.0,0.0,-0.4943750464298394,0.0,-0.004013003688427497,-0.00017761117114762975
2024-01-05,0.8851318777497494,0.937037391922741,1.0,1.0,0.5,0.3193008422978398,0.02417478184585886,0.00755937778460034
2024-01-08,0.996896231342712,0.9999061212693714,1.0,1.0,0.5,0.3256223951447423,-0.002263332748972835,-0.0007401526071535195
2024-01-10,0.9959543700135204,0.9534860287677077,1.0,1.0,0.5,0.3482183051017057,-0.00322263948661905,-0.0011334800149627982
2024-01-11,0.31872205488586536,0.962344969240579,-1.0,1.0,0.5,-0.3463998494712435,0.001778086806786705,-0.0009632380795041933
2024-01-16,0.93307773111388,0.4766543352560488,1.0,0.0,-0.046691329487902444,-0.0,-0.00517348656223382,-0.00017319992473562176
2024-01-17,0.9991694953232738,0.5433711110725139,1.0,0.0,0.0867422221450278,0.0,0.032570482448544436,0.0
2024-01-18,0.9999375673080252,0.006355707183134755,1.0,0.0,-0.5,-0.0,0.01553318444883578,-0.0
2024-01-19,0.9585305627553952,0.5919646285779886,1.0,1.0,0.1839292571559772,0.09805561251996217,0.012163295680619024,0.0011436516019645274
2024-01-22,0.9783118612969504,0.38746200795729935,1.0,0.0,-0.2250759840854013,-0.0,0.006653122328642125,-4.9027806259981084e-05
2024-01-23,0.9928672388229313,0.9076222567593915,1.0,1.0,0.5,0.26501256339159474,-0.0034838574072749706,-0.0010557722636885323
2024-01-24,0.9830244696692599,0.010438722706131916,1.0,0.0,-0.5,-0.0,-0.0016967121159138232,-0.00013250628169579737
2024-01-26,0.25347814334781665,0.5024594600187268,-1.0,0.0,0.004918920037453534,-0.0,-0.0035857296309637077,0.0
2024-01-29,0.7501207488801224,0.0013602445094215503,1.0,0.0,-0.5,-0.0,-0.019245842405894886,0.0
2024-01-30,0.04811383626273524,0.013318026507302986,-1.0,0.0,-0.5,0.0,-0.019357800027037797,-0.0
2024-01-31,0.016797533929520603,0.1027497387230706,-1.0,0.0,-0.5,0.0,0.013340725793496766,0.0
2024-02-01,0.994757436587122,0.9093773004972824,1.0,1.0,0.5,0.28538412114872913,-0.005405061314732285,-0.001685210733634232
2024-02-02,0.29032271082999606,0.00040476803731170446,-1.0,0.0,-0.5,0.0,0.009846647677815179,-0.00014269206057436457
2024-02-05,0.9809016421041111,0.9514746249520352,1.0,1.0,0.5,0.30471100742918034,0.008631712427880078,0.0024778222860237244
2024-02-06,0.9894886378095193,0.9771973881119949,1.0,1.0,0.5,0.30581483671708026,0.0005809712291211522,0.00017711770692705663
2024-02-08,0.03824894421601775,0.9213107122465511,-1.0,1.0,0.5,-0.3038979507724936,0.0040940084954168565,-0.0015490171859471494
2024-02-09,0.9954912127712432,0.9749306027583157,1.0,1.0,0.5,0.2991748809572348,-0.009001865280690136,-0.0029946683896084005
2024-02-12,0.9865780656640379,0.5695633765444742,1.0,1.0,0.1391267530889484,0.08360045444612345,-0.011274458198461512,-0.0010503370422807604
2024-02-13,0.9985484045244685,0.3989983539779835,1.0,0.0,-0.202003292044033,-0.0,-0.004809922794397958,-4.180022722306172e-05
2024-02-14,0.9962110504271274,0.15966930413168937,1.0,0.0,-0.5,-0.0,-0.0015746421523892273,0.0
2024-02-16,0.9920243600993636,0.07548259239017314,1.0,0.0,-0.5,-0.0,0.0,-0.0
2024-02-20,0.14670095813703238,4.097587208280877e-07,-1.0,0.0,-0.5,0.0,0.004186093322946727,0.0
2024-02-21,0.9239505063881214,0.9811940084248904,1.0,1.0,0.5,0.4105243541102894,0.011243804755375342,0.0044105935078875185
2024-02-22,0.33099275474718837,0.9302535593809492,-1.0,1.0,0.5,-0.40870994788727344,-0.010034157664068566,0.0036914429049753677
2024-02-23,0.10407390259476762,0.2572569536880531,-1.0,0.0,-0.48548609262389375,0.0,-0.007451198159029615,-0.00020435497394363672
2024-02-26,0.2308047280227928,0.9978274115462031,-1.0,1.0,0.5,-0.43199754858961675,0.008114285791847475,-0.0037213503449284747
2024-02-27,0.04833551594384397,0.9991710307671452,-1.0,1.0,0.5,-0.4858048956554378,-0.006625403858222967,0.003191749956486233
2024-02-28,0.0004543899223493782,0.9889574360967367,-1.0,1.0,0.5,-0.5,-0.0036929989904926908,0.0018394019430740642
2024-02-29,0.0014430781556238538,0.9380556335632659,-1.0,1.0,0.5,-0.5,-0.006030435397010536,0.003015217698505268
2024-03-01,6.470053918393845e-05,0.9975970233175654,-1.0,1.0,0.5,-0.45278374155879086,-0.02538140975440306,0.011468681545414805
2024-03-04,0.5920295568776646,0.9479907425585723,1.0,1.0,0.5,0.3949570981376813,-0.028440868303021727,-0.011656793233325658
2024-03-05,0.005840517959027315,0.00012041865422349188,-1.0,0.0,-0.5,0.0,-0.005878137858539523,-0.00019747854906884067
2024-03-06,0.03370722539421833,0.9999931611503614,-1.0,1.0,0.5,-0.3964705561077185,-0.0007095328206183638,8.30735939133815e-05
2024-03-08,0.9965218062653857,0.9976165352906061,1.0,1.0,0.5,0.3575802961823174,0.011831470985495418,0.003853675473120928
2024-03-11,0.9978490793460361,0.9983347031612075,1.0,1.0,0.5,0.35914690908519903,0.002778671609215966,0.0009971680133612692
2024-03-13,0.9957718729430748,0.25793217980000227,1.0,0.0,-0.48413564039999546,-0.0,0.010927407578769088,-0.0001795734545425995
2024-03-14,0.9990607631906081,0.997623024231208,1.0,1.0,0.5,0.3401229661477208,-0.002196610058674331,-0.0009171790117000929
2024-03-18,0.7773911444412718,0.047465903768413,1.0,0.0,-0.5,-0.0,0.013585150895646159,-0.0001700614830738604
2024-03-19,0.018095866811729255,0.9974639586525373,-1.0,1.0,0.5,-0.3070949862866211,0.014709134838201798,-0.004670649054568952
2024-03-20,0.0020076865897085405,0.05984275504039335,-1.0,0.0,-0.5,0.0,-0.040857387460283445,-0.00015354749314331053
2024-03-21,0.6996662702488826,0.0005193127416921883,1.0,0.0,-0.5,-0.0,0.005310188624557677,-0.0
2024-03-22,0.8623456130370344,0.7962234972285708,1.0,1.0,0.5,0.25359368415534744,-0.008300326466245789,-0.0022317072103450798
2024-03-25,0.1198522597169277,0.00022094569090226864,-1.0,0.0,-0.5,0.0,-0.006672577137308844,-0.00012679684207767371
2024-03-26,0.03831604804132217,0.03755171139598259,-1.0,0.0,-0.5,0.0,0.021212707086010196,0.0
2024-03-27,0.21884924652468535,0.6788507779348234,-1.0,1.0,0.3577015558696468,-0.17126265829663093,-0.010559220960280169,0.0017227689220507701
2024-03-28,0.0641127841604544,0.9489690998178015,-1.0,1.0,0.5,-0.23959364741564196,0.0,-3.416549455950552e-05
2024-04-01,0.009063715293376852,0.08842329352651467,-1.0,0.0,-0.5,0.0,-0.006998693738658801,-0.00011979682370782098
2024-04-02,0.02798820916951831,0.4402163547617305,-1.0,0.0,-0.11956729047653902,0.0,0.0047973799869927,0.0
2024-04-03,0.18417681941468345,0.041889373380447466,-1.0,0.0,-0.5,0.0,-0.004892330855129745,-0.0
2024-04-04,0.24290367382917058,0.0031620056852262207,-1.0,0.0,-0.5,0.0,0.00450181449014031,0.0
2024-04-05,0.9043709966722723,0.07418236516833202,1.0,0.0,-0.5,-0.0,-0.006663642173589501,0.0
2024-04-08,0.9595990725926066,0.994915094975005,1.0,1.0,0.5,0.28458137990212945,0.007242610434413432,0.0019188213815678709
