Date,cum_contrib_AAPL,cum_contrib_AMZN,cum_contrib_MSFT,cum_contrib_NVDA
2021-01-19,0.025973336796196567,-0.0023779729034448527,0.004543451974822699,-0.004380510017567868
2021-01-20,0.0341873339907231,0.00904714825215433,0.013668391877311448,0.0021548790133585627
2021-01-21,0.04335189399150119,0.012388003639810546,0.014370427955279819,0.011539913728823376
2021-01-22,0.04737028775295826,0.011272175378528732,0.01545947892822036,0.008745568118241481
2021-01-25,0.054291281774510314,0.011406584242320578,0.019420541417709547,0.0076653205374004885
2021-01-26,0.05471109917174766,0.01384511851284806,0.02247027148235986,0.00367363524243719
2021-01-27,0.05279013908385358,0.006813665442065742,0.023083602773418976,-0.0059558755979293165
2021-01-28,0.04404384237193687,0.007203445284781118,0.02955636155445268,-0.0033770908620577855
2021-01-29,0.034688776161000856,0.0047772816561073295,0.022263424177006413,-0.004550322553169617
2021-02-01,0.038818711393107,0.015434757387293746,0.030551506276006807,0.00020822251625052246
2021-02-02,0.04040292664254974,0.018210811027857515,0.030405431707969943,0.006247156045935287
2021-02-03,0.03845830683468926,0.01322041955053227,0.03404829746128096,0.00576310558617904
2021-02-04,0.04489772406873027,0.014614380837364715,0.03302979647604362,0.008234346882236065
2021-02-05,0.044123256872184685,0.016201734631736686,0.033226062817963004,0.006894171973812452
2021-02-08,0.04439743082881445,0.014023289438245046,0.0335047324492416,0.02248809903120605
2021-02-09,0.04275407501606998,0.012673576297632966,0.0348451254299971,0.0194494213022543
2021-02-10,0.04161448556947875,0.011280224937536998,0.033870846256918746,0.0282307211891466
2021-02-11,0.041134388076310646,0.00942040646001746,0.035590267711865436,0.036468558618048486
2021-02-12,0.04157835205236721,0.01061439883448223,0.03610147028194985,0.03172288004820098
2021-02-16,0.037552334703232465,0.009946244017156991,0.034785101293835774,0.03788880904032846
2021-02-17,0.0331413743533458,0.012981641309555647,0.03587499155417195,0.03097029133691029
2021-02-18,0.030982260377929588,0.014461844878130181,0.035455291731630006,0.029678887734831377
2021-02-19,0.03129062399360269,0.008578080941693322,0.032563460494337754,0.03132260792533356
2021-02-22,0.023840861130842134,0.003257928540665339,0.02586133119881001,0.021763278027425698
2021-02-23,0.023563067272003718,0.0043394434223427425,0.02453946846022645,0.018040885960108693
2021-02-24,0.022550075823620674,0.0016027012532131846,0.02591124528450786,0.024351863631495357
2021-02-25,0.013854408870526247,-0.006497395451673105,0.0199849767744133,0.003807309763780853
2021-02-26,0.014412308496605075,-0.0035722984583706485,0.023686029500626704,0.011453423475576707
2021-03-01,0.027875116239408748,0.0007286511403086782,0.028591817878757086,0.013773039607207826
2021-03-02,0.02265170873699565,-0.0033724143859476807,0.025352599688901634,0.005907353487808048
2021-03-03,0.016537548332939356,-0.010605340585505163,0.018607396673456872,-0.005309398465332682
2021-03-04,0.012584578648050265,-0.01288738008185239,0.017695534923619,-0.013792616497382032
2021-03-05,0.015269156187026817,-0.01096550960269102,0.02306532575941808,-0.011948484863270242
2021-03-08,0.004850801975571806,-0.015007375539787454,0.018520932294277925,-0.029367105863751325
2021-03-09,0.015013219512876319,-0.00561528212464521,0.025546243310805183,-0.009283878039326204
2021-03-10,0.012721529764186917,-0.006040536452738887,0.024091904558647792,-0.010322141855763495
2021-03-11,0.01684720736382725,-0.0014659290085874965,0.029158141645638624,0.0002095656303633675
2021-03-12,0.01494085087418609,-0.003400997204849404,0.027703262305359327,-0.00243597866767864
2021-03-15,0.021054999520789458,-0.004032983265990858,0.02670643300141584,0.004083317249552076
2021-03-16,0.024240742962234135,-0.003207130668127639,0.029794037982210753,0.005978522951279319
2021-03-17,0.02262810525202652,0.0003400814811819475,0.029089408224277746,0.006919032203279496
2021-03-18,0.014151878161087122,-0.008249614445694137,0.022423871492659175,-0.004675675814110131
2021-03-19,0.013031788066094174,-0.0043716369816083345,0.022022960592344126,-0.0022538084396815095
2021-03-22,0.0201157386262652,-0.001452084050587582,0.028144111224017915,0.004372961235360157
2021-03-23,0.018393554526605016,0.0006879879684116019,0.029828470016162095,0.0021831678835597113
2021-03-24,0.013395184325907777,-0.003330338141212391,0.027597593613596982,-0.0059982881969755375
2021-03-25,0.014436030630256419,-0.006635246713630083,0.024284949690687313,-0.008128925549655275
2021-03-26,0.01572137359065759,-0.006161718652828552,0.0287396387062622,-0.002065976719316742
2021-03-29,0.016092658564008905,-0.004220391819182101,0.027428771113180567,5.638483855746612e-05
2021-03-30,0.013024040581274099,-0.005881791194806696,0.023826067788963956,-0.001420590151283485
2021-03-31,0.017715442543476345,-0.002707789784039516,0.02805293800447789,0.007834115313939405
2021-04-01,0.019455125478972823,0.002699323823736499,0.0350300835536827,0.016515041143764786
2021-04-05,0.025349451165355696,0.007897835307411116,0.04196218668543655,0.019696224912001514
2021-04-06,0.025965016983843237,0.007672362753729206,0.040747670450675955,0.017444195242154764
2021-04-07,0.029312586921961814,0.011981696892832211,0.042805294990940546,0.022530200745922185
2021-04-08,0.03412106301160117,0.013499507630969215,0.04615663347316473,0.025596989698202427
2021-04-09,0.03918396295451809,0.019023413237275882,0.048723271515154265,0.02704634025147093
2021-04-12,0.03587566467174472,0.01955644370553275,0.04878187126613548,0.04109144239353421
2021-04-13,0.04195227457572828,0.021081130606838888,0.05130229221418131,0.048825402658516454
2021-04-14,0.03748904972697126,0.01615465104284533,0.04849755489973406,0.042407772443443126
2021-04-15,0.04216595778691079,0.01961175347148794,0.05232198437042185,0.05648534611302963
2021-04-16,0.0415340795241973,0.021117339060132773,0.05351658157260325,0.05300341838220163
2021-04-19,0.04280118399220689,0.01910008660631729,0.05159899847192004,0.04435066736032417
2021-04-20,0.039593604965544565,0.016333194787194416,0.05113525302820218,0.0412504565848234
2021-04-21,0.040326204192124654,0.018382112195563627,0.053381028624663346,0.04436899035788067
2021-04-22,0.03740483792691257,0.014442513222480385,0.050109510121691264,0.036064400629351984
2021-04-23,0.04191442773816917,0.016848060659173075,0.053978517220217986,0.043050820632941494
2021-04-26,0.042658878466240835,0.021945505750224886,0.05436147105818831,0.04653502385200978
2021-04-27,0.04204657359308098,0.022563735138035473,0.05476289628120637,0.04498040948753487
2021-04-28,0.04053971541623161,0.025568181820927932,0.04769147214851488,0.043273852991790596
2021-04-29,0.040352600970317454,0.02649416551094383,0.04567822167888086,0.04405935064937744
2021-04-30,0.03656923222436917,0.026214006467993684,0.0453514482927905,0.038916537173212445
2021-05-03,0.03862309743395617,0.020378963788165533,0.04503424756402477,0.03603915998687679
2021-05-04,0.02977671544275684,0.01487032845471506,0.040994306426263755,0.027858419062669643
2021-05-05,0.03026557383755485,0.01175047020484149,0.0396625224604602,0.029726817717709048
2021-05-06,0.033466178639350086,0.014489320647203374,0.04296923113033646,0.030842053368329375
2021-05-07,0.034798039569368555,0.01337330618463431,0.045702153165693926,0.035821235957732095
2021-05-10,0.02834690909528545,0.005693174591194394,0.040473605130646434,0.026597433303060802
2021-05-11,0.026494322543774484,0.008311878820663587,0.03951279629066695,0.027307154893976393
2021-05-12,0.02025969173602521,0.0027309296293073493,0.0321720709738309,0.017735328626263286
2021-05-13,0.024739628192937346,0.003486815630428325,0.03638758192055963,0.01604093189882666
2021-05-14,0.029700789965351748,0.008344528426551284,0.04165439396083026,0.02661057082329038
2021-05-17,0.027386148519749798,0.012028316935356359,0.038662270870924,0.0252502572066432
2021-05-18,0.024574778278551618,0.009115052292911596,0.0365209727763289,0.022607437398013297
2021-05-19,0.024254376060538707,0.00907792358588283,0.03713944904390229,0.023499295733879932
2021-05-20,0.029507368414786517,0.010306351034442163,0.04059454121272829,0.033217008883070887
2021-05-21,0.025815597795783296,0.006873137647256777,0.039265862442999705,0.03970550658860461
2021-05-24,0.02914418976140204,0.01014419146251122,0.04498638607211944,0.050048672285285645
2021-05-25,0.028750780757705957,0.011227404269062158,0.04592347132495292,0.05062115695478392
2021-05-26,0.02865228118027313,0.0116960933302373,0.04569503339849518,0.05145590551484497
2021-05-27,0.025558058471672446,0.00901245380173088,0.043527929897707374,0.04808011784171032
2021-05-28,0.024221087115109008,0.008467596566230862,0.04389894737726008,0.060291195685929305
2021-06-01,0.023559005320244436,0.008124742864490303,0.041616057763529835,0.06059900552871175
2021-06-02,0.025128045670504168,0.009316233573773564,0.04151501164805607,0.06849576738143673
2021-06-03,0.022089483784789032,0.005684498288265338,0.03990761856625749,0.07134911492405602
2021-06-04,0.026845064793800943,0.007191412743747072,0.0450763217165511,0.08031367973290363
2021-06-07,0.026864888658683972,0.0065512395955067415,0.048086810303201305,0.08089319409595178
2021-06-08,0.028532905948311038,0.011718527983528071,0.0468654294099603,0.07859452332129721
2021-06-09,0.029302206400189046,0.0130236153091004,0.04787508378322236,0.0772373666485856
2021-06-10,0.027296349234028766,0.018242826795462685,0.05147335690619559,0.07819869545667996
2021-06-11,0.02975452189611119,0.018032370161965267,0.0521051017959302,0.08394114549336884
2021-06-14,0.0358990587998598,0.02079915196607332,0.05404391241450923,0.08665499334781274
2021-06-15,0.034289636058372375,0.020744477046236887,0.05257209508478994,0.08346047392232764
2021-06-16,0.03527306370928929,0.023118022939015437,0.05162383868102832,0.0837661636355827
2021-06-17,0.03842325132747265,0.02853418388346668,0.05504288612234881,0.09565536450999124
2021-06-18,0.03590034377341941,0.02836651930498349,0.05363428112364052,0.09540740049917171
2021-06-21,0.039426322357064475,0.02600481813446473,0.05671804661014415,0.09257055867026892
2021-06-22,0.04260094678830159,0.029730983399933603,0.059459472208606284,0.09880458253833257
2021-06-23,0.04207843360328328,0.029615435979829574,0.05923346704797661,0.10106149131365377
2021-06-24,0.04153611639920693,0.025709699381841727,0.060571784855751265,0.10300624959641075
2021-06-25,0.0409739576346668,0.022258058978353645,0.05900628697173568,0.10073476937928183
2021-06-28,0.04411053075863333,0.02537658126241421,0.062496617254816894,0.11326694339992904
2021-06-29,0.04698552239083084,0.025685089797551186,0.06498987046946167,0.11378920068001525
2021-06-30,0.048140919146800326,0.025106513984847867,0.06452933210471226,0.11348651202206111
2021-07-01,0.0487066568088754,0.024584013462347343,0.0651753398972815,0.1161049743832504
2021-07-02,0.05360579140350677,0.030264950769999577,0.07074406366750094,0.11950640714385335
2021-07-06,0.05728544636262736,0.041996727625513264,0.07075319684216172,0.12208727370518663
2021-07-07,0.06177429814973226,0.043414118644690636,0.07279699009512605,0.1181407626816357
2021-07-08,0.059474362556458854,0.04576967554316125,0.07055540672129629,0.11238522135716003
2021-07-09,0.06273800440064534,0.04496099949251828,0.0710240335277178,0.11423797529614696
2021-07-12,0.061687207954329026,0.044907912456774446,0.07046632613202092,0.12000160031654886
2021-07-13,0.06365942435211186,0.042138675500842354,0.07376578606967737,0.11680238115302943
2021-07-14,0.06968461321067326,0.04243236910496909,0.0751270603605147,0.11175918674335397
2021-07-15,0.0685615457616332,0.039004583311232965,0.07381742328839286,0.10073108440797468
2021-07-16,0.0650426245326719,0.035041025394563635,0.07356831209979797,0.09011686604235816
2021-07-19,0.05831393216513445,0.03335926787148799,0.07023797340848656,0.09863442273923537
2021-07-20,0.0648074767274884,0.035021421283957826,0.07232266609875851,0.0964013485893461
2021-07-21,0.06352450950584834,0.03586169899708716,0.07418436621056348,0.10712020055092655
2021-07-22,0.06593171911594206,0.03954560797107867,0.07839549736835252,0.1094901355350372
2021-07-23,0.06892901439921215,0.04082445420477679,0.08147961917811922,0.10903074541663668
2021-07-26,0.06965258329053595,0.04377661325431728,0.08094449575119991,0.10565621206634951
2021-07-27,0.06592749539535073,0.03881489405774399,0.07877366554351953,0.10454186755385536
2021-07-28,0.06287856283150978,0.0390858283497614,0.07849438651460111,0.10838140318718814
2021-07-29,0.06401657086792778,0.036992343177264436,0.07873898065834056,0.11041956591657426
2021-07-30,0.06439427727258079,0.018080116394070034,0.07735154457889223,0.10834699141812393
2021-08-02,0.06381152949628488,0.018372375630649584,0.07727254968891056,0.11156515618780721
2021-08-03,0.066972574400055,0.020980812841010277,0.0792913420480203,0.11238792727036045
2021-08-04,0.06627703725703685,0.02012525286840705,0.07876027030661675,0.11817900556829541
2021-08-05,0.06646420685542528,0.02171034361825247,0.08138667841484082,0.12265514830101071
2021-08-06,0.06527237098289837,0.019411009944789365,0.08133486280006477,0.11937225314552666
2021-08-09,0.0651868606239063,0.019181576584745452,0.08035889527376652,0.11850071311930654
2021-08-10,0.06434829497951852,0.01759637243229409,0.07872019976854308,0.11407841466281965
2021-08-11,0.06479474787619546,0.015445461558828255,0.07916535447973114,0.11110640134132713
2021-08-12,0.06998808694645262,0.016310414107062854,0.08165696688180243,0.11372073958247195
2021-08-13,0.07034066510092793,0.015589207120472931,0.0842793921587918,0.11727510746245248
2021-08-16,0.073727673456803,0.015970193921917203,0.08577337479392436,0.11432785971042514
2021-08-17,0.07218916058638103,0.011648437384299243,0.08448353554477647,0.10816240859984869
2021-08-18,0.06581393677483552,0.008506815536758167,0.08295366371783597,0.10279185472519384
2021-08-19,0.0663946768740861,0.007454860858680745,0.08814751822438727,0.11274464830308847
2021-08-20,0.06893385935905791,0.008411649537264587,0.09454136292572463,0.12559946070585606
2021-08-23,0.07149815515627486,0.013561738287584557,0.09477948848587148,0.1393148467650717
2021-08-24,0.07134784441517081,0.016616817979851206,0.09311370401922428,0.1374362664415569
2021-08-25,0.06924251453110705,0.016117689441155186,0.09260980623699983,0.14225430961095706
2021-08-26,0.06786070368047614,0.017392253756887882,0.09019260819943453,0.14062241102888773
2021-08-27,0.0696568922428249,0.019927692938052327,0.09071919327190897,0.1470570545726717
2021-08-30,0.07726118837094137,0.02529694265479973,0.09394724751189093,0.14763136833275142
2021-08-31,0.07515499429143246,0.02889324266048124,0.09253910166123464,0.14433608542190085
2021-09-01,0.07627465541448436,0.029484594962868843,0.09249765150438222,0.14496155958612955
2021-09-02,0.07814335530075628,0.028343475240539345,0.09193441581842118,0.1444602403069392
2021-09-03,0.07920101139182573,0.029421246806721507,0.09192616852659619,0.1494499266756057
2021-09-07,0.08307331900705173,0.031666752899006084,0.09112924439140693,0.14746904139757103
2021-09-08,0.08055243578152285,0.03282154650668853,0.09115417127342854,0.14390575193379604
2021-09-09,0.07887619037829144,0.029890045422667405,0.08868917731306425,0.14209279570037836
2021-09-10,0.07060073276045256,0.028813045064864345,0.08739404846808915,0.14548597108654232
2021-09-13,0.07157406557064336,0.02794972262466508,0.08847616092310115,0.14186016233763402
2021-09-14,0.06918356092835454,0.027431227384140222,0.09083314648352478,0.142875968151867
2021-09-15,0.07071945609508451,0.02930007521730371,0.09502773172703041,0.14398862650740799
2021-09-16,0.070316850764295,0.030195551556016276,0.09535585017145151,0.1428808982442975
2021-09-17,0.065729887012177,0.0283522215894757,0.09097371258418849,0.13903675341878183
2021-09-20,0.060389592430798944,0.02064178549339732,0.08632999394920671,0.13005276597770632
2021-09-21,0.06124658331409738,0.019740348650951256,0.0867547428747425,0.13162760583466498
2021-09-22,0.06546465623327702,0.022463435699470014,0.08996028495455655,0.13980565165653103
2021-09-23,0.067144520940008,0.02512242089848321,0.09078088991060379,0.14596987610240825
2021-09-24,0.06729772687436675,0.02581913916004619,0.09060559309572058,0.14151073229032357
2021-09-27,0.06466028933392054,0.024379930390563354,0.08627959817562564,0.1367442295170439
2021-09-28,0.05870992576849726,0.01778531339478598,0.07722874999113447,0.12565231393714607
2021-09-29,0.06033066014115812,0.01666647544746938,0.07765198925572434,0.12345415321890987
2021-09-30,0.05800272339425233,0.015448705636494003,0.07582099661456512,0.12587897997973815
2021-10-01,0.06003447713314186,0.015313236179201412,0.08218802490809327,0.12619274192363408
2021-10-04,0.053883076980347056,0.008195316593858137,0.07700811475680358,0.11401939257757115
2021-10-05,0.05742275178529166,0.010642201103454207,0.08199742417519873,0.1231289808690249
2021-10-06,0.05899948961829571,0.013825205285622422,0.08576347653513333,0.126172826961984
2021-10-07,0.06127059213219105,0.01692300606201269,0.08724760577801005,0.13070179398708598
2021-10-08,0.06059017117784715,0.015877554746688782,0.08724760577801005,0.12780735618828698
2021-10-11,0.060432751797675405,0.012660403908959172,0.08672187193539413,0.12617518620039753
2021-10-12,0.05815698642061093,0.012739722536799059,0.08557482541671407,0.12588530141551624
2021-10-13,0.057096958483631916,0.015584372837794735,0.08850263695303723,0.12912650666512876
2021-10-14,0.06215339335290368,0.01677031264468254,0.09393617122739728,0.13876167827256974
2021-10-15,0.0640314777084873,0.025040372492193597,0.09514169895055025,0.14009521772805922
2021-10-18,0.06698303081766496,0.027806565624445112,0.09767290173996374,0.14421194585082453
2021-10-19,0.07075309452825848,0.02761870501042446,0.09843773720796667,0.14497699049613122
2021-10-20,0.07159342595218501,0.02550715607247231,0.0977725681926716,0.1428796542000402
2021-10-21,0.07196189029181252,0.02696759530875456,0.10049692340193073,0.14954157932811665
2021-10-22,0.07064061366633936,0.019728886979452465,0.09920979051897127,0.14991617880924027
2021-10-25,0.0705565435841771,0.018591139528187917,0.0983768707678653,0.15475646366336568
2021-10-26,0.07170023413072416,0.02278495492917182,0.09998330894649263,0.1714944094310247
2021-10-27,0.0709133930201237,0.02400086449053951,0.11051186752433786,0.16880390941061166
2021-10-28,0.0771612680038801,0.027986152680332166,0.11142466638282814,0.17381392291097683
2021-10-29,0.07262233728512724,0.02260834141688764,0.11702821684093892,0.1800887526730134
2021-11-01,0.07122048781772702,0.0185815664718815,0.11533197350327451,0.1826310500427186
2021-11-02,0.07299950113186601,0.018177714026743952,0.11818593894965751,0.18818722472288033
2021-11-03,0.07544913978607357,0.023554666808627,0.11883878582879237,0.19005273591793823
2021-11-04,0.07457453994340996,0.030425247835729308,0.12066514985119164,0.22015836550819193
2021-11-05,0.07547009816050182,0.03344435515666522,0.12038277434787706,0.21974731720708254
2021-11-08,0.07408195444232091,0.03131236794234449,0.12107460120435773,0.22858704466352683
2021-11-09,0.07469681428541669,0.03756417744649443,0.1203030970046739,0.22739402079752769
2021-11-10,0.06990597604597781,0.03098042888971414,0.11647064662001833,0.2176246187215535
2021-11-11,0.0698214862653482,0.03029477919406609,0.11770247182931015,0.2255253997527503
2021-11-12,0.07340570084889905,0.03408528650035658,0.12092880084860119,0.2255253997527503
2021-11-15,0.07342240710385581,0.03554123761613559,0.12044617147835959,0.22252280429527568
2021-11-16,0.07508903001896891,0.035190116075666106,0.1230051532010851,0.22400490870052978
2021-11-17,0.07921165809896433,0.03577614889057326,0.12317484865406444,0.21620767835769217
2021-11-18,0.08634561092838197,0.04613540072577696,0.12475985744522836,0.23683240089304353
2021-11-19,0.09058959623747023,0.04481712215682013,0.12610772261277267,0.24717180554534346
2021-11-22,0.09132144839780823,0.03774529702630425,0.12371783029131189,0.23937278307284873
2021-11-23,0.09192698362628635,0.03826803646971383,0.12213610983560447,0.23772990327620938
2021-11-24,0.09274784090289731,0.03829386530466716,0.12230648329422578,0.24503786253321866
2021-11-26,0.0848282678779515,0.03299768988720592,0.1162175326147519,0.23607818687900484
2021-11-29,0.09029666204202014,0.03706454805939402,0.12148778465162205,0.25094179808266576
2021-11-30,0.09819108194005516,0.033238979553771364,0.11700215169484363,0.24569850281471584
2021-12-01,0.097389494790909,0.028723107727825464,0.1166164585236768,0.2362332593924534
2021-12-02,0.09585708399439449,0.02826138549970522,0.11616963065817495,0.24172870028638407
2021-12-03,0.09292597116896834,0.02480161649810972,0.11125291333678042,0.2305773085666203
2021-12-06,0.09830167749721164,0.027573171345285502,0.11371416184232738,0.22523410287792617
2021-12-07,0.1071631860269352,0.034569797411126174,0.12040504035487634,0.24512621322862954
2021-12-08,0.11285900082230649,0.0345605727319826,0.12044240371073925,0.24049271983632178
2021-12-09,0.11211645820633409,0.031740661830945927,0.1190467502194463,0.22999819205982494
2021-12-10,0.11911974215267607,0.02892877067979227,0.1261316730832143,0.22760394304576867
2021-12-13,0.11395120865434655,0.02508975155482726,0.12384000212765361,0.21074023117441287
2021-12-14,0.11194537971491719,0.024387969209893834,0.11569327278943828,0.21230266872424153
2021-12-15,0.11907271527751678,0.030632362496375243,0.12049767707398842,0.23102375970567302
2021-12-16,0.10925678382139853,0.02422206883809394,0.113214033548587,0.2140173185817566
2021-12-17,0.10763128645272377,0.02591936976435036,0.11236758567919486,0.20885653652672548
2021-12-20,0.10560080418698303,0.02159848066700598,0.10936421852459072,0.20811909955615793
2021-12-21,0.11037253949448694,0.02659314307248617,0.1151314296983253,0.2203490044856713
2021-12-22,0.11420221857392088,0.02750266954299252,0.11964580530087765,0.22314350748069944
2021-12-23,0.11511314890494129,0.02754870364694806,0.12076375243154458,0.22518432639387942
2021-12-27,0.1208568454706116,0.02550419793410605,0.12656018005363456,0.23619142625954648
2021-12-28,0.11941510354757268,0.026965127691486374,0.12568405070585245,0.23115827371337214
2021-12-29,0.1195405843983528,0.0248263972643277,0.12619692737430452,0.2285117027872439
2021-12-30,0.11789598740671653,0.024004145500671953,0.1242741135401903,0.22505348412487933
2021-12-31,0.1170121611863669,0.02114679544657455,0.12206384058374994,0.22357468146964202
2022-01-03,0.1232632288581548,0.026676375671296104,0.12089673199430437,0.22960988050574624
2022-01-04,0.12009033460721574,0.022447478919801228,0.11660996576367089,0.2227127021275983
2022-01-05,0.1134403204205188,0.01772420602883998,0.10701299669821765,0.20832211977851062
2022-01-06,0.10926700386106455,0.016046460538509194,0.10503751768317651,0.21352067302109823
2022-01-07,0.10951407911174346,0.014974515964925134,0.10516499465808674,0.20526064211163728
2022-01-10,0.10954320981626539,0.013331971922272534,0.10534806796800808,0.2066644764276979
2022-01-11,0.11373912430987052,0.019332503333253703,0.10591286345609527,0.21046926374353916
2022-01-12,0.1143816152421033,0.01909817080861903,0.10852413620263038,0.21210493273112466
2022-01-13,0.10962469527972668,0.01305575705175957,0.0979434931344704,0.19939017925932306
2022-01-14,0.11090231990122984,0.014488628802650977,0.10237266536859843,0.20284270137262167
2022-01-18,0.10617875325938322,0.009522944091103436,0.09628789415859398,0.19320160952140322
2022-01-19,0.10092260370395509,0.005403668639600068,0.0968495660962064,0.18513305968592025
2022-01-20,0.09833582406191765,-0.00200440876893912,0.09542374230045189,0.1759875381938847
2022-01-21,0.09514456517891384,-0.0168798610093078,0.09080674171780118,0.16795438220975173
2022-01-24,0.09392850322350518,-0.013548115138528966,0.09109384458586284,0.16793302376177224
2022-01-25,0.09108234776990423,-0.021431551524422277,0.08444672139789502,0.15672307079852393
