,AAPL,AMZN,MSFT,NVDA,ret_AAPL,ret_AMZN,ret_MSFT,ret_NVDA,ret_port,wealth,cum_simple,cum_simple_via_log,drawdown
2022-02-08,171.62220764160156,161.4134979248047,295.23858642578125,25.060850143432617,0.018466706557416224,0.022021627828944013,0.011995242113592042,0.015367170706465538,0.016962686801604454,1.4541356589505572,0.4628959069705778,0.45413565895055397,-0.0975787138495342
2022-02-09,173.0456085205078,161.1894989013672,301.68505859375,26.654855728149414,0.008293803572779757,-0.0013877341505965646,0.021834788758512413,0.06360540746198584,0.02308656641067036,1.487706658411043,0.4966691504787517,0.48770665841103983,-0.07674490489641905
2022-02-10,168.96194458007812,159.0034942626953,293.1252746582031,25.77550506591797,-0.023598772458566786,-0.013561706274733853,-0.028373244520118912,-0.032990261556838596,-0.024630996202564537,1.4510629613571906,0.45980469831681403,0.45106296135718754,-0.09948559763791376
2022-02-11,165.5457763671875,153.2935028076172,286.0099182128906,23.904027938842773,-0.020218565910689823,-0.03591110674363196,-0.02427411438201399,-0.07260680721053192,-0.03825264856171692,1.3955559598554697,0.4039633022233575,0.3955559598554668,-0.13393265859623527
2022-02-14,165.78138732910156,155.16700744628906,285.97119140625,24.221433639526367,0.0014232375303340206,0.012221683270054351,-0.0001354037191528823,0.013278335412578057,0.006696963123453387,1.4049019466553374,0.4133655926850295,0.4049019466553345,-0.12813263754842685
2022-02-15,169.61962890625,156.510498046875,291.2738037109375,26.445249557495117,0.023152427657810115,0.008658352201907249,0.01854247023489375,0.09181190308817055,0.03554128829569542,1.4548339717685983,0.46359842668186424,0.4548339717685954,-0.09714534826392807
2022-02-16,169.38406372070312,158.10049438476562,290.9338073730469,26.461214065551758,-0.0013887849364242477,0.010159039538768955,-0.0011672739997862225,0.0006036815051388977,0.0020516655269243456,1.4578188044758742,0.466601241119148,0.45781880447587153,-0.09529299249913792
2022-02-17,165.78138732910156,154.65249633789062,282.4146423339844,24.460983276367188,-0.02126927594287742,-0.021808901106176726,-0.02928214192769596,-0.07559104371513126,-0.03698784067297034,1.4038972348058605,0.4123548280818523,0.40389723480585793,-0.12875615114829964
2022-02-18,164.23040771484375,152.60150146484375,279.6947021484375,23.597604751586914,-0.009355571450122335,-0.013261957754408193,-0.009631016873162923,-0.03529614958751148,-0.016886173916301234,1.3801907819383143,0.3885055588233346,0.3801907819383118,-0.14346812630351702
2022-02-22,161.30506896972656,150.19749450683594,279.49072265625,23.346078872680664,-0.017812406276165982,-0.015753494788264932,-0.0007292933710244531,-0.010658958040617894,-0.011238538119018315,1.364679455223983,0.3729007861720297,0.3646794552239804,-0.1530942924162092
2022-02-23,157.133056640625,144.82699584960938,272.2537841796875,22.344961166381836,-0.025864111746448315,-0.03575624663287669,-0.02589330482165353,-0.04288162101046977,-0.032598821052862076,1.320192513868619,0.32814583912027406,0.3201925138686165,-0.1807024200263807
2022-02-24,159.75405883789062,151.35800170898438,286.1641540527344,23.70340347290039,0.016680145179508887,0.04509522427819257,0.051093394036594963,0.060794122505003045,0.043415721499824866,1.3775096243768925,0.38580824898267085,0.37750962437689006,-0.1451320244687656
2022-02-25,161.82534790039062,153.7884979248047,288.8064270019531,24.11164093017578,0.012965486307936702,0.01605793012842116,0.009233416945477524,0.01722273587175449,0.01386989231339747,1.3966155345276687,0.4050292601630785,0.3966155345276661,-0.13327509770597523
2022-02-28,162.09039306640625,153.56300354003906,290.244140625,24.33921241760254,0.001637847033573392,-0.0014662630028149382,0.004978121982850414,0.009438241390777868,0.003646986851096684,1.4017089730181285,0.4101533834002995,0.40170897301812597,-0.1301141633837909
2022-03-01,160.20559692382812,151.14199829101562,286.513916015625,23.432912826538086,-0.011628055845394503,-0.015765550251120253,-0.01285202382154027,-0.03723619217888097,-0.019370455524233998,1.3745572316983612,0.38283807000479597,0.3745572316983586,-0.14696424829312615
2022-03-02,163.50396728515625,152.05250549316406,291.60406494140625,24.17863655090332,0.020588359112674315,0.0060241839623909055,0.017765799988241016,0.03182377410292303,0.019050529291557317,1.4007432745037527,0.40918186716290283,0.4007432745037501,-0.13071346571848885
2022-03-03,163.1800079345703,147.89849853515625,287.4561767578125,23.673505783081055,-0.0019813546788191028,-0.027319556126581324,-0.014224383958526765,-0.020891615073447722,-0.01610422745934373,1.3781853861989983,0.3864880818425287,0.3781853861989958,-0.14471265379390286
2022-03-04,160.1761474609375,145.64100646972656,281.5695495605469,22.896831512451172,-0.018408262823698673,-0.0152637929917393,-0.020478346521060287,-0.03280774202800818,-0.02173953609112661,1.348224275255462,0.3563464741473963,0.34822427525545946,-0.16330620392503414
2022-03-07,156.37718200683594,137.4530029296875,270.9326477050781,21.315540313720703,-0.023717423064055332,-0.05622045424233624,-0.0377771739595778,-0.06906157290237169,-0.046694156042085266,1.2852700805669561,0.2930130202364256,0.28527008056695374,-0.2023749145984033
2022-03-08,154.55128479003906,136.01449584960938,267.9602355957031,21.47726058959961,-0.011676238140146622,-0.010465446730283379,-0.010971037025447772,0.007586965823934921,-0.006381439017985713,1.2770682079261766,0.28476173649832526,0.27706820792617415,-0.20746491044010917
2022-03-09,159.960205078125,139.2790069580078,280.2483825683594,22.97469711303711,0.03499757569426909,0.024001199930983708,0.04585809885313186,0.069721951605068,0.043644706520863163,1.3328054750682392,0.3408347854370293,0.33280547506823677,-0.17287494904878176
2022-03-10,155.61148071289062,146.8175048828125,277.421630859375,22.619306564331055,-0.02718628900925979,0.05412515560997311,-0.010086594195757304,-0.015468780587509334,0.0003458729543616701,1.3332664564354906,0.34129854392557935,0.33326645643548797,-0.17258886886378266
2022-03-11,151.8910369873047,145.52450561523438,272.0595397949219,22.062259674072266,-0.023908542663701682,-0.008806846762653975,-0.01932830921598605,-0.02462705426775591,-0.019167688227524404,1.3077108206743189,0.3155889516155814,0.3077108206743163,-0.1884484274613849
2022-03-14,147.85641479492188,141.85299682617188,268.5333557128906,21.2935791015625,-0.026562608778028407,-0.025229488143872714,-0.012961074934881078,-0.03484142530572809,-0.024898649290627572,1.2751505875767903,0.2828325636986808,0.2751505875767878,-0.20865496544728113
2022-03-15,152.24441528320312,147.3665008544922,278.9369812011719,22.933767318725586,0.029677444122850227,0.038867730338306705,0.03874239556073822,0.07702736159759693,0.04607873290487302,1.3339079109152332,0.3419438627630258,0.3339079109152305,-0.17219078896452888
2022-03-16,156.661865234375,153.10400390625,285.97003173828125,24.454166412353516,0.029015513921837988,0.038933563723705156,0.02521376157017019,0.06629521754964851,0.03986451419134046,1.3870835017598548,0.3954398029241246,0.38708350175985196,-0.13919057692348302
2022-03-17,157.6729278564453,157.23899841308594,286.7762145996094,24.723711013793945,0.0064537889968161455,0.027007748989816838,0.0028191165921398476,0.011022440793739818,0.011825773843128162,1.4034868375532012,0.41194195844520487,0.4034868375531983,-0.12901083936414637
2022-03-18,160.97128295898438,161.25050354003906,291.8371887207031,26.407825469970703,0.020918969079727345,0.025512151358369817,0.017647816881046996,0.0681173815386027,0.03304907971443671,1.4498707859256597,0.4586053407820183,0.4498707859256566,-0.10022544916388176
2022-03-21,162.34559631347656,161.4915008544922,290.60345458984375,26.688343048095703,0.008537630620999437,0.0014945523217748669,-0.004227474011340271,0.010622517118798136,0.004106806512558042,1.4558251247116667,0.46459555069479364,0.45582512471166375,-0.09653024917867414
2022-03-22,165.72247314453125,164.88900756835938,295.3634033203125,26.478702545166016,0.02080054468822312,0.02103830044237709,0.016379532504824823,-0.00785513370207691,0.01259081098333703,1.4741551436817044,0.48303599644062833,0.4741551436817014,-0.08515483231692011
2022-03-23,167.0869903564453,163.4080047607422,290.9240417480469,25.590227127075195,0.008233748785078987,-0.008981816492546923,-0.015030167997662436,-0.03355434113795053,-0.012333144210770225,1.4559741757056293,0.4647454996267628,0.4559741757056263,-0.0964377497004818
2022-03-24,170.8761749267578,163.64950561523438,295.4022521972656,28.101926803588867,0.022677915032337737,0.0014779010051912955,0.015393057315961078,0.09815073793761764,0.03442490282277694,1.5060959452167684,0.515169221111514,0.5060959452167653,-0.06533270703959115
2022-03-25,171.51422119140625,164.77349853515625,294.9942626953125,27.644710540771484,0.0037339685589399263,0.006868294014676479,-0.0013811319951638756,-0.01626992576035724,-0.0017621987954761775,1.503441904756236,0.5124991917351289,0.5034419047562326,-0.06697977661741694
2022-03-28,172.37811279296875,168.99049377441406,301.8135070800781,28.170808792114258,0.005036851145995724,0.025592678900108856,0.023116532241879373,0.01903070211449176,0.01819419110061893,1.5307958140800495,0.5400178910690896,0.5307958140800462,-0.050004228372452
2022-03-29,175.6764373779297,169.31500244140625,306.3887634277344,28.607059478759766,0.019134242343877617,0.00192027764251268,0.015159216669657916,0.015485912735584195,0.012924912347908102,1.5505812157995786,0.5599224873253676,0.5505812157995753,-0.03772561629328275
2022-03-30,174.50827026367188,166.30099487304688,304.88311767578125,27.642711639404297,-0.006649537819034657,-0.01780118433038691,-0.004914167657810498,-0.03371013508296716,-0.015768756222549807,1.5261304786043701,0.5353244498966603,0.526130478604367,-0.05289948646915832
2022-03-31,171.40626525878906,162.99749755859375,299.49176025390625,27.239402770996094,-0.0177756905171077,-0.019864567358571672,-0.017683358340648714,-0.014590061701229451,-0.017478419479389384,1.4994561299190416,0.5084894051244038,0.4994561299190387,-0.06945330653379544
2022-04-01,171.11172485351562,163.55999755859375,300.57012939453125,26.666383743286133,-0.001718375958012608,0.003450973226124532,0.0036006638036076843,-0.02103640202861201,-0.003925785239223101,1.493569587177343,0.5025673996842419,0.4935695871773399,-0.07310643300741293
2022-04-04,175.16595458984375,168.34649658203125,305.9612731933594,27.313276290893555,0.023693465423242355,0.029264484561530857,0.01793639244753975,0.024258727911327327,0.023788267585910072,1.5290990201752948,0.5383108750537957,0.5290990201752916,-0.0510572408121347
2022-04-05,171.84800720214844,164.05499267578125,301.98822021484375,25.886714935302734,-0.018941736683160793,-0.025492089193307588,-0.012985476681569352,-0.0522295948826339,-0.02741222436016791,1.4871830147653367,0.4961423522111348,0.48718301476533377,-0.0770698726319492
2022-04-06,168.67724609375,158.75599670410156,290.9338073730469,24.36532211303711,-0.018450962335970544,-0.032300120131985244,-0.036605443861129516,-0.05877118151406846,-0.03653192696078844,1.4328533534926042,0.44148538907721546,0.43285335349260146,-0.11078628863487006
2022-04-07,168.98158264160156,157.7845001220703,292.7502746582031,24.166664123535156,0.0018042537147091586,-0.0061194323502751224,0.006243575820760849,-0.008153308566179684,-0.0015562278452461997,1.4306235072057447,0.439242109376218,0.43062350720574194,-0.11217010777287106
2022-04-08,166.9691925048828,154.4604949951172,288.4761047363281,23.079517364501953,-0.01190893176203045,-0.021066740550443774,-0.014600054353032688,-0.044985387866356974,-0.02314027863296597,1.3975184806301328,0.40593764594495463,0.39751848063013,-0.13271473885768292
2022-04-11,162.7088165283203,151.1219940185547,277.10107421875,21.879568099975586,-0.025515940471700582,-0.021613947156313595,-0.03943144798067444,-0.05199195657236666,-0.03463832304526382,1.34911078403634,0.3572383235832157,0.34911078403633733,-0.1627560459055265
2022-04-12,164.58377075195312,150.78750610351562,273.99261474609375,21.467273712158203,0.011523372019035305,-0.002213363562407644,-0.011217782108640884,-0.018843808339061408,-0.0051878954977686575,1.3421117382738468,0.3501971129948993,0.342111738273844,-0.1670995800455073
2022-04-13,167.27349853515625,155.54100036621094,279.3935852050781,22.165084838867188,0.016342606387703018,0.03152445706895657,0.019712102327974712,0.03250581028897814,0.02502124401840311,1.3756930435771597,0.38398072443208786,0.3756930435771571,-0.1462593753947956
2022-04-14,162.2572479248047,151.7064971923828,271.82635498046875,21.221698760986328,-0.02998831646542799,-0.024652684274885983,-0.02708448090909077,-0.042561807669086904,-0.03107182232962291,1.332947753747032,0.3409779212549111,0.33294775374702945,-0.17278665239810975
2022-04-18,162.04127502441406,152.78500366210938,272.49664306640625,21.745800018310547,-0.001331052406920552,0.007109164667870926,0.0024658686461276336,0.024696479920246484,0.008235115206831123,1.3439247320638257,0.3520210289262624,0.34392473206382307,-0.16597445517997977
2022-04-19,164.32850646972656,158.11549377441406,277.1399230957031,22.160093307495117,0.014115116318159648,0.03488883060861969,0.017039769653842463,0.019051646241376563,0.02127384070549959,1.3725151727339326,0.38078370892612523,0.37251517273393,-0.1482315285951612
2022-04-20,164.16165161132812,153.9980010986328,278.1695861816406,21.4453125,-0.001015373789873597,-0.026041044919075107,0.0037153185092786423,-0.03225531578666052,-0.013899103996582646,1.3534384416112162,0.361592052558974,0.35343844161121357,-0.16007034716022717
2022-04-21,163.36651611328125,148.29600524902344,272.7783508300781,20.14853286743164,-0.004843612928124408,-0.037026427673936824,-0.019381110011222114,-0.060469141336520926,-0.030430072987451068,1.3122532110489649,0.3201587070204712,0.31225321104896225,-0.18562946780046596
