T,K,iv_svi
0.024657534246575342,288.9830508474576,0.3977747890316268
0.024657534246575342,292.7118644067797,0.4029165270685701
0.024657534246575342,296.4406779661017,0.40803271004781977
0.024657534246575342,300.1694915254237,0.41311185829120706
0.024657534246575342,303.89830508474574,0.41814515600804597
0.024657534246575342,307.62711864406776,0.42312589138829504
0.024657534246575342,311.3559322033898,0.42804901989070926
0.024657534246575342,315.08474576271186,0.43291082180483054
0.024657534246575342,318.8135593220339,0.4377086323919984
0.024657534246575342,322.54237288135596,0.44244062822913893
0.024657534246575342,326.271186440678,0.4471056573175854
0.024657534246575342,330.0,0.45170310345372916
0.043835616438356165,140.0,1.10418983936886
0.043835616438356165,143.135593220339,1.0804204039997725
0.043835616438356165,146.27118644067798,1.0566487576800447
0.043835616438356165,149.40677966101694,1.0328516374281724
0.043835616438356165,152.54237288135593,1.0090050585690948
0.043835616438356165,155.67796610169492,0.9850840954380652
0.043835616438356165,158.8135593220339,0.9610626350335071
0.043835616438356165,161.94915254237287,0.9369130959363752
0.043835616438356165,165.08474576271186,0.9126061028582043
0.043835616438356165,168.22033898305085,0.888110104529024
0.043835616438356165,171.35593220338984,0.8633909190151509
0.043835616438356165,174.49152542372883,0.8384111855604477
0.043835616438356165,177.6271186440678,0.8131296950656447
0.043835616438356165,180.76271186440678,0.7875005614323355
0.043835616438356165,183.89830508474577,0.7614721817601274
0.043835616438356165,187.03389830508473,0.7349859125060257
0.043835616438356165,190.16949152542372,0.707974357463248
0.043835616438356165,193.3050847457627,0.680359115549676
0.043835616438356165,196.4406779661017,0.6520477611490155
0.043835616438356165,199.5762711864407,0.6229297079116444
0.043835616438356165,202.71186440677965,0.5928704028605933
0.043835616438356165,205.84745762711864,0.5617029422186912
0.043835616438356165,208.98305084745763,0.5292155522408554
0.043835616438356165,212.1186440677966,0.49513213023507124
0.043835616438356165,215.25423728813558,0.45908047351318365
0.043835616438356165,218.38983050847457,0.4205370923728871
0.043835616438356165,221.52542372881356,0.37872329728652093
0.043835616438356165,224.66101694915255,0.332386768204201
0.043835616438356165,227.79661016949154,0.27926207645461976
0.043835616438356165,230.9322033898305,0.21433123662078565
0.043835616438356165,234.0677966101695,0.11966911060294744
0.043835616438356165,237.20338983050846,0.07622621607951066
0.043835616438356165,240.33898305084745,0.1278733308413111
0.043835616438356165,243.47457627118644,0.16357292976459048
0.043835616438356165,246.61016949152543,0.19242524997626578
0.043835616438356165,249.74576271186442,0.2171844230884008
0.043835616438356165,252.8813559322034,0.23913203944450453
0.043835616438356165,256.0169491525424,0.25898990635367836
0.043835616438356165,259.1525423728814,0.2772129081380394
0.043835616438356165,262.2881355932203,0.2941100190346168
0.043835616438356165,265.4237288135593,0.3099027030730079
0.043835616438356165,268.5593220338983,0.324756273923579
0.043835616438356165,271.6949152542373,0.3387981116840523
0.043835616438356165,274.8305084745763,0.3521289051739209
0.043835616438356165,277.96610169491527,0.36482993231839633
0.043835616438356165,281.10169491525426,0.3769679638084542
0.043835616438356165,284.2372881355932,0.38859867575279294
0.043835616438356165,287.37288135593224,0.3997690913131379
0.043835616438356165,290.50847457627117,0.41051936955180657
0.043835616438356165,293.6440677966102,0.4208841432642395
0.043835616438356165,296.77966101694915,0.43089353770145483
0.043835616438356165,299.91525423728814,0.4405739587436004
0.043835616438356165,303.0508474576271,0.44994871139762616
0.043835616438356165,306.1864406779661,0.4590384913418561
0.043835616438356165,309.3220338983051,0.4678617800656462
0.043835616438356165,312.45762711864404,0.4764351658161841
0.043835616438356165,315.5932203389831,0.4847736067497587
0.043835616438356165,318.728813559322,0.49289064856016007
0.043835616438356165,321.864406779661,0.5007986058859781
0.043835616438356165,325.0,0.508508714628554
0.06301369863013699,110.0,1.4793522019902683
0.06301369863013699,113.72881355932203,1.4361917398643311
0.06301369863013699,117.45762711864407,1.3932749737675287
0.06301369863013699,121.1864406779661,1.3505419720003018
0.06301369863013699,124.91525423728814,1.3079362890503765
0.06301369863013699,128.64406779661016,1.265405067140323
0.06301369863013699,132.3728813559322,1.2228994278841858
0.06301369863013699,136.10169491525423,1.1803752392028146
0.06301369863013699,139.83050847457628,1.1377943797671266
0.06301369863013699,143.5593220338983,1.095126670696523
0.06301369863013699,147.28813559322035,1.0523527020674446
0.06301369863013699,151.01694915254237,1.0094678453301047
0.06301369863013699,154.74576271186442,0.9664877965937203
0.06301369863013699,158.47457627118644,0.9234560027236903
0.06301369863013699,162.20338983050846,0.8804532059074152
0.06301369863013699,165.9322033898305,0.8376089671355271
0.06301369863013699,169.66101694915255,0.795114197101171
0.06301369863013699,173.38983050847457,0.7532322438600894
0.06301369863013699,177.1186440677966,0.7123040161216175
0.06301369863013699,180.84745762711864,0.6727407240462441
0.06301369863013699,184.5762711864407,0.6349979711312544
0.06301369863013699,188.3050847457627,0.5995295040671683
0.06301369863013699,192.03389830508473,0.5667282245094394
0.06301369863013699,195.76271186440678,0.53687141791455
0.06301369863013699,199.4915254237288,0.510088703439089
0.06301369863013699,203.22033898305085,0.48636177095998556
0.06301369863013699,206.94915254237287,0.4655509493605401
0.06301369863013699,210.6779661016949,0.44743489420171
0.06301369863013699,214.40677966101694,0.43174989752487664
0.06301369863013699,218.135593220339,0.41822090557079633
0.06301369863013699,221.864406779661,0.40658212888683737
0.06301369863013699,225.59322033898303,0.39658860447659855
0.06301369863013699,229.32203389830508,0.388021254335661
0.06301369863013699,233.05084745762713,0.3806878541545335
0.06301369863013699,236.77966101694915,0.3744217249870786
0.06301369863013699,240.50847457627117,0.36907934057072733
0.06301369863013699,244.23728813559322,0.3645375635069748
0.06301369863013699,247.96610169491524,0.36069090079053345
0.06301369863013699,251.6949152542373,0.3574489700631819
0.06301369863013699,255.4237288135593,0.35473425306758244
0.06301369863013699,259.1525423728814,0.3524801506473367
0.06301369863013699,262.8813559322034,0.35062932273566555
0.06301369863013699,266.6101694915254,0.3491322834883322
0.06301369863013699,270.33898305084745,0.34794621788915725
0.06301369863013699,274.06779661016947,0.34703398708519795
0.06301369863013699,277.7966101694915,0.3463632927746235
0.06301369863013699,281.52542372881356,0.3459059747712767
0.06301369863013699,285.2542372881356,0.3456374196942814
0.06301369863013699,288.9830508474576,0.34553606224907063
