Date,loss,VaR_normal,ES_normal,VaR_cf,ES_cf,mean_loss,std_loss,skew_loss,exk_loss,ret_port,equity
2010-04-01,-0.008881587383822942,,,,,,,,,0.008881587383822942,1.0225593408003144
2010-04-05,-0.0032085712369300246,,,,,,,,,0.0032085712369300246,1.0258402952892605
2010-04-06,-0.002063884708825514,,,,,,,,,0.002063884708825514,1.027957511388405
2010-04-07,-0.0004614648905673091,,,,,,,,,0.0004614648905673091,1.0284318776889059
2010-04-08,-0.0008846798891477547,,,,,,,,,0.0008846798891477547,1.0293417106884557
2010-04-09,-0.006183903393761014,,,,,,,,,0.006183903393761014,1.0357070603865217
2010-04-12,-0.0005248011027009225,,,,,,,,,0.0005248011027009225,1.0362506005938878
2010-04-13,-0.0011434964866728903,,,,,,,,,0.0011434964866728903,1.0374355495149798
2010-04-14,-0.008408603802995351,,,,,,,,,0.008408603802995351,1.0461589340219941
2010-04-15,-0.0012992945688092838,,,,,,,,,0.0012992945688092838,1.0475182026430803
2010-04-16,0.01317473896940835,,,,,,,,,-0.01317473896940835,1.033717423757554
2010-04-19,0.0017771984496923188,,,,,,,,,-0.0017771984496923188,1.031880302754632
2010-04-20,-0.00673943190703663,,,,,,,,,0.00673943190703663,1.0388345897912592
2010-04-21,-0.002521448531913273,,,,,,,,,0.002521448531913273,1.041453957742589
2010-04-22,-0.0006045434594654231,,,,,,,,,0.0006045434594654231,1.0420835619210767
2010-04-23,-0.005292310228069197,,,,,,,,,0.005292310228069197,1.0475985914143344
2010-04-26,0.0013750962045407933,,,,,,,,,-0.0013750962045407933,1.0461580425673982
2010-04-27,0.014347007974550519,,,,,,,,,-0.014347007974550519,1.0311488047880437
2010-04-28,-0.0010933647598627139,,,,,,,,,0.0010933647598627139,1.0322762265533736
2010-04-29,-0.011086617931482134,,,,,,,,,0.011086617931482134,1.0437206786769229
2010-04-30,0.00829927206497838,,,,,,,,,-0.00829927206497838,1.0350585568047392
2010-05-03,-0.007975665826034872,,,,,,,,,0.007975665826034872,1.0433138379641917
2010-05-04,0.020247260332339034,,,,,,,,,-0.020247260332339034,1.022189591078599
2010-05-05,0.007509026021610743,,,,,,,,,-0.007509026021610743,1.0145139428401702
2010-05-06,0.018801934380325347,,,,,,,,,-0.018801934380325347,0.995439118258964
2010-05-07,0.0097052167576277,,,,,,,,,-0.0097052167576277,0.985778165847239
2010-05-10,-0.03251586461998135,,,,,,,,,0.03251586461998135,1.0178315952332615
2010-05-11,0.0009290691734275547,,,,,,,,,-0.0009290691734275547,1.0168859592743895
2010-05-12,-0.010552297438405411,,,,,,,,,0.010552297438405411,1.027616442377591
2010-05-13,0.007265265089655637,,,,,,,,,-0.007265265089655637,1.020150536513229
2010-05-14,0.011426675739952041,,,,,,,,,-0.011426675739952041,1.0084936071265542
2010-05-17,0.0011923140888315253,,,,,,,,,-0.0011923140888315253,1.0072911659902808
2010-05-18,0.008804381171822584,,,,,,,,,-0.008804381171822584,0.9984225906138927
2010-05-19,0.006471324474624174,,,,,,,,,-0.006471324474624174,0.9919614740672353
2010-05-20,0.025350599065459445,,,,,,,,,-0.025350599065459445,0.9668146564497747
2010-05-21,-0.011266251507332237,,,,,,,,,0.011266251507332237,0.977707033530313
2010-05-24,0.006383610353734914,,,,,,,,,-0.006383610353734914,0.9714657327881494
2010-05-25,0.0010494772745754943,,,,,,,,,-0.0010494772745754943,0.9704462015785594
2010-05-26,0.002878478163608311,,,,,,,,,-0.002878478163608311,0.967652793378359
2010-05-27,-0.024970945466613215,,,,,,,,,0.024970945466613215,0.9918159985124259
2010-05-28,0.007839272195585945,,,,,,,,,-0.007839272195585945,0.9840408829321501
2010-06-01,0.008844278925174476,,,,,,,,,-0.008844278925174476,0.9753377508897232
2010-06-02,-0.01636531871125807,,,,,,,,,0.01636531871125807,0.991299464034155
2010-06-03,0.0008573699836988413,,,,,,,,,-0.0008573699836988413,0.9904495536288354
2010-06-04,0.019869563883732677,,,,,,,,,-0.019869563883732677,0.9707697529493926
2010-06-07,0.006811303380956202,,,,,,,,,-0.006811303380956202,0.9641575456489984
2010-06-08,-0.004734142072507164,,,,,,,,,0.004734142072507164,0.9687220044503805
2010-06-09,0.003310778343067089,,,,,,,,,-0.003310778343067089,0.9655147806175937
2010-06-10,-0.016391209713284893,,,,,,,,,0.016391209713284893,0.981340735867973
2010-06-11,-0.007428138957309038,,,,,,,,,0.007428138957309038,0.9886302712184681
2010-06-14,-8.037326400101019e-05,,,,,,,,,8.037326400101019e-05,0.9887097306602562
2010-06-15,-0.01760732273843274,,,,,,,,,0.01760732273843274,1.0061182619826203
2010-06-16,0.0005526419297517404,,,,,,,,,-0.0005526419297517404,1.0055622388447598
2010-06-17,-0.00397537746718718,,,,,,,,,0.00397537746718718,1.0095597283109174
2010-06-18,-0.001390551519598049,,,,,,,,,0.001390551519598049,1.010963573125245
2010-06-21,0.0031578185339057874,,,,,,,,,-0.0031578185339057874,1.0077711336169266
2010-06-22,0.006481891385525573,,,,,,,,,-0.006481891385525573,1.0012388705873536
2010-06-23,-0.0007597750129869074,,,,,,,,,0.0007597750129869074,1.001999586863257
2010-06-24,0.011316828802554246,,,,,,,,,-0.011316828802554246,0.9906601290784954
2010-06-25,-0.007069875821571536,,,,,,,,,0.007069875821571536,0.9976639731724624
2010-06-28,0.0031981652303543218,,,,,,,,,-0.0031981652303543218,0.9944732789418851
2010-06-29,0.021708022795907,,,,,,,,,-0.021708022795907,0.9728852303326943
2010-06-30,0.004488739335634984,,,,,,,,,-0.004488739335634984,0.9685182021302415
2010-07-01,0.003621804980563914,,,,,,,,,-0.003621804980563914,0.9650104180819995
2010-07-02,0.001963819745244788,,,,,,,,,-0.001963819745244788,0.9631153115686032
2010-07-06,-0.003764957427728366,,,,,,,,,0.003764957427728366,0.9667413997146522
2010-07-07,-0.018579140304539166,,,,,,,,,0.018579140304539166,0.9847026238181574
2010-07-08,-0.003843117018753006,,,,,,,,,0.003843117018753006,0.9884869512301637
2010-07-09,-0.006022136194204497,,,,,,,,,0.006022136194204497,0.9944397542766658
2010-07-12,0.003435421389830051,,,,,,,,,-0.003435421389830051,0.9910234346739264
2010-07-13,-0.011179538080234419,,,,,,,,,0.011179538080234419,1.0021026189002682
2010-07-14,-0.0021078976162288154,,,,,,,,,0.0021078976162288154,1.0042149486218646
2010-07-15,-0.00038681187369754566,,,,,,,,,0.00038681187369754566,1.004603390887736
2010-07-16,0.020325224636188854,,,,,,,,,-0.020325224636188854,0.9841846012976657
2010-07-19,-0.0029714374943030086,,,,,,,,,0.0029714374943030086,0.9871090443232773
2010-07-20,-0.010026939639038224,,,,,,,,,0.010026939639038224,0.9970067271278555
2010-07-21,0.0073494395929868395,,,,,,,,,-0.0073494395929868395,0.9896792864130278
2010-07-22,-0.017590281905904392,,,,,,,,,0.017590281905904392,1.0070880240574673
2010-07-23,-0.005222990050075593,,,,,,,,,0.005222990050075593,1.0123480347866698
2010-07-26,-0.006139867640529151,,,,,,,,,0.006139867640529151,1.0185637177264097
2010-07-27,0.004195169958367884,,,,,,,,,-0.004195169958367884,1.0142906698171203
2010-07-28,0.004045614081856164,,,,,,,,,-0.004045614081856164,1.0101872412002129
2010-07-29,0.0005068014750854166,,,,,,,,,-0.0005068014750854166,1.00967527681626
2010-07-30,-0.0043635489826662766,,,,,,,,,0.0043635489826662766,1.0140810443432349
2010-08-02,-0.012625597198621885,,,,,,,,,0.012625597198621885,1.0268844231358705
2010-08-03,0.0014060386906048494,,,,,,,,,-0.0014060386906048494,1.025440583906162
2010-08-04,-0.0031286510172219284,,,,,,,,,0.0031286510172219284,1.0286488296321006
2010-08-05,0.0014727138749699997,,,,,,,,,-0.0014727138749699997,1.0271339242282298
2010-08-06,-0.0017377217748666407,,,,,,,,,0.0017377217748666407,1.0289187972140654
2010-08-09,-0.003159939573127546,,,,,,,,,0.003159939573127546,1.032170118438917
2010-08-10,0.00641883466711074,,,,,,,,,-0.00641883466711074,1.0255447891003253
2010-08-11,0.020569798026137287,,,,,,,,,-0.020569798026137287,1.004449539921774
2010-08-12,0.0015566568363025723,,,,,,,,,-0.0015566568363025723,1.0028859566787338
2010-08-13,0.0004454658028367753,,,,,,,,,-0.0004454658028367753,1.0024392052808881
2010-08-16,-0.008832123157080651,,,,,,,,,0.008832123157080651,1.011292871799415
2010-08-17,-0.007031027575909787,,,,,,,,,0.007031027575909787,1.0184032998683576
2010-08-18,-0.0018997617596832606,,,,,,,,,0.0018997617596832606,1.0203380235133828
2010-08-19,0.008320374634786132,,,,,,,,,-0.008320374634786132,1.0118484289036342
2010-08-20,0.002146313568621494,,,,,,,,,-0.002146313568621494,1.0096766848912901
2010-08-23,0.00470506243565455,,,,,,,,,-0.00470506243565455,1.0049260930490518
2010-08-24,0.006120356380291625,,,,,,,,,-0.006120356380291625,0.9987755872237375
2010-08-25,-0.003728291258490002,,,,,,,,,0.003728291258490002,1.0024993135147768
2010-08-26,0.0032543649146257736,,,,,,,,,-0.0032543649146257736,0.9992368149219379
2010-08-27,-0.007123547902094629,,,,,,,,,0.007123547902094629,1.0063549262385707
2010-08-30,0.006727105363069419,,,,,,,,,-0.006727105363069419,0.9995850706171199
2010-08-31,-0.003450082187348713,,,,,,,,,0.003450082187348713,1.0030337212639957
2010-09-01,-0.016863876983777226,,,,,,,,,0.016863876983777226,1.019948758549972
2010-09-02,-0.00395955377195728,,,,,,,,,0.00395955377195728,1.0239873005040916
2010-09-03,-0.005550862553220182,,,,,,,,,0.005550862553220182,1.0296713132654327
2010-09-07,0.0039202468403281565,,,,,,,,,-0.0039202468403281565,1.0256347475530274
2010-09-08,-0.004180048456925822,,,,,,,,,0.004180048456925822,1.029921950496906
2010-09-09,0.0012984478060655835,,,,,,,,,-0.0012984478060655835,1.0285846505998644
2010-09-10,-0.0019951893567637935,,,,,,,,,0.0019951893567637935,1.0306368717472718
2010-09-13,-0.011988003514296908,,,,,,,,,0.011988003514296908,1.0429921501877422
2010-09-14,-0.004914065429705405,,,,,,,,,0.004914065429705405,1.048117481856434
2010-09-15,-4.235025313731322e-05,,,,,,,,,4.235025313731322e-05,1.0481618698971082
2010-09-16,0.002521079051622188,,,,,,,,,-0.002521079051622188,1.0455193709642017
2010-09-17,-0.0009998176695681371,,,,,,,,,0.0009998176695681371,1.0465646997051676
2010-09-20,-0.012808785172820747,,,,,,,,,0.012808785172820747,1.0599699221131487
2010-09-21,-0.002406605896875691,,,,,,,,,0.002406605896875691,1.062520851978217
2010-09-22,0.0013104013251659108,,,,,,,,,-0.0013104013251659108,1.0611285232457683
2010-09-23,0.004212548147061623,,,,,,,,,-0.004212548147061623,1.056658468251375
2010-09-24,-0.013204293794881694,,,,,,,,,0.013204293794881694,1.070610897107016
2010-09-27,-0.0003703348319770705,,,,,,,,,0.0003703348319770705,1.071007381613709
2010-09-28,-0.005426821606575538,,,,,,,,,0.005426821606575538,1.0768195476130522
2010-09-29,0.0003949270514474468,,,,,,,,,-0.0003949270514474468,1.0763942824441726
2010-09-30,0.0012148542199736934,,,,,,,,,-0.0012148542199736934,1.0750866203077898
2010-10-01,-0.003872353322987354,,,,,,,,,0.003872353322987354,1.079249735554438
2010-10-04,0.006123121840411305,,,,,,,,,-0.006123121840411305,1.0726413579274063
2010-10-05,-0.016674062664594536,,,,,,,,,0.016674062664594536,1.0905266471461237
2010-10-06,-0.002619892845391991,,,,,,,,,0.002619892845391991,1.0933837101066912
2010-10-07,0.004048960805915436,,,,,,,,,-0.004048960805915436,1.0889566423186428
2010-10-08,-0.006006789276965574,,,,,,,,,0.006006789276965574,1.0954977754008028
2010-10-11,-0.0007723735076619609,,,,,,,,,0.0007723735076619609,1.096343908860225
2010-10-12,0.0009604946375023071,,,,,,,,,-0.0009604946375023071,1.0952908764149063
2010-10-13,-0.009292961615704531,,,,,,,,,0.009292961615704531,1.1054693724874614
2010-10-14,0.00242980640376389,,,,,,,,,-0.00242980640376389,1.1027832959270265
2010-10-15,0.0014459756563435233,,,,,,,,,-0.0014459756563435233,1.1011886981268937
2010-10-18,-0.0039596729319232304,,,,,,,,,0.0039596729319232304,1.1055490452078065
2010-10-19,0.015267888905091564,,,,,,,,,-0.015267888905091564,1.0886696452064437
2010-10-20,-0.00934283839190675,,,,,,,,,0.00934283839190675,1.098840909763782
2010-10-21,0.00436447144386698,,,,,,,,,-0.00436447144386698,1.094045049991765
2010-10-22,-0.003596779590726018,,,,,,,,,0.003596779590726018,1.0979800888989104
2010-10-25,-0.005423329139777444,,,,,,,,,0.005423329139777444,1.1039347963099313
2010-10-26,0.0032294558671995266,,,,,,,,,-0.0032294558671995266,1.1003696876049824
2010-10-27,0.006378457626685319,,,,,,,,,-0.006378457626685319,1.093351026178905
2010-10-28,-0.0037698949756236333,,,,,,,,,0.0037698949756236333,1.0974728447190898
2010-10-29,-0.003224205701842231,,,,,,,,,0.003224205701842231,1.10101132292265
2010-11-01,0.0010485507009963535,,,,,,,,,-0.0010485507009963535,1.0998568567281946
2010-11-02,-0.011237910305257726,,,,,,,,,0.011237910305257726,1.1122169494327288
2010-11-03,0.0006725845451747703,,,,,,,,,-0.0006725845451747703,1.111468889501659
2010-11-04,-0.018960204968128613,,,,,,,,,0.018960204968128613,1.1325425674623086
2010-11-05,0.001853554062297702,,,,,,,,,-0.001853554062297702,1.1304433385856638
2010-11-08,-0.00045083120516631325,,,,,,,,,0.00045083120516631325,1.1309529777183707
2010-11-09,0.011823577039883792,,,,,,,,,-0.011823577039883792,1.1175810680578315
2010-11-10,-0.005207987587428797,,,,,,,,,0.005207987587428797,1.123401416388222
2010-11-11,0.004295548262045812,,,,,,,,,-0.004295548262045812,1.1185757913864758
2010-11-12,0.014956104052315289,,,,,,,,,-0.014956104052315289,1.1018462554600987
2010-11-15,0.00598454990683317,,,,,,,,,-0.00598454990683317,1.0952522015546404
2010-11-16,0.010442020930520268,,,,,,,,,-0.010442020930520268,1.0838155551418085
2010-11-17,-0.0008321677818316497,,,,,,,,,0.0008321677818316497,1.0847174715282455
2010-11-18,-0.01448916522474708,,,,,,,,,0.01448916522474708,1.100434122195388
2010-11-19,-0.0022356167892750856,,,,,,,,,0.0022356167892750856,1.102894271194459
2010-11-22,-0.002240046738300694,,,,,,,,,0.002240046738300694,1.1053648059093388
2010-11-23,0.011307806724795866,,,,,,,,,-0.011307806724795866,1.0928655543237247
2010-11-24,-0.008442254552920692,,,,,,,,,0.008442254552920692,1.1020918035254441
2010-11-26,0.007520998435842086,,,,,,,,,-0.007520998435842086,1.093802972794975
2010-11-29,-0.001896708179223161,,,,,,,,,0.001896708179223161,1.0958775978399338
2010-11-30,0.0034405479629991964,,,,,,,,,-0.0034405479629991964,1.0921071784029892
2010-12-01,-0.011908663970131517,,,,,,,,,0.011908663970131517,1.105112715809959
2010-12-02,-0.008138589226538429,,,,,,,,,0.008138589226538429,1.1141067742529605
2010-12-03,-0.0044977018055668005,,,,,,,,,0.0044977018055668005,1.119117694303112
2010-12-06,-0.003375706625749708,,,,,,,,,0.003375706625749708,1.1228955073187648
2010-12-07,0.00589965162100442,,,,,,,,,-0.00589965162100442,1.116270815018793
2010-12-08,0.0031912280489694855,,,,,,,,,-0.0031912280489694855,1.112708540283659
2010-12-09,-0.002373975940788975,,,,,,,,,0.002373975940788975,1.1153500835874028
2010-12-10,-0.0026490747202475573,,,,,,,,,0.0026490747202475573,1.1183047292980604
2010-12-13,-0.002660402013309804,,,,,,,,,0.002660402013309804,1.1212798694513788
2010-12-14,0.0018226108029035237,,,,,,,,,-0.0018226108029035237,1.1192362126482385
2010-12-15,0.009001029854365405,,,,,,,,,-0.009001029854365405,1.1091619340841048
2010-12-16,-0.004520808105319962,,,,,,,,,0.004520808105319962,1.1141762423458244
2010-12-17,-0.0038843405000753006,,,,,,,,,0.0038843405000753006,1.11850408224819
2010-12-20,-0.0012333374005727427,,,,,,,,,0.0012333374005727427,1.11988357516552
2010-12-21,-0.007105907085725338,,,,,,,,,0.007105907085725338,1.1278413637974762
2010-12-22,0.00025305844559014856,,,,,,,,,-0.00025305844559014856,1.1275559540150812
2010-12-23,0.001415103067967216,,,,,,,,,-0.001415103067967216,1.1259603461252499
2010-12-27,-0.0015229303511635206,,,,,,,,,0.0015229303511635206,1.1276751053105705
2010-12-28,0.0016344283482488398,,,,,,,,,-0.0016344283482488398,1.1258320011508365
2010-12-29,-0.0067855082615395634,,,,,,,,,0.0067855082615395634,1.133471343495751
2010-12-30,0.001356071730246322,,,,,,,,,-0.001356071730246322,1.1319342750497923
2010-12-31,-0.003585451718384647,,,,,,,,,0.003585451718384647,1.135992770741368
2011-01-03,-0.006489430586391176,0.012955480559123673,0.016390342347823224,0.012999027803930165,0.016242998616218585,-0.0005654495051410362,0.008220141815455271,0.12358967895527834,1.4641053397739086,0.006489430586391176,1.1433647169737362
2011-01-04,0.004510964560898667,0.012991245053626135,0.016428426820867818,0.013016360390713374,0.01634334890975275,-0.0005388173337270654,0.008225693873674281,0.1146289391099051,1.45108732726069,-0.004510964560898667,1.1382070392552857
2011-01-05,0.0017396145330246804,0.013000072188658139,0.01643774807233976,0.013019994773764566,0.01637023840148581,-0.000531935230035213,0.008226876368767115,0.11216300530271439,1.4481725324604149,-0.0017396145330246804,1.1362269977482062
2011-01-06,0.0029748007753984673,0.01301622871191795,0.016455105550067482,0.013028136247541379,0.016414735251158122,-0.0005205061230063477,0.008229750433765186,0.10820105562236093,1.4414801677358708,-0.0029748007753984673,1.1328469487942763
2011-01-07,0.0016663391197496713,0.013036497495893008,0.01647387332538626,0.013027361831290829,0.01650488720700787,-0.0004943287947241553,0.00822615829388304,0.09951998146703926,1.4476079548065757,-0.0016663391197496713,1.1309592416068113
2011-01-10,-0.00090205788445058,0.013036896083487967,0.016474261528977723,0.013027389948479315,0.016506533841662955,-0.0004938893317188453,0.008226133443398034,0.09936176136465569,1.447640410050358,0.00090205788445058,1.1319794323076948
2011-01-11,-0.003278602365922645,0.012967386765560402,0.016398358751412125,0.012981048150156639,0.01635204756632023,-0.0005382315465859817,0.008210832931136109,0.11166767062048771,1.4788503803776738,0.003278602365922645,1.1356907427526346
2011-01-12,-0.007738217067785547,0.012969162299736128,0.016403518369429524,0.012989379415923912,0.016335012008838485,-0.0005497770610490765,0.008218931553673259,0.11343216958911899,1.4638912148592356,0.007738217067785547,1.144478964241929
2011-01-13,0.0006179002211436635,0.012983552603076471,0.016416630165382442,0.012987772701973937,0.016402315771050644,-0.0005303540635174037,0.008215871892853336,0.10687663648815915,1.469334024249636,-0.0006179002211436635,1.1437717904368296
2011-01-14,-0.0012159802234795736,0.012909930828469503,0.016334326808651777,0.012929094334656067,0.016269386545569954,-0.0005698018096007526,0.008195095558715493,0.11635674241865242,1.5104761967164437,0.0012159802234795736,1.1451625943141746
2011-01-18,-0.001330245418670828,0.01290866488703505,0.016323949714363285,0.012908667972892059,0.01632393924448252,-0.0005352027677774805,0.008173291197093462,0.11082890204200077,1.5496369646430646,0.001330245418670828,1.1466859416088941
2011-01-19,0.006664177291587636,0.012831610097149799,0.016233644575033,0.012813230292161328,0.016296077663260446,-0.0005600991131038419,0.00814158111434695,0.10602596778243169,1.5948381881809013,-0.006664177291587636,1.1390442231962414
2011-01-20,0.009475091551716774,0.012782360539700407,0.016175553432982714,0.012747642095133542,0.016293609274278455,-0.0005745448110677545,0.008120421870172471,0.10070816148863158,1.6209497009167322,-0.009475091551716774,1.1282516749000029
2011-01-21,0.0011422452963655294,0.012634964181930637,0.016004381288852877,0.01257599698361952,0.016205206759986126,-0.000628350577898748,0.008063522830945703,0.09585258940998888,1.7039535611665384,-0.0011422452963655294,1.1269629347312318
2011-01-24,-0.005103296725042894,0.012633242957793186,0.016003923489038955,0.012579503900156844,0.01618688196176583,-0.0006350451235177682,0.008066546395721057,0.09771104861835175,1.6975443063719329,0.005103296725042894,1.1327141609852904
2011-01-25,-0.0009902983952496114,0.01259491523781908,0.015962089613080398,0.012555875713826891,0.016094877816937896,-0.0006595712721983218,0.008058155636152753,0.10561179621417988,1.7172872897236235,0.0009902983952496114,1.1338358860011908
2011-01-26,-0.0034129292970079828,0.012587277441733246,0.015955231525633176,0.012557279928181043,0.016057205222859753,-0.0006702782997763501,0.008060021596409212,0.1093496977912118,1.7135449840563304,0.0034129292970079828,1.1377055877145232
2011-01-27,0.0010452852447223604,0.012504479627418873,0.015860582359916334,0.012476646308160977,0.015955186543882522,-0.0007064246610375176,0.00803165952677556,0.11428481066470528,1.769330654509516,-0.0010452852447223604,1.136516360850847
2011-01-28,0.012242584907432574,0.012570721737696678,0.015938230817624677,0.01255891177334851,0.015978330819860682,-0.0006850822979356832,0.00805895663485247,0.11838587040546938,1.7271037121658566,-0.012242584907432574,1.1226024628044442
2011-01-31,-0.0031081481209885298,0.012558971011525142,0.015915098814542505,0.01253537331211826,0.015995284441819392,-0.0006520319640887231,0.008031719524307236,0.11670883494555073,1.7768200680015607,0.0031081481209885298,1.1260916775398269
2011-02-01,-0.013190280509848051,0.012578725359730642,0.01594437798733969,0.012548369981989273,0.016047570716348086,-0.0006697709693573528,0.008054513864728307,0.11132094520645251,1.7432339828707164,0.013190280509848051,1.1409451426463826
2011-02-02,0.00249707263315857,0.012560603822248736,0.015924079237641223,0.012534371779415117,0.016013231232306104,-0.0006793221666258695,0.00804930346783801,0.11400701219556852,1.7552427323146862,-0.00249707263315857,1.138096119754745
2011-02-03,-0.0011189243726292264,0.012160356484240329,0.015449434275264056,0.011913890166104222,0.016299191117983693,-0.0007867119930607781,0.00787125874270346,0.009149544740945129,1.680385671225607,0.0011189243726292264,1.1393695632415335
2011-02-04,0.0009670752579089004,0.012167142977682427,0.015456532062206057,0.011916309854734438,0.016321586382883932,-0.000781150869924854,0.007872003714953543,0.007079552413245818,1.6786009696825426,-0.0009670752579089004,1.138267707127308
2011-02-07,-0.003952260417987463,0.012099307023877164,0.015382802425090467,0.011871969144282278,0.016165663011403094,-0.0008257870314933441,0.007857899242748677,0.019520896580240872,1.708208604972505,0.003952260417987463,1.1427664375312607
2011-02-08,-0.0029087931325254557,0.012081871107290039,0.015351232803876513,0.011843333793718876,0.0161733086629591,-0.0007875872795836928,0.007824075157950703,0.0184127076745015,1.769765152852206,0.0029087931325254557,1.1460905086968323
2011-02-09,0.002503688568667617,0.012072020772951768,0.015340241612675783,0.011835964472474786,0.016153640645131292,-0.0007929467648574164,0.007821344915577809,0.019945720435250742,1.7761126592087475,-0.002503688568667617,1.1432210549915496
