Date,port_ret,loss,VaR,ES,sigma_next,breach
2015-04-16,-8.91755218412893e-05,8.91755218412893e-05,0.01462451741022947,0.022018189044169613,0.005459890074586696,0
2015-04-17,-0.006860312011364222,0.006860312011364222,0.014510607691992661,0.021840493282873862,0.005417363238804995,0
2015-04-20,0.0018728108336461546,-0.0018728108336461546,0.014068677793380231,0.02117739158404629,0.005252373951834364,0
2015-04-21,0.00221597374116167,-0.00221597374116167,0.014363557762278252,0.021613343400705025,0.005362463897846748,0
2015-04-22,-0.0013672772676354694,0.0013672772676354694,0.013980090719839258,0.02104289441676314,0.005219301020010678,0
2015-04-23,0.004501276997902703,-0.004501276997902703,0.013631955770085217,0.020519205803197604,0.005089328966231846,0
2015-04-24,0.001986722511321537,-0.001986722511321537,0.01324708089108473,0.019931956827033397,0.004945640503972209,0
2015-04-27,0.0012716496055885096,-0.0012716496055885096,0.013178698016427104,0.019822916927571422,0.004920110575136451,0
2015-04-28,-0.00021504674454286832,0.00021504674454286832,0.012843539380349774,0.01930994941482779,0.004794983083129164,0
2015-04-29,-0.00879325878897036,0.00879325878897036,0.012480193438774406,0.018748443217850196,0.004659332201572322,0
2015-04-30,-0.011055541421058135,0.011055541421058135,0.012100819064264445,0.018180820854080616,0.004517697275921945,0
2015-05-01,0.0031210746850204862,-0.0031210746850204862,0.013073976292180578,0.019658326205950316,0.004881013968843818,0
2015-05-04,0.0011411871300971432,-0.0011411871300971432,0.014604374666321307,0.021946955804147183,0.005452370061630951,0
2015-05-05,-0.008366816877051486,0.008366816877051486,0.01430677403855707,0.021499387405637067,0.005341264397406281,0
2015-05-06,-0.004942139618182628,0.004942139618182628,0.013891125414857626,0.020870274996489732,0.0051860869183975155,0
2015-05-07,0.0022604348690625775,-0.0022604348690625775,0.014543736602885255,0.021826449466803167,0.005429731591240052,0
2015-05-08,0.010218413845166363,-0.010218413845166363,0.014468699470032435,0.021699950929078046,0.005401717382839668,0
2015-05-11,-0.008135168282348837,0.008135168282348837,0.014106105174928163,0.021174346489558245,0.005266347082263411,0
2015-05-12,-0.0004465380319129131,0.0004465380319129131,0.015231270251754202,0.022844227145267338,0.00568641414127372,0
2015-05-13,0.0025396065930641254,-0.0025396065930641254,0.015702269056314753,0.02352970993408321,0.005862255983650077,0
2015-05-14,0.008588996502411128,-0.008588996502411128,0.015226733506613967,0.022818939880672545,0.005684720422114649,0
2015-05-15,0.004820355409253185,-0.004820355409253185,0.01485660092006079,0.02225518983639661,0.005546535819752992,0
2015-05-18,-0.002447983118554986,0.002447983118554986,0.01546712290051606,0.023251116829334322,0.005774466873999768,0
2015-05-19,-0.00414949546079485,0.00414949546079485,0.01532580787761142,0.023034725767562405,0.005721708590489069,0
2015-05-20,0.0009375647820930588,-0.0009375647820930588,0.014945475052477302,0.022408944153981807,0.005579715899912076,0
2015-05-21,0.003000247106461462,-0.003000247106461462,0.014743717915969175,0.022082828776788146,0.005504392292256899,0
2015-05-22,-0.001491181376542361,0.001491181376542361,0.014307794406259452,0.02140396983938054,0.005341645448723736,0
