ts,qty,px,notional,cum_qty,cum_cost,strategy
2025-10-17 11:30:00-04:00,96.84978435332751,249.46843659434427,24160.964287124,16625.90011189536,4143486.7570372997,Greedy
2025-10-17 11:31:00-04:00,125.43694313235265,249.2384994437098,31263.715481113533,16751.337055027714,4174750.4725184133,Greedy
2025-10-17 11:32:00-04:00,101.03060052248217,249.3648987673095,25193.485471689255,16852.367655550195,4199943.9579901025,Greedy
2025-10-17 11:33:00-04:00,89.80679269565904,249.38377786271846,22396.35724017744,16942.174448245853,4222340.31523028,Greedy
2025-10-17 11:34:00-04:00,76.72082819405557,249.56481208522166,19146.819071272053,17018.895276439907,4241487.134301553,Greedy
2025-10-17 11:35:00-04:00,100.88491121839354,249.39562584706567,25160.255571836915,17119.7801876583,4266647.389873389,Greedy
2025-10-17 11:36:00-04:00,181.3808513102334,249.0900619470616,45180.1674888768,17301.161038968534,4311827.557362266,Greedy
2025-10-17 11:37:00-04:00,102.14869305888166,249.2863841760475,25464.27834095753,17403.309732027414,4337291.835703223,Greedy
2025-10-17 11:38:00-04:00,112.23246097292964,249.10841698995034,27958.050687852887,17515.542193000343,4365249.886391076,Greedy
2025-10-17 11:39:00-04:00,134.98239880997863,249.3323604028441,33655.480108130025,17650.52459181032,4398905.366499206,Greedy
2025-10-17 11:40:00-04:00,138.72920125747342,249.51662305960167,34615.24181752061,17789.253793067794,4433520.608316727,Greedy
2025-10-17 11:41:00-04:00,108.68488381283548,249.69806253268328,27138.40491465481,17897.93867688063,4460659.013231382,Greedy
2025-10-17 11:42:00-04:00,122.59411747947776,249.75076958401954,30617.97518697327,18020.532794360108,4491276.988418355,Greedy
2025-10-17 11:43:00-04:00,98.64870826601813,249.69546303959368,24632.13488874119,18119.181502626125,4515909.123307096,Greedy
2025-10-17 11:44:00-04:00,515.3565062763771,249.77600039946051,128723.68691755294,18634.538008902502,4644632.810224649,Greedy
2025-10-17 11:45:00-04:00,99.21269691946185,249.93654743126734,24796.87892939503,18733.750705821963,4669429.689154044,Greedy
2025-10-17 11:46:00-04:00,109.51318743411137,250.03199062089277,27381.800253389807,18843.263893256073,4696811.489407433,Greedy
