t0,proba,kelly_raw,kelly_pos_voltgt,ret_next,pnl_net
2023-05-25,0.9998493728498813,0.5,0.2881872441649371,0.014104844976744912,0.0040540034337221195
2023-05-26,0.9998014704721208,0.5,0.2882852663891176,0.0,-4.9011112090269205e-08
2023-05-30,0.999359262777678,0.5,0.29178736242760756,-0.0002821263064332058,-8.407193884483305e-05
2023-06-01,0.9959467139450582,0.5,0.4657700320230125,0.0047752189295273695,0.002137162538925156
2023-06-02,0.9990918163316502,0.5,0.45055849879071735,-0.007571109234480011,-0.003418833377483999
2023-06-05,0.9986533507013554,0.5,0.47365304949131004,-0.002060214558213702,-0.0009873741834546083
2023-06-07,0.9995392508256241,0.5,0.4378838703828452,0.015465150612897549,0.0067540554168749765
2023-06-08,0.9988118641747479,0.5,0.44719617283298657,0.0021597428747326397,0.0009611725966586781
2023-06-12,0.9989244878412621,0.5,0.4238619029550137,-0.0026115811016861334,-0.001118616870421022
2023-06-14,0.9994027167071855,0.5,0.4304565214626296,0.011198582959412562,0.004817205756765604
2023-06-15,0.9993361217466865,0.5,0.4202833149420355,-0.0058598229486576114,-0.002467872417095531
2023-06-16,0.9983539120074963,0.5,0.42898704331978754,0.0,-4.351864188876009e-06
2023-06-21,0.997199541944993,0.5,0.4440043991753626,0.016525260214347748,0.007329779554760208
2023-06-22,0.9996840116498106,0.5,0.45820826411812576,-0.0017110576585507298,-0.0007911226920019362
2023-06-26,0.9980968556547447,0.5,0.42791255292228864,0.015059131249321345,0.0064288434420909915
2023-06-27,0.9994608291620078,0.5,0.4281599161765566,0.006327750344335525,0.002709165375389742
2023-06-28,0.9995583956261379,0.5,0.4549474540089856,0.0017966187174291992,0.0008039733424030888
2023-06-30,0.9980456346557237,0.5,0.3978552768806935,-0.007784525542057219,-0.0031256606534841515
2023-07-03,0.9990241293700075,0.5,0.40006937882662624,0.0,-1.1070509729663725e-06
2023-07-05,0.9989655832454066,0.5,0.42380676816480206,0.0025086624617196573,0.0010513194356486766
2023-07-07,0.9962839143707619,0.5,0.4162762746679361,-0.010855928239193458,-0.004522830612222332
2023-07-10,0.9995416068443497,0.5,0.416063529265378,-0.0028098863104080163,-0.0011691975878441096
2023-07-12,0.9997410477675832,0.5,0.42094683330306176,0.004057474424008056,0.0017055393579755139
2023-07-13,0.999856225415305,0.5,0.42834216246725265,0.0007872429395110458,0.0003335116785151425
2023-07-17,0.9997437059303684,0.5,0.3972855618855153,-0.0013402495118122193,-0.0005479900806579737
2023-07-19,0.9997706633591233,0.5,0.4090872112349843,-0.01009745057601541,-0.004136638721399965
2023-07-20,0.9994967322843222,0.5,0.40307156386381826,-0.006161636238892543,-0.0024865881784559753
2023-07-21,0.9860013063674272,0.5,0.41306814137071146,0.004220201259388379,0.0017382324016724465
2023-07-24,0.9997001460445747,0.5,0.4369824804403306,0.00451360858551797,0.0019604107059016046
2023-07-25,0.9994287819008788,0.5,0.4391845555158581,0.0045449648308095725,0.001994977321516546
2023-07-26,0.9371476486602434,0.5,0.4300964276751183,-0.006581027086359104,-0.0028350203041966125
2023-07-27,0.0998724224265778,-0.5,-0.4900264074799114,0.013507969176386192,-0.007079323025431418
2023-07-28,0.9894271815270254,0.5,0.5,0.003166017033335411,0.0010879953129277497
2023-07-31,0.008573380805912356,-0.5,-0.49922390948500844,-0.004275917512325922,0.001635028302396254
2023-08-01,0.9795563782004375,0.5,0.4558727000538317,-0.015489947214981092,-0.007538992365354181
2023-08-02,0.9978298916598481,0.5,0.4474680634663683,-0.007321549792266957,-0.003280362025412018
2023-08-03,0.8089263974415607,0.5,0.2774172199660929,-0.04802021135630541,-0.013406658958400588
2023-08-04,0.7553278926133901,0.5,0.27173159503282734,-0.017253682596231945,-0.0046912135045308724
2023-08-07,0.005118692615874595,-0.5,-0.2695914191687627,0.00531170096845468,-0.0017026505093865837
2023-08-08,0.0028721587735021877,-0.5,-0.2730465794580857,-0.008954429284173449,0.0024432487068982134
2023-08-09,0.22420283622138426,-0.5,-0.27488847753883944,-0.0012344802445928282,0.00033842344594751977
2023-08-14,0.9984085052863025,0.5,0.28394670703209846,-0.011200214578695689,-0.0034596816399590116
2023-08-15,0.9947256243920073,0.5,0.28978755687098195,-0.004959119737143691,-0.0014400116177769782
2023-08-16,0.9991079964297669,0.5,0.2868795571371642,-0.014555151347604212,-0.004177029372532004
2023-08-17,0.9990132029689917,0.5,0.2844482543847626,0.0028160784878381584,0.0007998129586998454
2023-08-21,0.9968128034708152,0.5,0.27847918016343753,0.007904876153055573,0.0021983588932857614
2023-08-22,0.9944559073765777,0.5,0.25748232379158276,0.02194886388186834,0.005640946048702673
2023-08-23,0.7308697872788726,0.4617395745577453,0.24333953306447842,-0.026170372248887075,-0.006375357558531317
2023-08-24,0.9390707091305964,0.5,0.2441452838928956,0.012643096073884807,0.0030863494048295518
2023-08-25,0.99128856368866,0.5,0.24107568610045021,0.008846047272547786,0.002131032116610251
2023-08-28,0.995430084123049,0.5,0.22611241070066568,0.02181029427282466,0.004924096578419414
2023-08-29,0.9977669124157585,0.5,0.22070964054452968,0.019172272785244138,0.0042288040497748345
2023-08-30,0.988559067825478,0.5,0.22145340503768568,0.0011723078181280489,0.00025923967583017836
2023-09-01,0.9859073657827614,0.5,0.3097754835568347,0.0,-4.416103925957451e-05
2023-09-06,0.9732434258497757,0.5,0.2320734603572948,-0.029249224554168674,-0.006826819766653247
2023-09-07,0.8647632052467411,0.5,0.23181873419198162,0.00349176106489435,0.0008093282670819975
2023-09-08,0.08962140486736134,-0.5,-0.23282223313304085,0.0066225721069366195,-0.0017742025106840822
2023-09-11,0.00816852278498217,-0.5,-0.22907735857204004,-0.017060579515397856,0.003906320053815095
2023-09-12,0.9814191465024334,0.5,0.22666078668003303,-0.011854735981926101,-0.0029148728561735004
2023-09-13,0.9793767515512664,0.5,0.2296530171647938,0.00878228425891292,0.002015381962415847
2023-09-14,0.9835547889278344,0.5,0.22930483660833895,-0.004153756683461629,-0.0009526505878901921
2023-09-15,0.23969402308421334,-0.5,-0.22463462678041815,0.016913414912552716,-0.004026308378158016
2023-09-18,0.8553841375940171,0.5,0.2250931149095695,0.006180700447061538,0.0011663692451070566
2023-09-19,0.23866848630197823,-0.5,-0.22755659547689355,-0.01999217326074043,0.004323026028205047
2023-09-20,0.485931838574248,-0.028136322851504025,-0.013565134981002756,-0.008889441061412207,1.3590737655779596e-05
2023-09-21,0.9988565501601604,0.5,0.24495465528736707,0.0049444946939745105,0.0010819170981985569
2023-09-22,0.9995203473462634,0.5,0.2456814169747569,0.007380338584779045,0.001812848660418293
2023-09-25,0.999730296436865,0.5,0.24915167848817943,-0.02339843218804638,-0.005831493784400311
2023-09-26,0.9990180716426558,0.5,0.2651961990179324,-0.008897554957739806,-0.002367620015610633
2023-09-27,0.9872939759609457,0.5,0.26504962598313037,0.001525545978928733,0.0004042721046177281
2023-09-29,0.9998200692498335,0.5,0.25713283133749715,0.014835421274846272,0.003810715479162947
2023-10-02,0.9998685827861548,0.5,0.25780874105088797,-0.007769748343158689,-0.0020034469934886597
2023-10-03,0.9999197581311334,0.5,0.29282836812652585,0.007308640095123664,0.0021226673387413405
2023-10-04,0.9999619171639218,0.5,0.33093667651464903,0.007198027928802642,0.002363037286023507
2023-10-05,0.999045461649384,0.5,0.31747885411355303,0.014750461009717108,0.004676230547811082
2023-10-06,0.986103930783337,0.5,0.31584941553122114,0.008451053184799218,0.002668445489750932
2023-10-09,0.022512896423234754,-0.5,-0.33404035456776515,-0.0033519548263440946,0.00079474329363762
2023-10-10,0.9885509336426377,0.5,0.3428414292841083,0.007903905889726337,0.0023713455002349225
2023-10-11,0.017324055291522398,-0.5,-0.3458507558219601,0.005061240929550959,-0.0020947800934352735
2023-10-12,0.00375397457844944,-0.5,-0.33814280786575507,-0.010292685068853613,0.0034765434556819907
2023-10-13,0.02251253348007697,-0.5,-0.358393263513445,-0.0007270348856993625,0.00025043917755007407
2023-10-17,0.9519081131723914,0.5,0.38744977555819893,-0.00739482837786154,-0.0032380461148296758
2023-10-18,0.7624844069476969,0.5,0.39615221669794326,-0.002161045279252538,-0.0008604540983303909
2023-10-20,0.25239194291105055,-0.4952161141778989,-0.37855588752538766,0.0006940306236222771,-0.0006500834308067948
2023-10-24,0.9298699173489543,0.5,0.4352584464483676,-0.013491721532189471,-0.006279292921001656
2023-10-25,0.9345757557009073,0.5,0.36712885342896084,-0.02460555653264196,-0.009067474554320023
2023-10-26,0.04930281036319323,-0.5,-0.3614660558866316,0.007969098933711116,-0.003244856215196715
2023-10-27,0.9996929498037417,0.5,0.36800553479087944,0.012305534027990062,0.004163768835519092
2023-10-30,0.9934791388222013,0.5,0.37152652502865313,0.002818617260621714,0.0010454305811056803
2023-11-01,0.9974526554829005,0.5,0.3212130700350432,0.020693124000118024,0.006621745161196939
2023-11-02,0.13485255674932706,-0.5,-0.3326563288090458,-0.005181117854226369,0.0013965969450919003
2023-11-03,0.995299769910172,0.5,0.32341600753149746,0.014605171135800399,0.0043955099698845595
2023-11-06,0.9970407403079201,0.5,0.3129175767035802,0.01445072468116404,0.00451663653342651
2023-11-07,0.9959784016046385,0.5,0.314276169913253,0.005885083210220632,0.0018488621143240955
2023-11-08,0.9990591342661694,0.5,0.3147071844351172,-0.002624600050313286,-0.0008261959993632932
2023-11-10,0.9938690185335907,0.5,0.29185726183203164,-0.008583666539947021,-0.0025166303741297096
2023-11-13,0.9999026569658881,0.5,0.2911119160772943,0.014285585814685753,0.004158331585922416
2023-11-14,0.9999863153191628,0.5,0.2963842053031452,0.003040980666597193,0.0008986624935987122
2023-11-15,0.9999818187667736,0.5,0.29674421751041646,0.009042246832762224,0.002683054454820432
2023-11-16,0.9999605634287879,0.5,0.31490360291923924,-0.00010552819293963012,-4.231090087065754e-05
2023-11-20,0.9999890312406857,0.5,0.31042495740233367,-0.004230829110849932,-0.001315594269270596
2023-11-21,0.9998804135550166,0.5,0.3317152345938256,0.003514437728304287,0.0011551473969141023
2023-11-22,0.9991297338951515,0.5,0.4185664920306649,0.0,-4.342562871841965e-05
2023-11-24,0.565908948338328,0.1318178966766561,0.10421098782921395,-0.000947643870913395,-0.0002559326559989105
2023-11-28,0.8440903089575483,0.5,0.40523797275976164,-0.005409713723859233,-0.0023427349151326506
2023-11-29,0.05212514888635682,-0.5,-0.4447651693921994,0.0030627247922658807,-0.0017871948821098036
2023-11-30,0.9830514174779258,0.5,0.4567584991264825,0.006791448481305196,0.002651289980956449
2023-12-01,0.999891235978408,0.5,0.4493202543074067,-0.00946460166559282,-0.004256356349712009
2023-12-04,0.9980949020899456,0.5,0.41994221454302477,0.021063320991868473,0.008830688643073636
2023-12-05,0.04251991760296074,-0.5,-0.41133249203063743,-0.0056870739358594324,0.0019236409411127146
2023-12-06,0.2238157525790054,-0.5,-0.40868957981977755,0.010139163053376254,-0.004145091744113984
2023-12-07,0.9989319027298335,0.5,0.46948621545011837,0.007412398761706518,0.0030409311444057887
2023-12-08,0.9985303926893079,0.5,0.44916317355784274,-0.01292736107047654,-0.005816656045089491
2023-12-11,0.9952221647820572,0.5,0.4696256284142986,0.007920131642944694,0.0037092655725136452
2023-12-12,0.9978901674662869,0.5,0.434472391324639,0.016691420249771882,0.007234384651978063
2023-12-13,0.9994341864948487,0.5,0.44084145916643014,0.0007578166113340057,0.00033089244680014696
2023-12-18,0.9976107833984198,0.5,0.43371598328784944,0.00536022189980101,0.002321251173973969
2023-12-19,0.9651037580475833,0.5,0.41414015908568336,-0.0107139179200747,-0.004446851583951773
2023-12-20,0.9984167238246865,0.5,0.4138749651185122,-0.0007700700392522242,-0.0003188453076179112
2023-12-22,0.9960815519616286,0.5,0.4170269739970121,0.0,-1.5760044392499617e-06
2023-12-29,0.999242442843931,0.5,0.4363207085626457,0.0,-9.646867282816802e-06
2024-01-02,0.99987607247171,0.5,0.35014470545271464,-0.007487505144452955,-0.002664798284935131
2024-01-03,0.003645652499553118,-0.5,-0.3552220014120388,-0.01270006871763929,0.004158660474517877
2024-01-04,0.00046145225497329963,-0.5,-0.3654846975628941,-0.004013087940095916,0.001461590884003826
2024-01-05,0.9999439544312491,0.5,0.3192999674751171,0.02417495170980377,0.007376668962133864
2024-01-08,0.9488775942634434,0.5,0.32562156289233274,-0.002263581155222516,-0.0007402316312057955
2024-01-10,0.9766302790570712,0.5,0.34821754036224245,-0.0032225571063367875,-0.0011334488979804164
2024-01-11,0.9954832321247034,0.5,0.3463990277922884,0.0017781697206036284,0.000615047006181805
2024-01-16,0.9966968357979603,0.5,0.35105815447688776,-0.005173403630483131,-0.0018184950942237387
2024-01-17,0.9975263040400283,0.5,0.2818117987878567,0.032570737895888824,0.009144195056443725
2024-01-18,0.9998159424992346,0.5,0.27199413902991415,0.015533018759410933,0.00421998123412251
2024-01-19,0.8221853299205383,0.5,0.2665571790248999,0.012163135021040716,0.003239452479305073
2024-01-22,0.9920232037710485,0.5,0.2655699419214406,0.006653361478090147,0.0017664392027670211
2024-01-23,0.9997435216433624,0.5,0.2650116555311167,-0.0034840148124437587,-0.0009235836765358155
2024-01-24,0.9927760779988175,0.5,0.2649895844740024,-0.001696712250150112,-0.00044962210966778494
2024-01-26,0.9993654239437685,0.5,0.2627671342839378,-0.003585809601739154,-0.000943344138231858
2024-01-29,0.9926666667125229,0.5,0.3002545951162966,-0.01924584395053852,-0.005797396813456549
2024-01-30,0.9951140470963785,0.5,0.28509778707019606,-0.019357637944109496,-0.0055263981447947275
2024-01-31,0.9050083793737861,0.5,0.2861132750150908,0.01334064123133194,0.003816426809525288
2024-02-01,0.987158730695887,0.5,0.2853833989314279,-0.005405061314732285,-0.001542879707472903
2024-02-02,0.9998140656430966,0.5,0.3073242990536462,0.009846482082179753,0.00301509275398907
2024-02-05,0.9954024682464504,0.5,0.30471070927371335,0.00863179583381668,0.002628893835938198
2024-02-06,0.39310646619062745,-0.2137870676187451,-0.13075838936023423,0.0005812151428410406,-0.0002937333052666467
2024-02-08,0.3650892185833742,-0.26982156283325165,-0.16399620986079685,0.0040940084954168565,-0.0006880207866365493
2024-02-09,0.9991105254210588,0.5,0.29917440146869423,-0.009001946659368598,-0.0029247373095344573
2024-02-12,0.9987470948057229,0.5,0.3004470100810288,-0.011274377006396885,-0.0033879891664044116
2024-02-13,0.9994328654960835,0.5,0.30064784640508124,-0.0048097566858283924,-0.0014461434074887732
2024-02-14,0.9999789935549593,0.5,0.3756925266313842,-0.001574892256622551,-0.00062919759117588
2024-02-16,0.9281802085552465,0.5,0.4318751827168656,0.0,-2.80913280427407e-05
2024-02-20,0.9118391386515166,0.5,0.4380695237164317,0.004185924030540633,0.0018306285758723183
2024-02-21,0.3479396350784482,-0.30412072984310357,-0.24969866876249894,0.011243975237646087,-0.003151489744678196
2024-02-22,0.29594650589618315,-0.4081069882076337,-0.3335956416369332,-0.010034157664068566,0.003305402777793887
2024-02-23,0.6281091273841101,0.25621825476822013,0.20801390848867662,-0.007451198159029615,-0.001820757627046187
2024-02-26,0.8619266182609263,0.5,0.43199886669300447,0.008114285791847475,0.0033933697869990937
2024-02-27,0.005105312529574533,-0.5,-0.48580572488337176,-0.006625319707944666,0.002759715947513959
2024-02-28,0.001772919551597746,-0.5,-0.5,-0.0036930833891722914,0.0018394445570278316
2024-02-29,0.0011495875888677908,-0.5,-0.5,-0.006030435397010536,0.003015217698505268
2024-03-01,0.00036834286026589315,-0.5,-0.45278446078865203,-0.02538123867164843,0.011468622696484743
2024-03-04,0.999867657120531,0.5,0.3949567973919236,-0.028441038848694533,-0.011656852247269962
2024-03-05,0.9139128645054546,0.5,0.3990256494170875,-0.005878137858539523,-0.0023475622023794835
2024-03-06,0.9999949308425663,0.5,0.3964706921835486,-0.0007096236931619648,-0.0002826224754345398
2024-03-08,0.8947164779140885,0.5,0.3575802252790211,0.011831470985495418,0.00421125482692339
2024-03-11,0.9981901167783106,0.5,0.3591467357555641,0.002778671609215966,0.0009971675829483029
2024-03-13,0.9981567130682615,0.5,0.3378951558827887,0.010927317773563816,0.003681661952542725
