Date,close,ret,signal_L10,strat_ret_L10,equity_strat,equity_buyhold
2010-07-16,80.97407531738281,-0.027534500818402585,1.0,,,0.9495169810584791
2010-07-19,81.45235443115234,0.005906570861042626,1.0,,,0.9551253703908643
2010-07-20,82.35578918457031,0.01109157322372556,1.0,,,0.9657192133743926
2010-07-21,81.28533172607422,-0.012997962488065729,1.0,,,0.953166831264948
2010-07-22,83.09976196289062,0.022321742413882406,1.0,,,0.9744431757499006
2010-07-23,83.82096862792969,0.008678805426195257,1.0,,,0.9829001784711178
2010-07-26,84.69403076171875,0.010415796286779688,1.0,,,0.9931378665003123
2010-07-27,84.68646240234375,-8.93611900028013e-05,1.0,,,0.993049118518725
2010-07-28,84.13983917236328,-0.006454670728639811,1.0,,,0.9866393134413206
2010-07-29,83.7298812866211,-0.004872339783088653,1.0,,,0.9818320714628812
2010-07-30,83.71466827392578,-0.00018169155935188197,1.0,,,0.9816536808627955
2010-08-02,85.6050796508789,0.02258160267406706,1.0,,,1.0038209942475746
2010-08-03,85.19512176513672,-0.0047889434530533626,1.0,,,0.9990137522691352
2010-08-04,85.76449584960938,0.00668317707253574,1.0,,,1.0056903380734483
2010-08-05,85.67337036132812,-0.001062508295286202,1.0,,,1.0046217837467561
2010-08-06,85.32416534423828,-0.004076004196135519,1.0,,,1.0005269411406752
2010-08-09,85.77967071533203,0.005338527124830739,1.0,,,1.0058682813550786
2010-08-10,85.31657409667969,-0.005398675639466721,1.0,,,1.0004379247680146
2010-08-11,82.97828674316406,-0.027407187621785067,-1.0,,,0.9730187348599484
2010-08-12,82.46967315673828,-0.006129478040442726,-1.0,,,0.967054637891685
2010-08-13,82.22671508789062,-0.0029460292438154845,-1.0,,,0.9642056666480887
2010-08-16,82.18873596191406,-0.0004618830502467475,-1.0,,,0.9637603163937121
2010-08-17,83.19845581054688,0.012285379946720631,-1.0,,,0.9756004780581805
2010-08-18,83.35031127929688,0.0018252197984995888,-1.0,,,0.977381163366158
2010-08-19,81.90027618408203,-0.017396876783770443,-1.0,,,0.9603777836962988
2010-08-20,81.63455200195312,-0.003244484567202832,-1.0,,,0.9572618527984117
2010-08-23,81.32327270507812,-0.0038130826866981105,-1.0,,,0.9536117342008695
2010-08-24,80.11617279052734,-0.014843228443699896,-1.0,,,0.9394570573835332
2010-08-25,80.42744445800781,0.003885253833758595,-1.0,,,0.9431070865173842
2010-08-26,79.88843536376953,-0.006701805557426388,-1.0,,,0.9367865662037138
2010-08-27,81.12588500976562,0.015489721889800467,-1.0,,,0.9512971295843105
2010-08-30,79.94915771484375,-0.014504954796859537,-1.0,,,0.9374986077213078
2010-08-31,79.94915771484375,0.0,-1.0,,,0.9374986077213078
2010-09-01,82.34058380126953,0.029911835906456075,-1.0,,,0.9655409122379985
2010-09-02,83.10736846923828,0.009312354036976389,1.0,,,0.974532371049944
2010-09-03,84.18540954589844,0.012971666610514632,1.0,,,0.9871736800683582
2010-09-07,83.23640441894531,-0.011272798125852468,1.0,,,0.9760454704577927
2010-09-08,83.82096862792969,0.007022939218303437,1.0,,,0.9829001784711181
2010-09-09,84.20818328857422,0.004619544094787598,1.0,,,0.9874407291863401
2010-09-10,84.6333236694336,0.005048682494460888,1.0,,,0.9924260039101008
2010-09-13,85.57470703125,0.0111230815593788,1.0,,,1.0034648392932413
2010-09-14,85.52153015136719,-0.0006214088452957123,1.0,,,1.0028412773661612
2010-09-15,85.8480224609375,0.00381766216053947,1.0,,,1.006669786563789
2010-09-16,85.82524871826172,-0.00026527975861234676,1.0,,,1.006402737445807
2010-09-17,85.85728454589844,0.0003732681013473016,1.0,,,1.0067783954848042
2010-09-20,87.1700668334961,0.015290284272802213,1.0,,,1.0221723233514826
2010-09-21,86.99453735351562,-0.002013643976156998,1.0,,,1.0201140322099715
2010-09-22,86.5671157836914,-0.004913200102292903,1.0,,,1.015102007842567
2010-09-23,85.86492156982422,-0.008111558384615525,1.0,,,1.0068679486396115
2010-09-24,87.6356430053711,0.020622174960084783,1.0,,,1.0276317556381591
2010-09-27,87.21582794189453,-0.004790460240599037,1.0,,,1.0227089265707976
2010-09-28,87.52114868164062,0.0035007491982934624,1.0,,,1.026289174025578
2010-09-29,87.36851501464844,-0.0017439632510697356,1.0,,,1.0244993634211066
2010-09-30,87.10897064208984,-0.00297068540669454,1.0,,,1.0214558981130237
2010-10-01,87.47534942626953,0.004205982248201012,1.0,,,1.0257521234878073
2010-10-04,86.81898498535156,-0.007503421766508089,-1.0,,,1.018055472677387
2010-10-05,88.56681060791016,0.020131836635195466,1.0,,,1.0385507991388947
2010-10-06,88.55915069580078,-8.648738795946631e-05,1.0,,,1.038460977593014
2010-10-07,88.45233917236328,-0.0012061037464597968,1.0,,,1.037208485917387
2010-10-08,88.94841766357422,0.005608427045035613,1.0,,,1.0430255940411464
2010-10-11,89.03236389160156,0.0009437630284199194,1.0,,,1.0440099630344981
2010-10-12,89.30715942382812,0.003086467888925526,1.0,,,1.0472322662611224
2010-10-13,90.00170135498047,0.007777001705498554,1.0,,,1.0553765933818884
2010-10-14,89.65058135986328,-0.003901259529887291,1.0,,,1.0512592953893374
2010-10-15,89.83379364013672,0.002043626237492102,1.0,,,1.0534076764678024
2010-10-18,90.27647399902344,0.004927770952878108,1.0,,,1.0585986282174393
2010-10-19,89.09342956542969,-0.013104681443435018,1.0,,,1.0447260304181925
2010-10-20,89.96354675292969,0.009766345192279147,1.0,,,1.054929185462616
2010-10-21,90.1619644165039,0.0022055340272337798,1.0,,,1.0572558676774757
2010-10-22,90.32989501953125,0.0018625437468464678,1.0,,,1.059225052982635
2010-10-25,90.59699249267578,0.002956911143168872,1.0,,,1.062357087344923
2010-10-26,90.6123046875,0.00016901438340188868,1.0,,,1.0625366409729933
2010-10-27,90.352783203125,-0.0028640865638505097,1.0,,,1.0594934440559838
2010-10-28,90.36804962158203,0.00016896456219517297,1.0,,,1.0596724609019073
2010-10-29,90.4367446899414,0.0007601698680788083,1.0,,,1.0604779919767178
2010-11-01,90.46729278564453,0.00033778411427620725,1.0,,,1.060836204595947
2010-11-02,91.1847152709961,0.007930186294525798,1.0,,,1.0692488333263706
2010-11-03,91.55106353759766,0.004017649948379942,1.0,,,1.0735447008463896
2010-11-04,93.31417083740234,0.0192581847952058,1.0,,,1.0942192230812033
2010-11-05,93.6652603149414,0.003762445450550267,1.0,,,1.0983361632189899
2010-11-08,93.48970794677734,-0.0018742527119850472,1.0,,,1.0962776036864055
2010-11-09,92.81803894042969,-0.007184416564120943,1.0,,,1.088401488711606
2010-11-10,93.1920394897461,0.004029395078648967,1.0,,,1.0927870883138149
2010-11-11,92.84098815917969,-0.0037669669264511763,1.0,,,1.0886705954944838
2010-11-12,91.74187469482422,-0.011838666155416067,1.0,,,1.0757821877612066
2010-11-15,91.61212921142578,-0.0014142449544445324,1.0,,,1.074260768230084
2010-11-16,90.18487548828125,-0.015579309589570434,-1.0,,,1.0575245271418978
2010-11-17,90.23067474365234,0.0005078374297589061,-1.0,,,1.0580615776796685
2010-11-18,91.5587158203125,0.014718288214436548,-1.0,,,1.0736344329285792
2010-11-19,91.81058502197266,0.0027509036076309723,-1.0,,,1.0765878977633991
2010-11-22,91.73426818847656,-0.0008312422089220561,-1.0,,,1.0756929924611636
2010-11-23,90.40620422363281,-0.014477293939001323,-1.0,,,1.0601198688211793
2010-11-24,91.74187469482422,0.014774101873444856,-1.0,,,1.0757821877612064
2010-11-26,90.6733627319336,-0.011646938395852402,-1.0,,,1.0632526188929963
2010-11-29,90.94808959960938,0.0030298519807629987,-1.0,,,1.0664741169464007
2010-11-30,90.4367446899414,-0.005622382085419431,-1.0,,,1.0604779919767178
2010-12-01,92.360107421875,0.021267491864371824,1.0,,,1.0830316990434279
2010-12-02,93.54315185546875,0.012809041334154614,1.0,,,1.0969042968426748
2010-12-03,93.79501342773438,0.0026924640368626296,1.0,,,1.0998576722138038
2010-12-06,93.6957778930664,-0.0010580043761539981,1.0,,,1.098694017983455
2010-12-07,93.74919128417969,0.0005700725509130145,1.0,,,1.0993203532849598
2010-12-08,94.09268188476562,0.0036639313457620393,1.0,,,1.1033481875863949
2010-12-09,94.45904541015625,0.003893645266050516,1.0,,,1.107644234033796
2010-12-10,95.00855255126953,0.005817411543036721,1.0,,,1.1140878563864423
2010-12-13,95.06961822509766,0.0006427387028675735,1.0,,,1.1148039237701366
2010-12-14,95.1535873413086,0.0008832381761765262,1.0,,,1.1157885611545617
2010-12-15,94.7185287475586,-0.004572172273331954,1.0,,,1.1106869836323499
2010-12-16,95.26807403564453,0.005801877366049091,1.0,,,1.1171310533034517
2010-12-17,95.37010192871094,0.0010709557645538492,1.0,,,1.1183274512447492
2010-12-20,95.60030364990234,0.0024137724143724615,1.0,,,1.1210268391967992
2010-12-21,96.20643615722656,0.006340278055433135,1.0,,,1.1281344610649102
2010-12-22,96.50564575195312,0.00311007877100411,1.0,,,1.1316430481031063
2010-12-23,96.36756896972656,-0.0014307637770898385,1.0,,,1.1300239342212848
2010-12-27,96.40591430664062,0.00039790706898612527,1.0,,,1.1304735787328348
2010-12-28,96.54402923583984,0.0014326395864046049,1.0,,,1.132093139933112
2010-12-29,96.6130599975586,0.0007150184456266029,1.0,,,1.1329026074103314
2010-12-30,96.45960235595703,-0.001588373679556776,1.0,,,1.1311031347272196
2010-12-31,96.4826431274414,0.0002388644667987716,1.0,,,1.1313733150743905
2011-01-03,97.48007202148438,0.010337910132970585,1.0,,,1.1430693507324705
2011-01-04,97.42636108398438,-0.0005509940276630099,1.0,,,1.1424395263470122
2011-01-05,97.93275451660156,0.00519770447118173,1.0,,,1.1483775893811607
2011-01-06,97.74095153808594,-0.0019585171423225356,1.0,,,1.1461284721864986
2011-01-07,97.54914093017578,-0.0019624385162182456,1.0,,,1.1438792655281453
2011-01-10,97.42636108398438,-0.0012586461041137476,1.0,,,1.1424395263470117
2011-01-11,97.77164459228516,0.00354404603085956,1.0,,,1.146488384615859
2011-01-12,98.65398406982422,0.009024492542991203,1.0,,,1.1568348604934506
2011-01-13,98.49286651611328,-0.0016331581053726785,1.0,,,1.154945566264458
2011-01-14,99.2064208984375,0.007244731598988308,1.0,,,1.1633128369034857
2011-01-18,99.37520599365234,0.001701352530272482,1.0,,,1.1652920421420498
2011-01-19,98.40077209472656,-0.009805603814174946,1.0,,,1.153865650048994
2011-01-20,98.27033996582031,-0.0013255193646315444,1.0,,,1.152336178785671
2011-01-21,98.49286651611328,0.0022644324866523124,1.0,,,1.154945566264458
2011-01-24,99.052978515625,0.005686828085362805,1.0,,,1.1615135431477561
2011-01-25,99.10665130615234,0.0005418594304953395,1.0,,,1.1621429202147588
2011-01-26,99.49031829833984,0.0038712537163858585,1.0,,,1.1666418703136117
2011-01-27,99.73580932617188,0.002467486606042124,1.0,,,1.1695205435026583
2011-01-28,97.994140625,-0.017462822159250657,-1.0,,,1.1490974142398813
2011-01-31,98.73069763183594,0.007516337223207659,-1.0,,,1.157734417907624
2011-02-01,100.31127166748047,0.016008942239408075,1.0,,,1.176268521332482
2011-02-02,100.11946868896484,-0.001912078027994979,1.0,,,1.17401940413782
2011-02-03,100.34197235107422,0.0022223815709672134,1.0,,,1.1766285232255338
2011-02-04,100.62584686279297,0.002829070478359119,1.0,,,1.1799572882445863
2011-02-07,101.25496673583984,0.006252070344358929,1.0,,,1.1873344642140304
2011-02-08,101.71532440185547,0.004546519354617251,1.0,,,1.1927327033359836
2011-02-09,101.48515319824219,-0.0022628960283695987,1.0,,,1.190033673238698
2011-02-10,101.5235366821289,0.0003782177262101616,1.0,,,1.190483765068704
2011-02-11,102.12967681884766,0.005970439530850635,1.0,,,1.197591476400506
2011-02-14,102.37516021728516,0.0024036441324779556,1.0,,,1.2004700601258618
2011-02-15,102.05291748046875,-0.0031476652747840506,1.0,,,1.1966913822041856
2011-02-16,102.69746398925781,0.006315806786341138,1.0,,,1.2042494537570667
2011-02-17,103.00431060791016,0.00298786948316887,1.0,,,1.2078475939500701
2011-02-18,103.21915435791016,0.0020857743596558453,1.0,,,1.2103668914919032
2011-02-22,101.14756774902344,-0.020069788614073825,-1.0,,,1.1860750838341871
2011-02-23,100.5261001586914,-0.006144167419567359,-1.0,,,1.1787876399469326
2011-02-24,100.4570541381836,-0.0006868467034811809,-1.0,,,1.1779779935423307
2011-02-25,101.53121185302734,0.010692705694576699,1.0,,,1.1905737655419668
2011-02-28,102.16031646728516,0.006196169658335915,1.0,,,1.1979507625840287
2011-03-01,100.4570541381836,-0.016672445701036986,-1.0,,,1.1779779935423307
2011-03-02,100.671875,0.002138434813357293,-1.0,,,1.1804970226930904
2011-03-03,102.40582275390625,0.017223755432252075,-1.0,,,1.200829614700458
2011-03-04,101.63861846923828,-0.007491803337312697,-1.0,,,1.1918332353855012
2011-03-07,100.8406753540039,-0.007850786711311675,-1.0,,,1.1824764068590372
2011-03-08,101.7230224609375,0.008749912709688834,1.0,,,1.1928229722003203
2011-03-09,101.57723236083984,-0.0014332065305436847,1.0,,,1.1911134105267802
2011-03-10,99.69744873046875,-0.018505954402197267,-1.0,,,1.169070720063726
2011-03-11,100.38797760009766,0.006926244135852855,-1.0,,,1.1771679892829647
2011-03-14,99.7818832397461,-0.006037519380716838,-1.0,,,1.1700608147333094
2011-03-15,98.63862609863281,-0.011457562274770572,-1.0,,,1.1566547700832337
2011-03-16,96.81258392333984,-0.01851244535246299,-1.0,,,1.1352422618604021
2011-03-17,98.0938949584961,0.013234963712680514,-1.0,,,1.150267152001226
2011-03-18,98.4506607055664,0.003636982171227432,-1.0,,,1.154450653125203
2011-03-21,99.9764404296875,0.015497912489223387,-1.0,,,1.172342228320464
2011-03-22,99.62968444824219,-0.0034683769491591354,-1.0,,,1.1682761035592315
2011-03-23,99.9147720336914,0.0028614723315452117,-1.0,,,1.1716190933051718
2011-03-24,100.87030792236328,0.009563509671519421,1.0,,,1.1828238838353327
2011-03-25,101.17855834960938,0.0030559084590418006,1.0,,,1.1864384853475016
2011-03-28,100.93195343017578,-0.002437323909888933,1.0,,,1.1835467504595518
2011-03-29,101.61009979248047,0.006718847097057612,1.0,,,1.191498820108109
2011-03-30,102.31132507324219,0.00690113760535449,1.0,,,1.1997215174222926
2011-03-31,102.17261505126953,-0.001355764104055468,1.0,,,1.1980949780541086
2011-04-01,102.60414123535156,0.00422350141342176,1.0,,,1.2031551338873336
2011-04-04,102.68891906738281,0.0008262613088567683,1.0,,,1.2041492544230172
2011-04-05,102.67350006103516,-0.00015015258206718674,1.0,,,1.2039684483032713
2011-04-06,102.99713897705078,0.003152117302159141,1.0,,,1.2077634980804217
2011-04-07,102.73515319824219,-0.002543621904555704,1.0,,,1.2046914043911816
2011-04-08,102.38067626953125,-0.0034503956793340285,1.0,,,1.2005347423745394
2011-04-11,102.07246398925781,-0.0030104536471513565,1.0,,,1.196920588180826
2011-04-12,101.30956268310547,-0.0074741147253252205,-1.0,,,1.1879746663876587
2011-04-13,101.3018798828125,-7.583489741236349e-05,-1.0,,,1.1878845764507047
2011-04-14,101.37890625,0.0007603646376217466,-1.0,,,1.1887878018762141
2011-04-15,101.74879455566406,0.003648572660193361,-1.0,,,1.1931251805489111
2011-04-18,100.60835266113281,-0.011208406935055537,-1.0,,,1.1797521480008573
2011-04-19,101.1862564086914,0.005744093132158401,-1.0,,,1.1865287542118381
2011-04-20,102.56564331054688,0.013632156686221641,-1.0,,,1.2027037001019614
2011-04-21,103.0896224975586,0.005108720328748095,1.0,,,1.2088479769441327
2011-04-25,102.98174285888672,-0.001046464581577311,1.0,,,1.2075829603517494
2011-04-26,103.867919921875,0.00860518610762484,1.0,,,1.2179744364659728
2011-04-27,104.54602813720703,0.006528562580651265,1.0,,,1.2259260587960743
2011-04-28,104.88510131835938,0.003243290894871187,1.0,,,1.2299020936203529
2011-04-29,105.1316909790039,0.002351045644662708,1.0,,,1.2327936495809206
2011-05-02,104.96983337402344,-0.0015395700713384253,1.0,,,1.2308956773738897
2011-05-03,104.5922622680664,-0.003596948702506597,1.0,,,1.2264682087642387
2011-05-04,103.89875793457031,-0.006630551041325261,1.0,,,1.2183360487054646
2011-05-05,102.9585952758789,-0.00904883443634108,1.0,,,1.207311527512903
2011-05-06,103.41326904296875,0.004416083629264156,1.0,,,1.2126431161849747
2011-05-09,103.81395721435547,0.0038746301620176116,1.0,,,1.217341659778708
2011-05-10,104.70015716552734,0.008536423954459638,1.0,,,1.2277334042840045
2011-05-11,103.59821319580078,-0.010524759461291278,-1.0,,,1.214811805521323
2011-05-12,104.09141540527344,0.004760721196421569,-1.0,,,1.2205951858335315
2011-05-13,103.28994750976562,-0.007699654120249422,-1.0,,,1.2111970250817718
2011-05-16,102.63495635986328,-0.006341286501674537,-1.0,,,1.2035164777357525
2011-05-17,102.61957550048828,-0.00014985985204762908,-1.0,,,1.2033361189344622
2011-05-18,103.53656768798828,0.008935840779185744,-1.0,,,1.214088938897104
2011-05-19,103.78316497802734,0.002381741017166039,1.0,,,1.2169805843213628
2011-05-20,102.9585952758789,-0.007945120023300611,-1.0,,,1.2073115275129032
