Date,px_SPY,px_QQQ,px_IWM,px_EFA,px_EEM,px_TLT,px_LQD,px_GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,w_SPY,w_QQQ,w_IWM,w_EFA,w_EEM,w_TLT,w_LQD,w_GLD,port_ret_hrp,port_ret_ew
2024-11-06,583.9407348632812,502.86602783203125,234.6718292236328,76.67913055419922,43.6237907409668,86.058349609375,103.09988403320312,245.6999969482422,0.02486555936207213,0.027163114391273613,0.05793166041194486,-0.014458516793695697,-0.012348371271265202,-0.027388540853451104,-0.010427068917249649,-0.030386729020158154,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,-0.006053849688222862,0.0018688884136838502
2024-11-07,588.455810546875,510.7832946777344,233.84088134765625,77.84284973144531,44.5880126953125,87.136474609375,104.31966400146484,249.64999389648438,0.007732078640910078,0.015744286564427945,-0.003540893164405756,0.015176478512931801,0.022103121667512715,0.012527837274287634,0.011831050827068701,0.016076503855530166,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,0.012435214697845181,0.01220630802228291
2024-11-08,591.0048217773438,511.3801574707031,235.56214904785156,76.76642608642578,43.4874382019043,88.24317932128906,104.68177795410156,247.9600067138672,0.004331695234855104,0.0011685244979386944,0.007360850208378622,-0.013828163392439419,-0.02468319233980809,0.012700820372585797,0.0034711955421140583,-0.006769426092267161,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,-0.00028492174484336563,-0.0020309619960802994
2024-11-11,591.5679321289062,511.081787109375,239.10372924804688,76.78581237792969,43.15629196166992,87.8138656616211,104.48165130615234,242.13999938964844,0.0009528016199074063,-0.0005834609672847879,0.015034589447033397,0.0002525360693759193,-0.007614756212976359,-0.004865120034998505,-0.0019117620264050839,-0.02347155656813127,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,-0.003763321341641261,-0.00277584108418491
2024-11-12,589.7303466796875,510.1567077636719,234.9092559814453,75.36026000976562,42.33816146850586,86.49723052978516,103.53822326660156,240.0500030517578,-0.0031062965881293314,-0.0018100416978958922,-0.017542483673477993,-0.01856530944997603,-0.018957386188106717,-0.01499347650756444,-0.009029604985724693,-0.008631355179477884,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,-0.010726231157047109,-0.011579494283794123
2024-11-13,590.016845703125,509.5002746582031,232.58450317382812,74.91416931152344,42.06544876098633,85.67671966552734,103.14753723144531,237.6300048828125,0.000485813601166285,-0.0012867283630284554,-0.00989638657661418,-0.005919442132821473,-0.006441297828258197,-0.0094859784438448,-0.00377335077645935,-0.010081225320474285,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,-0.005300242372060628,-0.005799824480041807
2024-11-14,586.2230224609375,505.9593811035156,229.44854736328125,75.06932830810547,41.83169937133789,86.17283630371094,103.11893463134766,237.00999450683594,-0.006430025294729358,-0.006949738264739658,-0.013483081494054416,0.002071156872030633,-0.005556802471705202,0.005790565279814475,-0.00027729794491826443,-0.0026091417886487944,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,-0.0017051316644165716,-0.003430545638368823
2024-11-15,578.7142944335938,493.9044494628906,226.0257110595703,74.79779052734375,41.83169937133789,85.9438705444336,103.1666030883789,236.58999633789062,-0.01280865428284006,-0.023825888185594613,-0.014917663864272068,-0.003617160122270646,0.0,-0.0026570526061178157,0.00046226677187521936,-0.0017720694429753658,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,-0.003999581871534449,-0.007392027716524419
2024-11-18,581.08544921875,497.3359069824219,226.4708709716797,75.2051010131836,42.30894088745117,86.09651184082031,103.35717010498047,241.08999633789062,0.0040972804853161016,0.006947614104839239,0.0019695100615879646,0.005445488201833326,0.01140860933898069,0.0017760579715548896,0.001847177389744159,0.019020246289590537,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,0.005438447057824139,0.0065639979804308635
2024-11-19,583.2095947265625,500.7574462890625,228.1526336669922,75.10811614990234,42.27972412109375,86.53538513183594,103.57635498046875,243.25,0.0036554787435623126,0.006879735121883224,0.0074259558772253875,-0.001289604853588977,-0.0006905577342420921,0.0050974572794195705,0.002120654767014729,0.008959325127211537,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,0.0034092257593839664,0.004019805541060711
