Date,SPY,TLT,SHY,ret_SPY,ret_TLT,ret_SHY,p_risk_off,w_regime_SPY,w_regime_TLT,w_regime_SHY,w_bench_SPY,w_bench_TLT,w_bench_SHY,ret_regime,ret_benchmark
2022-03-07,397.91937255859375,122.07543182373047,75.363525390625,-0.029479031564766056,-0.0076298282055995426,-0.0013012946521956392,0.8130260150649237,0.13739777692218105,0.41219333076654313,0.13739777692218105,0.42075353251272013,0.28050235500848014,0.0,-0.012541953189802125,-0.015118624078693778
2022-03-08,394.90240478515625,120.8474349975586,75.26535034179688,-0.00758185698283198,-0.010059328136926227,-0.0013026865226813955,0.8309170344652699,0.13689472363103103,0.4106841708930931,0.13689472363103103,0.4154612475193997,0.27697416501293315,0.0,-0.0053671044966591645,-0.006011758340743663
2022-03-09,405.4900207519531,119.66328430175781,75.22074127197266,0.02681071535271351,-0.009798724282602311,-0.0005926906554163391,0.8631544602065856,0.1365051761924096,0.4095155285772287,0.1365051761924096,0.3927706153689817,0.2618470769126545,0.0,-0.0004350717127225072,0.00842481977096015
2022-03-10,403.6590270996094,117.94400787353516,75.15824127197266,-0.004515508541858337,-0.014367618591239029,-0.0008308878501213091,0.8263224352767922,0.13936023939331668,0.41808071817995,0.13936023939331668,0.3898283203288184,0.25988554688587895,0.0,-0.006613573703268914,-0.005535677999001443
2022-03-11,398.5264892578125,118.3387680053711,75.13147735595703,-0.012715032978886764,0.0033470130357042827,-0.00035610088212112423,0.8094636429088409,0.15294686008043132,0.45884058024129387,0.15294686008043132,0.40380920599286285,0.26920613732857523,0.0,-0.000422274730287246,-0.004086839635866786
2022-03-14,395.6139831542969,115.57568359375,74.93510437011719,-0.0073081869888741435,-0.023348936770202666,-0.0026137245366475437,0.8019470182400268,0.15497222818107265,0.4649166845432179,0.15497222818107265,0.4141951473985871,0.27613009826572477,0.0,-0.01223096490948146,-0.009236790263860038
2022-03-15,404.3136291503906,115.3739242553711,74.96184539794922,0.021990238885718938,-0.0017456902014795217,0.00035685581619993023,0.6345637587292383,0.38581766718853866,0.38581766718853866,0.0,0.39113730994134904,0.26075820662756605,0.0,0.002651578558618369,0.008626212629724444
2022-03-16,413.2790222167969,116.50546264648438,74.89044189453125,0.02217435282912872,0.009807574791412144,-0.0009525312916045525,0.8094939356221696,0.13605214857220665,0.4081564457166199,0.13605214857220665,0.36257498866937693,0.24171665911291798,0.0,0.012339192706749765,0.011230622329250105
2022-03-17,418.44952392578125,115.63707733154297,74.86367797851562,0.012510922236628863,-0.007453601704294099,-0.0003573742568285798,0.7913591150064667,0.13739192610840156,0.4121757783252047,0.13739192610840156,0.3631309391316987,0.24208729275446583,0.0,-0.0013887192639847903,0.0027344877858688447
2022-03-18,423.03271484375,117.04927825927734,74.84580993652344,0.01095279276451433,0.012212354033174444,-0.0002386743808835412,0.795656382467532,0.13210551519080907,0.3963165455724272,0.13210551519080907,0.3527553393575726,0.23517022623838174,0.0,0.006505669890087096,0.006933753648743246
