Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,w_base_SPY,w_base_QQQ,w_base_IWM,w_base_EFA,w_base_EEM,w_base_TLT,w_base_LQD,w_base_GLD,base_ret,sigma_ann,leverage,port_ret,base_eq,port_eq
2025-02-14,604.4039916992188,536.1243286132812,224.20639038085938,80.53527069091797,43.98390579223633,85.98927307128906,104.01005554199219,266.2900085449219,-4.917801771853192e-05,0.0041897279113083385,-0.0007520860025165277,0.0014657495709400337,0.0076854072961229924,0.005285983152992557,0.0038968776656540527,-0.01498346692654895,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0007313403432560444,0.09954525488547593,0.9761338279562689,0.0007138860488013742,2.746338205649906,2.389381930215216
2025-02-18,606.1784057617188,537.3397827148438,225.4367218017578,81.11521911621094,44.2612190246582,84.97648620605469,103.5862808227539,270.70001220703125,0.00293150691263655,0.002264546356338215,0.005472493442369775,0.007175368466216803,0.00628508704300712,-0.011847971394220558,-0.004082685805476771,0.016425269144477284,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.002961428525772209,0.09881509742963325,1.0045682249249073,0.002974956997376973,2.754471289953536,2.396490238707916
2025-02-19,607.6058959960938,537.4891967773438,224.66278076171875,80.27969360351562,44.191890716552734,85.08258819580078,103.64407348632812,270.8500061035156,0.0023521327313975604,0.00027802388345143925,-0.0034389809292747486,-0.010353894839044031,-0.0015675722991517205,0.001247825249980572,0.0005577625465651437,0.0005539429240091209,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.001213030878240602,0.09857128978639994,1.0119911086583762,-0.0012275764633075505,2.751130031225595,2.393548363696332
2025-02-20,605.078125,535.2078247070312,222.50973510742188,80.65322875976562,44.597957611083984,85.40090942382812,103.89449310302734,270.989990234375,-0.004168892495179044,-0.004253531918648079,-0.009629671840858833,0.004642130666018041,0.009146760203958326,0.0037343391283641836,0.0024132356924830844,0.0005166991544358623,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0003769852172059334,0.09727468589522897,1.0144941819945343,0.00038244930955336524,2.752167166577978,2.3944637746154105
2025-02-21,594.7288208007812,524.0997314453125,216.10015869140625,80.15190887451172,44.46920394897461,86.4329605102539,104.2604751586914,270.739990234375,-0.017252043631486913,-0.02097313546545454,-0.029228856085897092,-0.0062351429410725245,-0.0028911609967088303,0.012012340720609416,0.0035164419648046064,-0.0009229691054981615,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.00724219888381894,0.09784479894048621,1.0280166836797229,-0.007445101279092537,2.732235424596104,2.3766367493042804
2025-02-24,592.0225219726562,517.9131469726562,214.5424041748047,80.1027603149414,43.785823822021484,86.68374633789062,104.53015899658203,272.2099914550781,-0.004560860260824029,-0.011874435132480876,-0.007234590564123344,-0.0006133807065946684,-0.01548679554461696,0.002897305611171852,0.0025832958356373226,0.005414881156990958,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.0033196764511967676,0.097879803279799,1.022026730933595,-0.0033927980711738704,2.7231652869979466,2.3685733007253598
2025-02-25,589.0783081054688,511.3877868652344,213.7288055419922,80.83016204833984,43.81553649902344,88.17879486083984,105.32955932617188,268.6199951171875,-0.00498555227562214,-0.012679377457721408,-0.0037994597493593574,0.009039874206901999,0.0006783611129437261,0.017100116967484702,0.007618462489825895,-0.01327607254097618,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.00011612908930172701,0.09786973589789258,1.0216612278443205,0.00011864458796444515,2.7234815257027436,2.3688543191286877
2025-02-26,589.3756103515625,512.6231079101562,213.9967041015625,80.93828582763672,44.25131607055664,88.69964599609375,105.55109405517578,269.0299987792969,0.0005045632209199624,0.0024127119164001343,0.0012526659671294738,0.0013367723659047925,0.009896643643527714,0.0058893852546448855,0.0021010444243865223,0.0015251697060953973,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.003117149438349423,0.09782275841357349,1.0217663211468142,0.0031849983140871483,2.731971024610943,2.376399116141431
2025-02-27,579.9680786132812,498.3869323730469,210.7323760986328,80.02412414550781,43.38966369628906,88.07269287109375,105.10803985595703,264.92999267578125,-0.016090623826156225,-0.028164144748717312,-0.015371644803725992,-0.01135881987893228,-0.019663863658247127,-0.007093369447100706,-0.004206367359996577,-0.015357280506671067,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.014432160605062586,0.10173981217255716,1.0222570046248503,-0.014753377270396046,2.6925427800153807,2.3413392034359606
2025-02-28,589.018798828125,506.2572021484375,212.9747314453125,80.19123077392578,42.79541778564453,89.15299224853516,105.57036590576172,263.2699890136719,0.015485034506379058,0.01566809681129122,0.010584558255024135,0.0020860258880812665,-0.013790213287677933,0.01219137911146806,0.004388933837540243,-0.006285532695668117,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.004976657627883754,0.10188181276543348,0.9828993966530396,0.00489155377979569,2.705942643579948,2.352791990066312
2025-03-03,578.69921875,495.1790466308594,207.1505584716797,81.07591247558594,42.4190673828125,89.56903839111328,105.9039077758789,266.739990234375,-0.017675241088364935,-0.022125437252964453,-0.027727662462988967,0.01097173991651168,-0.008833072196328118,0.004655798645782916,0.003154446551696388,0.013094284775934106,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.005059490106974386,0.10236598830949968,0.9815294534485164,-0.004966038559426744,2.692251953544715,2.341107934321332
2025-03-04,571.8492431640625,493.6846923828125,204.80897521972656,81.05624389648438,42.77560806274414,88.46601104736328,105.55586242675781,269.05999755859375,-0.011907462830711424,-0.003022368657340735,-0.01136814797682284,-0.00024262403755237472,0.008370071477151075,-0.01239128430933878,-0.003291838093630872,0.008660029400338942,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.0031168762433839165,0.1025277207260334,0.9768869685276109,-0.003044835784675042,2.6838605373895073,2.3339796451071235
2025-03-05,577.995361328125,500.1203918457031,206.84298706054688,82.99271392822266,44.0532341003418,87.7596664428711,105.21748352050781,269.6199951171875,0.010690447516776835,0.012951814254559046,0.009882272310205664,0.02360953714388092,0.029430733483085447,-0.008016407111460566,-0.003210834799228124,0.0020791481693782643,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.009168030732846225,0.1031138167242685,0.9753459775743208,0.008942001897559318,2.7084662532789676,2.354850095522536
2025-03-06,567.7352905273438,486.36236572265625,203.67787170410156,82.13751983642578,43.77592086791992,87.46939849853516,104.88874816894531,268.25,-0.01791057096849702,-0.027894898574444937,-0.015420303289825021,-0.010357906219409685,-0.006314854197682518,-0.003313014424096039,-0.003129232457026454,-0.005094160642131307,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.010886011659750275,0.10533884249071267,0.9698021388094381,-0.010557277390730297,2.678981858065733,2.329989289850517
2025-03-07,570.9173583984375,489.9388732910156,204.3426513671875,82.99271392822266,43.99380874633789,87.18879699707031,104.72439575195312,268.3900146484375,0.005589195542359704,0.007326680381850359,0.003258562811075727,0.010357906219409685,0.004964999367675915,-0.003213152890851667,-0.0015681502371256428,0.0005218196474086056,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0032117501879420727,0.10554493871435071,0.9493174372864087,0.00304897045762131,2.687586078551869,2.337093358361845
2025-03-10,555.710693359375,470.95062255859375,199.20306396484375,81.03659057617188,42.9439811706543,88.09832763671875,105.0821304321289,266.0400085449219,-0.02699664468575591,-0.03952738174852488,-0.025473521969799684,-0.02385203176707318,-0.024152410820795556,0.010377702347754258,0.0034101420328420673,-0.008794495623059895,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.016134459084695713,0.10966123650300093,0.9474637175226597,-0.01528681458460305,2.6442233309308762,2.3013666455256603
2025-03-11,551.0911254882812,469.8248596191406,199.1832275390625,80.76136016845703,43.3005256652832,87.46939849853516,104.39569091796875,269.1600036621094,-0.008347645654197322,-0.002393267040050162,-9.958387736119789e-05,-0.0034021527704473087,0.00826827212423975,-0.007164549456902591,-0.006553839129853856,0.011659306390657598,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.000991469558951129,0.1096527588342646,0.9118992561903445,-0.0009041203533429033,2.64160166399119,2.2992859331009363
2025-03-12,554.0155029296875,475.1248474121094,199.53050231933594,81.34130859375,43.53822326660156,86.94689178466797,104.08631134033203,270.3299865722656,0.005292492493127021,0.01121762000752291,0.0017419759696428727,0.0071553528898835594,0.005474473040863348,-0.005991507743959623,-0.0029679281797507784,0.004337373317600424,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0030895547139767683,0.10976699867386495,0.9119697585643575,0.002817580466576766,2.6497630368646234,2.3057643562331167
2025-03-13,546.6302490234375,466.5771179199219,196.5539093017578,80.80066680908203,43.359947204589844,87.71129608154297,104.4150161743164,275.1300048828125,-0.01342005769231669,-0.018154287805840497,-0.015030377199565237,-0.006668770217756581,-0.00410310852711504,0.00875320174606209,0.003153026508011969,0.017600345742840418,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.002950982306856022,0.10987976152300358,0.9110206274029206,-0.002688405752646891,2.641943633025475,2.2995655260735717
2025-03-14,557.9212646484375,477.8544921875,201.3065185546875,82.28496551513672,44.15227508544922,87.2468490600586,104.36666870117188,275.239990234375,0.020445237353771795,0.023882958149481937,0.023891973135472533,0.01820319387609448,0.01810831701222737,-0.005309248244470766,-0.00046313903480221796,0.00039967786762495905,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.01182744028835937,0.11241970996980082,0.9100857028986614,0.010763984308323484,2.673191063590295,2.3243180133121895
2025-03-17,562.2235717773438,480.9527587890625,203.84654235839844,83.20896911621094,44.90498352050781,87.6822509765625,104.5793685913086,276.7300109863281,0.007681735692097291,0.006462774206788424,0.012538753016026583,0.011166731937753305,0.016904323600606563,0.004978048998737883,0.0020359320173124473,0.005398932434642845,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.008225573341151749,0.11330494831635593,0.8895237323318383,0.007316842698990573,2.6951795927387683,2.341324682598025
2025-03-18,556.1468505859375,472.7537841796875,202.0764923095703,83.19913482666016,44.677188873291016,87.76934051513672,104.83074188232422,279.9599914550781,-0.010867206200916968,-0.017194338589454183,-0.00872116690418867,-0.0001181948394251009,-0.00508572480693914,0.0009927472870021603,0.0024007762680069433,0.01160436401087761,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.0030386774187926586,0.11204524276781418,0.8825739871553755,-0.0026818576451828413,2.6869898113707222,2.335045583098144
2025-03-19,562.2037353515625,479.0798645019531,205.21884155273438,83.44487762451172,44.786136627197266,88.2240982055664,105.44950866699219,281.1099853515625,0.010831923482936823,0.01329260313239189,0.015430628991954798,0.002949316598527041,0.002435585915323113,0.005167905188344868,0.005885180077386032,0.004099294399691367,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.007413124263259008,0.11275950899687415,0.8924966159181347,0.00661618831833928,2.706908800736524,2.3504946844078276
2025-03-20,560.5780029296875,477.4560241699219,203.91615295410156,82.74696350097656,44.37016296386719,88.28215026855469,105.29483032226562,280.75,-0.0028959030995894253,-0.003395255549109244,-0.006368035090251745,-0.008398946921943207,-0.009331403022454499,0.0006577904814513147,-0.0014679243413464604,-0.0012814060805395044,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.0039256172340597275,0.1129105104396627,0.886843166395591,-0.0034814068179106305,2.6962825128973247,2.3423116561880675
2025-03-21,560.762939453125,479.0300598144531,202.65322875976562,82.23582458496094,44.15227508544922,87.7596664428711,105.14979553222656,278.489990234375,0.0003298488766869667,0.0032912910951754526,-0.00621260878548302,-0.0061962894109584,-0.004922781686536037,-0.005935923289071887,-0.0013783655668344608,-0.008082476604942102,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.003698166850780264,0.11298775912899886,0.8856571421970337,-0.0032753078844298526,2.6863112102877893,2.334639864352763
2025-03-24,570.8053588867188,489.54205322265625,207.6949462890625,82.22599029541016,44.3503532409668,86.85981750488281,104.69539642333984,277.25,0.0177500255415719,0.02170701805204356,0.024574113166859313,-0.0001195935916147306,0.0044762170343681795,-0.010306489093565574,-0.00433080991634327,-0.004462490783133433,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0056598949853150825,0.10127484384817513,0.8850516265733649,0.005009299262987545,2.7015154496358926,2.3463347741046063
2025-03-25,572.177490234375,492.3356628417969,206.5414276123047,82.67816162109375,44.22160339355469,86.85013580322266,104.8017349243164,278.4700012207031,0.002400966922408543,0.005690356572019439,-0.0055693885476753024,0.005484063969047881,-0.0029072393337004065,-0.00011146974005527,0.0010151786750025593,0.004390711790074775,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0013177739131882938,0.10093804516889913,0.9874120383726654,0.001301185825735577,2.705075436221498,2.349387791655102
2025-03-26,565.3466796875,483.2763671875,204.4431915283203,81.6067123413086,43.954193115234375,86.27925872802734,104.37635803222656,278.239990234375,-0.012010105517123115,-0.01857204661072842,-0.010210865403307068,-0.013043982026494483,-0.00606540816697132,-0.006594826323694569,-0.0040671321976786246,-0.0008263225124265361,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.00872005973146156,0.10190170636745358,0.9907067234427861,-0.008639021804781663,2.681487016839537,2.3290913792951056
2025-03-27,563.8452758789062,480.52264404296875,203.46865844726562,81.78364562988281,44.172080993652344,86.02770233154297,104.25067138671875,281.9700012207031,-0.0026592550291821837,-0.0057143255090919,-0.0047781643765967274,0.0021657747731405053,0.004944911710080824,-0.0029198654965556514,-0.001204893355032155,0.013316671121390122,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0005006612908423714,0.1018972849869953,0.9813378358886741,0.0004913178676684828,2.6828295335907653,2.3302357035051857
2025-03-28,552.4904174804688,467.8715515136719,199.3318634033203,81.05624389648438,43.35004806518555,87.21781158447266,104.87908935546875,284.05999755859375,-0.020343790998942346,-0.026680557631610924,-0.02054088945285315,-0.008934009642614704,-0.01878512578425573,0.013739206828084605,0.006009855871027092,0.007384788228781858,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.007816278030847416,0.10249508910919096,0.9813804166888506,-0.007670742190868945,2.6618597920468514,2.312361066179639
2025-03-31,556.1991577148438,467.85162353515625,198.37722778320312,80.33867645263672,43.28071975708008,88.07896423339844,105.0821304321289,288.1400146484375,0.0066903381273437645,-4.2593747916264135e-05,-0.004800682079907581,-0.008892128332880667,-0.0016005473493634348,0.009825161614353206,0.0019340823048947797,0.014261049112946012,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0024318987983656306,0.10251206639284403,0.9756565009028593,0.002372697872163279,2.6683331656765477,2.317847600361037
2025-04-01,557.7700805664062,471.62298583984375,198.3970947265625,80.45662689208984,43.419376373291016,88.84220886230469,105.45771026611328,287.57000732421875,0.002820408030903998,0.00802870567350844,0.00010014228365484712,0.0014670883807612611,0.0031985370400180457,0.00862812913230826,0.003567783001425795,-0.0019801896396476337,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.003235882101606447,0.10138777281665429,0.9754949199519855,0.0031565865516806433,2.6769675772084836,2.3251640869251817
2025-04-02,561.2998657226562,475.0650939941406,201.529541015625,80.64339447021484,43.47880172729492,88.7839584350586,105.70034790039062,288.1600036621094,0.006308447249504745,0.007271927039315784,0.015665424949552254,0.0023186547117743928,0.0013677010166674997,-0.0006558766675039962,0.0022981622693070136,0.002049559804647494,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.004444104650211163,0.10126469612791902,0.9863122270259957,0.0043832747546863554,2.68886430126682,2.3353559199679044
2025-04-03,533.6386108398438,449.6331787109375,188.59210205078125,78.95267486572266,42.55772399902344,89.1917953491211,105.69062805175781,286.4200134277344,-0.050536431593747544,-0.05501974271124599,-0.06634948357437587,-0.021188276930956818,-0.02141213656653429,0.004583069539070728,-9.196086631302336e-05,-0.00605658220441363,0.12,0.12,0.12,0.12,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.025949458369444053,0.11410156500350979,0.9875109867873259,-0.02562537524100633,2.6190897290200126,2.2755115481974215
